100 100000 0.95 gpomdp sample_bernstein 1000000

-0.5 -0.  -0.  -0.5
 -5.00058044e-01   2.09435947e-07  -4.33653105e-07  -5.00058320e-01
 -5.00059331e-01   1.26181481e-07  -4.22813967e-07  -5.00059488e-01
 -5.00060391e-01   6.58177183e-08  -4.16177902e-07  -5.00060499e-01
 -5.00061583e-01   2.12250566e-07  -3.05336369e-07  -5.00061600e-01
 -5.00062781e-01   3.94692484e-07  -2.88359209e-07  -5.00062821e-01
 -5.00063871e-01   3.73262878e-07  -2.22642967e-07  -5.00063987e-01
 -5.00065093e-01   2.75218683e-07  -3.43019258e-07  -5.00065235e-01
 -5.00066269e-01   3.97966622e-07  -2.94110818e-07  -5.00066520e-01
 -5.00067551e-01   2.52966275e-07  -3.37817930e-07  -5.00067897e-01
 -5.00068847e-01   8.33505591e-08  -4.70418247e-07  -5.00069140e-01
 -5.00070042e-01   9.43848350e-08  -5.67277755e-07  -5.00070311e-01
 -5.00071357e-01  -8.40051011e-08  -6.43400426e-07  -5.00071620e-01
 -5.00072646e-01   3.50729431e-08  -5.70551872e-07  -5.00072843e-01
 -5.00073887e-01   1.40631262e-07  -4.15993918e-07  -5.00073876e-01
 -5.00075350e-01   1.08511573e-07  -4.11561453e-07  -5.00075060e-01
 -5.00076533e-01   1.55169158e-07  -4.06286860e-07  -5.00076366e-01
 -5.00077857e-01   7.02940607e-08  -3.74244743e-07  -5.00077571e-01
 -5.00079172e-01   1.71998118e-07  -3.80864169e-07  -5.00078770e-01
 -5.00080354e-01   1.33264538e-07  -4.78147281e-07  -5.00080093e-01
 -5.00081599e-01  -4.97148541e-08  -2.60087952e-07  -5.00081183e-01
 -5.00082872e-01   1.77067531e-07  -3.29503402e-07  -5.00082319e-01
 -5.00084282e-01   3.18155653e-07  -3.86465993e-07  -5.00083604e-01
 -5.00085422e-01   1.82168652e-07  -3.73462840e-07  -5.00084726e-01
 -5.00086644e-01   2.66282481e-07  -3.13804165e-07  -5.00085925e-01
 -5.00087856e-01   2.51186101e-07  -4.48718261e-07  -5.00087165e-01
 -5.00089063e-01   4.91245125e-07  -5.66555645e-07  -5.00088289e-01
 -5.00090468e-01   5.96610749e-07  -5.52977800e-07  -5.00089542e-01
 -5.00091606e-01   2.55364654e-07  -7.69858835e-07  -5.00090681e-01
 -5.00092709e-01   1.68073064e-07  -7.88904080e-07  -5.00091941e-01
 -5.00094025e-01   3.35039371e-07  -8.10351951e-07  -5.00093096e-01
 -5.00095304e-01   2.93429949e-07  -9.13709372e-07  -5.00094321e-01
 -5.00096482e-01   3.80929729e-07  -8.68612690e-07  -5.00095750e-01
 -5.00097738e-01   1.97172766e-07  -7.73161941e-07  -5.00097156e-01
 -5.00098958e-01  -7.39898078e-09  -7.90283873e-07  -5.00098310e-01
 -5.00100158e-01  -5.41343690e-08  -6.82208691e-07  -5.00099481e-01
 -5.00101420e-01  -7.81128923e-08  -7.15990443e-07  -5.00100780e-01
 -5.00102664e-01  -1.75642087e-07  -8.19108548e-07  -5.00101779e-01
 -5.00103668e-01  -1.44013335e-07  -6.29272212e-07  -5.00103143e-01
 -5.00104921e-01  -5.51356605e-09  -6.92680267e-07  -5.00104406e-01
 -5.00106190e-01  -1.76036095e-07  -5.54698749e-07  -5.00105640e-01
 -5.00107409e-01  -1.62852494e-07  -7.57750828e-07  -5.00106804e-01
 -5.00108654e-01  -7.36247960e-08  -8.82945210e-07  -5.00108057e-01
 -5.00110038e-01  -6.89225492e-08  -7.75337944e-07  -5.00109313e-01
 -5.00111198e-01   1.77579514e-07  -9.63714940e-07  -5.00110657e-01
 -5.00112464e-01   1.28515176e-07  -1.03633568e-06  -5.00111841e-01
 -5.00113817e-01  -8.75143566e-09  -1.01002743e-06  -5.00112938e-01
 -5.00115014e-01  -3.99940831e-08  -9.38950215e-07  -5.00114252e-01
 -5.00116173e-01  -7.11739135e-09  -1.10326058e-06  -5.00115481e-01
 -5.00117508e-01   7.59290354e-08  -1.26959431e-06  -5.00116742e-01
 -5.00118886e-01   4.54607783e-09  -1.28811015e-06  -5.00118110e-01
 -5.00120266e-01   9.85785155e-08  -1.31013559e-06  -5.00119380e-01
 -5.00121586e-01   5.01638812e-08  -1.12503460e-06  -5.00120600e-01
 -5.00122772e-01   1.77456477e-07  -1.08572472e-06  -5.00121850e-01
 -5.00123979e-01   1.13161762e-07  -1.15175294e-06  -5.00123038e-01
 -5.00125076e-01   2.34070896e-07  -1.23761274e-06  -5.00124207e-01
 -5.00126403e-01   3.40719460e-07  -1.04661820e-06  -5.00125453e-01
 -5.00127677e-01   3.14764414e-07  -1.16984553e-06  -5.00126657e-01
 -5.00128823e-01   2.75628733e-07  -9.93890619e-07  -5.00127963e-01
 -5.00130161e-01   1.90395013e-07  -1.08112095e-06  -5.00129398e-01
 -5.00131288e-01   2.45459956e-07  -1.02338861e-06  -5.00130598e-01
 -5.00132527e-01   3.01501662e-07  -1.01753663e-06  -5.00131888e-01
 -5.00133837e-01   2.44002523e-07  -1.04041389e-06  -5.00133176e-01
 -5.00134944e-01   1.37739424e-07  -1.07506693e-06  -5.00134387e-01
 -5.00136190e-01   1.32047971e-07  -9.81473287e-07  -5.00135671e-01
 -5.00137400e-01  -1.63371777e-09  -1.03591869e-06  -5.00136846e-01
 -5.00138564e-01  -8.89336738e-08  -1.10878999e-06  -5.00138150e-01
 -5.00140046e-01   1.14924844e-07  -1.03097684e-06  -5.00139387e-01
 -5.00141230e-01   2.08072563e-07  -9.01497728e-07  -5.00140507e-01
 -5.00142416e-01   2.91719864e-07  -7.58641412e-07  -5.00141644e-01
 -5.00143616e-01   2.41633622e-07  -6.07396587e-07  -5.00142735e-01
 -5.00144718e-01   2.60046531e-07  -6.94810201e-07  -5.00143934e-01
 -5.00146070e-01   3.34334050e-07  -9.09130275e-07  -5.00145065e-01
 -5.00147269e-01   4.55120477e-07  -8.89935415e-07  -5.00146398e-01
 -5.00148443e-01   4.32774532e-07  -9.63079761e-07  -5.00147687e-01
 -5.00149595e-01   4.16488946e-07  -8.67386459e-07  -5.00148722e-01
 -5.00150838e-01   3.99708429e-07  -9.00052628e-07  -5.00150166e-01
 -5.00152072e-01   3.64517460e-07  -1.12257089e-06  -5.00151405e-01
 -5.00153214e-01   2.72753668e-07  -1.31814052e-06  -5.00152675e-01
 -5.00154409e-01   2.71817144e-07  -1.15525195e-06  -5.00153944e-01
 -5.00155635e-01   2.33347390e-07  -9.30599809e-07  -5.00155055e-01
 -5.00156996e-01   2.06542387e-07  -1.04473494e-06  -5.00156353e-01
 -5.00158155e-01   1.23037393e-07  -1.13921835e-06  -5.00157576e-01
 -5.00159050e-01   2.45182269e-07  -1.11825022e-06  -5.00158905e-01
 -5.00160254e-01   2.46082102e-07  -1.04337469e-06  -5.00160058e-01
 -5.00161503e-01   6.36963648e-08  -1.07304604e-06  -5.00161325e-01
 -5.00162714e-01   1.74438701e-07  -9.99089239e-07  -5.00162615e-01
 -5.00163938e-01   1.06457711e-07  -8.21325796e-07  -5.00163703e-01
 -5.00165083e-01  -2.69177310e-08  -7.68751954e-07  -5.00164979e-01
 -5.00166348e-01   2.19590369e-07  -6.99392783e-07  -5.00166081e-01
 -5.00167435e-01   5.10867386e-09  -8.31738966e-07  -5.00167264e-01
 -5.00168613e-01   1.01604490e-07  -7.54463314e-07  -5.00168450e-01
 -5.00169708e-01   7.25603747e-08  -5.07221906e-07  -5.00169708e-01
 -5.00170986e-01   3.30760995e-08  -6.25706583e-07  -5.00170820e-01
 -5.00172228e-01   1.38742122e-07  -6.94534323e-07  -5.00172016e-01
 -5.00173373e-01   2.89129044e-07  -6.02263301e-07  -5.00173267e-01
 -5.00174522e-01   4.02599062e-07  -4.34821617e-07  -5.00174540e-01
 -5.00175864e-01   3.93568652e-07  -6.32071050e-07  -5.00175901e-01
 -5.00177052e-01   4.96845342e-07  -8.34955737e-07  -5.00177249e-01
 -5.00178246e-01   5.09220074e-07  -9.91690153e-07  -5.00178434e-01
 -5.00179566e-01   3.01618502e-07  -9.71583611e-07  -5.00179742e-01
 -5.00180844e-01   4.35436927e-07  -1.03678654e-06  -5.00180919e-01
 -5.00182088e-01   6.79626365e-07  -1.02395622e-06  -5.00182103e-01
 -5.00183257e-01   8.87913082e-07  -1.07917183e-06  -5.00183328e-01
 -5.00184385e-01   9.17590418e-07  -1.27892357e-06  -5.00184585e-01
 -5.00185782e-01   8.51821818e-07  -1.23841979e-06  -5.00185831e-01
 -5.00187175e-01   6.85226890e-07  -1.19994466e-06  -5.00187192e-01
 -5.00188477e-01   6.33822400e-07  -1.23950105e-06  -5.00188225e-01
 -5.00189847e-01   7.94661721e-07  -1.16918241e-06  -5.00189460e-01
 -5.00191069e-01   8.03905347e-07  -1.17587452e-06  -5.00190734e-01
 -5.00192278e-01   7.07035157e-07  -1.20019389e-06  -5.00191873e-01
 -5.00193499e-01   6.85065342e-07  -1.28263776e-06  -5.00193079e-01
 -5.00194670e-01   7.90342421e-07  -1.24653612e-06  -5.00194419e-01
 -5.00195936e-01   8.82747927e-07  -1.28531130e-06  -5.00195697e-01
 -5.00197375e-01   8.56831579e-07  -1.16011251e-06  -5.00196917e-01
 -5.00198500e-01   8.29540815e-07  -1.17174296e-06  -5.00198045e-01
 -5.00199752e-01   8.21502258e-07  -1.29677343e-06  -5.00199316e-01
 -5.00200960e-01   8.72260883e-07  -1.26490630e-06  -5.00200514e-01
 -5.00201890e-01   6.66453760e-07  -1.31005851e-06  -5.00201712e-01
 -5.00203315e-01   4.27185165e-07  -1.28892811e-06  -5.00202866e-01
 -5.00204440e-01   5.11765752e-07  -1.28225232e-06  -5.00203924e-01
 -5.00205663e-01   3.11864432e-07  -1.27875944e-06  -5.00205110e-01
 -5.00206693e-01   4.44769525e-07  -1.48558386e-06  -5.00206266e-01
 -5.00207956e-01   2.83841681e-07  -1.55791413e-06  -5.00207582e-01
 -5.00209295e-01   2.08280147e-07  -1.44219475e-06  -5.00208873e-01
 -5.00210419e-01  -6.26377258e-08  -1.51372203e-06  -5.00210131e-01
 -5.00211639e-01   4.61584568e-08  -1.68278424e-06  -5.00211292e-01
 -5.00212969e-01   2.50163886e-07  -1.54659804e-06  -5.00212497e-01
 -5.00214383e-01   2.94275962e-07  -1.47880950e-06  -5.00213735e-01
 -5.00215605e-01   4.08516379e-07  -1.31332646e-06  -5.00215236e-01
 -5.00216751e-01   3.41530316e-07  -1.50886400e-06  -5.00216472e-01
 -5.00218115e-01   2.51585249e-07  -1.26838250e-06  -5.00217602e-01
 -5.00219316e-01   3.48400858e-07  -1.39708366e-06  -5.00218938e-01
 -5.00220486e-01   1.77577712e-07  -1.40399711e-06  -5.00220166e-01
 -5.00221712e-01   1.43794331e-07  -1.32998474e-06  -5.00221232e-01
 -5.00223059e-01   6.80717350e-08  -1.39529582e-06  -5.00222719e-01
 -5.00224361e-01  -9.48534986e-08  -1.29821097e-06  -5.00223833e-01
 -5.00225337e-01  -1.08804249e-07  -1.39528156e-06  -5.00225114e-01
 -5.00226597e-01  -2.24320959e-07  -1.42809343e-06  -5.00226384e-01
 -5.00227898e-01  -2.23308930e-07  -1.30249796e-06  -5.00227515e-01
 -5.00229043e-01  -1.82533340e-07  -1.35737722e-06  -5.00228783e-01
 -5.00230266e-01   2.02481571e-08  -1.45663704e-06  -5.00229976e-01
 -5.00231548e-01   1.01186432e-07  -1.60334984e-06  -5.00231409e-01
 -5.00232845e-01   1.61231919e-07  -1.74128833e-06  -5.00232560e-01
 -5.00234065e-01   2.87246955e-07  -1.91321886e-06  -5.00233685e-01
 -5.00235289e-01   3.58548678e-07  -1.67156417e-06  -5.00234714e-01
 -5.00236439e-01   3.17389838e-07  -1.53367498e-06  -5.00236001e-01
 -5.00237778e-01   3.39761073e-07  -1.41758611e-06  -5.00237404e-01
 -5.00238997e-01   1.98776495e-07  -1.55145911e-06  -5.00238632e-01
 -5.00240235e-01   2.87620982e-07  -1.53867014e-06  -5.00240023e-01
 -5.00241584e-01   1.80135353e-07  -1.51351504e-06  -5.00241075e-01
 -5.00242971e-01   2.75201619e-07  -1.33017083e-06  -5.00242356e-01
 -5.00244384e-01   2.17863183e-07  -1.38522788e-06  -5.00243777e-01
