10 500000 0.05 gpomdp cheb_gpomdp 30000000

1 10 0 4.2565130975e-05 -56.6666666667 -12.637573966
2 58766 -0.000409205133429 1.59785665607e-05 -56.288973808 -12.1294657922
3 59895 -0.000561361588172 1.62074845853e-05 -56.1499825786 -12.1246331547
4 59644 -0.000716022641459 1.61910187253e-05 -56.009497333 -12.1290924028
5 59493 -0.000870722045712 1.63193597326e-05 -55.8697711814 -12.1199362413
6 58575 -0.00102786515668 1.58227579286e-05 -55.7286439099 -12.1401557499
7 60653 -0.00117759417456 1.62883772295e-05 -55.5949245749 -12.1420823452
8 59905 -0.001332687953 1.62041694954e-05 -55.4571788246 -12.1477126095
9 59674 -0.00148727846421 1.60098976035e-05 -55.3206480448 -12.1327904933
10 60627 -0.0016388097409 1.63714739769e-05 -55.1875570912 -12.1354466057
11 59377 -0.00179538666408 1.61756265138e-05 -55.0507956603 -12.130390454
12 59320 -0.00195016518437 1.59907775738e-05 -54.9163590931 -12.1200161739
13 60385 -0.00210181917148 1.62144373303e-05 -54.7853575752 -12.1163477334
14 60089 -0.00225597188014 1.62657122919e-05 -54.6529231834 -12.1193774432
15 59485 -0.00241139621624 1.60264926509e-05 -54.5201308498 -12.1276931331
16 60334 -0.00256345337137 1.61455336436e-05 -54.3909233233 -12.1260289194
17 60460 -0.00271647998479 1.61204720753e-05 -54.2615931829 -12.1224332855
18 60741 -0.00286891581093 1.61584412053e-05 -54.1334560528 -12.1230137532
19 60788 -0.0030216507987 1.62189725766e-05 -54.0057562833 -12.1237405361
20 60463 -0.00317537000871 1.62378839555e-05 -53.8779242298 -12.1095891386
21 60024 -0.00332982962659 1.61092566887e-05 -53.7501686997 -12.1043683516
22 60371 -0.00348262466264 1.62098102279e-05 -53.6244672298 -12.1009886709
23 60104 -0.00363671507422 1.59776729916e-05 -53.4983768131 -12.1477350888
24 61264 -0.0037871531505 1.62530563761e-05 -53.3759254994 -12.0898452604
25 60726 -0.00394086133283 1.6294553322e-05 -53.2514709374 -12.0786854792
26 59940 -0.00409596921571 1.60427050294e-05 -53.1265524426 -12.0842864362
27 60695 -0.00424772619896 1.62472301486e-05 -53.0049782876 -12.1069246571
28 60197 -0.00440205221423 1.61049209585e-05 -52.8819957894 -12.0977081823
29 60572 -0.00455455291353 1.61087708153e-05 -52.7611064656 -12.0946620481
30 60925 -0.00470664686694 1.60826756246e-05 -52.6411668836 -12.1137743479
31 61443 -0.00485785353594 1.61452861776e-05 -52.522543203 -12.0956805554
32 61573 -0.00500948862508 1.6267565679e-05 -52.404195682 -12.075591755
33 60942 -0.00516306049181 1.62420326704e-05 -52.2849566642 -12.0949059132
34 60474 -0.0053169835895 1.60437308266e-05 -52.1660662875 -12.1059668692
35 61230 -0.00546808658875 1.62192304647e-05 -52.0499545686 -12.0790339301
36 60901 -0.00562125440785 1.60103587194e-05 -51.9328586352 -12.0959407661
37 61871 -0.00577125926379 1.62152740545e-05 -51.8187641888 -12.0830115354
38 61563 -0.00592356384714 1.62305500419e-05 -51.7035067533 -12.0722502608
39 61162 -0.00607651126439 1.61639517105e-05 -51.5883527515 -12.10494585
40 61175 -0.00622881416245 1.62713642239e-05 -51.4742669658 -12.103582026
41 60525 -0.00638295045452 1.61254985234e-05 -51.3593956117 -12.0662035945
42 60775 -0.00653539078487 1.62584232954e-05 -51.2463653544 -12.0655936684
43 60208 -0.00668980909438 1.58573894912e-05 -51.1324492371 -12.0863228763
44 62125 -0.00683807740265 1.62322897798e-05 -51.0236159818 -12.0884913352
45 61709 -0.00699036120475 1.61759056808e-05 -50.9123878591 -12.0735557757
46 61648 -0.0071421917697 1.62429299145e-05 -50.8020441704 -12.0687871871
47 61169 -0.00729524637713 1.59117394156e-05 -50.6913660027 -12.073950111
48 62769 -0.00744325745426 1.64234971006e-05 -50.5848611388 -12.068468662
49 61151 -0.00759803636011 1.59985770649e-05 -50.4740356294 -12.096661025
50 62200 -0.00774753468692 1.61137958351e-05 -50.3675204166 -12.0745792903
51 62531 -0.00789771012415 1.63461344279e-05 -50.2610425605 -12.0639530128
52 61399 -0.00805144849953 1.60904588041e-05 -50.1525742101 -12.0609919516
53 61872 -0.00820220280442 1.61621272518e-05 -50.0467337095 -12.0803542796
54 61897 -0.00835359821349 1.61734908096e-05 -49.9409599641 -12.0795501603
55 61851 -0.0085051568235 1.61213855384e-05 -49.8355872287 -12.0805475058
56 62132 -0.00865588432341 1.61280429899e-05 -49.7312997151 -12.0648798232
57 62372 -0.00880638352882 1.61915217886e-05 -49.6276713633 -12.0579291176
58 62211 -0.00895767058226 1.6137803087e-05 -49.5240016712 -12.0392883495
59 62390 -0.00910823976605 1.62756340999e-05 -49.4213192115 -12.0402629513
60 61700 -0.00926094095374 1.60614394396e-05 -49.3176838636 -12.0708799037
61 62359 -0.00941083495708 1.6195397734e-05 -49.2164409473 -12.0732277218
62 62174 -0.0095622037598 1.62777732403e-05 -49.1146882911 -12.0516307501
63 61473 -0.00971520667381 1.60244201231e-05 -49.0123303305 -12.0398120655
64 62363 -0.00986474982926 1.62346401641e-05 -48.9127626559 -12.0577371471
65 61931 -0.0100167829021 1.61970932414e-05 -48.812015846 -12.0331733007
66 61736 -0.0101687028215 1.61280270575e-05 -48.7118227133 -12.0415374136
67 61975 -0.0103196836659 1.61179784959e-05 -48.6127196531 -12.0607534818
68 62278 -0.0104702024559 1.61472192576e-05 -48.5143837321 -12.0584699616
69 62397 -0.0106208503897 1.61549045167e-05 -48.4164239347 -12.0514667469
70 62468 -0.0107714849595 1.60838070266e-05 -48.3189302505 -12.0365163107
71 62992 -0.0109208315803 1.62361943504e-05 -48.2227185763 -12.0168831115
72 62545 -0.0110721301032 1.60928321802e-05 -48.1257015908 -12.037463227
73 63012 -0.011221536927 1.6130405839e-05 -48.0303411149 -12.0540639973
74 63241 -0.0113710213474 1.62116445869e-05 -47.9353691303 -12.0446330405
75 62949 -0.0115216057511 1.61078931155e-05 -47.8401382387 -12.0478516112
76 63322 -0.0116707857097 1.62184214743e-05 -47.746227957 -12.0380006664
77 62987 -0.0118213884453 1.61099397632e-05 -47.6518556178 -12.0326798539
78 63347 -0.0119705578368 1.61335701957e-05 -47.5588079917 -12.0256506883
79 63556 -0.0121196996631 1.63275753626e-05 -47.4661990614 -12.022693133
80 62523 -0.012271876848 1.60381986653e-05 -47.3721368069 -12.0089603438
81 63340 -0.0124203903071 1.61750757829e-05 -47.280756499 -12.024312631
82 63282 -0.0125702393126 1.62926722342e-05 -47.1889694593 -12.0059058723
83 62474 -0.0127221504216 1.60860026206e-05 -47.0963419842 -12.042888398
84 62984 -0.0128715268991 1.61689497136e-05 -47.0056721622 -12.0104869881
85 62966 -0.0130216952047 1.61329262302e-05 -46.9149308942 -12.0248760342
86 63178 -0.0131712767119 1.60619342562e-05 -46.824949349 -12.0209645561
87 63849 -0.013319415296 1.6157995767e-05 -46.7362316713 -12.0216672349
88 63901 -0.0134683790697 1.6226461187e-05 -46.6474144241 -12.0147304227
89 63511 -0.013618433459 1.62769958387e-05 -46.5583443487 -11.9884268899
90 62800 -0.0137698041399 1.61045702875e-05 -46.4688944074 -12.0248205528
91 63193 -0.0139191049805 1.60775079833e-05 -46.3810599717 -12.0110483475
92 63764 -0.0140674868264 1.61174438255e-05 -46.2941497194 -12.0194858091
93 64080 -0.0142158701246 1.63028384327e-05 -46.2076184758 -11.997533022
94 63197 -0.0143670044885 1.6237935934e-05 -46.1198708563 -11.9935210465
95 62738 -0.0145180869688 1.60070932117e-05 -46.0325420887 -12.0054309167
96 63759 -0.0146658247675 1.61266290094e-05 -45.9475200072 -12.0248771958
97 64015 -0.0148143676643 1.62185803784e-05 -45.8624044169 -12.0143235713
98 63675 -0.0149641556752 1.61149618804e-05 -45.7769484471 -11.9903883695
99 64006 -0.0151126010746 1.62861016411e-05 -45.6926256788 -11.9942299824
100 63231 -0.0152635393458 1.61169957941e-05 -45.6072592668 -11.9867365045
101 63547 -0.0154125391939 1.60058572293e-05 -45.5233550993 -12.0187454014
102 64589 -0.0155593130321 1.62370591844e-05 -45.4410576097 -11.9727074551
103 64126 -0.0157087438907 1.61525566182e-05 -45.3576281012 -11.9699425088
104 64214 -0.015857294546 1.60866045171e-05 -45.2750455727 -11.9913636357
105 64734 -0.016004643319 1.62460441821e-05 -45.1934791804 -11.970523923
106 64211 -0.0161540574074 1.61254144182e-05 -45.1111211603 -11.9875453755
107 64477 -0.0163020562929 1.61481711945e-05 -45.0298900847 -11.9786365649
108 64594 -0.0164501288838 1.61010203781e-05 -44.9489618564 -12.0094163763
109 65022 -0.0165972828634 1.62202057095e-05 -44.8688737555 -11.9767990342
110 64666 -0.0167459336103 1.61572750476e-05 -44.788311073 -11.9763139451
111 64724 -0.0168939413628 1.61313936767e-05 -44.7084342808 -11.9934036044
112 64952 -0.0170414519709 1.62789274188e-05 -44.6291586838 -11.9758113395
113 64213 -0.0171911665384 1.60371263855e-05 -44.549036328 -11.9726014688
114 65059 -0.0173376948568 1.62672084558e-05 -44.4709465231 -11.9753405022
115 64395 -0.0174870897398 1.61972516637e-05 -44.3916603742 -11.9674553871
116 64192 -0.0176360774454 1.61173590912e-05 -44.3129214409 -11.9739906331
117 64510 -0.0177839638303 1.60802166501e-05 -44.2350895289 -11.9577277133
118 65075 -0.0179308681593 1.60907189926e-05 -44.1580930513 -11.964045433
119 65575 -0.0180773069184 1.63129157768e-05 -44.0816546735 -11.9727004965
120 64605 -0.0182268773234 1.6124135873e-05 -44.0039033658 -11.9844426866
121 64881 -0.0183744029562 1.60821383464e-05 -43.9275315441 -11.9461358013
122 65436 -0.0185209184651 1.61918380037e-05 -43.8519918984 -11.969593934
123 65265 -0.0186686263489 1.61878306541e-05 -43.776147561 -11.9847284061
124 65121 -0.0188164609472 1.61088720807e-05 -43.7005479929 -11.9698853596
125 65500 -0.0189631481871 1.62915402783e-05 -43.6258396739 -11.9672581502
126 64672 -0.019112446147 1.60427792053e-05 -43.5501112915 -11.9564696871
127 65486 -0.0192585469325 1.611018411e-05 -43.476305145 -11.9485785631
128 65859 -0.0194048464589 1.62283163077e-05 -43.4026946979 -11.9590948402
129 65444 -0.0195526842564 1.61973028093e-05 -43.3286094613 -11.9677182426
130 65237 -0.0197004739286 1.6074935365e-05 -43.2548471494 -11.9684878948
131 65843 -0.0198464703022 1.62470068511e-05 -43.1822714707 -11.963365129
