100 100000 0.75 gpomdp cheb_gpomdp 30000000

1 100 0 4.20292484334e-06 -56.6666666667 -12.5879217818
2 4121 -3.93966676318e-05 1.65722624784e-05 -56.6300545303 -12.0759571538
3 3955 -0.000197969718911 1.6270483605e-05 -56.4832286856 -12.2003946917
4 3914 -0.000354475404288 1.64609992283e-05 -56.3391587738 -12.0865438648
5 3799 -0.000515186089803 1.57189559399e-05 -56.1920806039 -12.1110408506
6 3976 -0.000665200667205 1.54624100625e-05 -56.0555732291 -12.2168125279
7 4271 -0.000807576096849 1.66683809043e-05 -55.9267097992 -12.1604197357
8 4059 -0.000965008331897 1.60453507869e-05 -55.7849973972 -12.176880116
9 4110 -0.00111562805069 1.63908239723e-05 -55.650176695 -12.1424999184
10 4018 -0.00127123658905 1.65277181254e-05 -55.511663868 -12.1076349662
11 3874 -0.00143103631864 1.54550165948e-05 -55.3702314845 -12.1832934611
12 4165 -0.00157515073014 1.65363932579e-05 -55.2433806282 -12.072086519
13 4012 -0.00173225660006 1.63389419704e-05 -55.1058436716 -12.1434569896
14 3943 -0.00188884310403 1.63471848708e-05 -54.9695325725 -12.1151521574
15 3872 -0.00204693951132 1.61693565302e-05 -54.8326815928 -12.0735922867
16 3871 -0.00220332627291 1.50605709806e-05 -54.6980697586 -12.1882706633
17 4332 -0.00234102402016 1.71902418756e-05 -54.5801648659 -12.0534443931
18 3905 -0.00250655890254 1.5648321879e-05 -54.4391866438 -12.0478511271
19 4116 -0.00265333081866 1.64080101611e-05 -54.3148786978 -12.155076385
20 4017 -0.00280912465746 1.59805512397e-05 -54.1836341602 -12.1095216611
21 4094 -0.00295942313914 1.5935185695e-05 -54.0577011538 -12.0422838503
22 4192 -0.00310753737427 1.66341050699e-05 -53.9342484244 -12.1001664674
23 3998 -0.00326584405581 1.5811847745e-05 -53.8030081567 -12.096307667
24 4145 -0.0034136374073 1.65725839365e-05 -53.6811386259 -12.1902382608
25 3978 -0.00357175635834 1.62766914093e-05 -53.5514492748 -12.1158604926
26 3934 -0.00372791764982 1.6005786606e-05 -53.4240647406 -12.1543711836
27 3999 -0.0038802281686 1.63512306313e-05 -53.3004852877 -12.1533655666
28 3925 -0.00403728479587 1.6009517292e-05 -53.173736098 -12.1642009409
29 3988 -0.00418983426378 1.55508695962e-05 -53.051281124 -12.0676072341
30 4246 -0.00433345316717 1.65871403658e-05 -52.9365818518 -12.1427352582
31 4069 -0.00448993285829 1.64592534027e-05 -52.812254458 -12.1302185767
32 3950 -0.00464752218915 1.5776996741e-05 -52.6877178196 -12.1579785186
33 4110 -0.00479562070252 1.59005024206e-05 -52.571291611 -12.127921051
34 4223 -0.00494286510022 1.65597029962e-05 -52.4561185207 -12.0999477602
35 4058 -0.00509929305276 1.62926985691e-05 -52.3343926662 -12.1034000442
36 4007 -0.00525418515118 1.57653108352e-05 -52.2144970587 -12.0203520484
37 4174 -0.00540103042867 1.6527878505e-05 -52.1014092508 -12.1323342097
38 4024 -0.0055578183237 1.62104066663e-05 -51.9812818779 -12.230508082
39 4006 -0.00571193310867 1.59558648317e-05 -51.8638192276 -12.0107162376
40 4093 -0.00586201710709 1.65790238268e-05 -51.7500117991 -12.1276429323
41 3926 -0.00602125111876 1.51152932025e-05 -51.6298901524 -12.0677728529
42 4369 -0.00615886090383 1.66139952569e-05 -51.5265950177 -12.1312552429
43 4175 -0.00631358243917 1.64664235727e-05 -51.4110198158 -12.1128841694
44 4050 -0.00646928274351 1.61408852919e-05 -51.2953124209 -12.0135734767
45 4061 -0.0066217046551 1.62837411862e-05 -51.1826188819 -11.9973928325
46 4013 -0.00677638411396 1.5924120906e-05 -51.0688359364 -12.1481954068
47 4113 -0.00692579784598 1.58788787331e-05 -50.9594768331 -12.0962846367
48 4235 -0.00707262706474 1.66307531471e-05 -50.8525323738 -12.1179801476
49 4041 -0.00723006952116 1.62306064146e-05 -50.7384293856 -12.0257995065
50 4015 -0.00738420929975 1.58086111854e-05 -50.6272888469 -12.1033489919
51 4164 -0.0075316350079 1.6421478255e-05 -50.5215121144 -12.075614624
52 4058 -0.0076867613453 1.62723768104e-05 -50.4107579783 -11.9859053616
53 4015 -0.00784130087185 1.52337873888e-05 -50.3009771735 -12.1044400035
54 4414 -0.00797927379066 1.64739981609e-05 -50.2034290052 -12.0543746006
