10 500000 0.25 gpomdp cheb_gpomdp 30000000

1 10 0 3.33168737307e-05 -56.6666666667 -11.0801786424
2 11013 -0.000330882044187 1.54239856968e-05 -56.3608241905 -12.1657337918
3 11876 -0.000478397223088 1.63495239715e-05 -56.2256720579 -12.1460200895
4 11657 -0.000636221780547 1.61430631111e-05 -56.0818843383 -12.1308027067
5 11685 -0.000791871638144 1.6071278593e-05 -55.9408909109 -12.1232912078
6 11798 -0.000946080843528 1.59252333012e-05 -55.801991909 -12.1299251852
7 12090 -0.0010970319807 1.61197218707e-05 -55.6667821867 -12.1894215043
8 12147 -0.00124946751738 1.60726209512e-05 -55.5309942667 -12.1309592348
9 12263 -0.00140073862958 1.62184710581e-05 -55.3969839413 -12.1910131996
10 12198 -0.00155378718207 1.61929617437e-05 -55.2621433794 -12.1293407778
11 12165 -0.00170680345883 1.63337071676e-05 -55.128073619 -12.1230417367
12 11960 -0.00186246627893 1.6049088979e-05 -54.9924403828 -12.1305713813
13 12103 -0.002014510514 1.61055619083e-05 -54.8606895679 -12.1812545205
14 12178 -0.00216662099838 1.65002659834e-05 -54.7295967939 -12.0803419027
15 11773 -0.0023251202526 1.56464419211e-05 -54.5937530881 -12.1833384685
16 12411 -0.00247149860981 1.65761657105e-05 -54.4689766793 -12.1169418733
17 11906 -0.00262983332488 1.63171998952e-05 -54.3347363874 -12.1197089783
18 11725 -0.00278688959664 1.61537519736e-05 -54.2023213545 -12.0513362899
19 11740 -0.00294227445536 1.58254777227e-05 -54.0720361142 -12.1375561659
20 12153 -0.00309189034082 1.6326487872e-05 -53.9472598386 -12.098172477
21 11957 -0.00324750417116 1.60532554799e-05 -53.8181751189 -12.1095101687
22 12095 -0.00339963912209 1.62537233524e-05 -53.6926545541 -12.0892685049
23 11988 -0.00355435833164 1.58959390588e-05 -53.5656841754 -12.1149124272
24 12322 -0.00370361084976 1.65044593453e-05 -53.443846957 -12.0764277994
25 11907 -0.00386125479636 1.60420709124e-05 -53.3158440512 -12.132506465
26 12058 -0.00401351616583 1.60225683421e-05 -53.1928738716 -12.0785198754
27 12235 -0.00416448770909 1.62646309651e-05 -53.0715827696 -12.1009556111
28 12114 -0.00431850760554 1.59596092861e-05 -52.9484915117 -12.1132372254
29 12371 -0.00446805924073 1.61656742679e-05 -52.8295935229 -12.1384150391
30 12372 -0.00461953594087 1.60065022044e-05 -52.7097852133 -12.0305918724
31 12574 -0.00476830853559 1.65331030275e-05 -52.5927185505 -12.0832397351
32 12115 -0.00492486281674 1.60083758991e-05 -52.4701687525 -12.0963907684
33 12311 -0.00507523701389 1.6194881391e-05 -52.3530700277 -12.0761799248
34 12275 -0.00522758231243 1.61840803559e-05 -52.2350444886 -12.0931371154
35 12253 -0.00537996556761 1.61477490274e-05 -52.11759716 -12.1133574675
36 12276 -0.00553186292253 1.61659908882e-05 -52.00112449 -12.0726684379
37 12277 -0.00568393002878 1.59588872633e-05 -51.8851172796 -12.120799219
38 12538 -0.00583247339324 1.63201877295e-05 -51.7723692771 -12.0623807655
39 12344 -0.00598557135846 1.58850619006e-05 -51.6567503473 -12.1204513739
40 12702 -0.00613247411464 1.6608680003e-05 -51.5463651953 -12.0945887684
41 12145 -0.00628955031079 1.58988750429e-05 -51.4289325028 -12.1401569707
42 12479 -0.00643788448648 1.6401521345e-05 -51.3185976351 -12.1065346256
43 12185 -0.00659274618197 1.58952167741e-05 -51.2039856397 -12.0879309226
44 12525 -0.00674077511414 1.61351051052e-05 -51.0949785723 -12.0724386606
45 12565 -0.00689080015456 1.62567734531e-05 -50.9850441025 -12.0940567009
46 12450 -0.00704265008969 1.63674419378e-05 -50.8743244558 -12.0943515077
47 12199 -0.00719710273081 1.61040789797e-05 -50.7622725912 -12.0873431197
48 12276 -0.00734858816648 1.61018061898e-05 -50.6529232304 -12.0961735775
49 12357 -0.00749955904143 1.58893301877e-05 -50.5444830453 -12.0612959933
50 12709 -0.00764645578832 1.62977413651e-05 -50.439480789 -12.1100891065
51 12541 -0.00779813836685 1.59387091481e-05 -50.3315832296 -12.0627994061
52 12834 -0.00794477381313 1.65740984343e-05 -50.2277799333 -12.1151611908
53 12314 -0.00810044162956 1.62127431945e-05 -50.118120904 -12.1009812747
54 12256 -0.00825307462069 1.64721325804e-05 -50.0111340703 -12.0719207724
55 11882 -0.00841057449639 1.5808365207e-05 -49.9012863511 -12.0108485686
56 12322 -0.00855900380603 1.60117120424e-05 -49.7982729003 -12.0728340718
57 12517 -0.00870816589811 1.63166880095e-05 -49.6952439115 -12.0442158739
58 12328 -0.0088613321896 1.59930656211e-05 -49.5899597909 -12.0783451256
59 12547 -0.00901014340527 1.61450529795e-05 -49.488161286 -12.0069392777
60 12574 -0.00916020499895 1.62023882863e-05 -49.385994954 -12.0367511956
