100 500000 0.5 gpomdp hoeffding 30000000
40 162256 -0.00616322826509 1.61627107379e-05 -51.5233244708 -12.0840195703
41 162311 -0.00631549439364 1.61839082342e-05 -51.4095953284 -12.0923896003
42 162017 -0.00646809841603 1.60652085499e-05 -51.296190288 -12.0921255822
43 163683 -0.00661881008951 1.61763166616e-05 -51.1847536908 -12.0807781738
44 163512 -0.00677064342525 1.62085220771e-05 -51.0730484314 -12.0691183533
45 162809 -0.00692310747818 1.61927714392e-05 -50.961441213 -12.0822796354
46 162368 -0.00707562994319 1.61275525522e-05 -50.8503505819 -12.0718606367
47 163003 -0.00722724174493 1.60780341861e-05 -50.7404735625 -12.0803703296
48 164465 -0.00737771476527 1.62334901556e-05 -50.6319603468 -12.0786816806
49 163343 -0.00753016359592 1.6143790652e-05 -50.5225653277 -12.0924191361
50 163712 -0.00768159914559 1.62540844352e-05 -50.4144345958 -12.0800578319
51 162256 -0.00783475192816 1.60381122865e-05 -50.3056181981 -12.0767395013
52 164376 -0.00798489194551 1.622132275e-05 -50.1994661494 -12.0631968774
53 163456 -0.00813717372416 1.61297364421e-05 -50.0923256534 -12.0584568815
54 164059 -0.00828831731165 1.61771995482e-05 -49.9865057682 -12.0574597652
55 163873 -0.00843999162849 1.61191385698e-05 -49.8808311137 -12.0563686139
56 164655 -0.00859076251027 1.61753425714e-05 -49.7762952875 -12.0505248588
57 164500 -0.0087421304307 1.61006891277e-05 -49.6718527054 -12.0609082986
58 165594 -0.00889230081248 1.61733663184e-05 -49.5687349925 -12.054993507
59 165471 -0.00904320538493 1.6174155713e-05 -49.465609793 -12.0693119547
60 165335 -0.00919417944761 1.61357708762e-05 -49.3629317632 -12.0742588018
61 165844 -0.00934456398435 1.61077127507e-05 -49.2611430438 -12.0594307057
62 166828 -0.00949424321765 1.62604775616e-05 -49.1603122735 -12.056466987
63 165237 -0.00964606787166 1.62662422409e-05 -49.0585225654 -12.0543600472
64 163566 -0.00979872041767 1.60902540641e-05 -48.9566680833 -12.0480879826
65 164829 -0.00994914166529 1.61293945891e-05 -48.856779864 -12.0620582136
66 165443 -0.0100996486344 1.61684981874e-05 -48.757305731 -12.0503716799
67 165402 -0.0102505393417 1.61011708213e-05 -48.6580476026 -12.0508486605
68 166494 -0.0104003078368 1.60582860338e-05 -48.5599894221 -12.0474341758
69 168325 -0.0105488631331 1.62697666182e-05 -48.4631768461 -12.0583697203
70 166563 -0.0107001687734 1.61929317544e-05 -48.3650306904 -12.0365249631
71 166109 -0.0108509653855 1.61747634516e-05 -48.2676722023 -12.0348591093
72 165962 -0.011001659543 1.61293689135e-05 -48.1708329333 -12.042782929
73 166581 -0.0111516514529 1.61787733508e-05 -48.0748915882 -12.0225898849
74 166366 -0.0113021998964 1.60478100584e-05 -47.9790392533 -12.0489864885
75 168374 -0.0114506364405 1.62475331134e-05 -47.8849650297 -12.0373537714
76 166987 -0.0116015430384 1.61685126131e-05 -47.789763578 -12.0261290502
77 166945 -0.0117517347845 1.61861126137e-05 -47.6954487982 -12.0351237231
78 166605 -0.0119022432645 1.61105807626e-05 -47.6013681778 -12.0402743311
79 167545 -0.0120516285908 1.62022143044e-05 -47.5084153797 -12.0248471939
80 166931 -0.0122021396878 1.60319504706e-05 -47.4151881415 -12.0114333817
81 169218 -0.01235005926 1.63163639875e-05 -47.3239799689 -12.0319964215
82 166657 -0.0125017554436 1.6149239034e-05 -47.2308663492 -12.0218192281
83 166941 -0.0126517698351 1.60713953709e-05 -47.1392036727 -12.0249142554
84 168552 -0.0128003460375 1.62125088314e-05 -47.0488273357 -12.0205501098
85 167759 -0.0129505806376 1.61434476801e-05 -46.9578518857 -12.0195332636
86 168144 -0.0131000039652 1.61865577595e-05 -46.8677735857 -12.0204435425
87 167794 -0.0132499823741 1.61583137053e-05 -46.7777649823 -12.015859041
88 167926 -0.0133996405416 1.61708208455e-05 -46.6883496583 -12.0227239957
89 167844 -0.0135494507064 1.61397851764e-05 -46.5992421263 -12.0131925381
90 168292 -0.0136987745505 1.60733007541e-05 -46.5108180998 -12.0175614469
91 169883 -0.0138467850427 1.62241161224e-05 -46.4235576575 -12.0016333491
92 168885 -0.0139966252986 1.61328785496e-05 -46.3356072127 -12.0089308769
93 169454 -0.0141453723803 1.61980806408e-05 -46.2486827512 -12.0064923073
94 168904 -0.0142949637209 1.61135766879e-05 -46.1616485846 -12.0009246453
95 169806 -0.0144433790516 1.62077867847e-05 -46.0756763792 -12.012552302
96 169088 -0.0145929784537 1.62287381224e-05 -45.9893965661 -11.9961173086
97 168016 -0.0147432485648 1.60841675096e-05 -45.9031097871 -12.0064887975
98 169418 -0.0148915624899 1.6181608761e-05 -45.818317153 -12.0060305764
99 169150 -0.0150408927449 1.60782409162e-05 -45.7333133084 -12.0094183336
100 170664 -0.015188609778 1.61853072355e-05 -45.6495905247 -11.9870234503
101 170331 -0.0153374558447 1.61783878869e-05 -45.5655904236 -12.0075841069
102 170118 -0.0154863313724 1.61563170402e-05 -45.4819354485 -11.9909592346
103 170286 -0.0156349303557 1.61567868535e-05 -45.3987943387 -11.9974022294
104 170446 -0.0157834638785 1.60756930729e-05 -45.316045472 -12.004503863
105 172016 -0.0159305759096 1.62480950958e-05 -45.2344367554 -11.9840002232
106 170590 -0.0160798858503 1.61350074599e-05 -45.1519608871 -11.998431882
107 171128 -0.0162279232429 1.61568363354e-05 -45.0705359386 -11.9872439889
108 171288 -0.0163760917265 1.62269517555e-05 -44.9893836534 -11.9833710263
109 170233 -0.0165253637324 1.60831395641e-05 -44.9079735492 -11.9889353194
110 171671 -0.0166726916198 1.62238677739e-05 -44.8279626892 -11.9900876211
111 170667 -0.0168217453603 1.61239349582e-05 -44.7473550769 -11.9803865215
112 171398 -0.016969564716 1.62837731249e-05 -44.6677511649 -11.9785403169
113 169363 -0.0171197435813 1.60005658172e-05 -44.5872172648 -11.974699478
114 172231 -0.0172660765009 1.62305930112e-05 -44.5090739884 -11.982210932
115 171107 -0.0174150002085 1.61908228499e-05 -44.4298777534 -11.9761760384
116 170677 -0.017563745742 1.61310594384e-05 -44.3511070586 -11.9779038077
117 171284 -0.0177116795489 1.61555119244e-05 -44.2730920827 -11.9782619967
118 171467 -0.0178597584527 1.61076851287e-05 -44.1953240188 -11.9743393842
119 172485 -0.0180069625179 1.62185719428e-05 -44.1183341589 -11.9806576774
120 171568 -0.0181555756613 1.61517338222e-05 -44.0409277402 -11.9801908733
121 171817 -0.018303469002 1.61291716585e-05 -43.964213879 -11.9598017629
122 172461 -0.0184508798488 1.61461457942e-05 -43.8880636857 -11.9557331517
123 172809 -0.0185982969616 1.61713056018e-05 -43.8122212511 -11.9577472328
124 172717 -0.0187459834536 1.61579567658e-05 -43.7365501888 -11.9663157063
125 172859 -0.0188934873984 1.61764288055e-05 -43.6612804509 -11.9694370258
126 172677 -0.0190412377099 1.61538938402e-05 -43.5861914998 -11.9660076741
127 172890 -0.0191886912445 1.61460470304e-05 -43.5115573653 -11.9471829377
128 173241 -0.0193359237088 1.62038567396e-05 -43.437336303 -11.9597271306
129 172577 -0.0194839671343 1.6144215441e-05 -43.363008045 -11.953475749
130 172960 -0.0196313026448 1.61881000398e-05 -43.2893336867 -11.9521494435
131 172573 -0.019779203931 1.61501736838e-05 -43.2156740971 -11.9593805443
132 172851 -0.0199266400905 1.61676818688e-05 -43.1425412275 -11.9672050101
133 172822 -0.020074248408 1.60947189011e-05 -43.0696163237 -11.9491130972
134 174077 -0.0202206598715 1.62774210518e-05 -42.9975709676 -11.9402879864
135 172121 -0.0203695725327 1.5860259302e-05 -42.9245875594 -11.9625427369
136 177547 -0.0205124342124 1.63084791801e-05 -42.8548456149 -11.9511822787
137 175000 -0.0206603987577 1.61722271645e-05 -42.7828956366 -11.9405704597
138 174890 -0.020807173046 1.62337440447e-05 -42.7118073505 -11.9475334445
139 173693 -0.0209550126324 1.60937652461e-05 -42.6404862659 -11.9514909985
140 174972 -0.021101040817 1.61447774546e-05 -42.5703163943 -11.9429848087
141 175350 -0.0212473737626 1.62190277296e-05 -42.5002749699 -11.9354579839
142 174410 -0.0213947753796 1.61069101059e-05 -42.4299986117 -11.94432076
143 175460 -0.0215407194354 1.61617543101e-05 -42.3606890647 -11.9418958812
144 175536 -0.0216871284614 1.6168834445e-05 -42.2914289602 -11.9369466684
145 175486 -0.0218336225279 1.61643575759e-05 -42.2223979858 -11.9393660162
146 175516 -0.0219800636293 1.61158833484e-05 -42.1536597063 -11.9314518278
147 176412 -0.0221256944751 1.61914693774e-05 -42.0855656978 -11.9348849022
148 175957 -0.0222721970801 1.61770744015e-05 -42.0173281271 -11.9183449379
149 175760 -0.0224186515685 1.62089456416e-05 -41.9493761631 -11.9385750865
150 174996 -0.0225657144037 1.61674675607e-05 -41.8814052126 -11.9249364247
151 174971 -0.0227124117435 1.60527302317e-05 -41.8138645217 -11.929688908
152 176995 -0.0228572327834 1.6173079073e-05 -41.7474422561 -11.9278072755
153 176869 -0.0230031915404 1.62447467886e-05 -41.6807526351 -11.9205983786
154 175462 -0.0231503834757 1.6114308674e-05 -41.6137568009 -11.9216741242
155 176385 -0.0232960108612 1.61496852314e-05 -41.5477258588 -11.922361691
156 176678 -0.0234418371123 1.60368434613e-05 -41.4818552582 -11.9205092034
157 179010 -0.0235856981805 1.62916592955e-05 -41.4171166048 -11.9221659812
158 176743 -0.0237327793387 1.61399388826e-05 -41.3511782886 -11.9095107366
159 177212 -0.0238782979307 1.61131941582e-05 -41.2861872619 -11.927669237
160 178165 -0.0240231862677 1.62763976807e-05 -41.2217202136 -11.9167019856
161 176181 -0.0241703637187 1.60216844235e-05 -41.1564809898 -11.9220929463
162 178781 -0.0243141806864 1.62475734912e-05 -41.0929698734 -11.9260511878
163 177308 -0.0244606298956 1.6150409074e-05 -41.0285372485 -11.9313981115
164 177589 -0.0246060879536 1.6116011514e-05 -40.9647800042 -11.9115423938
165 178493 -0.0247508684215 1.61900527017e-05 -40.9015552819 -11.9114739745
166 178059 -0.0248964912963 1.62046754648e-05 -40.8381984035 -11.8920337856
167 177362 -0.0250425315176 1.61244777488e-05 -40.7748960577 -11.9062162037
168 178112 -0.0251875429942 1.61369234574e-05 -40.7122722969 -11.9049783947
169 178639 -0.0253324520113 1.61510880312e-05 -40.6499231115 -11.9030530233
170 178910 -0.0254773782528 1.61775311963e-05 -40.5877955446 -11.8886485391
171 178701 -0.0256226265268 1.61818505755e-05 -40.5257584808 -11.8976017558
172 178414 -0.0257680303777 1.60932150309e-05 -40.4638828936 -11.9004107455
173 179737 -0.0259121046403 1.61324732406e-05 -40.4027968102 -11.9028215906
174 180350 -0.0260562847682 1.62205940102e-05 -40.3418875601 -11.8850105167
175 179354 -0.0262016543379 1.6136458604e-05 -40.2806991678 -11.8963671088
176 179893 -0.0263460531809 1.61844877442e-05 -40.2201401894 -11.8938704163
177 179556 -0.0264910175083 1.611595213e-05 -40.1595642345 -11.8871691511
178 180471 -0.0266350018074 1.62245180778e-05 -40.0996150086 -11.8930562261
