100 100000 0.5 gpomdp cheb_gpomdp 30000000
166 6549 -0.0246550608202 1.56776539629e-05 -40.9433676276 -11.8851140493
167 6882 -0.0247943355263 1.637361963e-05 -40.8826191379 -11.8625383955
168 6739 -0.024941332242 1.57610791897e-05 -40.8187366297 -11.9802481418
169 7022 -0.0250799464081 1.67688008234e-05 -40.7587161531 -11.8830229323
170 6606 -0.0252319986621 1.58419331762e-05 -40.6931201829 -11.9777818468
171 6827 -0.0253732985293 1.63495062784e-05 -40.6323897352 -11.9243163436
172 6702 -0.0255204887192 1.6385002251e-05 -40.5693587905 -11.8166042643
173 6555 -0.0256696359708 1.6076354737e-05 -40.5057290564 -11.8532942049
174 6615 -0.0258153067148 1.61735951675e-05 -40.4438137001 -11.9200532688
175 6610 -0.0259619140133 1.58764837253e-05 -40.3817297019 -11.9154695331
176 6808 -0.0261037277883 1.63407214498e-05 -40.3218934365 -11.8875525158
177 6689 -0.02625097841 1.63886457635e-05 -40.2599886113 -11.8869376645
178 6540 -0.0264003313155 1.59922799393e-05 -40.1974333203 -11.8957103464
179 6657 -0.0265447886009 1.60010384118e-05 -40.1371508681 -11.9303670272
180 6770 -0.0266881129253 1.6484353407e-05 -40.0775561116 -11.8582153908
181 6555 -0.0268381630824 1.62663135865e-05 -40.0153928554 -11.852233254
182 6489 -0.0269869824523 1.56984282441e-05 -39.9539687285 -11.9186823424
183 6805 -0.02712723294 1.61618448153e-05 -39.8962891691 -11.892053815
184 6808 -0.0272715879648 1.57347556623e-05 -39.8371310536 -11.9230715186
185 7113 -0.0274090835877 1.71792590839e-05 -39.7809805605 -11.8827073173
186 6419 -0.027567111457 1.56554715377e-05 -39.716680714 -11.8944697513
187 6761 -0.0277074321108 1.66420129077e-05 -39.6597958284 -11.8847245929
188 6443 -0.0278602346436 1.55920374602e-05 -39.598074416 -11.860884319
189 6830 -0.0279992772173 1.64516562777e-05 -39.5421125006 -11.8998415272
190 6635 -0.0281481235476 1.572448801e-05 -39.4824163531 -11.7830975445
191 6940 -0.0282872366875 1.66657448203e-05 -39.426820564 -11.8571823541
192 6598 -0.0284384526436 1.64730680129e-05 -39.3666024602 -11.8811327562
193 6396 -0.028590255065 1.55612150498e-05 -39.3063743611 -11.8730434257
194 6802 -0.0287293136543 1.60681910475e-05 -39.2513979369 -11.9115811319
195 6870 -0.0288721832628 1.60321591628e-05 -39.1951085269 -11.8938848581
196 6964 -0.0290137661142 1.66312306863e-05 -39.1395187659 -11.9048241362
197 6644 -0.0291641453232 1.57308832832e-05 -39.0806842401 -11.8875232329
198 6945 -0.0293032659427 1.62209405834e-05 -39.0264452269 -11.8262126249
199 6907 -0.0294471116805 1.63427315564e-05 -38.9705557473 -11.866377628
200 6785 -0.0295933360903 1.61710634367e-05 -38.9139408203 -11.8272108278
201 6782 -0.0297380538457 1.61036922748e-05 -38.858105514 -11.86406846
202 6826 -0.0298817086499 1.58246290195e-05 -38.8028724328 -11.8919205296
203 7067 -0.0300204390393 1.61973349795e-05 -38.7497134692 -11.8944966466
204 7045 -0.0301626598107 1.62054680142e-05 -38.695400488 -11.8542682623
205 7017 -0.0303052328083 1.63463056643e-05 -38.641138462 -11.8541765654
206 6890 -0.0304503646001 1.5825076079e-05 -38.5860923379 -11.9114017676
207 7133 -0.0305884562015 1.66863580832e-05 -38.5338932892 -11.834712761
208 6767 -0.0307379529911 1.63994238656e-05 -38.4775764556 -11.8463721517
209 6609 -0.0308866215324 1.57404184372e-05 -38.4217700211 -11.8722477334
210 6901 -0.0310262622196 1.61881121271e-05 -38.369531673 -11.8557582829
211 6886 -0.0311700341143 1.60097704688e-05 -38.3159283832 -11.8697697544
212 6997 -0.0313110945097 1.65084149757e-05 -38.2635131422 -11.8415990091
213 6759 -0.0314590864765 1.58438670378e-05 -38.2087098741 -11.8421816008
214 6984 -0.0315988086967 1.59346890932e-05 -38.1571444181 -11.8836698144
215 7150 -0.0317376887102 1.64650912697e-05 -38.106057788 -11.810003412
216 6937 -0.0318833841072 1.62340143035e-05 -38.0526432767 -11.832204744
217 6890 -0.0320275243319 1.60019936475e-05 -37.9999785235 -11.8777030608
218 7006 -0.0321684196474 1.58879227267e-05 -37.94867116 -11.8108092056
219 7207 -0.0323063465964 1.63618378586e-05 -37.8986084358 -11.8960725199
220 7066 -0.0324498015678 1.62528950697e-05 -37.8467102181 -11.8176986109
221 7004 -0.0325929231013 1.58192168916e-05 -37.7951055184 -11.8729601076
222 7255 -0.0327297948292 1.65204468978e-05 -37.7459150372 -11.8540494328
223 6999 -0.0328753262326 1.61515715971e-05 -37.6937838981 -11.8380683304
224 7010 -0.0330175019605 1.63189629197e-05 -37.6430247158 -11.8250250031
225 6903 -0.0331622624262 1.63380753838e-05 -37.5915144207 -11.8326463665
226 6784 -0.0333084529966 1.57956661121e-05 -37.5396701841 -11.8311148789
227 7044 -0.0334471532947 1.60136258086e-05 -37.4906439744 -11.87303899
228 7154 -0.0335866835816 1.62450212878e-05 -37.4414825025 -11.8553691295
229 7097 -0.0337287964559 1.63288013342e-05 -37.3915733278 -11.8660682639
230 6981 -0.0338728254851 1.60445595109e-05 -37.3411574517 -11.7295640494
231 7068 -0.0340134753471 1.59393784926e-05 -37.2920851462 -11.8430183206
232 7233 -0.0341516011376 1.67900474076e-05 -37.2440473119 -11.788494161
233 6790 -0.0343017706074 1.57090086873e-05 -37.1919930031 -11.8512505173
234 7113 -0.0344390433946 1.62602900371e-05 -37.1445652777 -11.8041045616
235 7046 -0.0345818097451 1.63863999068e-05 -37.0953969406 -11.8233577638
236 6891 -0.034727293323 1.6151318108e-05 -37.0454571202 -11.7809864357
237 6902 -0.0348705747607 1.59221281879e-05 -36.9964345614 -11.8150695757
238 7075 -0.0350100782137 1.61088185619e-05 -36.9488577007 -11.7607224107
239 7117 -0.0351508083224 1.64878082227e-05 -36.9010148146 -11.8145843753
240 6889 -0.0352972111253 1.57302506744e-05 -36.8514050132 -11.8209794583
241 7201 -0.0354338256261 1.664571735e-05 -36.8052599765 -11.8018218503
242 6860 -0.0355819470341 1.55709176392e-05 -36.7553887628 -11.7879624358
243 7288 -0.0357163704417 1.63695026948e-05 -36.7102734781 -11.8644000202
244 7140 -0.0358591483119 1.58883052703e-05 -36.6625035369 -11.8133356206
245 7345 -0.0359957808017 1.66205210358e-05 -36.6169330145 -11.7853843444
246 7015 -0.0361420341247 1.59424559998e-05 -36.5683082866 -11.8313831659
247 7176 -0.0362807291567 1.61865715427e-05 -36.5223434436 -11.8071623253
248 7162 -0.0364216948781 1.59982861425e-05 -36.4757720032 -11.7890039955
249 7285 -0.0365598308046 1.64784369099e-05 -36.4302775119 -11.7791711373
250 7058 -0.0367043847083 1.61908713754e-05 -36.3828191533 -11.7590001859
251 7041 -0.0368465926976 1.60562918869e-05 -36.3362798399 -11.7934060436
252 7120 -0.0369868278869 1.63717580857e-05 -36.2905300562 -11.784964673
253 6973 -0.0371313168223 1.60162970455e-05 -36.243541317 -11.8038381759
254 7080 -0.0372715980794 1.61713362758e-05 -36.1980647315 -11.7988750839
255 7077 -0.0374132731554 1.63891325928e-05 -36.1522794091 -11.7643295965
256 6919 -0.0375584820763 1.58160174634e-05 -36.1055006008 -11.8883341324
