10 100000 0.95 gpomdp sample_hoeffding 30000000
189 134 -0.0275474441281 2.12472380662e-05 -39.7246694571 -11.7125030957
190 80 -0.0277411444739 1.72385067746e-05 -39.6461584252 -11.5553704534
191 72 -0.0278894163039 1.43153423144e-05 -39.5863134888 -12.0332420504
192 87 -0.0280193030781 1.16957037067e-05 -39.5340682372 -11.8819000206
193 138 -0.0281027368505 1.70506747724e-05 -39.5005959748 -11.9393907239
194 127 -0.0282319590737 1.85929369862e-05 -39.4488892538 -11.688652369
195 100 -0.0283734367169 5.98924138668e-06 -39.392466175 -12.1839014101
196 306 -0.0284224702186 2.36711479308e-05 -39.3729565497 -11.9836550792
197 142 -0.0286313069475 1.85195961889e-05 -39.2901252107 -11.8176610211
198 112 -0.0287879239356 9.56821670632e-06 -39.2282822938 -12.1545223859
199 224 -0.0288715739235 2.29079971102e-05 -39.195348186 -11.7226458417
200 113 -0.0290662963847 2.15597606106e-05 -39.11894236 -11.5228184469
201 66 -0.0292665648812 1.06002504053e-05 -39.0407361417 -11.3942196548
202 118 -0.0293556783844 1.45320364193e-05 -39.0060585018 -11.6599287383
203 140 -0.0294724256588 1.74557510376e-05 -38.9607404094 -11.884025086
204 123 -0.0296320012072 1.67671991263e-05 -38.8990038912 -11.9706256505
205 116 -0.0297759436411 1.62459660899e-05 -38.8435189214 -12.2286484687
206 116 -0.0299152613281 1.80686161471e-05 -38.7899994079 -12.2816492641
207 96 -0.0300768242682 1.76013752365e-05 -38.7281582318 -11.9647041417
208 83 -0.0302290774448 1.70063551555e-05 -38.6700994753 -11.0870818273
209 77 -0.030387820357 1.63300580471e-05 -38.6097909388 -11.4064072042
210 76 -0.0305139456277 9.37334018228e-06 -38.5620371462 -11.7767972707
211 155 -0.0305936746013 2.02749809222e-05 -38.5319240881 -11.7736548582
212 103 -0.0307700333163 1.59642658223e-05 -38.4655176041 -12.2042625587
213 106 -0.0308903675195 1.57125157047e-05 -38.4203664178 -11.9192872341
214 111 -0.0310270526102 6.63643541368e-06 -38.3692364874 -11.6658280775
215 313 -0.0310815935885 2.17885862417e-05 -38.3488805368 -11.9276802073
216 177 -0.0312700562653 2.04699590819e-05 -38.2787440968 -11.6777211247
217 115 -0.0314367118713 2.40968779228e-05 -38.2169831809 -11.516810377
218 51 -0.0316389210623 8.33441893515e-06 -38.1423720288 -12.1475923405
219 118 -0.0317202940689 1.49136555533e-05 -38.1124472112 -11.5180109775
220 135 -0.0318351505216 1.47024849348e-05 -38.0703063078 -12.4099768667
221 157 -0.0319555785593 1.68519440088e-05 -38.0262431963 -11.8242738664
222 147 -0.0321052528874 1.32967968585e-05 -37.9716525368 -11.8268970624
223 198 -0.0322306037406 1.64990978959e-05 -37.9260804774 -12.0603916275
224 192 -0.032374297201 2.11216872319e-05 -37.8740040215 -11.4819869832
225 116 -0.0325734146893 1.29425508667e-05 -37.8021294467 -11.9163793004
226 162 -0.0327052629971 1.55736371704e-05 -37.7547200333 -11.8162919117
227 173 -0.0328440487654 1.92018671251e-05 -37.704972998 -11.9642469653
228 128 -0.0330102975061 1.44437462022e-05 -37.6455928038 -11.9225859517
229 153 -0.0331084824774 1.51908383499e-05 -37.6106308365 -11.8021702269
230 169 -0.0332381728923 2.19546037037e-05 -37.5645720556 -11.8445997193
231 94 -0.0334452908682 1.42747825552e-05 -37.4913012442 -12.3499722602
232 114 -0.0335464426858 1.47200429811e-05 -37.4556445695 -11.6069278062
233 133 -0.0336737865887 1.65306243612e-05 -37.4108730862 -11.8830724752
234 129 -0.0337948392218 1.91046280092e-05 -37.3684350126 -11.9268829808
235 96 -0.0339644780414 8.69638126946e-06 -37.3091621775 -12.0283978668
236 212 -0.0340346733939 2.17108208814e-05 -37.284702937 -11.4992261034
237 121 -0.0342267092772 1.7585761707e-05 -37.2179896854 -11.1227487058
238 105 -0.0343884251334 1.5203591922e-05 -37.1620365707 -11.886225026
239 116 -0.0345169921305 1.83882591891e-05 -37.1177001035 -12.0336521589
240 93 -0.0346824360025 1.0812472455e-05 -37.060837553 -12.2375119126
241 162 -0.0347733243866 9.8709803851e-06 -37.0296905541 -11.9552864492
242 313 -0.0348660177835 2.44608131681e-05 -36.9979912362 -11.7717615899
243 133 -0.0350796042339 1.2596042971e-05 -36.9252024217 -12.2219700029
244 192 -0.0351847182654 2.38328607719e-05 -36.8895095155 -11.5465359607
245 88 -0.0354086637445 1.64104684849e-05 -36.8137483469 -11.4394939071
246 86 -0.0355384843189 1.3294506555e-05 -36.7700050161 -11.9625815044
247 116 -0.0356475267378 2.08718539433e-05 -36.7333617854 -11.7118244674
248 72 -0.0358261352485 1.12774804088e-05 -36.6735352606 -11.6250321092
249 120 -0.035906692022 1.70266918887e-05 -36.6466305932 -11.8655053675
250 110 -0.0360265061086 1.62486028565e-05 -36.6067045568 -11.5701590065
251 110 -0.0362076141574 1.13291449795e-05 -36.5465566533 -12.2673401255
252 182 -0.036295660863 1.74775509067e-05 -36.5174034384 -11.9940641433
253 160 -0.0364455202228 1.84064414417e-05 -36.4679152085 -11.7115542106
254 128 -0.0366221456097 1.40020875209e-05 -36.4098002426 -12.0116626185
255 160 -0.0367311369866 1.28363117692e-05 -36.3740528877 -11.9373594225
256 226 -0.0368323438071 1.91756660085e-05 -36.3409363289 -11.7595638709
257 167 -0.0369876027756 1.6313729267e-05 -36.2902776553 -11.7039650723
258 165 -0.0371213530182 1.80361676113e-05 -36.2467767782 -11.8160955457
259 137 -0.0372754967178 1.47046602529e-05 -36.196802882 -11.8072352029
260 159 -0.0374119513798 2.13417453588e-05 -36.1527059064 -11.687623428
261 94 -0.0375970059681 1.67820320272e-05 -36.0931153449 -11.2434875447
262 89 -0.0377392648508 1.57189254751e-05 -36.0474708215 -11.27822136
263 94 -0.037867157041 1.39878971929e-05 -36.0065578501 -12.0112356856
264 118 -0.0379849881078 1.40358594419e-05 -35.9689651954 -11.818911724
265 147 -0.0381119815433 2.13520791858e-05 -35.9285582035 -11.8043608078
266 87 -0.0383023594377 1.73821588829e-05 -35.8681938968 -11.6797041806
267 77 -0.0384571905083 1.00885774125e-05 -35.8192858727 -11.7430543074
268 146 -0.0385341877077 2.05534584711e-05 -35.795025583 -11.879578742
269 94 -0.0387340375821 1.83142340121e-05 -35.7322468329 -11.94980613
270 76 -0.0388988838527 9.57963139252e-06 -35.6806691995 -11.8989517935
271 152 -0.03897868004 2.24611207897e-05 -35.6557687055 -11.5594739562
272 80 -0.0391811293995 1.20422293382e-05 -35.5927875539 -11.2027372656
273 123 -0.0392747796426 3.35680309444e-06 -35.563746836 -11.816078359
274 548 -0.0393040304094 1.77324174996e-05 -35.5546883197 -11.7489315536
275 468 -0.0394488385838 1.95694631954e-05 -35.5099278704 -11.8976284979
276 332 -0.0396179540247 1.64430893553e-05 -35.4578311939 -11.9276110649
277 323 -0.0397511089899 1.82708445613e-05 -35.4169459772 -11.7773470507
278 261 -0.0399167385554 2.37373395077e-05 -35.3662530025 -12.0013317344
279 120 -0.0401173280464 1.90965001804e-05 -35.3051016206 -11.4996563743
280 90 -0.040289310446 1.13117841481e-05 -35.2528808077 -11.7567467045
281 149 -0.0403955919927 1.58159950841e-05 -35.2207056176 -11.5777718168
282 155 -0.0405373717004 1.75912964629e-05 -35.1778977543 -12.1265748758
283 135 -0.0406743548541 1.27763374769e-05 -35.1366612661 -11.7340190797
284 192 -0.0407966013724 1.53134460765e-05 -35.0999627571 -11.8028291747
285 210 -0.0409314787417 1.7908001837e-05 -35.0595833578 -11.5642212798
286 176 -0.0410772868419 1.67121926153e-05 -35.0160618536 -11.8525718607
287 167 -0.041201881145 2.45379441938e-05 -34.9789791712 -11.6897294044
288 71 -0.0414073664088 1.02081141713e-05 -34.9180351121 -12.1860860971
289 133 -0.0414954504138 1.78812913891e-05 -34.891991854 -11.5132216334
290 112 -0.0416469031087 1.3934713668e-05 -34.847326192 -11.65704001
291 141 -0.0417467350855 2.02124769748e-05 -34.817962408 -11.7924560559
292 94 -0.0419269281203 1.45660211971e-05 -34.765118361 -11.5400665997
293 111 -0.04204236892 1.45225919402e-05 -34.7313691987 -11.6906466497
294 132 -0.0421638777105 1.91071104921e-05 -34.6959346026 -11.377550841
295 98 -0.0423281630353 1.24627811748e-05 -34.6481692383 -12.2645231944
296 144 -0.0424192930348 1.41291295451e-05 -34.6217445278 -12.13468535
297 178 -0.0425447759347 1.84458889552e-05 -34.5854411975 -11.8243864623
298 142 -0.0426929757298 1.63691912534e-05 -34.5426884483 -11.4384914358
299 140 -0.0428329655618 1.84980512428e-05 -34.5024257208 -11.6863826843
300 111 -0.0429946621399 1.42920061665e-05 -34.4560662387 -11.9052265159
301 135 -0.0431142796006 1.82819567695e-05 -34.4218716431 -11.4391882913
302 109 -0.0433051941957 7.82429620183e-06 -34.3674718495 -11.5308307219
303 266 -0.0433821820456 1.92702700769e-05 -34.3455957665 -11.7634115091
304 195 -0.0435301787964 1.48088670094e-05 -34.3036406924 -11.3435663145
305 224 -0.0436570542255 2.19789703599e-05 -34.2677756827 -11.6157413654
306 124 -0.0438280648282 1.74539779139e-05 -34.2195835674 -11.3517608337
307 109 -0.0439797544892 2.31379062087e-05 -34.1769787414 -12.0951323073
308 54 -0.0441797922194 4.45885928426e-06 -34.1209982035 -12.4436669206
309 204 -0.0442089633437 1.83268923439e-05 -34.1128539532 -11.5768056626
310 164 -0.0443761305183 1.62616812599e-05 -34.0662770443 -11.9724927431
311 163 -0.0445052582671 2.22740122461e-05 -34.03040841 -11.6153593433
312 88 -0.0447044418262 1.48102174805e-05 -33.9752662339 -11.2277859606
313 102 -0.044839437351 9.38792827508e-06 -33.9380218603 -11.67238217
314 208 -0.0449344953722 2.27246037742e-05 -33.9118577221 -11.4494033139
315 107 -0.045126014184 4.43079011072e-06 -33.8592976427 -11.9180326603
316 405 -0.0451634011524 2.53894878135e-05 -33.8490612115 -12.0275403444
317 156 -0.0453897366904 1.71199047606e-05 -33.7872577687 -11.8311162393
318 142 -0.0455360794008 1.91254413658e-05 -33.7474487625 -11.5511766864
319 106 -0.0456848672092 1.44105013911e-05 -33.7070959717 -12.4400087656
320 127 -0.0458094883344 7.13524083367e-06 -33.6733911952 -12.1280247438
321 336 -0.0458519900294 2.5489572372e-05 -33.6619157573 -11.7345446111
322 128 -0.0460907368896 1.23449040627e-05 -33.597637661 -11.7690776463
323 190 -0.0461820848222 1.88573636587e-05 -33.5731260233 -12.009915668
324 145 -0.0463504496818 2.2730794106e-05 -33.5280666517 -11.7132269196
325 74 -0.0465708099534 1.40885394353e-05 -33.4693226735 -11.250849621
326 92 -0.0466769024366 1.35540947932e-05 -33.4411332733 -11.5452942208
327 121 -0.0467689564224 1.71051228271e-05 -33.4167227058 -11.5583646203
328 111 -0.0469175138775 1.50298630409e-05 -33.3774238874 -12.3752597042
329 125 -0.0470453840557 1.58797948837e-05 -33.3436913497 -11.6416256272
330 129 -0.0471813997884 1.51942744944e-05 -33.3079047986 -11.5918845235
331 143 -0.0473028947389 8.79603898158e-06 -33.2760210787 -11.6122489288
332 312 -0.0473824769903 1.68480227665e-05 -33.255178408 -11.7857630748
333 292 -0.0475213908012 1.24725616135e-05 -33.2188760803 -11.6377471964
334 427 -0.047636100517 1.91190470439e-05 -33.1889748032 -11.7126122319
335 317 -0.0477981282325 1.79843889788e-05 -33.1468555314 -11.9968194976
336 264 -0.0479570833902 2.12189708717e-05 -33.1056667973 -11.4955363075
337 158 -0.0481582165311 2.10004265525e-05 -33.0537349998 -11.2273488944
338 97 -0.0483186401345 7.91310767041e-06 -33.0124625831 -12.201139363
339 234 -0.0483836582706 1.72251047247e-05 -32.9957726017 -11.6096375968
340 211 -0.0485295939839 1.56053446983e-05 -32.9583894157 -12.143915539
341 224 -0.0486568332353 1.67301364642e-05 -32.9258834653 -11.6106894477
342 212 -0.0488091527929 1.53848291116e-05 -32.8870774769 -11.4895121585
343 230 -0.0489465896447 1.78139198253e-05 -32.8521630099 -11.508947951
344 195 -0.0490926145221 1.77906676552e-05 -32.8151702387 -11.7561340115
345 166 -0.0492570451836 2.10837659842e-05 -32.7736416606 -12.0543512315
346 101 -0.0494357290429 6.43944305838e-06 -32.7286650643 -11.3354415056
347 292 -0.0494855722768 2.33379834845e-05 -32.7161470907 -11.7453422335
348 140 -0.0496800534873 9.04678083138e-06 -32.6674204389 -11.9409253295
349 297 -0.0497569320342 2.11439499628e-05 -32.6482098407 -11.7471579001
350 179 -0.049925519953 1.73586418189e-05 -32.6061835755 -11.5464501964
351 159 -0.050072869742 1.98653629889e-05 -32.5695647084 -11.1833178435
352 110 -0.0502463075621 1.4704003278e-05 -32.5265970347 -11.3490753042
353 128 -0.0503568281066 2.11694871992e-05 -32.499292111 -11.9319427631
354 77 -0.050552228632 1.47638946843e-05 -32.4511602123 -10.9534248491
355 89 -0.0506615075477 9.5004074083e-06 -32.4243216351 -11.8987432484
356 179 -0.0507322268086 2.0286246963e-05 -32.406983471 -11.7350290486
357 118 -0.0508964708157 1.69720248411e-05 -32.3668074347 -11.3474087951
358 109 -0.0510306201058 1.62844710825e-05 -32.3340874874 -11.9534615588
359 108 -0.0511570036783 1.30851241173e-05 -32.3033391249 -11.8886340465
360 149 -0.0512546564374 1.96862265222e-05 -32.2796320964 -11.4625030531
