100 100000 0.5 reinforce cheb_reinforce 30000000
48 28994 -0.00722773387563 1.65725852465e-05 -50.7401177915 -12.0655531563
49 27823 -0.00738500693645 1.5577371985e-05 -50.6267151775 -12.1054779174
50 29538 -0.00752848119087 1.62139232295e-05 -50.5237696284 -12.043546156
51 29395 -0.00767817939055 1.68803382567e-05 -50.416870551 -12.0804478278
52 27341 -0.00783977789433 1.5445362845e-05 -50.3020563704 -12.0270076069
53 29418 -0.00798232472897 1.62218777864e-05 -50.2012768874 -12.0635894907
54 29252 -0.00813246210197 1.62339777362e-05 -50.0956326966 -12.07335445
55 29051 -0.00828322969357 1.60410588424e-05 -49.9900593707 -12.0643522584
56 29422 -0.00843126393471 1.66488576047e-05 -49.8868979075 -12.0568354438
57 28016 -0.00858871504213 1.62127722006e-05 -49.7777114985 -12.055366643
58 27884 -0.00874240584 1.56489261908e-05 -49.6716631363 -12.096511679
59 29388 -0.00888690595939 1.65874703604e-05 -49.5724309249 -12.0786960238
60 28159 -0.00904337953834 1.60804192524e-05 -49.4654910662 -12.0662695256
61 28405 -0.00919441049024 1.62819000365e-05 -49.3627750076 -12.0785397026
62 28073 -0.00934823453559 1.56199372988e-05 -49.2586646724 -12.0719975254
63 29674 -0.00949176901807 1.62317362911e-05 -49.1619751286 -12.0878145523
64 29477 -0.00964142303729 1.65608473601e-05 -49.0616294311 -12.076237542
65 28320 -0.00979719906292 1.57080585326e-05 -48.9576807643 -12.0390636658
66 29668 -0.00994155744352 1.65340096445e-05 -48.8618049227 -12.0771078302
67 28581 -0.0100963688092 1.57370741381e-05 -48.759468458 -12.0654980975
68 29854 -0.010240544353 1.62995071071e-05 -48.664607977 -12.0311075817
69 29453 -0.0103908854094 1.64645036506e-05 -48.566145085 -12.0296524156
70 28575 -0.0105450633234 1.61243697207e-05 -48.4656475832 -12.0528846908
71 28696 -0.0106957363129 1.58441476979e-05 -48.3678993039 -12.0302549486
72 29650 -0.0108413916572 1.66863567987e-05 -48.2738397515 -11.9743901682
73 28126 -0.0109988885861 1.61750205652e-05 -48.1726095403 -12.0520529675
74 28101 -0.0111516285666 1.54723307115e-05 -48.0749061934 -12.0466065857
75 30153 -0.0112926733951 1.67522996748e-05 -47.9850915051 -12.0323664899
76 28413 -0.0114499933175 1.60245431712e-05 -47.8853716958 -12.0428343184
77 28824 -0.0115994009442 1.60911334242e-05 -47.7911118695 -12.0161595612
78 29044 -0.0117488602099 1.59207868372e-05 -47.6972498617 -12.0423263089
79 29777 -0.0118949078617 1.64953276273e-05 -47.6059434248 -12.0190656967
80 28799 -0.0120487720396 1.65205179854e-05 -47.5101888662 -12.0451682168
81 27782 -0.0122056661632 1.6098319242e-05 -47.4130089309 -12.0235837343
82 27974 -0.0123580259926 1.56816711793e-05 -47.3190792193 -12.0225476311
83 29385 -0.0125028361085 1.63747316936e-05 -47.2302045498 -12.0204959236
84 28770 -0.0126556534456 1.61479308446e-05 -47.1368361889 -12.0196678235
85 28823 -0.0128062142468 1.58376244876e-05 -47.0452660938 -12.000857041
86 29801 -0.0129514403906 1.65367920179e-05 -46.9573324373 -12.0248790509
87 28702 -0.0131059537018 1.62611712786e-05 -46.8641951904 -12.0496956072
88 28427 -0.0132586243866 1.60706095064e-05 -46.772590819 -12.0317783022
89 28704 -0.0134087752518 1.58597475671e-05 -46.682904915 -12.0003579382
90 29611 -0.013554669216 1.65745250794e-05 -46.5961452969 -12.038675216
91 28410 -0.0137103286369 1.53498121375e-05 -46.5039925302 -11.9869213568
92 30867 -0.0138486289106 1.65410930551e-05 -46.4224730065 -11.994341212
93 29715 -0.0140005233061 1.62044586764e-05 -46.3333244296 -12.0164306335
94 29600 -0.014149616269 1.57800754813e-05 -46.2462083113 -12.0260744178
95 30783 -0.0142919861752 1.63054173443e-05 -46.1633772223 -11.9856998906
96 30351 -0.0144401393715 1.65819023325e-05 -46.0775490216 -11.9536275127
97 29098 -0.0145940154576 1.58167936721e-05 -45.9887998052 -11.9976206557
98 30149 -0.0147382109855 1.63165749256e-05 -45.9059962805 -12.0163984535
99 29692 -0.0148881010651 1.61509426304e-05 -45.8202919048 -11.9754385931
100 29738 -0.0150363561102 1.6400011668e-05 -45.7358902722 -12.003082004
101 29041 -0.0151886934343 1.59184536175e-05 -45.649543212 -12.0393446247
102 29780 -0.0153347099268 1.65255471599e-05 -45.5671367792 -12.0437892627
103 28714 -0.0154890845673 1.61247410352e-05 -45.4803917872 -11.9800928574
104 28835 -0.0156393987155 1.62124718582e-05 -45.3962998146 -11.9895726641
105 28700 -0.0157908860379 1.59135053893e-05 -45.3119198313 -11.9845934769
106 29446 -0.0159376848765 1.60509299154e-05 -45.2305018774 -11.9558512476
107 29792 -0.0160848870787 1.60002996144e-05 -45.1492044206 -11.9774866504
108 30298 -0.0162303959712 1.64050665948e-05 -45.0691787944 -11.9789210227
109 29573 -0.0163814041212 1.63867250606e-05 -44.9864804179 -11.9968578359
110 28919 -0.0165339392599 1.57299899149e-05 -44.9033071407 -11.9981002783
111 30229 -0.0166771537052 1.6491141057e-05 -44.8255446504 -11.9481137735
112 29249 -0.0168297920592 1.61894527479e-05 -44.7430131597 -11.9529210342
113 29180 -0.0169798146021 1.56801016809e-05 -44.6622437372 -11.9961183562
114 30656 -0.0171215751683 1.67532705596e-05 -44.5862371808 -11.9692420585
115 28884 -0.0172776158305 1.60351320739e-05 -44.5029255896 -11.9901228973
116 29271 -0.0174259779164 1.60342149294e-05 -44.4240530503 -11.9852598352
117 29666 -0.0175733406817 1.64211822676e-05 -44.3460371988 -11.9654816817
118 28908 -0.0177262236858 1.5430259297e-05 -44.2654394963 -11.9597407578
119 31152 -0.0178646113023 1.64057705373e-05 -44.192780853 -11.9516997597
120 30404 -0.018013546909 1.61944277879e-05 -44.1148978216 -11.9733453067
121 30317 -0.018160774676 1.63248656765e-05 -44.0382255932 -11.9929343994
122 29833 -0.0183103877233 1.6330010784e-05 -43.9606327903 -11.9826186042
123 29341 -0.0184612964309 1.58112080679e-05 -43.8826944243 -12.0057333893
124 30418 -0.0186048021828 1.60407859228e-05 -43.8088816118 -11.9983613455
125 30808 -0.0187494673564 1.64723370977e-05 -43.7347688497 -11.9474197628
126 29866 -0.0189003482537 1.61711065229e-05 -43.6577868829 -11.9784858527
127 29851 -0.0190485068456 1.64593065961e-05 -43.5825050994 -11.9422729291
128 28976 -0.0192015648125 1.60206493889e-05 -43.5050557164 -11.9564065892
129 29407 -0.0193494486549 1.5614129857e-05 -43.4305332989 -11.9387590147
130 31103 -0.0194895962382 1.62702762168e-05 -43.3601877814 -11.9519181228
131 30776 -0.0196364057753 1.61054982216e-05 -43.2867872063 -11.951621478
132 30966 -0.0197812822875 1.62446368702e-05 -43.2146411253 -11.9259378008
133 30720 -0.0199279934345 1.7097661367e-05 -43.1418712864 -11.9539127457
134 27951 -0.0200898768415 1.55777324925e-05 -43.061912313 -11.951727101
135 29672 -0.020233028139 1.58464026461e-05 -42.9914979535 -11.9579878324
136 30651 -0.0203763047276 1.61696604042e-05 -42.9212949976 -11.9650246693
137 30640 -0.0205225299684 1.6599454167e-05 -42.8499272648 -11.9394887284
138 29323 -0.0206759772302 1.58676266021e-05 -42.7753370618 -11.9485671086
139 30225 -0.0208204525935 1.56933315447e-05 -42.705389411 -11.9435791861
140 31712 -0.0209599522528 1.60854850435e-05 -42.6381081705 -11.9448994133
141 31973 -0.0211023526483 1.66898760704e-05 -42.5696872739 -11.9185847491
142 30319 -0.0212540792759 1.6183132512e-05 -42.497071982 -11.962491408
143 30267 -0.0214013260416 1.62515320871e-05 -42.4268818829 -11.9524874755
144 30006 -0.0215498365493 1.60659666321e-05 -42.356368245 -11.9167812476
145 30313 -0.0216959067028 1.65520505139e-05 -42.2872849015 -11.9056999975
146 29149 -0.021849369589 1.56752530488e-05 -42.2149936241 -11.9045293495
147 30639 -0.0219911267282 1.60384150734e-05 -42.1484776082 -11.9230328755
148 31039 -0.0221352305755 1.62858429223e-05 -42.0811159577 -11.8921651941
149 30664 -0.0222824481905 1.62077787448e-05 -42.0125632687 -11.9156201793
150 30535 -0.0224292707294 1.60286441849e-05 -41.9444592756 -11.9241800143
151 30964 -0.0225734603097 1.63141960986e-05 -41.8778324185 -11.9509700779
152 30502 -0.0227213252109 1.61410969555e-05 -41.8097690644 -11.9408429698
153 30580 -0.0228674363301 1.6083794245e-05 -41.7427718931 -11.9192206247
154 30837 -0.0230124207568 1.64358180728e-05 -41.6765442925 -11.9493857606
155 30005 -0.0231626179649 1.61978207906e-05 -41.6081997367 -11.9255029295
156 29909 -0.02331087797 1.62106353669e-05 -41.5409988437 -11.9360194648
157 29774 -0.0234595898491 1.56174282381e-05 -41.4738532879 -11.9270937186
158 31480 -0.0235989237896 1.66319538775e-05 -41.4111771023 -11.9335159754
159 30027 -0.0237508564502 1.59402319223e-05 -41.343091426 -11.9377986642
160 30724 -0.0238948110894 1.60182365276e-05 -41.2788276559 -11.9161640552
161 31189 -0.0240383872926 1.63171595331e-05 -41.2149705944 -11.9109370629
162 30715 -0.0241857667856 1.55853729e-05 -41.1496675808 -11.9136325553
163 32581 -0.0243224453254 1.69170393108e-05 -41.089327256 -11.9340690935
164 30192 -0.0244765596098 1.61397042265e-05 -41.0215433235 -11.9206553922
165 30273 -0.0246233958719 1.59788816666e-05 -40.9572094045 -11.9123456751
166 30854 -0.0247673942989 1.61659334933e-05 -40.8943534177 -11.8871812691
167 30855 -0.0249130765693 1.60935258536e-05 -40.8309975022 -11.8792773081
168 31083 -0.0250575721235 1.60396597466e-05 -40.7683899601 -11.9067866926
169 31485 -0.025200663197 1.64396255233e-05 -40.7066176805 -11.9141686895
170 30624 -0.0253493698893 1.64931794937e-05 -40.6426589032 -11.9173467794
171 29625 -0.0255010550763 1.57859723576e-05 -40.5776673487 -11.933744208
172 30791 -0.0256434607253 1.63205505741e-05 -40.5168786662 -11.9147838603
173 30312 -0.0257918460072 1.6148951144e-05 -40.453769969 -11.8745451164
174 30365 -0.0259385441023 1.62505759924e-05 -40.3916108224 -11.9016371491
175 30106 -0.0260867988516 1.60778987437e-05 -40.3290251355 -11.861151887
176 30377 -0.0262328229107 1.59254200198e-05 -40.2676088934 -11.8711253675
177 31128 -0.026375705357 1.58838852965e-05 -40.2077315849 -11.9083208088
178 32033 -0.0265161889803 1.650637931e-05 -40.149068273 -11.883394219
179 30946 -0.0266647187177 1.65649684388e-05 -40.0872689344 -11.8898603388
180 29719 -0.0268168220729 1.589234113e-05 -40.0242198901 -11.8880765062
181 30557 -0.026960735665 1.6157833149e-05 -39.9647853764 -11.8812249991
182 30583 -0.0271069907337 1.59292280683e-05 -39.9046015884 -11.8688236366
183 31327 -0.0272494527456 1.59347574933e-05 -39.8461885356 -11.8870796707
184 32072 -0.0273903012875 1.62220289296e-05 -39.788639607 -11.876817207
185 31891 -0.0275340949479 1.65800794259e-05 -39.7300940214 -11.8711849031
186 30580 -0.0276841793928 1.58766488915e-05 -39.6692086823 -11.8543181874
187 31492 -0.0278257995555 1.60719813216e-05 -39.6119634779 -11.8897223133
188 31794 -0.0279684787134 1.63212939542e-05 -39.5544917986 -11.8897249431
189 31298 -0.0281145168535 1.57825577449e-05 -39.4958755535 -11.8810610292
190 32541 -0.0282530101744 1.67164034502e-05 -39.4404814189 -11.8797409361
191 30775 -0.0284038485186 1.61257286039e-05 -39.3803630623 -11.8525532419
192 30902 -0.0285490583556 1.58185310872e-05 -39.3226972137 -11.8589348343
193 32012 -0.0286890093831 1.62196949195e-05 -39.2673129357 -11.8787870319
194 31839 -0.0288328999901 1.62662392577e-05 -39.2105662916 -11.9004240592
195 31517 -0.0289779370541 1.57499497204e-05 -39.1535682781 -11.8429735178
196 32877 -0.0291154352878 1.6648180104e-05 -39.0997181071 -11.8750770918
197 31308 -0.0292643724709 1.59057717772e-05 -39.0415902397 -11.9102148379
198 32147 -0.0294048006519 1.62939431147e-05 -38.9869749969 -11.8908853227
199 31733 -0.0295495903954 1.61288682902e-05 -38.9308572614 -11.8524002246
200 31853 -0.0296926421665 1.61177460692e-05 -38.8756053819 -11.8653305841
201 32010 -0.0298352452617 1.61302243146e-05 -38.8207160148 -11.8725224111
202 32127 -0.0299776985115 1.64409813222e-05 -38.7660719869 -11.8473693038
203 31244 -0.0301249341515 1.57225619843e-05 -38.709789572 -11.8627245337
204 32683 -0.0302625999727 1.61781571746e-05 -38.6573447374 -11.8783521058
205 32643 -0.0304043421436 1.65101469438e-05 -38.6035272365 -11.8248894723
206 31524 -0.0305515392477 1.60611166695e-05 -38.5478311714 -11.8558031836
207 31862 -0.0306939710145 1.63154364831e-05 -38.494124059 -11.8389188883
208 31383 -0.0308397575618 1.59764629841e-05 -38.4393402886 -11.8624352527
209 31993 -0.0309811477219 1.65468857527e-05 -38.3863896747 -11.851148513
210 30781 -0.031130441286 1.58894573427e-05 -38.3306717814 -11.8577603279
211 31658 -0.0312718040871 1.6036040518e-05 -38.2780951079 -11.8476494574
212 32079 -0.0314135317053 1.58498024236e-05 -38.2255589656 -11.837331681
213 33126 -0.0315513815807 1.65117706967e-05 -38.174628677 -11.8598749362
214 31985 -0.0316975280285 1.59686006156e-05 -38.1208136173 -11.8373968508
215 32633 -0.0318374565118 1.61899927867e-05 -38.0694614035 -11.881206394
216 32554 -0.0319794962682 1.63483356683e-05 -38.0175068275 -11.8443882412
217 31958 -0.0321242571699 1.60370211194e-05 -37.9647348079 -11.8711049753
218 32380 -0.0322653336451 1.61956783776e-05 -37.9134778494 -11.8132214983
219 32283 -0.0324080184597 1.57490960623e-05 -37.8618082971 -11.8084585151
220 33679 -0.0325438623902 1.70022227764e-05 -37.8127757237 -11.8160331398
221 30942 -0.0326968660275 1.56762844876e-05 -37.7577350392 -11.8434880312
222 32520 -0.0328344709332 1.5822523294e-05 -37.7084009674 -11.8390688921
223 33674 -0.0329709580823 1.63094371649e-05 -37.6596232437 -11.8426648102
224 33188 -0.0331126727306 1.6213174046e-05 -37.6091405295 -11.8324199738
225 33030 -0.0332538874627 1.61332829185e-05 -37.5590005047 -11.8445555485
226 33140 -0.0333941722745 1.64823458159e-05 -37.5093525678 -11.8427734532
227 32094 -0.0335398100228 1.58864807384e-05 -37.4579800786 -11.8273581098
228 33018 -0.0336782041232 1.59719888012e-05 -37.409322328 -11.848301861
229 33675 -0.0338159792299 1.66276071931e-05 -37.361035958 -11.7995749673
230 32135 -0.0339628060834 1.61690305612e-05 -37.3097452439 -11.8384459958
231 32126 -0.0341056049373 1.61916763236e-05 -37.2600271348 -11.835520146
232 32043 -0.0342487882294 1.61108775462e-05 -37.2103382441 -11.7995790471
233 32223 -0.0343908577984 1.59690677372e-05 -37.1611964551 -11.8091972287
234 32874 -0.0345302759501 1.6205032977e-05 -37.1131265737 -11.8422539264
235 32745 -0.0346720336905 1.65169659314e-05 -37.0644064848 -11.7939211851
236 31600 -0.0348191128991 1.55903031146e-05 -37.0140234352 -11.8147696049
237 33503 -0.0349539403263 1.66325592624e-05 -36.9679850931 -11.7848915676
238 31955 -0.0351012244014 1.61270278921e-05 -36.9178540523 -11.8079229178
239 32082 -0.0352437488206 1.60025945488e-05 -36.869502108 -11.8243356531
240 32619 -0.0353840048447 1.63239433341e-05 -36.8220717181 -11.8145445624
241 32101 -0.0355282271408 1.57790654954e-05 -36.7734565343 -11.8149942915
242 33388 -0.0356649227914 1.64144377515e-05 -36.7275242414 -11.7836847391
243 32558 -0.03580892414 1.58338306132e-05 -36.6792898137 -11.836635251
244 33675 -0.0359455075071 1.65987903859e-05 -36.63368422 -11.823253415
245 32229 -0.0360918659364 1.59659917005e-05 -36.5849696993 -11.8143729849
246 32890 -0.036231222495 1.57619589387e-05 -36.5387340397 -11.8058251868
247 34268 -0.0363660050169 1.67624358263e-05 -36.4941529618 -11.7986440608
248 32257 -0.036513742409 1.58835143591e-05 -36.4454409414 -11.785020966
249 33196 -0.0366517398394 1.65545215523e-05 -36.4000852414 -11.7917756388
250 31914 -0.0367984277023 1.55051881756e-05 -36.3520259359 -11.763794716
251 34130 -0.0369312816252 1.63654634069e-05 -36.3086342043 -11.8048803544
252 33447 -0.0370729318657 1.64510123135e-05 -36.2625103493 -11.79726268
253 32494 -0.0372173944034 1.62132357487e-05 -36.2156198078 -11.8019971517
254 32339 -0.0373601101754 1.61286588964e-05 -36.1694433436 -11.8081874442
255 32462 -0.0375018119403 1.61979835371e-05 -36.123738942 -11.8066573147
256 32357 -0.0376443533793 1.58985482319e-05 -36.0779077784 -11.7834923084
257 33248 -0.0377823731329 1.61930342235e-05 -36.0336675231 -11.7803510603
258 33157 -0.0379231412322 1.62401346825e-05 -35.9886845914 -11.8147193206
259 32909 -0.0380648505759 1.62166852251e-05 -35.9435412717 -11.7805256161
260 32741 -0.0382067186273 1.62169974151e-05 -35.8984878398 -11.7586535736
261 32573 -0.0383489551791 1.59331960363e-05 -35.8534578054 -11.7901986787
262 33352 -0.0384870590631 1.5970801274e-05 -35.8098700374 -11.7822936926
263 34020 -0.0386241241121 1.65044218002e-05 -35.7667400193 -11.7864775495
264 32873 -0.0387682196244 1.61254599781e-05 -35.7215366202 -11.800992037
265 33009 -0.0389087150695 1.62079430215e-05 -35.6775990217 -11.7827546593
266 32869 -0.0390502289273 1.59990750869e-05 -35.6334784951 -11.7683148065
267 33431 -0.0391887404447 1.60838401006e-05 -35.5904251842 -11.7611033572
268 33711 -0.0393274057017 1.5949128724e-05 -35.5474534744 -11.7804272768
269 34462 -0.0394634042587 1.62215420683e-05 -35.5054333565 -11.8057250169
270 34269 -0.0396021145747 1.60382749016e-05 -35.4627025215 -11.7691509961
271 34717 -0.0397383704594 1.67273131766e-05 -35.420852262 -11.7401032647
272 32796 -0.0398845813138 1.58813344748e-05 -35.3760809777 -11.796042603
273 33758 -0.0400214061288 1.62175317064e-05 -35.3343113054 -11.7523769496
274 33582 -0.0401614921854 1.61259072234e-05 -35.2916731966 -11.7528621145
275 33719 -0.0403005036236 1.60804069794e-05 -35.2494887814 -11.7921958461
276 34014 -0.0404385219092 1.63340448124e-05 -35.2077299733 -11.7762508167
277 33440 -0.0405799156014 1.61070850802e-05 -35.1650776929 -11.7673927887
278 33641 -0.0407189264496 1.60007738986e-05 -35.1232697391 -11.7452751558
279 34210 -0.0408558657941 1.62990809633e-05 -35.0822059542 -11.7624755921
280 33752 -0.0409963028069 1.61985078235e-05 -35.0402176768 -11.7831957458
281 33641 -0.0411361019881 1.62649244127e-05 -34.9985446119 -11.7644616775
282 33306 -0.0412771802788 1.59753384871e-05 -34.9566156366 -11.7604042444
283 33957 -0.0414144105169 1.62428506476e-05 -34.9159506346 -11.7766762977
284 33694 -0.0415544833466 1.59266376694e-05 -34.8745651284 -11.745978573
285 34523 -0.0416901693606 1.64313472451e-05 -34.8345925912 -11.7896356526
286 33607 -0.0418320512777 1.63804646723e-05 -34.7929172225 -11.7701507114
287 32884 -0.0419750390472 1.63305799235e-05 -34.7510431312 -11.7716784568
288 32340 -0.0421187858241 1.58279738788e-05 -34.7090737976 -11.7503564376
289 33470 -0.0422557373334 1.59128172445e-05 -34.6692064188 -11.74468559
290 34342 -0.0423916630897 1.6226126062e-05 -34.6297509658 -11.7465613182
291 34134 -0.0425306871306 1.64842785616e-05 -34.5895124562 -11.7473841357
292 33050 -0.0426742195807 1.59922224558e-05 -34.548091901 -11.7791884636
293 33639 -0.0428122441133 1.58069354973e-05 -34.5083780249 -11.7435887324
294 34888 -0.0429462036423 1.6240301779e-05 -34.4699431906 -11.7314845811
295 34626 -0.0430843553362 1.65214269039e-05 -34.4304179832 -11.7274322572
296 33400 -0.0432274548392 1.62698043746e-05 -34.3895970482 -11.7270526231
297 33051 -0.0433691187371 1.58249915372e-05 -34.349305237 -11.7477006571
298 34216 -0.0435045431344 1.66964622322e-05 -34.3108988255 -11.7512549479
299 32424 -0.0436513191914 1.55769372538e-05 -34.2693948206 -11.7144354305
300 34424 -0.0437842179553 1.56704299583e-05 -34.2319236928 -11.7274954183
301 36201 -0.043914590463 1.69080188033e-05 -34.1952648838 -11.7295549884
302 33578 -0.0440606515848 1.59915349578e-05 -34.1543118555 -11.7403275564
303 34178 -0.0441975759634 1.6191360087e-05 -34.1160325991 -11.7297980903
304 34091 -0.0443363895254 1.61536847643e-05 -34.0773353429 -11.7117099183
305 34134 -0.0444747918831 1.60288435933e-05 -34.0388626673 -11.7244020141
306 34613 -0.044611171368 1.63864718536e-05 -34.0010592444 -11.7178034666
307 33848 -0.0447521605155 1.62094490692e-05 -33.9620891826 -11.755824637
308 33700 -0.04489193316 1.59212149063e-05 -33.923566414 -11.724361401
309 34548 -0.0450275235649 1.60515714766e-05 -33.8863015218 -11.7141839495
310 34952 -0.0451634323419 1.60903157868e-05 -33.8490526752 -11.7020586311
311 35222 -0.0452991460964 1.67893956276e-05 -33.811960299 -11.7352780408
312 33065 -0.0454453029513 1.5554143854e-05 -33.7721283348 -11.7146294961
313 35185 -0.0455765624652 1.60556659303e-05 -33.7364572438 -11.7559083758
314 35582 -0.045711297703 1.64362567461e-05 -33.699940505 -11.7354700169
315 34620 -0.045851128874 1.60261307137e-05 -33.6621481707 -11.7350488554
316 35115 -0.0459865061582 1.65416443723e-05 -33.625661586 -11.7272598459
317 33803 -0.0461289255866 1.56408589559e-05 -33.5873848744 -11.7321324808
318 35655 -0.0462600447379 1.63188322855e-05 -33.5522426085 -11.7192588998
319 35107 -0.0463979112942 1.68033806064e-05 -33.515392191 -11.6633178039
320 32910 -0.0465445331718 1.58958021287e-05 -33.4763138812 -11.6857145308
321 33826 -0.0466813456962 1.62058194407e-05 -33.4399539859 -11.6765970369
322 33690 -0.0468211067413 1.57760031307e-05 -33.4029136967 -11.7343875032
323 35051 -0.0469544931628 1.62960322827e-05 -33.3676597427 -11.7241956958
324 34592 -0.0470931877518 1.60928324435e-05 -33.3311027927 -11.7160978771
325 34850 -0.0472296446295 1.5984837353e-05 -33.295234702 -11.7136770605
326 35497 -0.0473639450036 1.58856714386e-05 -33.2600289918 -11.6918220774
327 36522 -0.0474955261618 1.69191632398e-05 -33.2256276546 -11.6686789353
328 33837 -0.0476411220446 1.57782939215e-05 -33.1876674086 -11.7225817507
329 35196 -0.0477742532284 1.61984487229e-05 -33.1530533262 -11.7003923331
330 35081 -0.0479111536679 1.6253489332e-05 -33.1175548098 -11.7345718751
331 34771 -0.0480491289553 1.61250840497e-05 -33.0818752423 -11.6857412768
332 34916 -0.0481857302813 1.58894133962e-05 -33.0466471656 -11.684684893
333 35911 -0.0483184581413 1.65521730873e-05 -33.0125093305 -11.6821769363
334 34532 -0.0484594551785 1.60961606646e-05 -32.9763428413 -11.7450637722
335 34778 -0.0485960818716 1.64342180637e-05 -32.9413934875 -11.6993811202
336 33845 -0.0487374879582 1.54896795342e-05 -32.9053207786 -11.7109747504
337 36252 -0.0488662656524 1.72299015149e-05 -32.8725570374 -11.6691900744
338 32546 -0.0490174488882 1.54395452875e-05 -32.8341988196 -11.6855394465
339 35039 -0.0491480130096 1.61959879201e-05 -32.8011638129 -11.6869920636
340 34933 -0.0492851818434 1.60986562543e-05 -32.7665489029 -11.7031712705
341 35173 -0.0494210603635 1.61431901538e-05 -32.7323513876 -11.6847487299
342 35255 -0.0495571563007 1.59128720608e-05 -32.6981903587 -11.6951552863
343 36173 -0.0496895971508 1.65271406962e-05 -32.6650340748 -11.6870971808
344 34872 -0.0498296922702 1.5577120061e-05 -32.6300549056 -11.6661179291
345 37022 -0.0499578441382 1.66831595306e-05 -32.5981414658 -11.6920597389
346 35131 -0.0500987408609 1.58868703457e-05 -32.5631461553 -11.6920687103
347 36141 -0.0502310236939 1.62774596398e-05 -32.5303776502 -11.6937919729
348 35735 -0.0503673266486 1.60739515016e-05 -32.4967014182 -11.6992654949
349 36071 -0.0505012975323 1.61213963054e-05 -32.4636881896 -11.6615983712
350 36235 -0.0506353589526 1.63742530581e-05 -32.4307384775 -11.6971771662
351 35478 -0.0507729683542 1.61974833995e-05 -32.3970056889 -11.6614750208
