100 100000 0.75 reinforce cheb_reinforce 30000000
69 20144 -0.0103622916494 1.61858767693e-05 -48.5848364384 -12.0801861165
70 20104 -0.0105098347205 1.63344110508e-05 -48.4885680692 -12.022855182
71 19764 -0.0106600070184 1.65366719673e-05 -48.3910371201 -12.0022274084
72 19035 -0.0108149216612 1.55126784068e-05 -48.2909016681 -12.0517298657
73 20342 -0.0109554998961 1.69278105593e-05 -48.2004481733 -12.0398738442
74 18830 -0.0111149394817 1.57267091869e-05 -48.0983331421 -12.0572743469
75 19689 -0.0112597982201 1.63615263211e-05 -48.0059909557 -12.0462260116
76 19303 -0.0114120059805 1.64671367384e-05 -47.9094064826 -12.0480625216
77 18723 -0.0115675510793 1.63152357837e-05 -47.8111694648 -12.0155577374
78 18442 -0.0117228294109 1.59805450631e-05 -47.7135666506 -11.9975021037
79 18793 -0.0118734962641 1.60587217525e-05 -47.6193041469 -12.039106048
80 18999 -0.0120240759151 1.53471908862e-05 -47.5255278523 -12.0156474075
81 20648 -0.0121621192871 1.68037590324e-05 -47.4399353801 -11.9851739581
82 19355 -0.0123182287112 1.56523141349e-05 -47.3435723882 -12.0310080643
83 20392 -0.01245989689 1.67246380508e-05 -47.2565171723 -12.0328519135
84 19269 -0.0126156177593 1.58178619595e-05 -47.1612556049 -12.0167988693
85 19963 -0.0127603152627 1.6014205759e-05 -47.0731375996 -12.023035237
86 20273 -0.0129056818724 1.60461673252e-05 -46.984997603 -11.9680221167
87 20522 -0.0130504553369 1.62362224773e-05 -46.8975987704 -12.0075867699
88 20377 -0.0131974629442 1.6858473844e-05 -46.8092382707 -12.0105719656
89 18996 -0.0133555564999 1.60747445763e-05 -46.7146468032 -12.0484405388
90 19173 -0.0135056008032 1.61766545099e-05 -46.6252830532 -12.0062059525
91 19153 -0.0136566769578 1.58572337397e-05 -46.535707039 -12.036528545
92 19763 -0.0138024644348 1.62329457826e-05 -46.4496469845 -12.0513668257
93 19630 -0.0139522132421 1.66300176093e-05 -46.3616347424 -12.0195661995
94 18728 -0.0141092746675 1.55593315918e-05 -46.269742393 -12.01861777
95 19919 -0.0142517642413 1.63637861444e-05 -46.186743234 -12.0106055873
96 19524 -0.0144031289437 1.63277053949e-05 -46.0989549228 -12.0000918867
97 19207 -0.0145554011498 1.60535330306e-05 -46.0110332815 -12.0068642085
98 19428 -0.0147042617842 1.61316271066e-05 -45.925459998 -11.9870560546
99 19496 -0.0148535839227 1.60631880483e-05 -45.8399949382 -12.0183678305
100 19701 -0.0150014984375 1.58156130444e-05 -45.7557019826 -11.950912439
101 20415 -0.0151445640098 1.62264985852e-05 -45.6745170899 -11.9821437076
102 20291 -0.0152917954485 1.68026348941e-05 -45.5913199459 -11.9826533756
103 19023 -0.0154492526733 1.57075763305e-05 -45.5027367163 -11.9282249193
104 19930 -0.0155930595058 1.63095649316e-05 -45.4221849668 -11.995210278
105 19642 -0.0157434668473 1.57544383672e-05 -45.338293194 -11.98354428
106 20481 -0.0158857501222 1.60560356725e-05 -45.2592667693 -11.977125777
107 20711 -0.0160299473507 1.67946163209e-05 -45.1795065884 -11.9648539338
108 19432 -0.01618566218 1.59899106408e-05 -45.0937455631 -11.9834941037
109 19783 -0.0163325967168 1.643174831e-05 -45.0131703534 -12.0022598756
110 19257 -0.0164856381555 1.62044719483e-05 -44.9296052748 -11.9535842025
111 19182 -0.0166368569307 1.61091313213e-05 -44.8473929223 -11.985922081
112 19294 -0.0167867527493 1.59304991927e-05 -44.7662482758 -11.9666848429
113 19761 -0.0169332215178 1.59629844911e-05 -44.6872918411 -11.9919088581
114 20173 -0.0170784837234 1.63218485524e-05 -44.6093089118 -12.0047453353
115 19857 -0.0172281882656 1.65284840854e-05 -44.5292757253 -11.9908190489
116 19141 -0.0173825990758 1.54706280961e-05 -44.4470800952 -11.9840433573
117 20542 -0.0175221088756 1.640301509e-05 -44.3731233617 -11.9627721423
118 20054 -0.0176718154531 1.55842130043e-05 -44.2940831036 -11.9757236077
119 21275 -0.0178099084096 1.67292971577e-05 -44.2214682519 -11.9854539349
120 20094 -0.0179624419944 1.64259187736e-05 -44.1415856302 -11.9535951664
121 19572 -0.0181141957452 1.55908662844e-05 -44.0624485948 -11.9975835745
122 20750 -0.0182540857469 1.65199675522e-05 -43.9897943848 -12.0018961438
123 20019 -0.018404994389 1.61840671466e-05 -43.911733991 -11.9941037433
124 19983 -0.0185529672449 1.60662668772e-05 -43.835509263 -11.9663129615
125 20187 -0.0186991190885 1.64262689664e-05 -43.7605288906 -11.9752796286
126 19662 -0.0188505287931 1.61502296246e-05 -43.6831701455 -11.9467008152
127 19694 -0.0189992712146 1.64997482953e-05 -43.6074884264 -11.9483479432
128 19039 -0.0191538248092 1.60040227456e-05 -43.5291778195 -11.9627423894
129 19355 -0.0193025055736 1.57874801416e-05 -43.4541563441 -11.9685871938
130 20114 -0.0194463817604 1.65946570525e-05 -43.3818500129 -11.986716039
131 19259 -0.0196009347922 1.61065521389e-05 -43.3044947001 -11.9714607036
132 19376 -0.0197504871337 1.56656813904e-05 -43.2299527357 -11.910142679
133 20386 -0.019892295736 1.61036669049e-05 -43.1595508561 -11.9632791453
134 20516 -0.0200376081395 1.66580426067e-05 -43.0876909111 -11.9624640911
135 19518 -0.0201917184086 1.59333662812e-05 -43.0117896414 -11.9486845995
136 19985 -0.0203373916824 1.56746137085e-05 -42.940334762 -11.9849481473
137 21008 -0.0204771659553 1.64352372915e-05 -42.8720377826 -11.9346329658
138 20443 -0.0206257361868 1.62654072711e-05 -42.799725085 -11.9241028053
139 20238 -0.0207735109335 1.60020332483e-05 -42.7280863586 -11.9290019953
140 20578 -0.0209176876759 1.68563296841e-05 -42.6584659247 -11.9440340311
141 19187 -0.0210749701287 1.55229698034e-05 -42.5828238137 -11.965741711
142 20482 -0.0212151566524 1.64063137325e-05 -42.5156719635 -11.9252263682
143 19989 -0.0213651375808 1.56606789967e-05 -42.4441067449 -11.937925711
144 21042 -0.0215046747813 1.6752795175e-05 -42.3777817755 -11.9293636152
145 19827 -0.021658449026 1.60324572813e-05 -42.3049747801 -11.924738982
146 20098 -0.0218046149238 1.6311415299e-05 -42.2360456376 -11.9665420199
147 19804 -0.0219544233669 1.66165620632e-05 -42.1656757764 -11.9328456267
148 18920 -0.0221105602317 1.54293554298e-05 -42.09262995 -11.9617214528
149 20391 -0.0222502146401 1.58001555352e-05 -42.0275502177 -11.8744605727
150 21163 -0.0223905911333 1.66716756891e-05 -41.9623753368 -11.9335069105
151 20106 -0.0225425565353 1.58390801157e-05 -41.8920911054 -11.9273202706
152 20785 -0.0226845531353 1.61117252384e-05 -41.8266708523 -11.9285178647
153 20900 -0.0228285949338 1.63843748906e-05 -41.7605570311 -11.9518770557
154 20443 -0.022976705066 1.61006058961e-05 -41.6928355915 -11.9334704032
155 20580 -0.023121764629 1.61380232257e-05 -41.6267627855 -11.9000172806
156 20639 -0.0232669519425 1.55331953904e-05 -41.5608818573 -11.9086473932
157 22010 -0.0234022767014 1.67037824307e-05 -41.4997002373 -11.9333251516
158 20842 -0.0235518195664 1.61292210429e-05 -41.4323404902 -11.8937236665
159 20920 -0.0236959483599 1.60921299594e-05 -41.3676664862 -11.9275653303
160 21078 -0.0238392075055 1.63555656258e-05 -41.3036216634 -11.9055866343
161 20677 -0.0239862166646 1.5847394866e-05 -41.23814666 -11.9220482092
162 21357 -0.0241263715771 1.62522860291e-05 -41.1759554166 -11.9035028561
163 21171 -0.0242707368959 1.61585711833e-05 -41.1121303443 -11.9540030513
164 21187 -0.0244142151445 1.67250465628e-05 -41.0489319131 -11.8948548557
165 20020 -0.0245669934181 1.56695686828e-05 -40.9818925787 -11.9160482187
166 21056 -0.0247065647241 1.62575635668e-05 -40.9208775566 -11.924626982
167 20862 -0.0248520444012 1.63409706751e-05 -40.8575111506 -11.9344971973
168 20495 -0.0249995715488 1.58351358183e-05 -40.7934929428 -11.9131393819
169 21196 -0.0251401509433 1.59415634223e-05 -40.73271331 -11.8645535563
170 21685 -0.0252800692963 1.70508854101e-05 -40.6724350342 -11.8972750931
171 19825 -0.0254365887404 1.58822915119e-05 -40.6052582697 -11.8691298874
172 20405 -0.0255802932365 1.59765887311e-05 -40.543815922 -11.8950640046
173 20802 -0.0257234654292 1.58474236267e-05 -40.4828230328 -11.8853236975
174 21486 -0.0258631990667 1.64295889991e-05 -40.423507407 -11.9363309789
175 20920 -0.026010014835 1.59362398208e-05 -40.3614103118 -11.9380064924
176 21414 -0.0261507680652 1.67065865511e-05 -40.3020925841 -11.9331697964
177 20272 -0.0263024247119 1.62052086034e-05 -40.2384142654 -11.8624117306
178 20192 -0.0264498213932 1.58124331605e-05 -40.1767564037 -11.8998301176
179 20930 -0.0265910856005 1.63017701316e-05 -40.1178770633 -11.9097134677
180 20644 -0.0267377277306 1.62849564202e-05 -40.0569757706 -11.9300254936
181 20397 -0.0268851041206 1.57125158907e-05 -39.9959936911 -11.9034886564
182 21359 -0.0270240614374 1.6311736653e-05 -39.9387000222 -11.8776185709
183 21046 -0.0271693856198 1.69231099098e-05 -39.8789926676 -11.9091760714
184 19491 -0.0273260549981 1.57443603852e-05 -39.8148649114 -11.9120005529
185 20344 -0.0274687239276 1.59402829852e-05 -39.756684013 -11.8813790931
186 20816 -0.0276115213444 1.58124693225e-05 -39.6986559746 -11.8624053172
187 21577 -0.0277506526809 1.63635911597e-05 -39.6423141925 -11.9254738949
188 21149 -0.0278960824709 1.61463106352e-05 -39.5836280446 -11.8888956933
189 21192 -0.0280394371989 1.59460237209e-05 -39.5259844766 -11.9020227316
190 21671 -0.0281794396055 1.64643679513e-05 -39.4698845195 -11.8680073433
191 21025 -0.028326195401 1.56836698341e-05 -39.4112848745 -11.8849831348
192 22081 -0.0284626103634 1.68693564924e-05 -39.3570028529 -11.8574747654
193 20561 -0.0286146632679 1.59930886925e-05 -39.2967111478 -11.8730816495
194 20926 -0.028757558221 1.66592272012e-05 -39.240254281 -11.8737725788
195 19905 -0.0289101713073 1.55332944864e-05 -39.1801744713 -11.8986725772
196 21227 -0.0290479701136 1.64909176444e-05 -39.1261178842 -11.8810134354
197 20539 -0.0291966919781 1.60661379009e-05 -39.0679788757 -11.9040232057
198 20749 -0.0293408499506 1.58349048219e-05 -39.0118236551 -11.8571635895
199 21459 -0.0294805625633 1.63170701784e-05 -38.9575866498 -11.852856568
200 21133 -0.029625634386 1.61990556898e-05 -38.9014625343 -11.8494036329
201 21063 -0.0297698973786 1.59827264289e-05 -38.8458456842 -11.8731701356
202 21459 -0.0299109135695 1.62401204189e-05 -38.7916669101 -11.8769221712
203 21299 -0.030054738786 1.57237100701e-05 -38.7365977104 -11.8339983524
204 22278 -0.0301908961864 1.64245659917e-05 -38.6846392555 -11.8494675655
205 21702 -0.0303349978429 1.61683578963e-05 -38.6298334958 -11.8646361036
206 21697 -0.0304768661791 1.67567796951e-05 -38.576061315 -11.8578875576
207 20436 -0.0306283681414 1.55762019195e-05 -38.5188384551 -11.8555331994
208 21698 -0.0307650383712 1.64331942553e-05 -38.4673945767 -11.8807239556
209 21118 -0.0309111939242 1.59307900329e-05 -38.4125651424 -11.8524311731
210 21629 -0.0310511991079 1.62778631826e-05 -38.3602212094 -11.8405718934
211 21385 -0.0311950660985 1.59114259927e-05 -38.3066142178 -11.8565215002
212 21945 -0.0313338888695 1.61534675014e-05 -38.2550596151 -11.883494816
213 21973 -0.03147473318 1.61796101612e-05 -38.202926894 -11.8620853056
214 21943 -0.0316159026379 1.59227367367e-05 -38.1508474362 -11.8362095231
215 22492 -0.0317531251426 1.66657010828e-05 -38.1003898467 -11.8769202034
216 21381 -0.031900435101 1.6383264558e-05 -38.0464040282 -11.8168099422
217 20915 -0.0320468516006 1.56526405082e-05 -37.992930421 -11.8675017558
218 22035 -0.0321831391627 1.63999644265e-05 -37.9433207778 -11.8213037067
219 21519 -0.0323276358042 1.65875010511e-05 -37.8908955664 -11.8057354358
220 20619 -0.0324769395964 1.61892393952e-05 -37.8369119372 -11.8249740164
221 20571 -0.0326228284733 1.60778428325e-05 -37.7843444023 -11.867178975
222 20756 -0.0327670648723 1.58021877065e-05 -37.7325476406 -11.8393822693
223 21537 -0.0329062338701 1.60954482668e-05 -37.6827350832 -11.8741796485
224 21692 -0.0330474789302 1.61566276742e-05 -37.6323437798 -11.8436103426
225 21713 -0.0331891926479 1.61284564886e-05 -37.5819508489 -11.8146885049
226 21796 -0.0333303888763 1.65018552303e-05 -37.5319060756 -11.8027307697
227 21066 -0.0334773354705 1.60941230095e-05 -37.4799963069 -11.8325391378
228 21221 -0.0336201294396 1.62000802515e-05 -37.4297218185 -11.8497766436
229 21148 -0.033764109593 1.57060313992e-05 -37.3791968738 -11.8316803132
230 22160 -0.0339004760531 1.63623363288e-05 -37.3314977355 -11.8057563276
231 21723 -0.034043959925 1.57228300281e-05 -37.2814700375 -11.8252625203
232 22723 -0.0341787684111 1.65879552554e-05 -37.234616867 -11.8264326851
233 21772 -0.0343240701926 1.64254403967e-05 -37.184278376 -11.8297148022
234 21207 -0.0344698509784 1.54824785502e-05 -37.1339416762 -11.8373931584
235 22732 -0.0346025725994 1.68407380473e-05 -37.088259594 -11.7961448347
236 21229 -0.034751961366 1.58074877877e-05 -37.0370057655 -11.8321111158
237 22016 -0.034889654444 1.64083804796e-05 -36.9899186435 -11.8390090357
238 21482 -0.0350343493467 1.6537638325e-05 -36.9405955412 -11.8250655338
239 20688 -0.0351829563212 1.60008127044e-05 -36.8901071077 -11.7868040814
240 21038 -0.035325536685 1.608882979e-05 -36.8418256202 -11.7737684279
241 21204 -0.0354683402885 1.6744790449e-05 -36.793624284 -11.8529769352
242 19996 -0.0356213906793 1.56967068162e-05 -36.7421364898 -11.7873931443
243 20972 -0.0357614806307 1.599639351e-05 -36.6951641416 -11.7810613923
244 21337 -0.0359030214379 1.59313982637e-05 -36.6478554505 -11.8126964475
245 21852 -0.0360423158906 1.60060104137e-05 -36.6014442257 -11.802224708
246 22210 -0.0361811285285 1.65275270818e-05 -36.5553375799 -11.8198922721
247 21411 -0.036327115474 1.56755273794e-05 -36.5070023933 -11.8064831222
248 22505 -0.036462169122 1.64849747441e-05 -36.4624274443 -11.8238170167
249 21789 -0.0366065109573 1.60160952846e-05 -36.4149352724 -11.791127642
250 22124 -0.0367456829374 1.64816631992e-05 -36.3692886187 -11.8268203311
251 21427 -0.0368912086502 1.55172971694e-05 -36.3217090367 -11.8320105037
252 22887 -0.0370237786093 1.6123698485e-05 -36.2784991 -11.7848117476
253 22986 -0.0371612320417 1.6560162001e-05 -36.2338314956 -11.8006246301
254 22086 -0.037305255046 1.57228653125e-05 -36.1871747647 -11.79452925
255 23103 -0.0374389516427 1.63100467717e-05 -36.1439962026 -11.7511072853
256 22768 -0.0375786566392 1.62478844301e-05 -36.0990132576 -11.7831121493
257 22580 -0.0377184079706 1.64092386498e-05 -36.0541539134 -11.8048610665
258 22030 -0.0378612980523 1.56146913255e-05 -36.0084296367 -11.8085517981
259 23299 -0.0379935146891 1.69550628283e-05 -35.9662486626 -11.8002618054
260 21508 -0.0381429395245 1.58468062583e-05 -35.9187250015 -11.7730899815
261 22217 -0.038280350987 1.61883033278e-05 -35.8751593873 -11.7913741963
262 22167 -0.0384208804985 1.66719406293e-05 -35.8307406111 -11.7619520912
263 21059 -0.0385693689276 1.62219386553e-05 -35.7839542542 -11.7827553498
264 20940 -0.0387142574066 1.57319169014e-05 -35.7384481741 -11.7924136006
265 21884 -0.038851705971 1.59807738245e-05 -35.695411461 -11.757541825
266 22300 -0.0389900210833 1.62405222194e-05 -35.6522332252 -11.7570107245
267 22133 -0.039131114562 1.61490796984e-05 -35.6083212198 -11.7656660672
268 22172 -0.0392712901185 1.62445657644e-05 -35.5648278718 -11.7884846881
269 21996 -0.0394128545454 1.5836436803e-05 -35.5210374986 -11.7546192406
270 22745 -0.0395485727629 1.66012224901e-05 -35.4791813297 -11.7707507528
271 21763 -0.0396940182057 1.57142357618e-05 -35.4344613089 -11.739405387
272 22785 -0.0398285703644 1.6503618102e-05 -35.3932154441 -11.8115095277
273 22018 -0.0399723206176 1.59879769278e-05 -35.349281911 -11.7919230712
274 22420 -0.0401103268035 1.57515667446e-05 -35.307231569 -11.7792805015
275 23384 -0.0402434600068 1.65404226397e-05 -35.2667840163 -11.7631560267
276 22513 -0.040385939239 1.59776815281e-05 -35.2236248232 -11.785832315
277 22948 -0.0405222606542 1.62060771973e-05 -35.1824540837 -11.7585071364
278 22855 -0.0406608104844 1.62348150517e-05 -35.1407331958 -11.7776671453
279 22696 -0.0408000910057 1.66430722576e-05 -35.0989165713 -11.7775505278
280 21624 -0.0409463704217 1.54599530096e-05 -35.0551322192 -11.7468486023
281 23232 -0.0410774646145 1.65034644718e-05 -35.0160088735 -11.7475522723
282 22451 -0.0412198227888 1.62645086357e-05 -34.9736473301 -11.7390500413
283 22228 -0.0413608201231 1.63991406818e-05 -34.9318168189 -11.7609068291
284 21709 -0.0415046748478 1.55007644284e-05 -34.8892673327 -11.7368248045
285 23227 -0.0416361300714 1.6290919549e-05 -34.8504985944 -11.7445022359
286 22935 -0.0417751633085 1.64128657083e-05 -34.8096120833 -11.7891516807
287 22368 -0.0419170006374 1.60265806421e-05 -34.7680245019 -11.7660990849
288 22687 -0.0420545226542 1.62723593672e-05 -34.7278208244 -11.7617369121
289 22444 -0.04219490831 1.55785945543e-05 -34.6868999242 -11.7268970489
290 23824 -0.0423253574645 1.64142124531e-05 -34.6489835644 -11.742893565
291 23232 -0.0424645442065 1.62987686448e-05 -34.6086419408 -11.7438853631
292 22922 -0.0426036848443 1.6218070296e-05 -34.5684312337 -11.7456246127
293 22802 -0.0427425002509 1.61277468217e-05 -34.5284311344 -11.7317253762
294 22891 -0.0428802725144 1.62271068971e-05 -34.4888462988 -11.6934122512
295 22750 -0.0430193230121 1.61950145415e-05 -34.4490095454 -11.766475246
296 22684 -0.0431583014481 1.63040096952e-05 -34.4093087304 -11.7664498027
297 22369 -0.0432991954636 1.59024819318e-05 -34.3691778593 -11.7161779171
298 22976 -0.0434347926383 1.56577406014e-05 -34.3306665995 -11.7293167222
299 24193 -0.0435649000347 1.6984212411e-05 -34.2938163475 -11.7361721812
300 22267 -0.0437120073126 1.63559936688e-05 -34.2522708594 -11.7450515397
301 21842 -0.0438550445233 1.60546933762e-05 -34.2119960498 -11.7035928914
302 22091 -0.0439946557672 1.56675493325e-05 -34.1728006456 -11.7275314053
303 23238 -0.0441274930415 1.61075107311e-05 -34.135611818 -11.7317885101
304 23377 -0.0442636555932 1.62816583947e-05 -34.0975976831 -11.7151304669
305 23105 -0.0444020982226 1.59901424342e-05 -34.059056175 -11.7468137893
306 23522 -0.0445368520341 1.651480861e-05 -34.0216468998 -11.7143920045
307 22705 -0.0446785086292 1.61452117078e-05 -33.9824328452 -11.6731134675
308 22753 -0.044816846922 1.62595510145e-05 -33.9442472326 -11.7413256224
309 22539 -0.0449568275062 1.61126457165e-05 -33.9057183217 -11.7110439911
310 22662 -0.0450951654524 1.61714050468e-05 -33.8677498149 -11.7509669539
311 22650 -0.0452340440172 1.61024699122e-05 -33.8297407437 -11.6998186532
312 22797 -0.0453718842288 1.58692592356e-05 -33.7921222263 -11.7440011806
313 23495 -0.0455056959643 1.68255018536e-05 -33.7557040903 -11.7232780343
314 21976 -0.0456523927419 1.61480075562e-05 -33.7158929723 -11.7173510416
315 22017 -0.0457930511341 1.59236545688e-05 -33.6778318863 -11.6954307541
316 22566 -0.0459300571203 1.65179705133e-05 -33.6408634349 -11.755062999
317 21775 -0.0460747340866 1.56107227748e-05 -33.6019364019 -11.695306505
318 23039 -0.0462076620287 1.64039350648e-05 -33.5662709334 -11.7482053867
319 22490 -0.0463490378203 1.53824822088e-05 -33.5284438704 -11.7030097723
320 24354 -0.0464764360999 1.66230670798e-05 -33.4944490452 -11.7004083252
321 23251 -0.0466173357648 1.59541253024e-05 -33.4569530765 -11.7370232558
322 23757 -0.0467511184369 1.60128109376e-05 -33.4214493932 -11.702112506
323 24130 -0.0468843518617 1.65208906669e-05 -33.386186274 -11.7000805493
324 23277 -0.0470243070793 1.60352074057e-05 -33.3492455647 -11.7359944255
325 23589 -0.0471592487761 1.62100247033e-05 -33.3137262157 -11.6877511239
326 23484 -0.047295963849 1.64313741355e-05 -33.2778378565 -11.6957199151
327 22861 -0.0474364232945 1.58518127542e-05 -33.2410686619 -11.7166877492
328 23602 -0.0475697824892 1.58542038848e-05 -33.2062535173 -11.7040418849
329 24362 -0.0477010672788 1.63608447342e-05 -33.1720702936 -11.7053346875
330 23886 -0.0478378902609 1.62520465704e-05 -33.1365401055 -11.7162641353
331 23679 -0.0479743955912 1.66650992666e-05 -33.1011886881 -11.6939813821
332 22511 -0.0481179562801 1.55632858619e-05 -33.0641134443 -11.6972003301
333 23933 -0.0482479819361 1.6451248872e-05 -33.0306247471 -11.6742704156
334 23251 -0.0483874263365 1.58299849812e-05 -32.9948060079 -11.6932585378
335 24058 -0.0485193339664 1.63049208094e-05 -32.961014117 -11.7086521593
336 23722 -0.0486561594351 1.61461942676e-05 -32.9260553867 -11.6854051381
337 23770 -0.0487915148376 1.64350167533e-05 -32.8915650767 -11.6397093297
338 23131 -0.0489311834695 1.62291169998e-05 -32.856072092 -11.6975169306
339 22984 -0.0490695419567 1.61169837353e-05 -32.8210081889 -11.6948125334
340 23099 -0.0492066012051 1.59149546224e-05 -32.7863675175 -11.6604091971
341 23696 -0.0493402277851 1.60909083013e-05 -32.7526841118 -11.6830429168
342 23878 -0.0494748156121 1.60781362461e-05 -32.718847559 -11.6614369364
343 24092 -0.0496086963174 1.67849525257e-05 -32.68527721 -11.7064340384
344 22627 -0.0497529182762 1.53928007884e-05 -32.6492120941 -11.6655850047
345 24477 -0.049880082228 1.67806526945e-05 -32.6174968554 -11.7471535447
346 22998 -0.0500230976281 1.58652889306e-05 -32.5819221383 -11.6737159088
347 23711 -0.0501562631489 1.61485183496e-05 -32.5488866222 -11.6428619101
348 23754 -0.0502916854003 1.6571609684e-05 -32.5153789999 -11.6374302368
349 22797 -0.0504335412846 1.591033421e-05 -32.4803740099 -11.7186528789
350 23397 -0.0505679794607 1.54166096089e-05 -32.4472883462 -11.6606850899
351 25248 -0.0506933786272 1.70376967359e-05 -32.4165048964 -11.6849709072
