100 500000 0.95 gpomdp hoeffding 30000000
136 93646 -0.0204827698281 1.61886821977e-05 -42.8693049761 -11.94471351
137 93431 -0.020630074282 1.61528361795e-05 -42.7976179823 -11.9570762697
138 93556 -0.0207769542115 1.61819593134e-05 -42.7264205112 -11.9396517578
139 93405 -0.020924218062 1.61377519921e-05 -42.655318897 -11.9366364711
140 93674 -0.0210708689694 1.61868174405e-05 -42.5847921416 -11.9469377931
141 93477 -0.0212181205095 1.61924020944e-05 -42.5142549417 -11.9420690268
142 93227 -0.0213656197737 1.60622225879e-05 -42.4438771229 -11.9327702494
143 94215 -0.021511164694 1.61736039049e-05 -42.3747029864 -11.9555606733
144 94143 -0.0216577746781 1.61781926561e-05 -42.3052934113 -11.9111886944
145 94027 -0.0218045164852 1.60796283971e-05 -42.2360919694 -11.9363601439
146 94855 -0.0219497261767 1.6129538807e-05 -42.1678779558 -11.9503785247
147 95207 -0.0220951172121 1.62506226869e-05 -42.0998412456 -11.9515976552
148 94394 -0.0222422295857 1.6126898493e-05 -42.0312648298 -11.9325339321
149 94770 -0.0223879318391 1.61032269118e-05 -41.9636077703 -11.9298872419
150 95376 -0.0225329570251 1.63973025244e-05 -41.896522581 -11.9215406221
151 93165 -0.0226823731076 1.59006587403e-05 -41.8276733849 -11.928199738
152 95709 -0.0228253247907 1.62529851817e-05 -41.7620552274 -11.9384882557
153 94869 -0.0229720897679 1.61370699238e-05 -41.6949419167 -11.9276316747
154 95148 -0.0231175935457 1.61413428571e-05 -41.6286591674 -11.9164651124
155 95387 -0.0232629538212 1.61562384851e-05 -41.5626927276 -11.9331926084
156 95482 -0.0234083757147 1.62427846956e-05 -41.4969478865 -11.9150534029
157 94742 -0.023555146865 1.60675977521e-05 -41.4308447235 -11.9307087303
158 95693 -0.0236996111234 1.63136958488e-05 -41.3660260649 -11.9078032427
159 94270 -0.023847391005 1.61025493964e-05 -41.2999703486 -11.9244301064
160 94880 -0.0239927891663 1.62713953948e-05 -41.2352252001 -11.9012589518
161 93871 -0.0241404987613 1.60303875154e-05 -41.1696991927 -11.9213700875
162 95172 -0.0242850223994 1.61248069365e-05 -41.1058274958 -11.9266161073
163 95571 -0.0244300936804 1.6110484298e-05 -41.0419521412 -11.9103376527
164 96111 -0.0245746281472 1.61038118943e-05 -40.9785493353 -11.9130451061
165 96720 -0.0247186475454 1.62875907397e-05 -40.9156056755 -11.9064132882
166 95535 -0.0248652113434 1.61718363297e-05 -40.8517876598 -11.9079017261
167 95479 -0.0250107759887 1.61395980011e-05 -40.7886407041 -11.8922487471
168 95736 -0.0251558555523 1.61888701519e-05 -40.7259369089 -11.9267690103
169 95515 -0.0253015463222 1.61536283188e-05 -40.6632014745 -11.8843119964
170 95636 -0.0254468280232 1.61128543319e-05 -40.6008729505 -11.9039632923
171 96154 -0.0255913519996 1.62755938359e-05 -40.5390968936 -11.908693233
172 95091 -0.0257381489044 1.60714872333e-05 -40.4765801883 -11.9143177141
173 96008 -0.0258824111936 1.61250831927e-05 -40.4153683838 -11.8994457187
174 96408 -0.026026853981 1.6236616916e-05 -40.3543027101 -11.8941763311
175 95720 -0.0261728174219 1.61011946149e-05 -40.2928193173 -11.8953499524
176 96352 -0.0263170880511 1.62948398996e-05 -40.2322701963 -11.8951441414
177 95101 -0.0264640508525 1.60633447387e-05 -40.1708160894 -11.8943184378
178 96097 -0.0266081729047 1.61141434431e-05 -40.1107691197 -11.9004616906
179 96605 -0.0267523707735 1.61472898113e-05 -40.0509066707 -11.892157118
180 96789 -0.0268967274212 1.60829668091e-05 -39.9911936726 -11.900522816
181 97609 -0.0270399042122 1.61920391879e-05 -39.9321804395 -11.8993237531
182 97352 -0.027184241844 1.62914150927e-05 -39.8729010291 -11.892725436
183 96122 -0.0273303917767 1.60685520698e-05 -39.8130933264 -11.8909687185
184 97078 -0.0274738307322 1.61912383299e-05 -39.7546052462 -11.8694061047
185 96830 -0.0276185495383 1.61927655807e-05 -39.6958052376 -11.8751192483
186 96568 -0.027763478449 1.61430813914e-05 -39.6371300748 -11.8634915221
187 96793 -0.0279077943 1.60567448653e-05 -39.5789110383 -11.8826745347
188 97873 -0.0280505446126 1.61789398022e-05 -39.5215266104 -11.8859628825
189 97745 -0.0281944751504 1.61919459929e-05 -39.4638711236 -11.8713980867
190 97489 -0.0283387108212 1.62812473367e-05 -39.4062972055 -11.8599454584
191 96356 -0.0284845916218 1.60385804417e-05 -39.3482730357 -11.8637366137
192 97611 -0.0286273717341 1.62878601415e-05 -39.2916821411 -11.8797653348
193 96412 -0.0287732694831 1.59636339627e-05 -39.2340588531 -11.8670964381
194 98413 -0.0289148016882 1.62004293769e-05 -39.1783550953 -11.8718821972
195 98070 -0.0290586842324 1.62483904312e-05 -39.1219224578 -11.8561899849
196 97254 -0.0292035970224 1.60098423505e-05 -39.0652846151 -11.8623278172
197 98808 -0.0293452549991 1.63103069847e-05 -39.0101107984 -11.8756951365
198 97372 -0.0294906315873 1.60626839049e-05 -38.9536848834 -11.8525893635
199 98399 -0.0296330524141 1.63075828084e-05 -38.8985979882 -11.8687033186
200 96996 -0.0297786863664 1.59843248613e-05 -38.8424635594 -11.8718916722
201 98802 -0.0299201232205 1.63720879063e-05 -38.7881349256 -11.8607860498
202 96758 -0.0300665128675 1.58926221663e-05 -38.732097949 -11.8815990327
203 99481 -0.0302066571722 1.6338694997e-05 -38.6786357133 -11.8633624451
204 97754 -0.0303520024661 1.60101688959e-05 -38.6233786333 -11.8584003061
205 99313 -0.0304933029204 1.63796644623e-05 -38.569843088 -11.8615284378
206 97184 -0.0306394391783 1.59104651721e-05 -38.5146649828 -11.8586391991
207 99738 -0.0307795598715 1.62971886784e-05 -38.4619383869 -11.8458844585
208 98420 -0.0309240445498 1.60472789099e-05 -38.4077534058 -11.8554665641
209 99614 -0.0310654586193 1.63199739783e-05 -38.3548997371 -11.8539905027
210 98071 -0.0312104027379 1.61104906138e-05 -38.3009103258 -11.8463833045
211 98626 -0.0313530831967 1.61119279271e-05 -38.24794473 -11.8478359994
212 99169 -0.0314953847066 1.62061313543e-05 -38.1952974135 -11.8617468417
213 98767 -0.0316388096986 1.61217693179e-05 -38.1424130219 -11.8573118132
214 99212 -0.0317811675266 1.61111505002e-05 -38.0900985232 -11.8343507719
215 99766 -0.0319230357164 1.61101015027e-05 -38.0381379289 -11.8615792445
216 100334 -0.0320644927201 1.62405846464e-05 -37.9864999969 -11.8677678208
217 99578 -0.0322076357127 1.62298480015e-05 -37.9344206375 -11.8159582201
218 98936 -0.0323511478768 1.59812665967e-05 -37.8823818338 -11.8545365954
219 100809 -0.032491142645 1.63821591463e-05 -37.8317863496 -11.8488627527
220 98623 -0.0326362309685 1.62393325958e-05 -37.7795240957 -11.8261559635
221 97892 -0.0327805900084 1.60210566818e-05 -37.7276995358 -11.8365631078
222 99343 -0.03292196496 1.61856914349e-05 -37.6771146021 -11.8376338189
223 99145 -0.0330649352249 1.60460095494e-05 -37.6261274389 -11.8379853644
224 100360 -0.0332058110781 1.61659399056e-05 -37.5760522172 -11.8321694389
225 100361 -0.0333477392258 1.62279731064e-05 -37.5257677828 -11.8265151028
226 99732 -0.0334906603568 1.61739964802e-05 -37.4752979129 -11.8243441491
227 99652 -0.0336331638465 1.61703121932e-05 -37.425140938 -11.826015918
228 99609 -0.033775665412 1.6021386372e-05 -37.3751490039 -11.8302502168
229 101082 -0.0339158218283 1.62239964103e-05 -37.3261393407 -11.841218254
230 100489 -0.0340581687148 1.62209509311e-05 -37.2765248951 -11.8389629225
231 99931 -0.0342008861382 1.60611034011e-05 -37.2269435774 -11.8328696031
232 101001 -0.0343414464984 1.63281171059e-05 -37.1782697017 -11.8099829239
233 99354 -0.0344855232671 1.60812408296e-05 -37.1285401535 -11.8113243447
234 100213 -0.0346268122501 1.61140356767e-05 -37.0799313507 -11.8229702437
235 100743 -0.03476801607 1.6132882659e-05 -37.0315079173 -11.8206249009
236 101083 -0.0349091475886 1.61085687027e-05 -36.98326444 -11.815051559
237 101674 -0.0350496557566 1.62521051987e-05 -36.9353874097 -11.8269877675
238 100790 -0.0351920364048 1.62733470862e-05 -36.887027704 -11.8223207894
239 99699 -0.0353353813572 1.60505212914e-05 -36.8384976966 -11.8108552294
240 100875 -0.0354759369418 1.61188443846e-05 -36.7910644932 -11.8103424162
241 101359 -0.0356167530231 1.61561645982e-05 -36.743694038 -11.8088637757
242 101461 -0.0357578246313 1.62520231033e-05 -36.6963881214 -11.8033401466
243 100580 -0.0359003533395 1.60679201513e-05 -36.6487458463 -11.8077469212
244 101587 -0.0360405674401 1.61520311822e-05 -36.6020258895 -11.7999660025
245 101732 -0.0361814150573 1.61549777606e-05 -36.5552425576 -11.8028122483
246 101846 -0.0363222089862 1.62576179941e-05 -36.508624332 -11.7927408258
247 100904 -0.0364645574115 1.61556410473e-05 -36.4616403903 -11.7970791725
248 101011 -0.0366059383871 1.61564667152e-05 -36.4151233608 -11.7975998009
249 101109 -0.0367472576029 1.60484317126e-05 -36.3687729574 -11.8040466194
250 102323 -0.0368867967293 1.62473452625e-05 -36.3231492504 -11.7943519287
251 101483 -0.0370286493003 1.61282860404e-05 -36.2769139652 -11.8080528541
252 101873 -0.0371691924739 1.61563113778e-05 -36.2312487991 -11.791538699
253 101974 -0.0373099100701 1.61856988216e-05 -36.1856692348 -11.7805139069
254 101771 -0.0374510240338 1.60758738988e-05 -36.14010359 -11.8081540383
255 102707 -0.0375905405775 1.63189012051e-05 -36.0951932035 -11.7868985964
256 101127 -0.0377332683825 1.5890355332e-05 -36.0493919329 -11.7947646572
257 103997 -0.0378703166017 1.62749844438e-05 -36.0055485571 -11.7796064113
258 102854 -0.0380114599727 1.622361845e-05 -35.9605330332 -11.7976676389
259 102255 -0.0381525693411 1.6203648209e-05 -35.9156676385 -11.7810721348
260 101866 -0.0382937740782 1.62172332018e-05 -35.8709106918 -11.7772632984
261 101338 -0.0384354643967 1.61250499085e-05 -35.826138728 -11.7772414598
262 101761 -0.038576056775 1.61233768766e-05 -35.7818505888 -11.7932805602
263 102203 -0.0387163301769 1.60658826005e-05 -35.7377982083 -11.7838807618
264 103247 -0.038855394492 1.60755079552e-05 -35.6942583172 -11.801849087
265 104200 -0.0389939044691 1.6292216996e-05 -35.6510228109 -11.7721392421
266 102875 -0.0391351830227 1.60908940502e-05 -35.6070570025 -11.7689295851
267 103663 -0.0392741845005 1.61742896956e-05 -35.563931202 -11.7751892969
268 103576 -0.0394139645568 1.61705705124e-05 -35.5206946669 -11.7820302605
269 103529 -0.0395537447728 1.62442184411e-05 -35.4775886846 -11.7607660449
270 102711 -0.0396947192074 1.60169159718e-05 -35.4342461122 -11.778472911
271 104277 -0.0398326731316 1.62331663377e-05 -35.3919596532 -11.7748950303
272 103569 -0.0399729667903 1.62302501797e-05 -35.3490847319 -11.7652422739
273 102897 -0.0401136930497 1.61340701149e-05 -35.306207435 -11.7708627344
274 103231 -0.0402533582568 1.61664372891e-05 -35.2637814167 -11.7763293484
275 103227 -0.040393306714 1.61725601839e-05 -35.2213966817 -11.7640399688
276 103159 -0.0405333543865 1.60899804737e-05 -35.1791089235 -11.767303154
277 103958 -0.0406721500789 1.61993145099e-05 -35.1373240214 -11.7682152638
278 103608 -0.0408121252268 1.61863373662e-05 -35.0953093307 -11.7524638226
279 103395 -0.0409521320739 1.61631130437e-05 -35.0534104342 -11.7689104213
280 103426 -0.0410919171652 1.62011575379e-05 -35.0117023754 -11.7766547906
281 103058 -0.0412322809412 1.62180961259e-05 -34.969946251 -11.7605912744
282 102515 -0.0413731631226 1.59016073562e-05 -34.9281609031 -11.7568134263
283 105304 -0.041509454627 1.63291315167e-05 -34.8878557905 -11.7572407776
284 103576 -0.0416505730409 1.61267073039e-05 -34.8462456496 -11.7603560732
285 103990 -0.0417896642026 1.61582825046e-05 -34.8053546142 -11.7387535316
286 104072 -0.0419289730124 1.61111433016e-05 -34.7645198211 -11.7740004244
287 104654 -0.0420674889757 1.62599113503e-05 -34.7240362105 -11.7636596955
288 103662 -0.0422079508696 1.60605927115e-05 -34.6831042926 -11.7616735448
289 104777 -0.0423459505629 1.6042492066e-05 -34.6430074664 -11.7528402249
290 106099 -0.042482933428 1.62878589892e-05 -34.6033208503 -11.7510294778
291 104796 -0.0426228735573 1.62545438621e-05 -34.5628950187 -11.7465149519
292 103859 -0.0427631557199 1.6034082564e-05 -34.5224891205 -11.7594035209
293 105259 -0.0429006118397 1.60912067715e-05 -34.4830120362 -11.755749149
294 106062 -0.0430380350386 1.62871365112e-05 -34.4436575324 -11.731355745
295 104767 -0.0431779882379 1.62558882508e-05 -34.4036942603 -11.7411504049
296 103816 -0.0433183109876 1.60366341243e-05 -34.36374224 -11.7216064492
297 105189 -0.0434558352578 1.61916520818e-05 -34.3246999588 -11.7399230907
298 104916 -0.0435948690704 1.6148964738e-05 -34.2853423229 -11.7355946128
299 105098 -0.0437334162477 1.61933455314e-05 -34.2462351792 -11.7265628621
300 104807 -0.0438725367383 1.60120457704e-05 -34.207078965 -11.7396629498
301 106458 -0.0440090289791 1.6334572864e-05 -34.16877183 -11.7296170529
302 104653 -0.0441494659705 1.60442742691e-05 -34.129470147 -11.7385232051
303 105954 -0.044286557591 1.62127295764e-05 -34.0912143318 -11.7305394097
304 105453 -0.044425417309 1.61845406715e-05 -34.0525750969 -11.7415519963
305 105255 -0.0445641659232 1.61323445862e-05 -34.0140768584 -11.7314925856
306 105616 -0.0447022309701 1.6110806271e-05 -33.975877053 -11.738416198
307 106210 -0.0448397254957 1.62069245868e-05 -33.9379424732 -11.7367720137
308 105770 -0.0449783272828 1.61437747186e-05 -33.8998103976 -11.7159178707
309 106009 -0.0451162333364 1.62331650722e-05 -33.8619768976 -11.739896107
310 105290 -0.0452553761801 1.61690404433e-05 -33.8239119789 -11.7100189249
311 105258 -0.0453939901185 1.59616977776e-05 -33.7860990512 -11.7237319872
312 107464 -0.0455294148236 1.6287267981e-05 -33.7492591236 -11.7179585109
313 106150 -0.0456684541445 1.60712944989e-05 -33.7115413772 -11.7450081884
314 107176 -0.045804991998 1.62422481203e-05 -33.6746057829 -11.7166851278
315 106351 -0.0459435164727 1.61556595792e-05 -33.6372372229 -11.7182861338
