10 500000 0.05 gpomdp cheb_gpomdp 30000000

1 10 0 4.47987155038e-05 -56.6666666667 -12.5947585658
2 111726 -0.00031234545053 2.22423687736e-05 -56.377859288 -12.1296556843
3 60008 -0.000523949713446 1.62031196344e-05 -56.1840853481 -12.154937885
4 59783 -0.000678389262156 1.60771598508e-05 -56.0436080217 -12.1345488168
5 60325 -0.000830938248895 1.62378177813e-05 -55.9056288604 -12.1549045538
6 59888 -0.000985573288165 1.63077812714e-05 -55.7665459353 -12.1365414884
7 59033 -0.00114199430327 1.60206073571e-05 -55.6266520037 -12.116692967
8 59911 -0.00129453085625 1.62060524444e-05 -55.4909960283 -12.1301320033
9 59669 -0.00144914635778 1.61148949481e-05 -55.3542545523 -12.1294163477
10 59980 -0.00160249274932 1.60753136533e-05 -55.2193883071 -12.1337679765
11 60535 -0.0017547592565 1.63009319358e-05 -55.0862075247 -12.1226232917
12 59712 -0.00191022274712 1.61091034869e-05 -54.9509806242 -12.1377054816
13 60058 -0.00206341379847 1.60849868831e-05 -54.818465674 -12.1413545585
14 60554 -0.00221574772213 1.61896167526e-05 -54.6874100257 -12.1371811196
15 60410 -0.00236925610871 1.61745642581e-05 -54.5560622249 -12.1137314943
16 60358 -0.00252268723448 1.62241788e-05 -54.425495161 -12.099377602
17 60003 -0.00267704331259 1.59865522527e-05 -54.2948560453 -12.1210993954
18 61106 -0.00282775953651 1.62092105298e-05 -54.1679839878 -12.1200646434
19 60839 -0.00298091009757 1.6289759572e-05 -54.039751944 -12.1112109421
20 60080 -0.00313579061551 1.60664295147e-05 -53.9107723166 -12.1230195896
21 60691 -0.00328777772964 1.62013162685e-05 -53.7848819396 -12.0886336453
22 60474 -0.00344131467023 1.61437397105e-05 -53.6583860161 -12.0999061464
23 60611 -0.00359413315581 1.62140163779e-05 -53.5331534684 -12.0916071155
24 60317 -0.00374799092153 1.62053486013e-05 -53.4077405917 -12.1198599666
25 60077 -0.00390207298364 1.60593788389e-05 -53.282814618 -12.1045667492
26 60731 -0.00405394284081 1.62168675037e-05 -53.1603329154 -12.1151380004
27 60419 -0.0042076977907 1.61851957607e-05 -53.0369837554 -12.0820027942
28 60302 -0.00436130115899 1.61461123371e-05 -52.9144069578 -12.1052816232
29 60424 -0.00451437835061 1.60430539553e-05 -52.7928920678 -12.1016778184
30 61183 -0.00466553228457 1.61562265834e-05 -52.6735278728 -12.083117734
31 61244 -0.00481767662214 1.62900442039e-05 -52.5540028673 -12.1050983024
32 60479 -0.00497204911245 1.61301812273e-05 -52.4333595692 -12.1003417695
33 60700 -0.00512462793748 1.61244856221e-05 -52.3147388752 -12.0706219369
34 60957 -0.00527683097982 1.61109147008e-05 -52.1970205087 -12.0958689143
