100 500000 0.75 gpomdp hoeffding 30000000
39 114498 -0.00598525699732 1.60838348268e-05 -51.6569871449 -12.0930635717
40 115457 -0.00613637317523 1.61817122842e-05 -51.5434427467 -12.1060401289
41 115274 -0.00628853001646 1.61359143924e-05 -51.4296933106 -12.0897588476
42 115627 -0.0064400241803 1.61943154542e-05 -51.3170100494 -12.0755876604
43 115296 -0.00659228487103 1.61726543106e-05 -51.2043261798 -12.0730283631
44 115219 -0.00674439276254 1.60257168536e-05 -51.0923212431 -12.0990097861
45 116872 -0.00689404898049 1.62692722981e-05 -50.9826694585 -12.0604423316
46 115654 -0.0070467771277 1.61209317215e-05 -50.8713229869 -12.0696184298
47 116185 -0.00719776694161 1.6194063797e-05 -50.7617919468 -12.0608796554
48 115855 -0.00734965726255 1.6203430898e-05 -50.6521534316 -12.080295789
49 115416 -0.00750192407506 1.61585514593e-05 -50.5427885256 -12.0653471969
50 115504 -0.00765371165372 1.61099107068e-05 -50.4343072854 -12.0769694201
51 116164 -0.00780461177564 1.61876166195e-05 -50.3269902726 -12.0946916481
52 115910 -0.00795640569194 1.61986941984e-05 -50.2195668279 -12.0775140591
53 115527 -0.00810855530735 1.61279661849e-05 -50.1124204089 -12.0778051517
54 115974 -0.0082597479687 1.61143932e-05 -50.0064684528 -12.0763178731
55 116584 -0.00841041817733 1.62478038363e-05 -49.9013950994 -12.0706985341
56 115621 -0.00856296685386 1.61000624301e-05 -49.7955291748 -12.0554005586
57 116398 -0.00871362309802 1.6195500093e-05 -49.6914838502 -12.0685154834
58 116051 -0.00886539889933 1.60381344694e-05 -49.5871714149 -12.0770466937
59 117567 -0.00901472731837 1.62493980196e-05 -49.4850331923 -12.0587244414
60 116577 -0.009166664103 1.61694213461e-05 -49.3816083433 -12.0727591727
61 116537 -0.00931787892704 1.60539481275e-05 -49.2791695755 -12.0525198864
62 117870 -0.00946716233797 1.63251092375e-05 -49.1785198201 -12.0503935558
63 115983 -0.0096201972817 1.60409965262e-05 -49.0758328415 -12.0491043446
64 117464 -0.00976961782809 1.62256329148e-05 -48.9760484633 -12.0456066375
65 116756 -0.00992121603615 1.61541154939e-05 -48.8752883885 -12.0474580025
66 116897 -0.0100720546911 1.61319056971e-05 -48.7755081945 -12.0343415333
67 117303 -0.0102224255426 1.62162732335e-05 -48.6765057809 -12.0318198656
68 116707 -0.0103739682707 1.60900473157e-05 -48.5772015755 -12.0312357369
69 117611 -0.0105237525004 1.62344344475e-05 -48.47950986 -12.0394100522
70 116798 -0.0106754058171 1.60574830224e-05 -48.3810619156 -12.0489241764
71 118092 -0.0108245819314 1.61869469329e-05 -48.2846732714 -12.0407439279
72 117842 -0.0109751202924 1.61326060153e-05 -48.1878549001 -12.0351796014
73 118243 -0.0111248988263 1.62350886898e-05 -48.0919712171 -12.0308939748
74 117418 -0.0112761574273 1.61169007127e-05 -47.9955884163 -12.0387148614
75 118005 -0.0114259406604 1.61246036904e-05 -47.9005866831 -12.0368915822
76 118502 -0.0115754807384 1.62172661105e-05 -47.8061738973 -12.0241260765
77 117888 -0.0117262716911 1.61349458831e-05 -47.7114081942 -12.0135418862
78 118261 -0.0118760605024 1.62866476195e-05 -47.6177036163 -12.0234579821
79 116823 -0.0120281852512 1.6076350589e-05 -47.5229747074 -12.0212612434
80 117891 -0.012177663724 1.61352340191e-05 -47.4303196649 -12.0380570134
81 118260 -0.0123274554942 1.60089498459e-05 -47.3378911518 -12.0475162727
82 120161 -0.0124748949314 1.62247115562e-05 -47.247322678 -12.0314391371
83 119448 -0.0126247666658 1.62097743635e-05 -47.1556727113 -12.0117229275
84 118919 -0.0127748328896 1.61497470449e-05 -47.0643178158 -12.022146141
85 119116 -0.0129242199263 1.61966321678e-05 -46.9737850927 -12.0298746828
86 118747 -0.0130742732232 1.61683612802e-05 -46.8832563635 -12.0250678226
87 118719 -0.0132240821359 1.61372061549e-05 -46.7932800294 -12.0248825476
88 119067 -0.0133733838179 1.62380491109e-05 -46.7040082348 -12.0113078478
89 118200 -0.0135241682479 1.6137946867e-05 -46.6142523485 -12.0163003119
90 118538 -0.0136738098445 1.60773861961e-05 -46.5255739798 -12.0075050008
91 119609 -0.0138222204138 1.61796030682e-05 -46.4380133954 -11.9997085919
92 119445 -0.0139716775317 1.61887891678e-05 -46.3502235577 -12.0143544069
93 119170 -0.0141213918887 1.60997242071e-05 -46.2626706267 -12.0133660541
94 119975 -0.0142697821672 1.61254288666e-05 -46.1762727121 -12.018725985
95 120471 -0.0144181032326 1.62010759147e-05 -46.0902913677 -11.9962892769
96 120044 -0.0145673848664 1.6196594497e-05 -46.0041305641 -12.0033267419
97 119672 -0.0147168564113 1.61783693347e-05 -45.918237006 -12.0165940966
98 119522 -0.0148662534391 1.60614772664e-05 -45.8327606348 -11.9980539531
99 120797 -0.0150137864202 1.61696223541e-05 -45.7487156884 -11.9929927706
100 120753 -0.0151623398076 1.62651182043e-05 -45.6644534964 -12.0119072442
101 119545 -0.0153125235567 1.61160366663e-05 -45.5796354851 -12.0065129674
102 120153 -0.0154609538368 1.61091826952e-05 -45.4961699162 -12.0059815036
103 120848 -0.0156088936697 1.62074941855e-05 -45.4133360835 -11.9898127232
104 120341 -0.0157580498763 1.60417023387e-05 -45.3301786425 -11.9965036431
105 121869 -0.015904751644 1.6242445644e-05 -45.2487374902 -11.9863815938
106 120928 -0.0160538661896 1.6112917783e-05 -45.1663082112 -11.9919831051
107 121582 -0.0162013933535 1.62566018958e-05 -45.0851027772 -11.9826621964
108 120470 -0.0163509212424 1.60892467519e-05 -45.00314537 -11.9819460796
109 121413 -0.0164983342597 1.62861377456e-05 -44.9226892145 -11.9767720089
110 119943 -0.016648462787 1.61580925264e-05 -44.8410978424 -11.9770918953
111 120040 -0.0167973506654 1.61389365385e-05 -44.7605242705 -11.9587114504
112 120371 -0.0169458575266 1.60508618531e-05 -44.680495546 -11.9873421349
113 121786 -0.0170926930075 1.62369571043e-05 -44.6016979655 -11.9768899492
114 120913 -0.0172417664416 1.61326223548e-05 -44.522033455 -11.983558881
115 121324 -0.017389630945 1.61240797226e-05 -44.443345416 -11.9721281984
116 121842 -0.0175371026795 1.62500303186e-05 -44.3651921275 -11.9701333177
117 120808 -0.0176863607999 1.60867392934e-05 -44.2864213194 -11.9670231123
118 121784 -0.017833525786 1.61532007627e-05 -44.2090773917 -11.9737433669
119 121943 -0.0179812026254 1.61685641126e-05 -44.1317841004 -11.9773145491
120 121912 -0.0181290387111 1.6073929042e-05 -44.0547262137 -11.9792334536
121 123057 -0.0182753240527 1.62152049433e-05 -43.9787886432 -11.9853217093
122 122445 -0.0184232636226 1.62993074704e-05 -43.9023060772 -11.9611177459
123 120801 -0.0185729790113 1.6141243247e-05 -43.8252246686 -11.9666186778
124 121105 -0.018721055854 1.61650953956e-05 -43.7493008181 -11.9672432409
125 121117 -0.0188693446176 1.60171437018e-05 -43.6735792874 -11.9759182133
126 122961 -0.0190151699233 1.61808691989e-05 -43.59941734 -11.9563658106
127 122776 -0.0191625968191 1.62397411682e-05 -43.5247431176 -11.9551140428
128 121861 -0.0193111144433 1.61105162849e-05 -43.4498218464 -11.9720355704
129 122550 -0.0194580359605 1.61556305386e-05 -43.3760055577 -11.9829381342
130 122680 -0.0196052908453 1.60918217062e-05 -43.3023191873 -11.9666055628
131 123608 -0.0197514125246 1.62219908977e-05 -43.2294924361 -11.963392133
132 122908 -0.0198991346134 1.61666134288e-05 -43.1561625171 -11.9722146227
133 122901 -0.0200463568582 1.61147449008e-05 -43.0833735465 -11.9621011893
134 123542 -0.0201927252255 1.60876662189e-05 -43.0112948142 -11.9678545814
135 124529 -0.0203382679428 1.62056049349e-05 -42.9399057958 -11.9589370791
136 124030 -0.0204851719227 1.62533631685e-05 -42.8681336879 -11.9495902916
137 122936 -0.0206331630207 1.61396761585e-05 -42.7961178682 -11.9350831965
138 123265 -0.0207799225039 1.61171518569e-05 -42.7249845843 -11.9495072015
139 123878 -0.0209261142831 1.61910653042e-05 -42.6544052014 -11.9465214183
140 123564 -0.0210731631058 1.61620408807e-05 -42.5836910573 -11.9439643044
141 123614 -0.0212199184503 1.62013658555e-05 -42.5133953999 -11.9409108508
142 123172 -0.0213672948584 1.60983819257e-05 -42.4430794646 -11.9362302018
143 124021 -0.0215132324355 1.61941381216e-05 -42.3737221697 -11.945715776
144 123668 -0.021660247266 1.60798679893e-05 -42.3041251349 -11.9404958569
145 124754 -0.02180558778 1.6131775395e-05 -42.2355877527 -11.9354125047
146 125189 -0.0219511443198 1.62128715075e-05 -42.1672130602 -11.9341943799
147 124596 -0.0220977802902 1.61415314356e-05 -42.0985974805 -11.9426449938
148 124906 -0.022243589335 1.62541336357e-05 -42.0306322251 -11.9353172559
149 123795 -0.0223910733233 1.61339678648e-05 -41.9621518781 -11.9179904368
150 124199 -0.0225372286826 1.61090652985e-05 -41.8945504936 -11.9268113298
151 124919 -0.0226827369373 1.61557106522e-05 -41.8275060661 -11.9409117665
152 125050 -0.0228285901626 1.61952598647e-05 -41.7605592169 -11.913984476
153 124680 -0.0229750173467 1.61504596746e-05 -41.6936058017 -11.9422505657
154 124877 -0.0231209239699 1.61573714988e-05 -41.6271449743 -11.9264588582
155 124987 -0.0232668290116 1.61954393539e-05 -41.5609375336 -11.922099051
156 124615 -0.0234132960514 1.62490958333e-05 -41.4947277647 -11.9054133782
157 123569 -0.0235608686603 1.60944725993e-05 -41.4282728277 -11.9209234152
158 124470 -0.0237065073394 1.61751885332e-05 -41.3629379178 -11.9132340506
159 124355 -0.0238529441995 1.60213220714e-05 -41.2974930638 -11.9232911611
160 126195 -0.0239969265318 1.62011155466e-05 -41.2333864061 -11.9125053444
161 125747 -0.0241427839422 1.61618740488e-05 -41.1686874142 -11.9154820869
162 125800 -0.0242882571215 1.61439588675e-05 -41.1044006389 -11.8993760521
163 126082 -0.0244334064363 1.62337037875e-05 -41.0404963027 -11.8982899326
164 125219 -0.0245798646376 1.61820791903e-05 -40.9762566575 -11.8950601687
165 125015 -0.0247259761492 1.61024781557e-05 -40.9124089109 -11.9061822572
166 125824 -0.0248709009895 1.61114592287e-05 -40.8493150434 -11.9023380259
167 126523 -0.0250155056292 1.60772817913e-05 -40.7865928835 -11.9180404751
168 127668 -0.0251591550129 1.62749052568e-05 -40.7245135648 -11.9051555541
169 126266 -0.0253053753305 1.61701638344e-05 -40.6615558084 -11.8979209224
170 126213 -0.0254506847931 1.61718327472e-05 -40.5992214535 -11.8989044504
171 126139 -0.0255960520706 1.6052708876e-05 -40.5370916652 -11.9028394105
172 127598 -0.0257395210256 1.62563051609e-05 -40.4759969339 -11.9062326859
173 126435 -0.025885476519 1.61343819052e-05 -40.4140701545 -11.9026444512
174 126842 -0.0260301046951 1.61187532986e-05 -40.3529309696 -11.898542931
175 127452 -0.0261742464292 1.63005550827e-05 -40.292218499 -11.8906435927
176 125724 -0.02632101206 1.60706718144e-05 -40.2306263851 -11.8954778916
177 126947 -0.0264650096226 1.62052615722e-05 -40.1704159117 -11.8947961345
178 126443 -0.0266105021955 1.60401444838e-05 -40.1098004209 -11.8920120733
179 128069 -0.0267535951479 1.62384549337e-05 -40.0503993049 -11.8753616516
180 127132 -0.0268989903211 1.61166913104e-05 -39.9902593354 -11.8977138051
181 127770 -0.0270429340812 1.62927721196e-05 -39.9309338872 -11.8975929933
182 126138 -0.0271893891456 1.60640519791e-05 -39.8707909562 -11.8834533045
183 127450 -0.0273330427191 1.62003905684e-05 -39.8120105036 -11.8817201753
184 127007 -0.0274781683916 1.61291180971e-05 -39.7528397725 -11.8848894329
185 127484 -0.0276223849185 1.60649377626e-05 -39.6942497606 -11.8885088691
186 128799 -0.0277652924221 1.62003580081e-05 -39.6363970074 -11.8722973228
187 128351 -0.0279096555653 1.62052920056e-05 -39.5781615283 -11.8832166515
188 127841 -0.0280543506915 1.61009319199e-05 -39.5199993527 -11.8861173158
189 128689 -0.0281976397512 1.62745228426e-05 -39.4626057387 -11.8711621598
190 127280 -0.0283432726211 1.59930451982e-05 -39.4044796083 -11.8825274684
191 129535 -0.0284851359799 1.6263371699e-05 -39.3480569044 -11.875233466
192 128262 -0.0286301110179 1.61851355803e-05 -39.2905983533 -11.8891250033
193 128014 -0.0287745285461 1.61305260297e-05 -39.2335624689 -11.8812467327
194 128476 -0.0289181995284 1.61582454518e-05 -39.1770201413 -11.8800496913
195 128578 -0.0290620605936 1.61118787171e-05 -39.1206005709 -11.8694668656
196 129287 -0.0292051149838 1.61593745226e-05 -39.0646923863 -11.8771522412
197 129375 -0.0293485423655 1.62607479498e-05 -39.0088326596 -11.8511393815
198 128138 -0.0294935643171 1.61172764348e-05 -38.9525486234 -11.8736395522
199 128774 -0.0296369513815 1.61395128637e-05 -38.8970925682 -11.8719009944
200 129121 -0.029780342954 1.61132403214e-05 -38.8418261615 -11.8795285962
201 129815 -0.0299231181579 1.61795178562e-05 -38.7869865085 -11.8605504452
202 129638 -0.0300665785221 1.61898866298e-05 -38.732072861 -11.8575661921
203 129325 -0.0302103043757 1.61739987986e-05 -38.6772467741 -11.847473025
204 129221 -0.0303539470063 1.62410260833e-05 -38.6226406636 -11.8627389258
205 128242 -0.0304987344341 1.61671682989e-05 -38.567788814 -11.8449133394
206 128227 -0.0306428714419 1.60634976195e-05 -38.5133713387 -11.8541248611
207 129568 -0.0307853411248 1.60326990842e-05 -38.4597667106 -11.8597923131
208 131333 -0.030926578949 1.62077462982e-05 -38.4068046089 -11.8606259589
209 130778 -0.0310696614231 1.62782515482e-05 -38.3533316462 -11.8448186624
210 129298 -0.0312141868981 1.62093796173e-05 -38.2995032668 -11.8426379468
211 128731 -0.0313584174344 1.60044589632e-05 -38.2459680268 -11.8393422064
212 130860 -0.031499661493 1.62129703266e-05 -38.1937178662 -11.8397454591
213 130238 -0.0316430865295 1.62668449925e-05 -38.1408387906 -11.858854584
214 128913 -0.0317877261225 1.59621047113e-05 -38.0876925519 -11.8612002935
215 131609 -0.0319281945943 1.61234447102e-05 -38.0362517015 -11.8348519378
216 132179 -0.0320697766638 1.62553733667e-05 -37.9845744462 -11.8480787531
217 130986 -0.0322131656278 1.61731482388e-05 -37.9324122026 -11.8343249105
218 130892 -0.0323558809405 1.61224039639e-05 -37.8806685548 -11.8632238488
219 131473 -0.0324978335989 1.61622387161e-05 -37.8293723107 -11.8323537641
220 131524 -0.0326401094835 1.61718413623e-05 -37.7781294398 -11.8405744002
221 131447 -0.0327825116572 1.62220961461e-05 -37.7270108417 -11.8264696635
222 130702 -0.0329257629423 1.60405099629e-05 -37.6757579479 -11.8407518145
223 132378 -0.0330665110208 1.62058138703e-05 -37.6255664078 -11.8306586979
224 131845 -0.0332089966639 1.62690231001e-05 -37.574921768 -11.8220241571
225 130475 -0.0333527872147 1.60820089052e-05 -37.5239823424 -11.8287057946
226 131592 -0.0334943198883 1.61720272931e-05 -37.4740078041 -11.8277995828
227 131512 -0.033636688244 1.61104887739e-05 -37.4239025414 -11.8331413258
228 132255 -0.0337781157015 1.61843252675e-05 -37.3742908341 -11.8255337023
229 132010 -0.0339203234512 1.62148245957e-05 -37.3245678348 -11.8275959469
230 131358 -0.034063152167 1.60282164169e-05 -37.2747908657 -11.8301698396
231 133208 -0.0342033532542 1.62084614601e-05 -37.2260879032 -11.8134248058
232 132636 -0.034345436588 1.61057837636e-05 -37.1768902776 -11.8224084767
233 133450 -0.0344861887836 1.63177696074e-05 -37.1283108231 -11.8320147643
234 131412 -0.0346298951454 1.60427528353e-05 -37.0788724612 -11.8224811129
235 133067 -0.0347702980964 1.6118217174e-05 -37.0307266125 -11.8238306286
236 133714 -0.034911019397 1.61988091997e-05 -36.9826256322 -11.8119176994
237 133270 -0.0350526798051 1.6311473494e-05 -36.9343586663 -11.8137959487
238 131318 -0.0351963818004 1.61071820173e-05 -36.8855542381 -11.8069242805
239 132105 -0.0353378608954 1.60938398093e-05 -36.8376596226 -11.8118813158
240 133077 -0.0354787057055 1.62900324784e-05 -36.7901316315 -11.8114454366
241 131413 -0.0356221667402 1.59953997201e-05 -36.741875867 -11.8123706038
242 133709 -0.0357618186866 1.62452877472e-05 -36.69505097 -11.7976866428
243 132638 -0.0359042235794 1.61626194145e-05 -36.6474542902 -11.796752543
244 132684 -0.0360458793323 1.60958008783e-05 -36.6002588324 -11.8131800023
245 133633 -0.0361864476132 1.62314966029e-05 -36.5535736964 -11.8016891752
246 132748 -0.0363286725349 1.60880350134e-05 -36.5064877126 -11.7998371429
