10 100000 0.95 gpomdp sample_hoeffding 30000000
151 133 -0.0221328569578 1.43697011226e-05 -42.0822234316 -11.7728180381
152 160 -0.0222523064181 1.35208656325e-05 -42.0265772612 -12.2844968785
153 210 -0.0223627830003 1.57920151273e-05 -41.9752671161 -12.1827577725
154 219 -0.022494987696 2.08976032977e-05 -41.9140615457 -12.2087732169
155 136 -0.0226929475102 2.31620008833e-05 -41.8228110542 -11.4557602485
156 67 -0.022912926779 1.26549620879e-05 -41.7219652012 -11.4905180121
157 97 -0.0230233852055 1.65869217892e-05 -41.6715460373 -12.1878882557
158 93 -0.0231679105332 1.84649837999e-05 -41.6057963329 -12.3050386512
159 74 -0.0233435969389 1.43477472149e-05 -41.5262034537 -11.88889919
160 90 -0.0234765870094 1.84965783508e-05 -41.4661953498 -11.6015176562
161 72 -0.0236623887204 1.401894149e-05 -41.3827039065 -11.7284593913
162 90 -0.0237823575267 1.28719296312e-05 -41.3290083464 -12.0591717939
163 127 -0.0238888146997 1.59576205561e-05 -41.2814997714 -12.602664202
164 130 -0.0240453548582 1.63233874877e-05 -41.2118777131 -11.7995583763
165 128 -0.0241775734392 1.4573068086e-05 -41.1532914978 -11.9348671123
166 151 -0.0243012721726 1.529038585e-05 -41.0986608151 -12.1176003471
167 166 -0.0244359486123 1.94588003685e-05 -41.0393791907 -12.1061137188
168 119 -0.0246175165988 1.59320549809e-05 -40.9597806616 -12.4002143585
169 122 -0.0247588078896 1.61220779641e-05 -40.8980949362 -11.8652296319
170 123 -0.0249011862324 1.60161329997e-05 -40.8361596729 -11.9267014427
171 125 -0.0250439013521 1.90291981269e-05 -40.7743034068 -12.2085350455
172 94 -0.0252158324523 1.03968536875e-05 -40.7000823037 -12.613075923
173 172 -0.025297842329 1.61324001069e-05 -40.6647935628 -11.8628052894
174 173 -0.0254595184739 1.90063659044e-05 -40.5954394154 -12.4508362336
175 130 -0.0256211190748 1.57237075162e-05 -40.5264011586 -11.7897069842
176 136 -0.0257471445879 1.18133336743e-05 -40.4727567163 -11.9404514019
177 213 -0.0258394620608 2.32954428591e-05 -40.4335687985 -11.6746142806
178 103 -0.026067036758 1.41350798633e-05 -40.3373542093 -11.9936440395
179 127 -0.0262147723759 1.34547385989e-05 -40.2751885644 -12.2295424353
180 168 -0.0263379573554 2.05782256517e-05 -40.2235296691 -11.9436412783
181 108 -0.0265323834012 6.09126569065e-06 -40.1423190428 -11.7420507793
182 326 -0.026599537536 2.23695787572e-05 -40.1143608641 -11.8783789403
183 173 -0.0267765635128 1.36660625168e-05 -40.0408843666 -12.1258463812
184 224 -0.02687893606 2.39657162239e-05 -39.9985414499 -11.8128974796
185 101 -0.0270939529088 9.46515785896e-06 -39.9099577576 -12.0612651089
186 204 -0.0271761801199 2.06292713851e-05 -39.8762063755 -12.1945040544
187 130 -0.0273595815937 2.24320014453e-05 -39.8011741642 -11.9853725416
188 69 -0.0275518934866 1.10732054916e-05 -39.7228618163 -12.1947940782
189 117 -0.0276641255886 1.97716019857e-05 -39.6773309332 -11.9811306594
190 82 -0.0278333051823 1.75268810143e-05 -39.6089351514 -11.4094997001
191 72 -0.0279610318916 9.84718111586e-06 -39.5574864174 -11.7935772293
192 140 -0.0280364859181 1.12777180292e-05 -39.5271691527 -11.798907649
193 232 -0.0281370486803 1.86871366297e-05 -39.4868505187 -12.152261243
194 180 -0.0282879108182 1.93120666689e-05 -39.4265516127 -12.3596961752
195 131 -0.0284467490242 1.99054725005e-05 -39.3633050695 -11.7544309709
196 90 -0.0286235947675 1.90336868587e-05 -39.2931766031 -11.2444667944
197 68 -0.0288168546149 1.01355427024e-05 -39.2168843159 -11.6582800577
198 128 -0.0288967832417 1.78769391441e-05 -39.1854360821 -11.9628627101
199 108 -0.0290586830664 1.29657843679e-05 -39.1219229143 -11.897324783
200 150 -0.0291766773182 1.41062223095e-05 -39.0757908896 -11.887404193
201 186 -0.0292809705648 1.85052084567e-05 -39.0351252424 -12.0454293198
202 147 -0.0294592664527 1.37407566854e-05 -38.9658420607 -11.8903252292
203 189 -0.0295802875936 1.75415598325e-05 -38.9189847999 -11.5500291725
204 165 -0.0297308312184 1.78436778044e-05 -38.8608875494 -11.6406469612
205 140 -0.0298919306613 1.62073797436e-05 -38.7989494939 -11.7592127572
206 140 -0.0300347244587 1.47633922573e-05 -38.7442496064 -12.096128718
207 162 -0.0301693771901 7.93527415392e-06 -38.6928397515 -12.2178600407
208 390 -0.0302448750624 2.5677180965e-05 -38.6640874817 -11.7028039225
209 145 -0.0304657258697 1.80457139033e-05 -38.5802772224 -11.671531789
210 120 -0.0306031927969 1.55356357159e-05 -38.5283329587 -11.4424466741
211 128 -0.0307472686031 1.40782619463e-05 -38.4740738099 -11.8321540256
212 159 -0.0308685959662 1.34341670487e-05 -38.4285258609 -11.8886889838
213 211 -0.0309824313104 2.15175486215e-05 -38.3859097848 -11.7768569921
214 123 -0.0311678311835 8.24446369589e-06 -38.3167483373 -11.4733231625
215 286 -0.0312268113817 1.81908735776e-05 -38.2948100343 -12.1885024953
216 233 -0.0313729814071 2.32469927119e-05 -38.2405723387 -12.0559208773
217 113 -0.0315793889012 1.0568300786e-05 -38.1643012657 -12.6182425524
218 203 -0.0316600924912 2.06176742055e-05 -38.1345807435 -11.911226594
219 130 -0.0318504133863 1.36258557427e-05 -38.0647149155 -12.2811752684
220 169 -0.0319742885035 1.02104557314e-05 -38.0194086386 -12.0376504984
221 315 -0.032054438673 2.07123243926e-05 -37.9901645057 -12.1093123154
222 199 -0.032241858834 2.25095968644e-05 -37.9219951593 -11.6788508784
223 104 -0.0324542982833 9.6430593044e-06 -37.8450862341 -11.9372260905
224 206 -0.0325350973341 1.1041757973e-05 -37.8159347641 -12.3959833188
225 351 -0.0326385777584 2.34484357793e-05 -37.7786802101 -11.7990322293
226 167 -0.0328451956458 1.62474395551e-05 -37.7045625731 -11.7691059476
