100 100000 0.75 reinforce cheb_reinforce 30000000
33 19975 -0.00492114390484 1.67783696194e-05 -52.4730723226 -12.1239396172
34 18773 -0.00507941775157 1.6081579979e-05 -52.3498229638 -12.0619874101
35 18935 -0.00523046716134 1.62880292157e-05 -52.2328154018 -12.1078113186
36 18703 -0.00538440373365 1.57031675651e-05 -52.1141855636 -12.0908983821
37 19603 -0.00552936240252 1.64580987595e-05 -52.0030370259 -12.1124586432
38 19031 -0.00568355730407 1.62651943143e-05 -51.8854008946 -12.0767631963
39 18841 -0.0058367123662 1.59483537306e-05 -51.7691600345 -12.0778163648
40 19262 -0.00598523215518 1.65199810379e-05 -51.6570058578 -12.096057296
41 18583 -0.00614186149734 1.56935591998e-05 -51.5393297488 -12.0799536201
42 19497 -0.00628712753219 1.6468352393e-05 -51.43073915 -12.0625232119
43 18909 -0.00644191780656 1.62941911148e-05 -51.3156051321 -12.0573631566
44 18665 -0.00659606662005 1.61332971885e-05 -51.2015346434 -12.1030418659
45 18728 -0.00674843891641 1.61544096264e-05 -51.0893495331 -12.0914520814
46 18751 -0.00690091702243 1.60466126646e-05 -50.9776502804 -12.116878318
47 18980 -0.00705145900441 1.62779690473e-05 -50.8679184936 -12.0925223487
48 18766 -0.00720503962995 1.54127168553e-05 -50.7565298797 -12.0887418391
49 20259 -0.00734499617338 1.68612150818e-05 -50.6555098293 -12.0680158619
50 18880 -0.00750359728889 1.66527563674e-05 -50.5415897659 -12.084544408
51 17971 -0.00766415187378 1.53234832126e-05 -50.4268654489 -12.0885149113
52 19578 -0.00780569848244 1.67823616573e-05 -50.3262193364 -12.117391294
53 18392 -0.00796563939972 1.62637303962e-05 -50.2130492402 -12.0703137602
54 18211 -0.00812140671786 1.54724984713e-05 -50.1033943427 -12.0479390414
55 19541 -0.00826446530838 1.64609708409e-05 -50.0031709683 -12.0541983926
56 18965 -0.00841895407979 1.57053909509e-05 -49.8954576271 -12.0969776153
57 19874 -0.00856294461721 1.68821206043e-05 -49.7955445689 -12.057453018
58 18482 -0.00872344308105 1.62042870185e-05 -49.684719445 -12.0866820268
59 18411 -0.00887779659389 1.57485736515e-05 -49.5786730583 -12.0862967975
60 19209 -0.00902466112794 1.64905206605e-05 -49.4782558596 -12.0437408013
61 18587 -0.0091809930102 1.56626448806e-05 -49.371880279 -12.0938130078
62 19562 -0.00932572975104 1.63348318419e-05 -49.2738645325 -12.0320497012
63 19230 -0.00947797540102 1.65020926139e-05 -49.1712479 -12.0484743828
64 18586 -0.00963442330781 1.55930940469e-05 -49.0663123136 -12.0493374152
65 19700 -0.00977801276121 1.61204210238e-05 -48.9704561768 -12.0474043356
66 19792 -0.00992611321828 1.67328209629e-05 -48.8720414646 -12.055187532
67 18687 -0.0100843197683 1.61030309249e-05 -48.7674155408 -12.0238207421
68 18807 -0.0102360834088 1.58339001731e-05 -48.6675366522 -12.0860337603
69 19452 -0.0103828153708 1.64694190487e-05 -48.5714186716 -12.0186706255
70 18863 -0.0105378030061 1.5837833653e-05 -48.4703692464 -12.0099333925
71 19503 -0.010684382674 1.61808807702e-05 -48.3752489878 -12.0120611973
72 19474 -0.0108342464997 1.57882789915e-05 -48.2784439683 -12.0156626533
73 20236 -0.0109776954982 1.6560284119e-05 -48.1862025814 -12.0149351293
74 19443 -0.011131195054 1.60684501161e-05 -48.0879502606 -12.0683735943
75 19637 -0.0112793991254 1.67843119908e-05 -47.9935276975 -12.0351586083
76 18444 -0.0114391339369 1.60126397229e-05 -47.8922396226 -12.0478144175
77 18734 -0.0115903413265 1.63513065612e-05 -47.7968152137 -12.0068452838
78 18386 -0.011746202134 1.57838022452e-05 -47.6989154187 -12.0235016111
79 19114 -0.0118937590472 1.61709493885e-05 -47.6066600575 -12.0323079681
80 19105 -0.0120449710513 1.58061916487e-05 -47.5125489443 -12.023586399
81 19816 -0.0121900950227 1.59683172875e-05 -47.4226329864 -12.0489469925
82 20218 -0.0123352432466 1.68055402217e-05 -47.3330972094 -12.0487504593
83 18949 -0.0124930349852 1.61334658864e-05 -47.2362075508 -12.0262656175
84 19012 -0.0126442639991 1.60477498509e-05 -47.1437800829 -11.9995690466
85 19242 -0.0127937883015 1.60297584718e-05 -47.0528077745 -12.0061668142
86 19510 -0.0129421141552 1.60039183588e-05 -46.9629679084 -11.9940096218
87 19834 -0.0130889875333 1.56275608707e-05 -46.8744009652 -12.0169497695
88 20949 -0.0132285376037 1.65589068669e-05 -46.7906102106 -12.0204671394
89 20131 -0.0133793792856 1.70634397955e-05 -46.700431671 -12.0614851432
90 18381 -0.0135420507226 1.59051031754e-05 -46.603634336 -12.0331050083
91 18875 -0.0136916807437 1.57307308613e-05 -46.5150099216 -11.9887804356
92 19728 -0.0138364332712 1.63215833198e-05 -46.4296481626 -12.0296009226
93 19420 -0.0139878123272 1.64227265342e-05 -46.3407693068 -12.0149102634
94 18921 -0.0141421220566 1.58961247456e-05 -46.250578093 -12.0031328002
95 19447 -0.0142894509929 1.57981381988e-05 -46.1648491618 -11.9976817891
96 20188 -0.0144331611262 1.60134832605e-05 -46.0815832836 -12.0215668476
97 20503 -0.0145777035712 1.66090517277e-05 -45.9981888491 -11.9793330005
98 19603 -0.0147310280589 1.60220886023e-05 -45.9101127764 -12.0041427933
99 19892 -0.0148778543337 1.63753492386e-05 -45.8261388607 -11.9963259523
100 19474 -0.015029517668 1.6081433458e-05 -45.7397753845 -11.9842697681
101 19642 -0.0151778210667 1.61977718246e-05 -45.6556931677 -11.9932014271
102 19579 -0.0153274377254 1.61049066355e-05 -45.5712326929 -11.9529481806
103 19701 -0.0154757353506 1.63835854444e-05 -45.4878775732 -12.0100068855
104 19271 -0.0156282724432 1.55308632526e-05 -45.4025118081 -12.0004101095
105 20556 -0.0157682804128 1.67214319823e-05 -45.3244880181 -12.0035039613
106 19431 -0.0159233239216 1.61803269852e-05 -45.2384516255 -11.9972270901
107 19403 -0.016073455788 1.59919720884e-05 -45.1555054478 -12.0049620394
108 19749 -0.0162205344355 1.63694018765e-05 -45.0745918196 -11.9702568256
109 19346 -0.0163726447005 1.58312248929e-05 -44.9912676965 -11.9511111743
110 20015 -0.0165172740744 1.62230654068e-05 -44.9123766155 -12.0158582519
111 19900 -0.0166659120962 1.62184354312e-05 -44.8316371534 -12.0031588427
112 19795 -0.0168149014401 1.64370406344e-05 -44.7510487675 -12.0044979976
113 19259 -0.0169679868369 1.56170008257e-05 -44.6685991266 -11.9752671915
114 20364 -0.0171094331707 1.64832369722e-05 -44.5927353228 -12.013030682
115 19720 -0.0172611438448 1.64898226042e-05 -44.5117028227 -12.0019725177
116 19083 -0.0174154249439 1.58844838004e-05 -44.429652358 -11.9963319974
117 19637 -0.0175619331383 1.60894672791e-05 -44.3520649718 -11.9691657156
118 19791 -0.0177097537785 1.58051454556e-05 -44.2741055858 -11.9719630898
119 20530 -0.0178523233957 1.60222899161e-05 -44.1992210764 -11.9483615036
120 20832 -0.0179957997952 1.63060827583e-05 -44.1241613323 -11.9446370446
121 20539 -0.0181428574935 1.64756406353e-05 -44.0475395588 -11.9633428675
122 19904 -0.0182937927055 1.61414568445e-05 -43.9692234283 -11.9506703675
123 19954 -0.0184414820722 1.58816807193e-05 -43.8929091328 -11.9868922244
124 20539 -0.018584711349 1.59826518487e-05 -43.819197751 -11.9675617154
125 20925 -0.0187275138373 1.6533841432e-05 -43.745996674 -11.9864229459
126 20159 -0.0188780221517 1.68728263221e-05 -43.669157827 -11.957209957
127 18765 -0.0190372193028 1.51331367661e-05 -43.5882296734 -11.9338412821
128 20843 -0.0191726988856 1.6893039506e-05 -43.5196373288 -11.9536941629
129 19362 -0.0193296103018 1.58160847657e-05 -43.4405127904 -11.9682215004
130 20063 -0.0194739306347 1.61650125742e-05 -43.3680375568 -11.9474631343
131 20066 -0.0196214244602 1.65878160426e-05 -43.2942639452 -12.0077434317
132 19226 -0.0197760448129 1.55156812632e-05 -43.2172443344 -11.9614339733
133 20539 -0.01991597146 1.67432236965e-05 -43.1478233467 -11.9644761616
134 19372 -0.0200714529045 1.61686527783e-05 -43.0709947074 -11.9362282992
135 19367 -0.0202216157686 1.57619495533e-05 -42.9971015344 -11.9859209363
136 20179 -0.0203650286771 1.61364774023e-05 -42.9268101937 -11.893880034
137 20240 -0.0205116259424 1.62578639094e-05 -42.8552394378 -11.9432025272
138 20053 -0.0206600142392 1.58863997158e-05 -42.7830822426 -11.9510664398
139 20631 -0.0208029662251 1.63166921369e-05 -42.7138409644 -11.9610689281
140 20318 -0.0209509142865 1.60166919363e-05 -42.6424595835 -11.9529421595
141 20629 -0.0210950459198 1.6287580933e-05 -42.5731916742 -11.9517768479
142 20377 -0.0212425192715 1.62174548621e-05 -42.502594148 -11.9417752866
143 20271 -0.021389738237 1.58230153335e-05 -42.4323955962 -11.9015206133
144 20990 -0.0215308971067 1.61443388098e-05 -42.3653452773 -11.9310350725
145 21037 -0.0216747618019 1.6712576717e-05 -42.2972686917 -11.9360437734
146 19903 -0.0218278726633 1.61336669988e-05 -42.2251023777 -11.9480277243
147 19969 -0.0219754361276 1.59306988781e-05 -42.1558277383 -11.9290140465
148 20452 -0.0221194113822 1.59722800263e-05 -42.088498131 -11.9500457404
149 20859 -0.0222623491367 1.73496590004e-05 -42.0219068021 -11.941112313
150 18501 -0.0224272114423 1.46199487769e-05 -41.9454126599 -11.9192970944
151 21654 -0.0225556209438 1.67607809065e-05 -41.8860619065 -11.9380059451
152 20387 -0.0227073402344 1.58195919577e-05 -41.8161951479 -11.9665202805
153 21117 -0.0228480420232 1.594686463e-05 -41.7516501157 -11.9101555642
154 21592 -0.0229883062124 1.67950945364e-05 -41.6875421944 -11.9112173254
155 20258 -0.023140819248 1.62575930925e-05 -41.6181022334 -11.9413020172
156 20071 -0.0232891370976 1.58658430888e-05 -41.5508369551 -11.9359934252
157 20692 -0.0234316911972 1.64469811002e-05 -41.486430145 -11.9664753214
158 20111 -0.0235815877871 1.52859520563e-05 -41.4189629608 -11.9147815848
159 21993 -0.023714809247 1.66110364095e-05 -41.3592210297 -11.9449225801
160 21023 -0.023862881464 1.67083670553e-05 -41.2930609296 -11.9486819685
161 19898 -0.0240159720484 1.58811587299e-05 -41.2249244265 -11.9070331441
162 20482 -0.0241593942168 1.63872887034e-05 -41.1613348995 -11.9153255275
163 20028 -0.0243090567645 1.56829612182e-05 -41.0952286169 -11.9287908494
164 21035 -0.0244488145333 1.63194977463e-05 -41.0337266188 -11.904661633
165 20710 -0.0245953810032 1.60750249477e-05 -40.9694649772 -11.8971473777
166 20903 -0.0247390868031 1.61657079953e-05 -40.9066914893 -11.91516024
167 20904 -0.0248835979914 1.60452105052e-05 -40.8437984533 -11.9400637223
168 21162 -0.0250261542512 1.62462684419e-05 -40.7819831896 -11.8974924116
169 20991 -0.0251710852361 1.635245101e-05 -40.7193680198 -11.9339005351
170 20598 -0.0253183474137 1.5665928317e-05 -40.6559817375 -11.8813116032
171 21671 -0.0254558891197 1.67719826045e-05 -40.5969931788 -11.9149163431
172 20380 -0.0256077364383 1.62149558163e-05 -40.5321077046 -11.9258430511
173 20280 -0.0257549032252 1.60094394087e-05 -40.4694597289 -11.917625731
174 20605 -0.0258990514321 1.57872579761e-05 -40.4083221014 -11.8711278277
175 21413 -0.0260384916925 1.70431841825e-05 -40.3493923321 -11.8810461173
176 19591 -0.0261958695218 1.54558684732e-05 -40.2831298207 -11.9047992432
177 21057 -0.0263335328274 1.58887214944e-05 -40.2253823774 -11.9060119286
178 21659 -0.0264730720462 1.71591132338e-05 -40.1670511447 -11.9300993041
179 19585 -0.0266315463245 1.605136935e-05 -40.1010512054 -11.8549492434
180 19815 -0.0267789273652 1.56672211061e-05 -40.0399054199 -11.8797288419
181 20845 -0.0269191810446 1.63268246269e-05 -39.9819250423 -11.8548042427
182 20508 -0.0270665348179 1.62518766888e-05 -39.9212272584 -11.8905603597
183 20331 -0.0272138513163 1.55834143151e-05 -39.8607666744 -11.8471943998
184 21571 -0.0273509877253 1.61406402866e-05 -39.8046824281 -11.8710353861
185 21627 -0.0274928426137 1.67500542723e-05 -39.7468686116 -11.8861841372
186 20384 -0.0276444769571 1.59579093573e-05 -39.6852929797 -11.8583548484
187 20820 -0.0277874197952 1.60938940256e-05 -39.6274574746 -11.9061500994
188 20973 -0.0279310511699 1.60772570299e-05 -39.5695482298 -11.865697063
189 21163 -0.028073889104 1.5989209223e-05 -39.5121614605 -11.8991467804
190 21547 -0.0282146751167 1.63597611012e-05 -39.4557957312 -11.8871842597
191 21128 -0.0283601437916 1.66070778992e-05 -39.397759246 -11.9010997061
192 20204 -0.0285111504032 1.6022749384e-05 -39.3377315179 -11.8998235447
193 20500 -0.0286557872171 1.58050368715e-05 -39.2804431775 -11.853800627
194 21266 -0.0287958679945 1.66015691737e-05 -39.2251517298 -11.8607054776
195 20347 -0.028946291909 1.59708713522e-05 -39.1659873435 -11.8496304693
196 20755 -0.0290895751165 1.62143792717e-05 -39.109832335 -11.8498797614
197 20654 -0.029235396893 1.57646544226e-05 -39.0528825264 -11.8452051915
198 21514 -0.0293743126554 1.5425411727e-05 -38.9988166068 -11.8627395918
199 23196 -0.0295052177339 1.64497671827e-05 -38.9480344058 -11.8740718178
200 22538 -0.0296468366786 1.70212038098e-05 -38.8932764163 -11.8387255402
201 20666 -0.0297998680156 1.55803557148e-05 -38.8343155053 -11.858811128
202 21933 -0.0299358405398 1.62662330876e-05 -38.7821089965 -11.8642513597
203 21712 -0.0300785207563 1.66891625922e-05 -38.7275101412 -11.8613662054
204 20591 -0.0302288431496 1.56891437379e-05 -38.6701886566 -11.8895372503
205 21613 -0.0303667747051 1.5982624795e-05 -38.6177733015 -11.8600650145
206 22020 -0.0305059834648 1.60308919132e-05 -38.5650475447 -11.8692619177
207 22325 -0.0306446555338 1.63542113591e-05 -38.5126989438 -11.8601389031
208 21903 -0.0307874783427 1.65147960796e-05 -38.4589639594 -11.8554131545
209 21142 -0.0309342768078 1.59558607828e-05 -38.4039231304 -11.8923445367
210 21598 -0.0310746011942 1.62669792729e-05 -38.3514887884 -11.8485809212
211 21378 -0.0312183957258 1.56875955177e-05 -38.2979384523 -11.8641860786
212 22443 -0.0313537405941 1.65943301145e-05 -38.2477011055 -11.8745712927
213 21489 -0.0315000494259 1.63013057732e-05 -38.1935745987 -11.8254765604
214 21197 -0.0316447641336 1.62461869036e-05 -38.1402213353 -11.8087190968
215 21026 -0.03178957409 1.60817944503e-05 -38.087014706 -11.8065058729
216 21207 -0.0319323050087 1.62210871686e-05 -38.0347489847 -11.8370416366
217 21089 -0.0320766732119 1.58155094355e-05 -37.9820615964 -11.8367074677
218 21853 -0.0322149490018 1.5989223258e-05 -37.9317645463 -11.8056112749
219 22249 -0.0323534947758 1.63067533288e-05 -37.8815322774 -11.8588409905
220 21934 -0.0324958032066 1.63578150221e-05 -37.830104819 -11.8701469157
221 21512 -0.0326399514791 1.61400018308e-05 -37.7781862533 -11.853886145
222 21569 -0.0327819905437 1.59448388512e-05 -37.727197599 -11.809817516
223 22059 -0.0329207453621 1.64924499987e-05 -37.6775502726 -11.8457208338
224 21341 -0.0330666604889 1.63673805713e-05 -37.6255131938 -11.8740571273
225 20910 -0.0332129541627 1.61452061878e-05 -37.5735175109 -11.8071951798
226 20955 -0.0333571078907 1.60632350119e-05 -37.5224543131 -11.8275239057
227 21175 -0.0334997809664 1.55388461089e-05 -37.4720827917 -11.8049637479
228 22568 -0.0336334690223 1.64249977034e-05 -37.4250337019 -11.8050444207
229 21983 -0.0337766487258 1.60633586495e-05 -37.3748046102 -11.8396624001
230 22214 -0.0339159478687 1.62088245587e-05 -37.3260953381 -11.8262942095
231 22118 -0.0340568115983 1.62181910695e-05 -37.2769971482 -11.830891065
232 22002 -0.0341981294062 1.62258451282e-05 -37.2278997569 -11.8121790411
233 21869 -0.0343399411774 1.64704810607e-05 -37.1787901428 -11.8356522152
234 21204 -0.0344861306539 1.62790966764e-05 -37.1283308539 -11.8179792281
235 20963 -0.0346314523849 1.60152634544e-05 -37.0783376206 -11.8400395614
236 21287 -0.0347733263955 1.65746614527e-05 -37.0296898664 -11.8187370809
237 20423 -0.0349232277869 1.58784113875e-05 -36.9784598385 -11.812070109
238 21029 -0.035064750292 1.55876525242e-05 -36.9302531404 -11.8030764892
239 22302 -0.0351996572944 1.62566656642e-05 -36.8844436574 -11.8220370167
240 22098 -0.0353410003877 1.56605941808e-05 -36.8365985541 -11.8527683814
241 23262 -0.0354737107489 1.67262443677e-05 -36.7918145923 -11.798473321
242 21978 -0.0356195351749 1.65865234014e-05 -36.742759638 -11.810645358
243 21061 -0.0357672556427 1.57506404596e-05 -36.6932309497 -11.796771451
244 21969 -0.0359046024969 1.60242760484e-05 -36.6473278459 -11.844083097
245 22288 -0.0360433315466 1.66328274366e-05 -36.601106354 -11.7924649525
246 21258 -0.036190776315 1.54159623497e-05 -36.552138393 -11.8340815524
247 22942 -0.0363223233316 1.64306514062e-05 -36.5085865308 -11.838488928
248 22335 -0.0364644207962 1.65268708159e-05 -36.4616854103 -11.8143655268
249 21533 -0.0366099880295 1.64478446423e-05 -36.4137931115 -11.7827596599
250 20927 -0.0367569424099 1.59765539088e-05 -36.3656018367 -11.7783725888
251 21334 -0.0368983171352 1.56195042865e-05 -36.3193888621 -11.7861636162
252 22552 -0.0370327474725 1.63137932504e-05 -36.2755803744 -11.7912232523
253 22217 -0.0371742081938 1.59261154918e-05 -36.2296217241 -11.7818691293
254 22765 -0.0373106342361 1.67442417045e-05 -36.1854350386 -11.7916089241
255 21469 -0.0374583351564 1.61469398235e-05 -36.1377467019 -11.783677896
256 21511 -0.0376006275939 1.60941110784e-05 -36.09195155 -11.7906925274
257 21669 -0.0377419366581 1.60019685266e-05 -36.0466149262 -11.7795439049
258 22033 -0.0378812704276 1.65503845626e-05 -36.0020499997 -11.7986706388
259 21191 -0.0380282154841 1.55472911529e-05 -35.9551983832 -11.7781978169
260 22566 -0.0381619831104 1.64001355967e-05 -35.9126794922 -11.7890335309
261 22037 -0.0383047722876 1.62316192363e-05 -35.8674304541 -11.7661819363
262 21891 -0.0384465633495 1.61066809214e-05 -35.822637487 -11.8156149873
263 22024 -0.0385868394207 1.60054336058e-05 -35.7784595495 -11.8105392608
264 22386 -0.0387250999254 1.62921264923e-05 -35.7350485729 -11.770285436
265 22102 -0.0388667398561 1.58886084519e-05 -35.6907119918 -11.7809768751
266 22734 -0.03900293862 1.64188294124e-05 -35.6482073474 -11.7690644999
267 22159 -0.0391454964578 1.62063970225e-05 -35.6038527468 -11.7544966103
268 22069 -0.0392864964072 1.60817256928e-05 -35.5601176433 -11.7478654997
269 22259 -0.0394258126303 1.59459043973e-05 -35.5170358529 -11.7892497258
270 22762 -0.0395624164264 1.63382148246e-05 -35.4749187746 -11.7737041162
271 22368 -0.0397036086435 1.67451471081e-05 -35.431517475 -11.7431208422
272 21093 -0.0398526294348 1.56132867051e-05 -35.3858529333 -11.7507407485
273 22311 -0.0399877290477 1.64770120224e-05 -35.3445807866 -11.7814755514
274 21619 -0.0401325685571 1.56010756691e-05 -35.3004661941 -11.7744603333
275 22896 -0.0402658274328 1.61995114054e-05 -35.2599998431 -11.7724516923
276 22819 -0.0404044321348 1.65213989428e-05 -35.2180326932 -11.8177686647
277 22012 -0.0405483597083 1.62986702319e-05 -35.174585541 -11.7781894323
278 21718 -0.0406913026603 1.59803092823e-05 -35.131567799 -11.7777507369
279 22132 -0.0408301380574 1.58069475289e-05 -35.0899117405 -11.7368176227
280 22954 -0.0409649845907 1.62734103059e-05 -35.0495704099 -11.7730484356
281 22706 -0.0411045678325 1.60212849209e-05 -35.0079338799 -11.7631172058
282 23042 -0.041240980667 1.69549612133e-05 -34.9673623092 -11.7847511134
283 21271 -0.0413912348258 1.5696705649e-05 -34.9228099088 -11.776647266
284 22310 -0.0415270613342 1.6152578405e-05 -34.8826574917 -11.7688578428
285 22341 -0.0416667347711 1.62803902788e-05 -34.8414881304 -11.7637410642
286 22084 -0.0418083308287 1.66248923008e-05 -34.7998760035 -11.7965221147
287 21080 -0.0419563248288 1.49095547738e-05 -34.7565164261 -11.7415608298
288 23954 -0.042080833388 1.72329578276e-05 -34.7201423184 -11.7623926993
289 21498 -0.0422327409068 1.54688757249e-05 -34.6758927922 -11.7655991652
290 23076 -0.0423643543037 1.66614978782e-05 -34.6376689046 -11.7317891166
291 21946 -0.0425097206251 1.57311753535e-05 -34.5955733992 -11.761985311
292 22937 -0.0426439705424 1.65357698624e-05 -34.5568108074 -11.755089911
293 22093 -0.0427877570152 1.59025642175e-05 -34.5154153486 -11.7688889113
294 22692 -0.0429241998207 1.59805239428e-05 -34.4762490113 -11.7201408874
295 23124 -0.043060026255 1.60823474793e-05 -34.4373702748 -11.7449956983
296 23322 -0.0431961368817 1.64437184565e-05 -34.3985204926 -11.7319931747
297 22675 -0.0433372775218 1.63320739278e-05 -34.3583511223 -11.6892802935
298 22297 -0.0434786431395 1.61869813334e-05 -34.3182357218 -11.7547934187
299 22250 -0.0436188994569 1.61797095511e-05 -34.2785513108 -11.7532688019
300 22220 -0.0437591889917 1.57103441297e-05 -34.2389727883 -11.7379246354
301 23273 -0.0438922909939 1.54977884919e-05 -34.2015281561 -11.7534639812
302 24908 -0.0440192087738 1.69827657077e-05 -34.165919154 -11.7506154502
303 22929 -0.044164166296 1.66864506494e-05 -34.1253628011 -11.7399706904
304 21751 -0.0443104011044 1.59700380746e-05 -34.0845717558 -11.7267362681
305 22188 -0.0444489697089 1.55475443414e-05 -34.046032329 -11.7305574007
306 23627 -0.0445797012348 1.66086350708e-05 -34.0097731432 -11.7365072235
307 22590 -0.0447225234844 1.64320760111e-05 -33.9702716425 -11.7012654755
308 21989 -0.0448657465211 1.52213968193e-05 -33.930775324 -11.7434178738
309 24205 -0.0449921977482 1.65205689886e-05 -33.896000311 -11.741062278
310 23350 -0.0451319309698 1.61454021916e-05 -33.8576771252 -11.7019775092
311 23399 -0.0452683481423 1.64070982744e-05 -33.8203687816 -11.7336124088
312 22834 -0.0454086817258 1.58586877347e-05 -33.7820975405 -11.7155657245
313 23558 -0.0455422242287 1.66148164021e-05 -33.7457798033 -11.7280774479
314 22510 -0.0456853535607 1.62454013668e-05 -33.7069642682 -11.7211725305
315 22330 -0.0458258643166 1.56002684743e-05 -33.6689685157 -11.7018157147
316 23651 -0.0459569723476 1.67933665421e-05 -33.6336129365 -11.7232752389
317 22194 -0.0461026677759 1.60793207265e-05 -33.5944336415 -11.7118984667
318 22391 -0.0462415533931 1.58882036972e-05 -33.5571929779 -11.7089075344
319 23032 -0.0463768641175 1.62451936991e-05 -33.5210112691 -11.7279985912
320 22848 -0.0465157702326 1.66393911305e-05 -33.4839708015 -11.6840771167
321 21777 -0.0466615028195 1.51576262781e-05 -33.4452213081 -11.7399735258
322 24128 -0.0467876254696 1.63397753382e-05 -33.41177762 -11.7317458113
323 23707 -0.0469247866317 1.6240990982e-05 -33.3755029903 -11.725972518
324 23528 -0.0470616363587 1.59499912784e-05 -33.3394101378 -11.6657632633
325 24050 -0.0471945668122 1.63769026514e-05 -33.3044456504 -11.7004093068
326 23541 -0.0473325218911 1.61770251118e-05 -33.2682578223 -11.7071514835
327 23515 -0.0474688692154 1.60393086535e-05 -33.2325896982 -11.713854727
328 23820 -0.0476031885835 1.61353693003e-05 -33.1975469282 -11.7418376626
329 23895 -0.0477381005797 1.6467076753e-05 -33.1624439284 -11.7052071911
330 23177 -0.0478779022358 1.59906449126e-05 -33.1261680731 -11.7047739521
331 23594 -0.048012454236 1.66432278759e-05 -33.0913495568 -11.6875457685
332 22480 -0.0481559253856 1.57222121392e-05 -33.0543253977 -11.6728514985
333 23517 -0.0482884352711 1.62675560186e-05 -33.0202234064 -11.7255145497
334 23276 -0.0484262470321 1.58352193483e-05 -32.9848518217 -11.6939346455
335 24071 -0.0485581624594 1.64120249672e-05 -32.9510838787 -11.7177808552
336 23478 -0.04869659943 1.64571175102e-05 -32.9157410981 -11.705962204
337 22795 -0.0488374806918 1.58535082238e-05 -32.8798733155 -11.6831824084
338 23530 -0.0489710585939 1.64172486846e-05 -32.8459568243 -11.6592626801
339 22938 -0.0491111596595 1.57574323551e-05 -32.8104797639 -11.6715234682
340 23910 -0.0492428692834 1.60207213136e-05 -32.7772166409 -11.725689987
341 24266 -0.0493757947092 1.64088163916e-05 -32.743733593 -11.6578573077
342 23676 -0.0495136249393 1.60225677958e-05 -32.709107127 -11.6753160765
343 24024 -0.0496472335463 1.62244452737e-05 -32.6756303669 -11.6731830582
344 23882 -0.0497829249678 1.63531368954e-05 -32.6417211914 -11.6647439589
345 23433 -0.0499209970129 1.60024749285e-05 -32.607309267 -11.7101364969
346 23826 -0.0500549914541 1.62189798249e-05 -32.5740021534 -11.6817699622
347 23699 -0.0501911618651 1.64871323634e-05 -32.5402431595 -11.67740209
348 22940 -0.0503318544053 1.60767562894e-05 -32.5054569192 -11.6740412465
349 23149 -0.0504684235436 1.6387431117e-05 -32.4717810773 -11.6990298923
350 22635 -0.0506092032672 1.64402387731e-05 -32.4371603149 -11.6694539834
351 22015 -0.050752414205 1.57809822478e-05 -32.4020385056 -11.6765351082
