100 500000 0.5 gpomdp hoeffding 30000000
45 164438 -0.00692287992399 1.62767012013e-05 -50.9616073704 -12.0680305124
46 162602 -0.00707608253421 1.61347271348e-05 -50.8500217629 -12.0589165188
47 163119 -0.00722770779038 1.60818260425e-05 -50.7401366489 -12.0779875957
48 164519 -0.00737819172686 1.61811177268e-05 -50.6316172359 -12.0809012255
49 164267 -0.00752972065575 1.62467189143e-05 -50.5228823871 -12.0653180219
50 162928 -0.00768248812332 1.61379334623e-05 -50.4138014048 -12.0660986659
51 163393 -0.00783401636212 1.61185338966e-05 -50.3061395316 -12.0685076942
52 164183 -0.00798499824483 1.61387697929e-05 -50.1993911765 -12.0737458123
53 164638 -0.00813596046721 1.6234190895e-05 -50.0931771789 -12.0665218738
54 163503 -0.00828834117469 1.61661899508e-05 -49.9864891017 -12.0604965903
55 163500 -0.00844008497786 1.61539831044e-05 -49.8807662339 -12.0497657475
56 163700 -0.00859162171201 1.61921455366e-05 -49.7757010149 -12.0524410786
57 163267 -0.00874371782058 1.60642598622e-05 -49.6707600995 -12.0718329473
58 164962 -0.00889383535508 1.62626799349e-05 -49.5676838168 -12.0465757035
59 163352 -0.0090465540311 1.61231873838e-05 -49.4633270138 -12.0590792437
60 164064 -0.00919763412432 1.60729579192e-05 -49.360587987 -12.0609631399
61 165621 -0.00934753382702 1.62267387166e-05 -49.2591377715 -12.0464407237
62 164604 -0.00949933451563 1.60632667548e-05 -49.1568909333 -12.037106107
63 166330 -0.00964882436339 1.62551693262e-05 -49.0566790013 -12.0460878576
64 164833 -0.00980078557277 1.61461796951e-05 -48.9552935024 -12.0436582425
65 165165 -0.00995157570726 1.61842407956e-05 -48.8551674005 -12.0461965123
66 164860 -0.0101028611702 1.61362495395e-05 -48.7551875904 -12.0616919492
67 165359 -0.0102534703229 1.6110048495e-05 -48.6561241937 -12.0438320977
68 166301 -0.0104034084075 1.61806724629e-05 -48.5579642176 -12.0469118874
69 166054 -0.0105541157431 1.61398325434e-05 -48.4597619405 -12.0440578322
70 166496 -0.0107042430588 1.61232952709e-05 -48.3623942296 -12.0313750882
71 167220 -0.0108538917261 1.61840005482e-05 -48.2657873716 -12.0329083591
72 166915 -0.0110042406623 1.61380911146e-05 -48.169178178 -12.0410511498
73 167389 -0.0111539508903 1.63431794158e-05 -48.0734242199 -12.0396925093
74 164408 -0.0113069321678 1.6037588159e-05 -47.9760334679 -12.0462796476
75 166565 -0.0114560774862 1.61668824766e-05 -47.881524813 -12.0241887609
76 166551 -0.0116064317734 1.61545333592e-05 -47.7866868082 -12.0446025769
77 166745 -0.0117565834194 1.61254019266e-05 -47.6924112465 -12.0114015345
78 167434 -0.0119061558358 1.62261417892e-05 -47.598928242 -12.0224963273
79 166416 -0.0120571223019 1.60475729876e-05 -47.5050050485 -12.0314649062
80 168429 -0.0122055325671 1.62223405974e-05 -47.4130914833 -12.0340241289
81 167470 -0.0123559881765 1.61005090533e-05 -47.3203326729 -12.0190389983
82 168587 -0.0125048179772 1.61868306801e-05 -47.228990909 -12.0144673483
83 168232 -0.0126546038051 1.61705745117e-05 -47.1374760319 -12.0181699918
84 168155 -0.0128042735112 1.61859225765e-05 -47.0464437991 -12.0214841057
85 167816 -0.0129542362968 1.61965091627e-05 -46.9556432902 -12.0104411034
86 167298 -0.0131045293561 1.6175913745e-05 -46.8650517874 -12.0304922333
87 167130 -0.0132547065039 1.61390492278e-05 -46.7749363762 -12.0100663217
88 167588 -0.013404336562 1.6069631852e-05 -46.6855504106 -12.0031032039
89 169236 -0.0135525961452 1.61731222305e-05 -46.5973754655 -12.0092186549
90 169114 -0.0137018640335 1.62010245227e-05 -46.5089927603 -12.0040961847
91 168515 -0.0138516552575 1.62097980599e-05 -46.4206928934 -12.0147335449
92 167768 -0.0140018605701 1.60970443732e-05 -46.3325413507 -12.0158027941
93 168947 -0.0141504999983 1.61318945823e-05 -46.2456930834 -12.0093160656
94 169533 -0.0142992032888 1.61709256438e-05 -46.1591875312 -12.0108159453
95 169449 -0.0144483034983 1.61585869418e-05 -46.072830227 -11.9946020438
96 169577 -0.0145972336034 1.62253720213e-05 -45.9869479857 -11.9947432684
97 168559 -0.0147472301565 1.61698129066e-05 -45.900828667 -11.9985991776
98 168494 -0.0148967417949 1.60118188056e-05 -45.8153627185 -12.0000691232
99 171152 -0.0150436386402 1.62995914748e-05 -45.7317537112 -12.0013915067
100 168849 -0.0151941921301 1.60269327908e-05 -45.6464336137 -11.9999840099
101 171250 -0.0153411857029 1.62315038365e-05 -45.563490162 -12.0015829842
102 170116 -0.015490550636 1.61984365145e-05 -45.4795698419 -11.9947350006
103 169558 -0.0156398566041 1.61650872985e-05 -45.3960442101 -11.9821659959
104 169574 -0.0157888478548 1.61303062511e-05 -45.3130526767 -11.9970996762
105 170190 -0.0159372494009 1.60964571407e-05 -45.230742894 -11.9982572942
106 171396 -0.0160848176027 1.62442880732e-05 -45.1492427101 -11.9860536538
107 170041 -0.0162343334289 1.61558497474e-05 -45.0670179394 -11.9854075537
108 170217 -0.0163829582309 1.61634645741e-05 -44.9856311768 -11.9756985017
109 170261 -0.0165316336214 1.62309584126e-05 -44.9045616513 -11.9830807617
110 169143 -0.0166814225584 1.60442972878e-05 -44.8232316128 -12.0023476889
111 171246 -0.0168285770786 1.62282711944e-05 -44.7436686874 -11.9764864787
112 170168 -0.0169778895213 1.60384116959e-05 -44.663277992 -11.9994313526
113 172386 -0.0171245025631 1.62149410996e-05 -44.5846708343 -11.9726878838
114 171533 -0.0172730977221 1.61879745203e-05 -44.5053326949 -11.9797747125
115 171152 -0.0174216108395 1.60825109355e-05 -44.4263699784 -11.9866450481
116 172609 -0.0175685322262 1.61902861789e-05 -44.3485777626 -11.9801492844
117 172185 -0.0177166202317 1.61775853942e-05 -44.2704921283 -11.9851194305
118 171983 -0.0178646787095 1.61259586604e-05 -44.1927455303 -11.9701982053
119 172684 -0.0180119650331 1.61742840095e-05 -44.1157233314 -11.9771734147
120 172540 -0.0181597545092 1.60858278364e-05 -44.038755786 -11.9701080286
121 173950 -0.018306138564 1.62579629203e-05 -43.9628320481 -11.9762622412
122 172335 -0.0184547807183 1.61279420667e-05 -43.8860527879 -11.9672140286
123 173002 -0.0186019494536 1.6271976355e-05 -43.8103460669 -11.9540309412
124 171152 -0.0187512328567 1.59973426022e-05 -43.733866205 -11.9731323204
125 174108 -0.0188967458484 1.6210060279e-05 -43.6596211559 -11.963055052
126 173332 -0.0190445232463 1.61458406195e-05 -43.5845252127 -11.9585736201
127 173688 -0.0191915644481 1.62169583469e-05 -43.5101060871 -11.9643728209
128 172793 -0.0193396351787 1.62058829843e-05 -43.4354691944 -11.9689079059
129 172096 -0.0194879041725 1.60073552731e-05 -43.3610354854 -11.9575779069
130 174890 -0.019633182164 1.62351370382e-05 -43.2883957586 -11.9586683362
131 173668 -0.0197810448844 1.60829895895e-05 -43.214759115 -11.9530775364
132 175138 -0.0199269060169 1.63346854314e-05 -43.142409585 -11.9552994057
133 172167 -0.020076322561 1.60648073085e-05 -43.0685936852 -11.9593962243
134 173945 -0.0202225175675 1.61358262416e-05 -42.9966586796 -11.9589015572
135 174479 -0.0203691338885 1.61799347282e-05 -42.924802111 -11.9602560498
136 174233 -0.0205162547245 1.61666236501e-05 -42.852984218 -11.9529160779
137 174223 -0.0206632589531 1.61795686912e-05 -42.7815076503 -11.9562938937
138 173984 -0.020810481773 1.61027596704e-05 -42.7102080448 -11.9411149335
139 175105 -0.0209565359753 1.61621812125e-05 -42.639752845 -11.9387765621
140 175173 -0.0211031003833 1.62106259477e-05 -42.5693286893 -11.955364529
141 174382 -0.021250437244 1.61572902053e-05 -42.4988115813 -11.9328476532
142 174537 -0.0213972242956 1.6140215189e-05 -42.4288333822 -11.9477734977
143 174995 -0.0215436641758 1.61860951233e-05 -42.3592933666 -11.9307968547
144 174639 -0.0216906698178 1.61310078729e-05 -42.2897570296 -11.9234140167
145 175261 -0.0218369150753 1.62035118806e-05 -42.2208495546 -11.940585499
146 174596 -0.021984097171 1.60593999365e-05 -42.1517701675 -11.9328462613
147 176496 -0.0221291829894 1.62643865725e-05 -42.0839377553 -11.9247251914
148 174744 -0.0222768555627 1.61272827798e-05 -42.01516264 -11.9277540765
149 175432 -0.0224229954888 1.60652047979e-05 -41.9473646734 -11.9334416848
150 177236 -0.0225678301788 1.62843318156e-05 -41.8804292405 -11.9259619311
151 175121 -0.0227155242053 1.60994103691e-05 -41.8124343347 -11.9255403489
152 176309 -0.022861048481 1.61210727851e-05 -41.7456955905 -11.9297498703
153 177115 -0.023006436517 1.62542543017e-05 -41.6792728734 -11.9393035515
154 175537 -0.0231536832806 1.61230095583e-05 -41.6122578119 -11.9329535376
155 176305 -0.0232994224961 1.60468716154e-05 -41.5461819444 -11.9246449083
156 178450 -0.0234435990782 1.63425540021e-05 -41.4810608946 -11.9047983555
157 175283 -0.0235917529717 1.60511055089e-05 -41.4143971993 -11.9187718533
158 177339 -0.0237364184915 1.61718787451e-05 -41.3495499957 -11.9137730913
159 177234 -0.023882215914 1.61852037041e-05 -41.2844408057 -11.9187355597
160 176890 -0.0240282753919 1.60963633337e-05 -41.2194602257 -11.9204912328
161 178145 -0.0241730203901 1.62212845171e-05 -41.155305642 -11.9152012268
162 177149 -0.0243192982035 1.61125440235e-05 -41.0907142502 -11.9184892199
163 178113 -0.0244642016745 1.62048268357e-05 -41.0269688138 -11.9124895772
164 177413 -0.0246102222414 1.60837598778e-05 -40.9629713338 -11.9130777506
165 178900 -0.0247545482293 1.62381922213e-05 -40.8999513834 -11.9100617636
166 177595 -0.0249007945799 1.60808162126e-05 -40.8363297349 -11.9114686161
167 179138 -0.0250449986518 1.61720219232e-05 -40.7738286814 -11.9036250576
168 179029 -0.0251900644771 1.61329321064e-05 -40.7111854279 -11.9045214009
169 179631 -0.0253345368886 1.61729716992e-05 -40.6490277371 -11.900741402
170 179505 -0.0254794189986 1.61369234557e-05 -40.5869223388 -11.9081298179
171 180036 -0.025623764657 1.61936973182e-05 -40.5252732736 -11.9110821689
172 179531 -0.0257688216177 1.61420635827e-05 -40.4635468085 -11.895436086
173 179968 -0.0259132404592 1.62195359075e-05 -40.4023161155 -11.8848011887
174 178994 -0.0260587469245 1.61256370844e-05 -40.3408493353 -11.9128254778
175 179729 -0.0262031146781 1.62109817981e-05 -40.2800856207 -11.891215767
176 178911 -0.0263485779294 1.60842079529e-05 -40.2190832936 -11.8944659825
177 180403 -0.0264923057072 1.62331643463e-05 -40.1590269227 -11.8979130954
178 179178 -0.026637859347 1.6116415535e-05 -40.0984274277 -11.8721709402
