Open High Low Close Volume
234.94 234.94 234.89 234.9 42126.0
234.83 234.935 234.81 234.935 80941.0
234.7 234.84 234.68 234.84 172728.0
234.69 234.705 234.63 234.7 58712.0
234.7 234.72 234.68 234.69 28596.0
234.75 234.76 234.705 234.705 38676.0
234.74 234.76 234.73 234.76 23355.0
234.765 234.77 234.72 234.74 21828.0
234.775 234.78 234.75 234.77 28661.0
234.8 234.8 234.76 234.77 7217.0
234.79 234.8 234.79 234.79 4800.0
234.8 234.8 234.78 234.8 24758.0
234.77 234.8 234.76 234.8 23775.0
234.77 234.77 234.76 234.77 10354.0
234.77 234.8 234.75 234.78 16208.0
234.8 234.8 234.77 234.77 26576.0
234.76 234.8 234.75 234.795 25063.0
234.69 234.755 234.69 234.755 37141.0
234.69 234.71 234.68 234.69 31081.0
234.69 234.69 234.66 234.685 44359.0
234.71 234.715 234.68 234.685 10830.0
234.77 234.77 234.715 234.715 10321.0
234.79 234.82 234.76 234.78 17449.0
234.73 234.81 234.73 234.805 42485.0
234.76 234.8 234.72 234.73 38661.0
234.74 234.765 234.725 234.76 59544.0
234.76 234.77 234.73 234.73 51319.0
234.77 234.79 234.76 234.77 22513.0
234.79 234.81 234.77 234.78 7975.0
234.81 234.82 234.79 234.795 29046.0
234.78 234.82 234.77 234.82 35088.0
234.82 234.82 234.76 234.78 32931.0
234.82 234.835 234.82 234.835 46016.0
234.765 234.81 234.765 234.81 33654.0
234.79 234.805 234.765 234.765 80200.0
234.75 234.795 234.72 234.79 119515.0
234.76 234.76 234.72 234.755 10812.0
234.76 234.77 234.735 234.765 36310.0
234.81 234.81 234.76 234.77 19714.0
234.82 234.82 234.8 234.81 9079.0
234.85 234.86 234.815 234.82 37632.0
234.76 234.85 234.76 234.85 32495.0
234.76 234.775 234.755 234.77 19871.0
234.78 234.79 234.76 234.77 17195.0
234.76 234.8 234.76 234.78 8898.0
234.76 234.77 234.75 234.76 13850.0
234.74 234.76 234.74 234.76 15721.0
234.72 234.74 234.71 234.74 20562.0
234.71 234.74 234.71 234.74 3100.0
234.74 234.74 234.705 234.715 4044.0
234.75 234.75 234.72 234.73 10341.0
234.7 234.74 234.69 234.74 24846.0
234.69 234.69 234.655 234.69 19056.0
234.66 234.695 234.66 234.69 10153.0
234.66 234.69 234.65 234.67 13081.0
234.615 234.67 234.6 234.67 52831.0
234.61 234.64 234.6 234.62 23335.0
234.61 234.615 234.585 234.615 25899.0
234.24 234.62 234.21 234.62 350140.0
234.21 234.22 234.13 234.22 143754.0
234.27 234.29 234.2 234.225 106074.0
234.285 234.29 234.23 234.27 68605.0
234.27 234.31 234.23 234.29 49763.0
234.26 234.28 234.23 234.27 42756.0
234.27 234.31 234.26 234.26 27352.0
234.25 234.27 234.22 234.27 19212.0
234.28 234.28 234.2 234.24 50138.0
234.2 234.27 234.18 234.27 34542.0
234.21 234.21 234.17 234.19 34873.0
234.24 234.25 234.21 234.22 23194.0
234.33 234.34 234.24 234.25 30542.0
234.34 234.35 234.315 234.32 19420.0
234.39 234.4 234.32 234.34 21438.0
234.38 234.4 234.37 234.38 57566.0
234.33 234.39 234.32 234.39 17859.0
234.4 234.41 234.33 234.33 26934.0
234.43 234.43 234.38 234.4 18026.0
234.39 234.43 234.39 234.42 13219.0
234.4 234.42 234.39 234.39 14282.0
234.4 234.43 234.38 234.4 19274.0
234.43 234.44 234.4 234.4 30431.0
234.4 234.44 234.39 234.44 14903.0
234.37 234.4 234.37 234.4 12105.0
234.37 234.37 234.33 234.37 22174.0
234.31 234.36 234.29 234.36 14151.0
234.33 234.33 234.31 234.32 22235.0
234.3 234.35 234.29 234.325 41018.0
234.3 234.31 234.29 234.3 13055.0
234.31 234.33 234.28 234.3 19850.0
234.345 234.345 234.305 234.31 6554.0
234.34 234.35 234.33 234.345 8763.0
234.36 234.36 234.32 234.34 11090.0
234.4 234.41 234.35 234.35 39650.0
234.38 234.415 234.37 234.4 31234.0
234.37 234.38 234.37 234.38 1702.0
234.38 234.385 234.36 234.37 32690.0
234.37 234.41 234.37 234.385 31732.0
234.39 234.39 234.37 234.38 9041.0
234.41 234.415 234.37 234.38 23361.0
234.41 234.46 234.4 234.42 38607.0
234.44 234.45 234.42 234.42 12482.0
234.42 234.44 234.41 234.44 8374.0
234.45 234.45 234.41 234.42 30099.0
234.69 234.725 234.44 234.445 320079.0
234.73 234.84 234.695 234.7 127801.0
234.74 234.75 234.7 234.73 81222.0
234.74 234.78 234.72 234.74 76308.0
234.79 234.86 234.75 234.75 156465.0
234.791 234.81 234.75 234.8 44077.0
234.8 234.85 234.77 234.8 71805.0
234.72 234.79 234.72 234.79 25397.0
234.73 234.74 234.7 234.72 74466.0
234.73 234.755 234.71 234.73 24464.0
234.75 234.76 234.72 234.74 19374.0
234.7 234.75 234.69 234.75 40141.0
234.72 234.73 234.7 234.71 23857.0
234.7 234.75 234.69 234.72 22746.0
234.73 234.74 234.69 234.695 34851.0
234.74 234.78 234.73 234.73 25112.0
234.73 234.76 234.72 234.73 19281.0
234.79 234.79 234.74 234.74 31195.0
234.77 234.8 234.77 234.79 13681.0
234.77 234.77 234.7 234.76 27873.0
234.73 234.77 234.72 234.77 25669.0
234.74 234.74 234.72 234.73 5801.0
234.74 234.77 234.73 234.74 17325.0
234.72 234.76 234.72 234.74 8558.0
234.69 234.715 234.67 234.715 22656.0
234.705 234.71 234.68 234.69 20838.0
234.74 234.745 234.69 234.7 18236.0
234.82 234.82 234.75 234.75 33830.0
234.81 234.82 234.79 234.82 6148.0
234.9 234.9 234.81 234.81 27200.0
234.92 234.94 234.89 234.895 47217.0
234.9 234.92 234.9 234.92 26403.0
234.95 234.955 234.9 234.9 62291.0
234.955 234.97 234.95 234.96 13097.0
234.93 234.95 234.92 234.95 50638.0
234.945 234.955 234.93 234.93 26907.0
234.89 234.945 234.89 234.94 32615.0
234.93 234.94 234.87 234.89 24920.0
234.93 234.95 234.91 234.92 16263.0
234.97 234.97 234.94 234.94 35844.0
234.915 234.985 234.915 234.98 18158.0
234.95 234.96 234.915 234.915 10221.0
234.94 234.955 234.94 234.95 11317.0
234.97 234.975 234.95 234.95 25037.0
234.991 234.995 234.96 234.97 16633.0
234.97 235.0 234.96 235.0 46426.0
234.96 234.97 234.96 234.965 4293.0
234.91 234.96 234.91 234.96 24773.0
234.9 234.935 234.89 234.91 36234.0
234.89 234.93 234.89 234.92 8045.0
234.91 234.91 234.86 234.89 28608.0
234.91 234.92 234.895 234.92 11696.0
234.89 234.91 234.89 234.905 12226.0
234.86 234.88 234.85 234.88 84292.0
234.78 234.87 234.76 234.855 105903.0
234.8 234.81 234.75 234.795 36206.0
234.71 234.795 234.7 234.795 57265.0
234.69 234.74 234.69 234.72 32869.0
234.72 234.72 234.68 234.69 44559.0
234.755 234.77 234.73 234.73 29181.0
234.73 234.75 234.71 234.75 14956.0
234.74 234.75 234.72 234.735 31540.0
234.86 234.885 234.74 234.74 42024.0
234.84 234.87 234.82 234.87 36044.0
234.82 234.86 234.815 234.84 5539.0
234.83 234.83 234.8 234.82 25372.0
234.84 234.85 234.83 234.84 5201.0
234.7 234.845 234.7 234.845 16546.0
234.72 234.73 234.68 234.7 62287.0
234.69 234.725 234.68 234.72 23374.0
234.65 234.715 234.64 234.69 30575.0
234.57 234.66 234.56 234.655 48746.0
234.53 234.575 234.49 234.575 61910.0
234.56 234.58 234.54 234.54 20229.0
234.6 234.625 234.57 234.57 12942.0
234.53 234.605 234.525 234.6 19261.0
234.55 234.57 234.54 234.54 9227.0
234.52 234.54 234.47 234.54 43552.0
234.59 234.595 234.525 234.525 20548.0
234.57 234.63 234.57 234.6 73181.0
234.62 234.64 234.55 234.565 31368.0
234.64 234.64 234.62 234.62 23979.0
234.62 234.64 234.605 234.64 15294.0
234.6 234.635 234.59 234.62 20663.0
234.58 234.63 234.58 234.6 47672.0
234.54 234.59 234.535 234.58 28570.0
234.58 234.59 234.53 234.54 37284.0
234.61 234.62 234.57 234.57 51314.0
234.64 234.65 234.62 234.62 27269.0
234.57 234.63 234.57 234.63 46430.0
234.57 234.57 234.55 234.56 10748.0
234.645 234.645 234.575 234.575 23543.0
234.67 234.68 234.63 234.641 31597.0
234.69 234.69 234.66 234.66 32963.0
234.7 234.725 234.68 234.685 71480.0
234.68 234.71 234.67 234.7 43763.0
234.68 234.695 234.66 234.68 15672.0
234.64 234.685 234.64 234.685 51486.0
234.58 234.64 234.575 234.64 65822.0
234.59 234.61 234.58 234.58 23882.0
234.62 234.625 234.58 234.59 15519.0
234.67 234.67 234.615 234.62 42213.0
234.74 234.74 234.67 234.67 83021.0
234.74 234.78 234.735 234.74 91196.0
234.75 234.75 234.72 234.745 37896.0
234.85 234.85 234.75 234.75 71054.0
234.84 234.875 234.82 234.85 61859.0
234.79 234.84 234.77 234.84 60370.0
234.8 234.88 234.79 234.79 87167.0
234.86 234.87 234.74 234.79 161416.0
234.87 234.89 234.84 234.87 37957.0
234.85 234.88 234.85 234.87 90811.0
234.9 234.91 234.84 234.855 68669.0
234.875 234.905 234.875 234.905 24253.0
234.87 234.92 234.87 234.88 83905.0
234.83 234.88 234.81 234.865 100374.0
234.825 234.825 234.8 234.825 27546.0
234.82 234.825 234.8 234.825 67476.0
234.825 234.83 234.8 234.82 45035.0
234.795 234.83 234.79 234.82 93982.0
234.78 234.85 234.77 234.79 727243.0
234.785 234.805 234.775 234.785 140921.0
234.705 234.79 234.7 234.785 134845.0
234.69 234.705 234.62 234.705 330114.0
234.59 234.705 234.55 234.7 1515550.0
237.155 237.28 237.15 237.21 222008.0
237.11 237.19 237.11 237.155 95149.0
237.0 237.13 236.98 237.11 134613.0
237.13 237.15 237.0 237.0 88402.0
237.07 237.14 237.02 237.14 103820.0
237.0 237.105 236.99 237.07 90902.0
236.81 237.0 236.81 237.0 168955.0
236.89 236.89 236.75 236.82 174286.0
236.9 236.92 236.85 236.89 121893.0
236.99 236.99 236.89 236.89 101907.0
237.01 237.05 236.97 237.0 89039.0
237.02 237.05 236.97 237.01 127003.0
237.0 237.035 237.0 237.02 85008.0
237.03 237.03 236.96 237.0 94425.0
237.03 237.06 237.0 237.02 86302.0
237.01 237.07 237.01 237.04 98023.0
236.9 237.02 236.85 237.01 137706.0
236.92 236.93 236.84 236.9 105542.0
236.935 236.955 236.88 236.94 67290.0
236.97 236.97 236.92 236.95 66103.0
236.94 236.98 236.91 236.97 48209.0
236.93 236.945 236.85 236.94 95601.0
236.955 236.98 236.91 236.93 46885.0
236.915 236.99 236.9 236.95 59647.0
236.9 236.92 236.9 236.91 28850.0
236.99 237.0 236.91 236.91 47094.0
236.97 236.99 236.95 236.99 34928.0
236.93 236.975 236.91 236.975 50361.0
237.01 237.01 236.94 236.94 75281.0
237.01 237.06 236.98 237.01 87124.0
236.99 237.04 236.99 237.01 54517.0
237.09 237.11 236.99 236.99 155046.0
237.18 237.2 237.07 237.09 95650.0
237.17 237.2 237.145 237.18 83806.0
237.15 237.2 237.15 237.16 21912.0
237.15 237.21 237.135 237.14 83859.0
237.14 237.15 237.1 237.15 43497.0
237.15 237.2 237.15 237.15 86790.0
237.08 237.15 237.08 237.15 96347.0
237.04 237.095 236.99 237.07 55789.0
236.96 237.04 236.92 237.04 117351.0
237.03 237.03 236.96 236.96 45947.0
237.02 237.05 237.01 237.03 108209.0
237.07 237.08 237.01 237.01 56388.0
237.075 237.1 237.05 237.07 42726.0
237.03 237.075 237.03 237.07 33940.0
237.07 237.09 237.03 237.03 45682.0
237.11 237.11 237.04 237.07 19429.0
237.04 237.15 237.04 237.11 47987.0
237.08 237.09 237.045 237.045 29631.0
237.11 237.13 237.08 237.09 60354.0
237.17 237.185 237.09 237.12 51390.0
237.13 237.19 237.13 237.16 34063.0
237.13 237.15 237.11 237.13 75180.0
237.06 237.135 237.06 237.135 31640.0
236.975 237.06 236.97 237.06 66376.0
237.07 237.07 236.96 236.975 29825.0
237.0 237.065 236.99 237.065 32844.0
237.05 237.075 237.01 237.01 62845.0
237.09 237.09 237.04 237.05 25045.0
237.09 237.1 237.06 237.1 44469.0
237.06 237.085 237.04 237.085 45754.0
237.02 237.06 237.01 237.06 52476.0
237.01 237.11 237.01 237.03 41259.0
236.97 237.02 236.925 237.0 55777.0
237.0 237.0 236.92 236.96 42404.0
236.985 237.01 236.975 236.99 31637.0
236.95 236.98 236.91 236.98 97673.0
236.895 236.94 236.88 236.94 96369.0
236.89 236.94 236.89 236.9 36935.0
236.89 236.91 236.86 236.885 68812.0
236.9 236.905 236.865 236.895 74063.0
236.93 236.96 236.84 236.89 62381.0
236.96 236.96 236.91 236.925 57891.0
236.9 236.95 236.895 236.95 30174.0
236.89 236.91 236.89 236.9 65986.0
236.87 236.88 236.81 236.88 54430.0
236.86 236.91 236.86 236.87 44432.0
236.89 236.9 236.865 236.87 40755.0
236.94 236.97 236.895 236.895 45637.0
236.945 236.95 236.92 236.945 39632.0
236.96 236.97 236.935 236.945 99893.0
236.94 236.975 236.94 236.96 26516.0
236.985 236.99 236.93 236.935 59395.0
236.98 236.99 236.96 236.985 38470.0
236.945 237.01 236.94 236.99 23747.0
236.97 236.98 236.95 236.95 24792.0
237.03 237.03 236.98 236.98 68368.0
236.98 237.03 236.97 237.03 35265.0
236.97 236.98 236.96 236.98 46198.0
236.995 237.01 236.96 236.97 60740.0
236.94 237.0 236.94 237.0 17257.0
236.97 236.97 236.93 236.93 28581.0
236.94 236.98 236.94 236.97 16785.0
236.94 236.95 236.93 236.945 17338.0
236.98 236.98 236.94 236.94 33777.0
236.97 237.0 236.95 236.985 68143.0
236.995 237.0 236.955 236.97 45564.0
237.005 237.03 236.985 236.995 88502.0
237.0 237.01 237.0 237.005 19469.0
237.025 237.03 237.0 237.0 75569.0
237.03 237.045 237.025 237.025 46977.0
237.01 237.05 237.01 237.025 33818.0
236.89 237.01 236.88 237.0 83156.0
236.93 236.94 236.88 236.88 39925.0
236.68 236.93 236.68 236.93 167505.0
236.79 236.795 236.685 236.685 81876.0
236.72 236.82 236.715 236.78 103536.0
236.72 236.72 236.655 236.71 95424.0
236.72 236.76 236.68 236.73 110986.0
236.73 236.75 236.705 236.73 67917.0
236.68 236.75 236.68 236.75 32185.0
236.74 236.755 236.645 236.675 37401.0
236.7 236.74 236.69 236.74 23626.0
236.71 236.73 236.68 236.7 89580.0
236.69 236.72 236.69 236.71 64841.0
236.63 236.685 236.61 236.685 92832.0
236.71 236.71 236.64 236.64 16671.0
236.73 236.74 236.7 236.72 44278.0
236.74 236.75 236.72 236.74 23632.0
236.66 236.74 236.64 236.74 88479.0
236.64 236.705 236.64 236.67 35326.0
236.62 236.64 236.61 236.64 29636.0
236.67 236.69 236.645 236.645 23929.0
236.7 236.71 236.68 236.68 38172.0
236.72 236.73 236.695 236.705 36196.0
236.73 236.73 236.7 236.71 66704.0
236.79 236.85 236.725 236.73 154475.0
236.8 236.83 236.785 236.785 65219.0
236.82 236.83 236.79 236.79 40988.0
236.81 236.83 236.81 236.82 47825.0
236.75 236.81 236.75 236.81 20322.0
236.67 236.765 236.66 236.75 55063.0
236.685 236.7 236.66 236.665 30432.0
236.72 236.72 236.68 236.685 6463.0
236.68 236.72 236.675 236.71 26419.0
236.68 236.72 236.67 236.69 14031.0
236.7 236.72 236.695 236.695 7596.0
236.7 236.72 236.695 236.7 25378.0
236.71 236.73 236.7 236.7 7451.0
236.72 236.72 236.71 236.72 12857.0
236.74 236.76 236.74 236.74 22512.0
236.7 236.74 236.68 236.74 44964.0
236.7 236.7 236.69 236.7 5653.0
236.7 236.7 236.685 236.7 5788.0
236.7 236.77 236.62 236.69 105259.0
236.65 236.71 236.64 236.7 22858.0
236.67 236.69 236.65 236.65 20124.0
236.66 236.67 236.655 236.67 4599.0
236.66 236.665 236.63 236.65 9550.0
236.7 236.7 236.67 236.67 14012.0
236.69 236.7 236.685 236.69 18983.0
236.7 236.7 236.67 236.675 17980.0
236.79 236.8 236.705 236.705 25917.0
236.78 236.83 236.78 236.8 74578.0
236.75 236.8 236.75 236.785 28041.0
236.77 236.78 236.75 236.755 49595.0
236.71 236.76 236.71 236.76 41206.0
236.76 236.765 236.7 236.71 54015.0
236.78 236.81 236.72 236.755 113146.0
236.83 236.831 236.78 236.78 32874.0
236.94 236.94 236.84 236.84 38618.0
236.89 236.96 236.885 236.94 45947.0
236.89 236.9 236.88 236.9 14740.0
236.86 236.88 236.85 236.88 29033.0
236.85 236.87 236.845 236.86 20656.0
236.83 236.84 236.82 236.84 3200.0
236.84 236.855 236.825 236.835 33789.0
236.86 236.86 236.85 236.85 10700.0
236.86 236.87 236.825 236.85 44493.0
236.88 236.88 236.86 236.87 7410.0
236.83 236.88 236.825 236.875 20169.0
236.845 236.85 236.825 236.825 14759.0
236.82 236.86 236.82 236.85 19847.0
236.855 236.86 236.815 236.815 17646.0
236.87 236.87 236.84 236.85 15892.0
236.86 236.87 236.84 236.86 16433.0
236.855 236.86 236.84 236.86 11845.0
236.865 236.87 236.845 236.855 25985.0
236.85 236.87 236.84 236.87 29172.0
236.86 236.86 236.855 236.855 25124.0
236.85 236.86 236.85 236.855 24979.0
236.845 236.855 236.82 236.85 36582.0
236.805 236.83 236.8 236.83 22090.0
236.83 236.84 236.8 236.8 47939.0
236.86 236.86 236.83 236.835 15091.0
236.855 236.86 236.85 236.855 8200.0
236.91 236.91 236.86 236.86 39211.0
236.93 236.95 236.905 236.905 36774.0
236.885 236.935 236.88 236.925 51745.0
236.905 236.905 236.88 236.88 46383.0
236.895 236.92 236.895 236.91 33800.0
236.89 236.9 236.885 236.89 32052.0
236.875 236.9 236.875 236.885 18883.0
236.87 236.88 236.85 236.87 15065.0
236.865 236.87 236.85 236.85 2850.0
236.87 236.88 236.865 236.87 19391.0
236.85 236.88 236.85 236.875 13488.0
236.855 236.86 236.835 236.85 16430.0
236.85 236.87 236.845 236.86 16111.0
236.885 236.91 236.855 236.855 34298.0
236.88 236.9 236.88 236.885 47119.0
236.89 236.9 236.88 236.88 27351.0
236.89 236.9 236.885 236.885 25360.0
236.905 236.92 236.89 236.89 23232.0
236.85 236.905 236.84 236.905 23421.0
236.83 236.845 236.82 236.84 17418.0
236.8 236.83 236.795 236.83 13375.0
236.78 236.81 236.77 236.8 26481.0
236.865 236.88 236.77 236.78 38268.0
236.865 236.87 236.855 236.865 41786.0
236.895 236.9 236.865 236.865 27112.0
236.905 236.905 236.895 236.895 24000.0
236.96 236.98 236.905 236.905 79616.0
236.91 236.96 236.905 236.96 44481.0
236.93 236.93 236.915 236.915 37233.0
236.985 236.99 236.925 236.925 68151.0
236.95 236.98 236.95 236.98 27048.0
236.94 236.96 236.94 236.955 21379.0
236.92 236.93 236.91 236.93 31698.0
236.951 236.96 236.905 236.92 38268.0
236.95 236.955 236.93 236.955 18383.0
236.99 236.99 236.955 236.955 53862.0
237.0 237.05 236.99 236.99 48002.0
237.05 237.05 237.0 237.01 26954.0
237.03 237.04 237.02 237.04 8710.0
237.025 237.025 237.0 237.02 16111.0
237.04 237.04 237.02 237.02 9379.0
237.03 237.04 237.03 237.04 4100.0
237.09 237.09 237.03 237.03 21209.0
237.05 237.09 237.04 237.09 48180.0
237.09 237.095 237.06 237.06 20824.0
237.04 237.09 237.0 237.09 55543.0
237.06 237.06 237.03 237.03 13923.0
237.045 237.075 237.04 237.065 21957.0
237.081 237.09 237.05 237.05 29999.0
237.07 237.11 237.07 237.09 100046.0
237.03 237.06 237.03 237.06 26079.0
237.08 237.08 237.04 237.04 7146.0
237.09 237.09 237.08 237.08 37896.0
237.04 237.115 237.04 237.09 45675.0
237.07 237.08 237.05 237.05 12342.0
237.05 237.07 237.05 237.06 17679.0
237.07 237.07 237.05 237.05 7915.0
237.07 237.09 237.07 237.08 19516.0
237.065 237.07 237.065 237.07 12263.0
237.065 237.065 237.06 237.06 5284.0
237.07 237.07 237.06 237.06 18913.0
237.01 237.065 237.0 237.06 77762.0
237.05 237.06 237.02 237.02 28209.0
237.04 237.05 237.03 237.03 41890.0
237.03 237.06 237.03 237.04 18191.0
237.01 237.03 237.0 237.03 43093.0
237.01 237.02 237.01 237.01 4590.0
237.0 237.02 237.0 237.01 24916.0
236.99 237.01 236.99 237.01 41128.0
236.965 236.99 236.965 236.99 2800.0
236.99 237.0 236.96 236.96 79655.0
237.02 237.02 237.0 237.001 18902.0
237.02 237.02 236.99 237.01 11792.0
237.03 237.04 237.02 237.02 3232.0
236.975 237.04 236.975 237.04 40895.0
236.96 236.98 236.96 236.98 8581.0
236.99 236.99 236.965 236.965 10217.0
237.01 237.01 236.99 236.99 2710.0
237.03 237.031 237.02 237.02 10420.0
237.03 237.04 237.025 237.03 10889.0
237.09 237.09 237.03 237.03 49422.0
237.04 237.085 237.04 237.085 10077.0
237.08 237.08 237.03 237.04 18831.0
237.12 237.12 237.08 237.08 16771.0
237.12 237.13 237.08 237.12 26271.0
237.05 237.12 237.04 237.11 50293.0
237.03 237.07 237.03 237.05 14263.0
