2 100000 0.5 gpomdp sample_hoeffding 30000000

1 2 0 7.23400637774e-07 -56.6666666667 -16.6479777478
2 41 9.99817928748e-07 2.36659129624e-06 -56.6675965146 -11.754498227
3 218 1.94393527458e-05 1.07740017534e-05 -56.6847517882 -12.5029805581
4 382 0.000134462897945 1.86916331686e-05 -56.7920299444 -12.0458128423
5 296 0.000303449276317 1.99187239334e-05 -56.9504724763 -12.0976339916
6 203 0.000488218540713 5.09253331551e-06 -57.1248606219 -12.1120971328
7 699 0.000532434336538 2.28850527176e-05 -57.1667712549 -12.0518694967
8 351 0.00074812679638 1.63010440696e-05 -57.3722184763 -12.1721429776
9 347 0.000908250271605 1.98825301636e-05 -57.525817843 -11.9969073822
10 238 0.00109500259571 1.54322228376e-05 -57.7061378221 -12.2914168902
11 257 0.00123541667619 1.7783009672e-05 -57.8425577713 -12.1805996211
12 219 0.00139908987449 2.29983841565e-05 -58.0024961529 -12.2001298412
13 109 0.00163842789011 2.14889834655e-06 -58.2381760215 -12.2843213833
14 603 0.00165975483046 2.16181553949e-05 -58.2592817617 -12.3063398723
15 346 0.0018569822349 1.61557883434e-05 -58.4552830391 -12.0583770461
16 347 0.00201066895476 1.72725861213e-05 -58.6090469502 -12.1263498928
17 311 0.00216200216418 1.44134470633e-05 -58.7613485518 -12.198210598
18 372 0.00230480786902 1.17927208387e-05 -58.9058871599 -12.0461616458
19 584 0.00241285525103 2.50805887912e-05 -59.0157782965 -12.1893875014
20 232 0.00264638943607 1.33159618566e-05 -59.2548799553 -12.0803038705
21 311 0.00278319695848 1.53330829263e-05 -59.3959633738 -12.2621790486
22 339 0.00292961532974 1.37044139732e-05 -59.5477966881 -12.3472113031
23 436 0.00306875459533 1.99896612633e-05 -59.6928918759 -12.2150077193
24 296 0.00325507997187 2.06986353118e-05 -59.8884410316 -11.9928879848
25 187 0.00346037698018 6.48313347351e-06 -60.1055729553 -12.6216046266
26 536 0.00351997404609 2.00287110161e-05 -60.1689368921 -12.1032840791
27 362 0.00371464326602 1.681003761e-05 -60.3769583163 -12.0622986609
28 340 0.00388072704992 1.90874532168e-05 -60.5557128487 -12.3719550384
29 253 0.00408718243415 1.18181772717e-05 -60.7795797028 -12.0083602902
30 396 0.00420067333436 1.96452664871e-05 -60.9034335619 -12.1717117327
31 279 0.00438742901254 1.36509478455e-05 -61.1084770662 -12.4336937988
32 361 0.00451620616852 1.24482174925e-05 -61.2507672592 -12.1632702556
33 529 0.00463791396991 2.28661146674e-05 -61.3859295313 -12.0939213745
34 267 0.00485864276336 1.20182105906e-05 -61.6327695229 -12.3086987715
35 410 0.00497205595058 2.21282729373e-05 -61.7604643723 -12.1944283702
36 223 0.00518023196354 1.25955839285e-05 -61.9964009174 -12.0411208818
37 322 0.00529349984266 1.32845523781e-05 -62.1256213705 -12.0119570811
38 433 0.00543614657275 1.50582534712e-05 -62.2892168825 -12.1675776658
39 485 0.00557902048914 2.11446721055e-05 -62.4540401845 -12.433196214
40 292 0.00578419580087 1.28593189372e-05 -62.6924465012 -12.157557981
41 410 0.00590108448531 1.91263725378e-05 -62.8291773065 -12.2706174838
42 304 0.00607610095945 1.24603989815e-05 -63.035151458 -12.1984355068
43 445 0.00619760377533 2.35666562966e-05 -63.1790340852 -11.999063533
44 208 0.00643190309997 1.21478671628e-05 -63.4585666886 -12.4599866191
45 315 0.00653214195813 1.33746579568e-05 -63.5790010377 -12.4715317352
46 419 0.00666312627742 2.02663347306e-05 -63.7371446506 -12.4444571272
47 277 0.00686466396707 1.4464116285e-05 -63.9821887784 -11.8519983088
48 330 0.00699127048992 9.48942646429e-06 -64.1372016304 -12.189921167
49 665 0.00708250057549 2.68898133302e-05 -64.2494197805 -12.0342760428
50 216 0.00735366453654 2.08906367747e-05 -64.5855601234 -11.8619414013
51 134 0.00755941754145 4.78311634078e-06 -64.8432369905 -12.321093014
52 482 0.00760756193429 2.35291695612e-05 -64.9038613312 -12.3102461617
53 227 0.00783037969986 1.58246513719e-05 -65.1860855508 -12.2880024308
54 236 0.00798371940069 1.72333660593e-05 -65.3818965921 -12.3685327633
55 212 0.0081468448401 1.62648390155e-05 -65.5916424008 -12.2308847868
56 210 0.00830227870017 1.77055356023e-05 -65.792892495 -11.8453980466
57 180 0.00845474802941 1.4564350259e-05 -65.9916396079 -12.5502552546
58 212 0.00859155958379 1.93248290347e-05 -66.1711132475 -12.4369268155
59 154 0.00877753996652 1.66704201582e-05 -66.4168305071 -12.2041489616
60 147 0.0089339595595 1.30850170123e-05 -66.6250630451 -12.3515353365
61 202 0.00906640599394 1.30103318523e-05 -66.8025155496 -12.4226172764
62 280 0.0091949709223 1.34344324343e-05 -66.975771524 -12.3230231195
63 371 0.00931605982059 2.0597196409e-05 -67.1398648199 -12.239011989
64 237 0.00950472963753 1.26663721892e-05 -67.3973209043 -12.3819815941
65 340 0.00962472164075 1.5107162103e-05 -67.562199638 -12.1851649757
66 379 0.00977283549499 1.96578494013e-05 -67.7669542959 -12.2967818514
67 266 0.00996985078182 6.93286086088e-06 -68.0414466107 -12.0321176208
68 722 0.0100311045673 2.51582124312e-05 -68.1272901473 -12.4531288444
69 285 0.0102772807063 1.56717332134e-05 -68.4747179478 -12.2854883403
70 300 0.0104339877872 1.6181546564e-05 -68.6979240819 -12.1773947686
71 300 0.0105827970208 1.7819043694e-05 -68.9113727707 -12.3974980356
72 254 0.0107510869486 1.77018365934e-05 -69.1545344215 -12.3572012226
73 218 0.010910561039 1.62176985555e-05 -69.3867111965 -12.4356718551
74 217 0.0110612899059 1.42264728492e-05 -69.6077415118 -12.2412239037
75 265 0.01119621594 1.05951404867e-05 -69.8069190186 -12.2881839722
76 473 0.0112982526205 2.16665304222e-05 -69.9583813131 -12.0465480603
77 270 0.0115174513153 1.85553745146e-05 -70.2862184435 -12.1433869964
78 212 0.0117090840352 9.81411889366e-06 -70.5756119273 -12.5655308945
79 412 0.0118055860341 1.74637752305e-05 -70.7223393085 -12.1180992811
80 362 0.0119670159142 2.0093801996e-05 -70.9692931215 -12.3553916425
81 243 0.0121649725222 1.61000088656e-05 -71.274726677 -12.1443630831
82 245 0.0123321166267 1.54372724567e-05 -71.5348782855 -12.0852850793
83 264 0.0124820729881 1.89499167917e-05 -71.7700605608 -12.2823490574
84 200 0.0126728711615 1.29264305191e-05 -72.0717637125 -11.997874709
85 279 0.0128028152021 1.55445805893e-05 -72.2788397221 -11.9987437566
86 298 0.0129640435308 2.00817656639e-05 -72.537592524 -12.4352075273
87 201 0.0131584274112 7.69056538484e-06 -72.8522720377 -12.4401082142
88 498 0.0132263746461 1.58836989898e-05 -72.9629764064 -12.5339713658
89 513 0.0133723490558 1.79780440659e-05 -73.2020601215 -12.2465374774
90 427 0.0135476522815 2.17864456728e-05 -73.4914597893 -12.2565624464
91 241 0.0137661545954 1.70565303793e-05 -73.8557045327 -12.5519447388
92 221 0.0139518268593 1.58632316849e-05 -74.1683442159 -12.5372951233
93 228 0.0141174116251 1.42894066795e-05 -74.4496149111 -12.3193720391
94 277 0.014250239493 1.53955392673e-05 -74.676936364 -12.4421539203
95 300 0.0143916002223 1.79283540743e-05 -74.9205350668 -12.0965059132
96 251 0.0145677739476 1.38290909656e-05 -75.2265687503 -12.4144456012
97 319 0.0147072613192 2.10459068768e-05 -75.4708198761 -12.1402181778
98 195 0.0149214501893 1.58474551639e-05 -75.8492709524 -12.0712548855
99 202 0.015078452261 1.67622976269e-05 -76.1293228565 -11.7830257059
100 191 0.0152370132156 1.4905340827e-05 -76.4144567762 -12.6444542179
101 218 0.015373951582 1.82750427285e-05 -76.6625905611 -12.0101019957
102 177 0.0155735855779 1.29847488304e-05 -77.0274962092 -12.3977038687
103 246 0.0156910875255 1.79208878736e-05 -77.2440518955 -12.4929415126
104 206 0.0158533621724 1.55338098095e-05 -77.5453156786 -12.0623586239
105 220 0.0160065477257 1.43124338472e-05 -77.8320653504 -12.5521682823
106 266 0.0161307587008 1.83786244421e-05 -78.066279289 -12.3870381007
107 213 0.0163129945516 1.53298887175e-05 -78.4126980377 -12.5662318228
108 232 0.0164656084781 7.65610306465e-06 -78.7053937215 -12.2565254631
