100 100000 0.5 reinforce cheb_reinforce 30000000
101 28705 -0.0151834089829 1.57284351086e-05 -45.6525321198 -12.0061520304
102 30010 -0.015327130718 1.57392287241e-05 -45.5714056273 -11.9623308129
103 31339 -0.015467866426 1.60389338815e-05 -45.4922915526 -12.0206782523
104 31746 -0.015610360166 1.69599859669e-05 -45.4125167404 -12.0070741646
105 29291 -0.0157672255059 1.65321894373e-05 -45.325074721 -12.017191365
106 28224 -0.0159229984348 1.56287023774e-05 -45.2386318422 -11.9743544609
107 29807 -0.0160662925909 1.63047884481e-05 -45.1594549177 -12.0100519068
108 29391 -0.0162168412041 1.55385578558e-05 -45.0766194382 -11.950556718
109 31326 -0.0163558135358 1.65180269986e-05 -45.0004697814 -11.9627897011
110 30228 -0.0165062047868 1.58340457379e-05 -44.9184030903 -12.0395471966
111 31265 -0.0166479579023 1.68268241045e-05 -44.8413716513 -12.0492929777
112 29239 -0.0168037293819 1.56464898255e-05 -44.7570799135 -11.980177796
113 30823 -0.0169448021194 1.65344239837e-05 -44.681063105 -11.9747960533
114 29693 -0.0170966922412 1.6187057137e-05 -44.5995563997 -11.9483607381
115 29630 -0.0172455487891 1.59893216675e-05 -44.5200165367 -11.9719897538
116 30167 -0.0173912735871 1.65560675728e-05 -44.4424731029 -11.9907567302
117 28997 -0.0175451760586 1.62459810358e-05 -44.360922957 -11.9534014321
118 28763 -0.017696809391 1.58614413045e-05 -44.2809194367 -11.9715226036
119 29667 -0.0178425817479 1.63889007592e-05 -44.2043283525 -11.9980864484
120 29004 -0.0179949120672 1.56613806671e-05 -44.1246248227 -11.9907587954
121 30529 -0.0181367972893 1.64229262828e-05 -44.0506909136 -11.9598191419
122 29744 -0.0182875332745 1.59785331496e-05 -43.9724647386 -11.9589829528
123 30316 -0.0184328008328 1.62584101938e-05 -43.8973862604 -11.941408069
124 30034 -0.018581305879 1.60891202043e-05 -43.8209469437 -11.9809659923
125 30270 -0.0187276902371 1.59202780326e-05 -43.7459064296 -11.9938884219
126 31035 -0.01887074143 1.65855641329e-05 -43.6728674986 -11.9743027319
127 29743 -0.0190229742441 1.64642167179e-05 -43.5954567175 -11.945714215
128 28857 -0.0191763937789 1.56486473109e-05 -43.517770209 -11.9749101182
129 30414 -0.0193184323382 1.58819614998e-05 -43.4461381494 -11.9574418827
130 31304 -0.0194605243003 1.65718480141e-05 -43.3747579239 -11.97466807
131 30042 -0.0196118709937 1.64458377049e-05 -43.2990334012 -11.9541830881
132 29202 -0.0197642127029 1.57557348942e-05 -43.2231266783 -11.9628589604
133 30445 -0.0199071515846 1.58842143405e-05 -43.1521912915 -11.973875056
134 31329 -0.0200492075815 1.63186055679e-05 -43.0819669779 -11.9361179092
135 30848 -0.020196281226 1.61933375408e-05 -43.0095472304 -11.9284185123
136 30763 -0.020342427693 1.61801350817e-05 -42.9378695626 -11.9670355587
137 30719 -0.0204885586967 1.62959481534e-05 -42.8664823881 -11.9412880493
138 30317 -0.0206367088455 1.62286064386e-05 -42.7943959141 -11.9449509259
139 30126 -0.0207847152865 1.5643431231e-05 -42.7226662929 -11.951030356
140 31768 -0.0209236469405 1.62397579896e-05 -42.6555941015 -11.9227846103
141 31532 -0.021068415013 1.63429481719e-05 -42.5859700074 -11.9492123924
142 30972 -0.0212154145257 1.64545023012e-05 -42.5155486696 -11.9323805048
143 30079 -0.0213655966271 1.65538098157e-05 -42.4438881453 -11.9505429382
144 28919 -0.0215196854079 1.55450255134e-05 -42.3706616015 -11.9338332026
145 30802 -0.0216598916742 1.61881353869e-05 -42.3042931443 -11.9360192942
146 30733 -0.0218060616616 1.66703685149e-05 -42.2353647197 -11.940186928
147 29201 -0.0219604852573 1.56020612873e-05 -42.1628341911 -11.9296296768
148 30923 -0.0221009314292 1.62037182575e-05 -42.0971258843 -11.9392104473
149 30805 -0.0222470710732 1.63623032505e-05 -42.0290124977 -11.9281828024
150 30198 -0.022396117436 1.66396234419e-05 -41.9598144822 -11.9607955789
151 28782 -0.0225513734694 1.52726571322e-05 -41.8880218803 -11.9307848744
152 31518 -0.0226875506619 1.6617427555e-05 -41.8252924689 -11.9563280415
153 30108 -0.0228391474124 1.58280866652e-05 -41.7557233522 -11.9723847556
154 31159 -0.0229810863202 1.62126280459e-05 -41.6908363143 -11.9148556601
155 31012 -0.0231268173844 1.66227499334e-05 -41.624465828 -11.8989066743
156 29609 -0.02327973608 1.60931742125e-05 -41.5550927998 -11.9815558635
157 29829 -0.023427234766 1.59582479024e-05 -41.4884399725 -11.9269056326
158 30465 -0.0235719619345 1.61598709259e-05 -41.4232875882 -11.9590172259
159 30484 -0.0237184712915 1.59335457619e-05 -41.3575817317 -11.9483126973
160 31212 -0.0238612344144 1.67711463545e-05 -41.2937954539 -11.9083050247
161 29355 -0.0240161843397 1.57321485251e-05 -41.2248301283 -11.9009135281
162 30678 -0.0241583663461 1.6191588177e-05 -41.1617897936 -11.8960613783
163 30599 -0.0243048883478 1.531052729e-05 -41.0970663712 -11.9190481562
164 33378 -0.0244375434326 1.70201377121e-05 -41.0386784137 -11.9104313232
165 30609 -0.0245915371019 1.64385820981e-05 -40.9711472426 -11.9348380105
166 29775 -0.024742339153 1.56562376032e-05 -40.9052734697 -11.9065612694
167 31357 -0.0248822927552 1.63418153922e-05 -40.8443654695 -11.8960433496
168 30803 -0.0250296832061 1.60589799807e-05 -40.7804558124 -11.9153324014
169 31140 -0.0251737374773 1.60764886184e-05 -40.7182243116 -11.9169960797
170 31425 -0.0253172938483 1.62125266866e-05 -40.6564343833 -11.8660181204
171 31278 -0.025462405171 1.63622097854e-05 -40.5942036931 -11.9125388021
172 30662 -0.0256103187214 1.55942751518e-05 -40.531006432 -11.9027920491
173 32496 -0.025747255424 1.63081168646e-05 -40.4727096126 -11.8913978876
174 32031 -0.0258914944904 1.6422695837e-05 -40.4115217098 -11.9313403683
175 31208 -0.0260386500978 1.64438256528e-05 -40.349325505 -11.8819398819
176 30341 -0.0261880852709 1.58021710495e-05 -40.2864011498 -11.8731464628
177 31483 -0.0263290609482 1.63251259428e-05 -40.2272551222 -11.8798971206
178 30979 -0.0264758816118 1.60660018534e-05 -40.1658787619 -11.8579359701
179 31296 -0.0266196401239 1.60301524539e-05 -40.1060007103 -11.8948358161
180 31731 -0.02676209015 1.62908393354e-05 -40.0468795064 -11.896738581
181 31332 -0.0269077752174 1.62078621364e-05 -39.9866326055 -11.8959178575
182 31200 -0.0270530255534 1.57726719951e-05 -39.9267827191 -11.8727255807
183 32472 -0.0271915797338 1.61694304267e-05 -39.8698930333 -11.886190413
184 32461 -0.0273336420547 1.64524803496e-05 -39.8117657045 -11.8979604302
185 31532 -0.0274803062011 1.6366088371e-05 -39.7519697309 -11.9006665791
186 30899 -0.0276276867096 1.56344179838e-05 -39.6920998085 -11.8824409688
187 32613 -0.0277647277034 1.60148244036e-05 -39.6366252194 -11.9024092129
188 33118 -0.027904029986 1.66050161354e-05 -39.5804269891 -11.8746319126
189 31676 -0.028051716018 1.64822227503e-05 -39.5210565476 -11.8682602346
190 30677 -0.0282006792505 1.56842238718e-05 -39.4613904689 -11.8881434248
191 32216 -0.0283390030035 1.64681839578e-05 -39.4061807827 -11.8861110943
192 31244 -0.0284864816816 1.59178118244e-05 -39.3475226208 -11.8712948
193 32042 -0.0286272460446 1.63532167645e-05 -39.2917318714 -11.8981865846
194 31440 -0.0287732386323 1.61448829303e-05 -39.2340710162 -11.8951935359
195 31508 -0.0289172150744 1.61140362921e-05 -39.1774069053 -11.8539874893
196 31675 -0.0290605367841 1.61048984925e-05 -39.1211971477 -11.8616456116
197 31873 -0.0292033328913 1.61247919206e-05 -39.0653876675 -11.8266019181
198 32007 -0.029346004556 1.68696464242e-05 -39.0098193593 -11.8696436609
199 29803 -0.0295006870194 1.58612969406e-05 -38.9497893308 -11.8425501501
200 30740 -0.0296438910159 1.5810308311e-05 -38.8944134743 -11.8641875202
201 31871 -0.0297840788325 1.6005022402e-05 -38.8403888175 -11.8520251724
202 32397 -0.0299248370632 1.6667030341e-05 -38.7863274267 -11.8751735326
203 30792 -0.0300751870095 1.59739554963e-05 -38.7287837205 -11.8831900047
204 31399 -0.0302178870247 1.61245387751e-05 -38.6743595147 -11.8532027609
205 31532 -0.0303616274399 1.63083921216e-05 -38.6197262085 -11.8742219314
206 31080 -0.03050805927 1.57276445306e-05 -38.5642626525 -11.8461710398
207 32495 -0.0306461681009 1.64559635918e-05 -38.5121289045 -11.8362175339
208 31554 -0.0307928124316 1.61992936687e-05 -38.4569606231 -11.8510688599
209 31448 -0.0309374115203 1.57118219697e-05 -38.4027498892 -11.8447803662
210 32933 -0.0310744615676 1.64238458048e-05 -38.3515408753 -11.814059646
211 32083 -0.0312196065917 1.65125536714e-05 -38.2974882892 -11.8578335662
212 30975 -0.0313681225463 1.55553647763e-05 -38.2423722522 -11.8913742945
213 32957 -0.0315037571312 1.6260936254e-05 -38.1922053719 -11.8205672792
214 32642 -0.0316462281215 1.59643380413e-05 -38.139682523 -11.8582609703
215 33318 -0.031784674311 1.62157064089e-05 -38.0888120397 -11.845815116
216 33151 -0.0319256534018 1.62354955059e-05 -38.0371808027 -11.8596972774
217 32919 -0.032067301746 1.66446822619e-05 -37.9854763148 -11.8216666631
218 31360 -0.0322160862313 1.58624128298e-05 -37.9313515603 -11.8199260051
219 32342 -0.0323557077202 1.62644142862e-05 -37.8807312539 -11.8526525864
220 32021 -0.0324995830533 1.60730662444e-05 -37.8287411846 -11.8616305733
221 32325 -0.0326410960867 1.63781238681e-05 -37.7777746922 -11.8486236906
222 31637 -0.0327868535755 1.57614276364e-05 -37.7254548675 -11.8345689804
223 32964 -0.0329242709059 1.66372101524e-05 -37.6762908949 -11.8277868209
224 31426 -0.0330728307733 1.59491819062e-05 -37.6233165905 -11.8323426863
225 32126 -0.0332136876925 1.61745152962e-05 -37.5732572433 -11.8373777638
226 32099 -0.0333565947543 1.59984900657e-05 -37.5226357784 -11.8463096867
227 32650 -0.0334967484662 1.5957928074e-05 -37.4731517083 -11.8190463406
228 33347 -0.0336350770927 1.64995795683e-05 -37.4244686524 -11.8372978478
229 32238 -0.033780540972 1.62667117514e-05 -37.3734414743 -11.8354329078
230 31911 -0.033924685343 1.62226246806e-05 -37.3230452636 -11.7914360003
231 31729 -0.0340688509378 1.58389749176e-05 -37.2728081786 -11.8224526979
232 32801 -0.0342072882049 1.64527583855e-05 -37.2247232372 -11.8230945269
233 31861 -0.0343531947674 1.57538502734e-05 -37.1742085374 -11.7898950106
234 33223 -0.0344900096835 1.62517656868e-05 -37.1269942462 -11.8309281582
235 32936 -0.0346317631985 1.62111483935e-05 -37.0782308727 -11.8065803723
236 32786 -0.0347734848575 1.66348894768e-05 -37.0296356185 -11.8034336444
237 31264 -0.0349224091565 1.59858262813e-05 -36.9787391386 -11.7964271946
238 31841 -0.0350642185538 1.59462627047e-05 -36.9304339764 -11.8299461333
239 32560 -0.0352041081871 1.62769496235e-05 -36.882934681 -11.8260926429
240 32196 -0.0353477028545 1.59434109717e-05 -36.8343335428 -11.8184207061
241 32932 -0.0354867741096 1.5927155098e-05 -36.7874135286 -11.796521604
242 33741 -0.0356240290024 1.66144799638e-05 -36.7412504865 -11.8185152888
243 32241 -0.0357704988759 1.59627969502e-05 -36.6921453838 -11.8219856353
244 32913 -0.0359097790284 1.63527179587e-05 -36.6456005513 -11.8126595689
245 32296 -0.0360538188737 1.5869858246e-05 -36.5976180525 -11.765222694
246 33282 -0.0361915188663 1.63562346791e-05 -36.5518921931 -11.8029580275
247 32646 -0.0363348143545 1.61205725267e-05 -36.5044577315 -11.7977824177
248 32797 -0.0364757197338 1.62890152157e-05 -36.4579624349 -11.8009112995
249 32391 -0.0366189883431 1.58860837488e-05 -36.4108370679 -11.821247093
250 33325 -0.0367567402806 1.60026957224e-05 -36.3656680134 -11.7827902868
251 33882 -0.036894357297 1.60721348545e-05 -36.3206812886 -11.769456309
252 34207 -0.0370319146063 1.67786274584e-05 -36.2758513885 -11.7997417194
253 32147 -0.037180048022 1.58374439654e-05 -36.2277275403 -11.797629089
254 33238 -0.0373175583252 1.59913845349e-05 -36.1831959695 -11.7973097732
255 33833 -0.0374551788938 1.64692759317e-05 -36.1387641402 -11.8043095215
256 32809 -0.03759910767 1.58928864143e-05 -36.0924399601 -11.8093707447
257 33732 -0.0377360852021 1.62420160832e-05 -36.0484894661 -11.7739991937
258 33473 -0.0378766112438 1.6287622079e-05 -36.0035379997 -11.792794751
259 33063 -0.0380184036437 1.641847848e-05 -35.9583220565 -11.7870193834
260 32227 -0.0381631762915 1.61590741383e-05 -35.9123007932 -11.7995306245
261 32250 -0.0383056113974 1.62895063442e-05 -35.8671649633 -11.7897315619
262 31849 -0.03845009786 1.57240540223e-05 -35.8215226797 -11.7627017402
263 33311 -0.0385864731465 1.60461383989e-05 -35.7785747262 -11.7786700601
264 33719 -0.0387247974052 1.65260458809e-05 -35.7351434152 -11.7843080711
265 32510 -0.0388698832524 1.57208561721e-05 -35.6897295863 -11.7766204961
266 34014 -0.0390048156387 1.64272079769e-05 -35.64762245 -11.7486197794
267 33125 -0.0391476892048 1.55430227688e-05 -35.6031715801 -11.7632520739
268 35289 -0.039278661953 1.64159448781e-05 -35.5625442132 -11.7438654289
269 34406 -0.0394187545386 1.65817815452e-05 -35.5192153554 -11.7930562292
270 32986 -0.0395632767899 1.62320114168e-05 -35.4746539051 -11.7802175672
271 32766 -0.0397052234003 1.59695900888e-05 -35.4310218771 -11.7755973722
272 33426 -0.0398434896917 1.54774165124e-05 -35.3886494105 -11.7822244599
273 35848 -0.0399728886874 1.68436791735e-05 -35.3491085648 -11.7620917251
274 33468 -0.0401186326281 1.61775179851e-05 -35.3047047705 -11.7560211617
275 33429 -0.040258692561 1.61191598871e-05 -35.2621635385 -11.7853033073
276 33589 -0.040397915783 1.60304653225e-05 -35.2200029423 -11.7814236882
277 34055 -0.0405354224594 1.63918757467e-05 -35.1784854128 -11.7778993227
278 33284 -0.04067764783 1.61710679171e-05 -35.135671456 -11.7716707047
279 33267 -0.0408179924368 1.59907186202e-05 -35.0935509787 -11.7655078554
280 33865 -0.0409555426303 1.62418814004e-05 -35.0523913391 -11.7669107468
281 33606 -0.0410957903312 1.58118198935e-05 -35.0105484939 -11.7695460999
282 34837 -0.0412298902926 1.63134142218e-05 -34.9706563911 -11.7451606828
283 34320 -0.0413692814473 1.65215207525e-05 -34.9293105268 -11.7550322726
284 33105 -0.0415130189786 1.63286108582e-05 -34.8868032757 -11.7788091817
285 32564 -0.0416562535656 1.56571766171e-05 -34.8445732915 -11.7458180516
286 34291 -0.0417900941622 1.60913232292e-05 -34.8052283978 -11.7670380899
287 34552 -0.0419271252797 1.63151401066e-05 -34.7650606513 -11.7452052664
288 34034 -0.0420671171946 1.59762122179e-05 -34.7241447117 -11.7519243021
289 34696 -0.0422028852421 1.62989727515e-05 -34.6845783624 -11.7384290351
290 34232 -0.0423423335179 1.59515231169e-05 -34.6440569424 -11.7817927944
291 34986 -0.0424773298489 1.64225215479e-05 -34.6049420801 -11.7484022159
292 34088 -0.0426181310862 1.65388640982e-05 -34.5642630816 -11.7464328025
293 32823 -0.0427626353281 1.60443322267e-05 -34.5226387915 -11.7545174905
294 33231 -0.0429019556125 1.59203477673e-05 -34.482626667 -11.7694052149
295 34071 -0.0430384860334 1.65217756497e-05 -34.4435285646 -11.7300351167
296 32864 -0.0431827519349 1.5428363171e-05 -34.4023360489 -11.7240077078
297 35422 -0.043312514907 1.67424833541e-05 -34.3653901636 -11.7432110695
298 33411 -0.0434575061601 1.598336952e-05 -34.3242262858 -11.7414189477
299 34037 -0.043594645368 1.57633387861e-05 -34.2854055573 -11.7508380736
300 35458 -0.0437271583222 1.63164922704e-05 -34.2479991581 -11.7262140807
301 34921 -0.0438653711039 1.62879592505e-05 -34.2090930192 -11.7477933759
302 34492 -0.0440041979168 1.60801097627e-05 -34.1701258447 -11.7300262959
303 34794 -0.044140656295 1.61817516637e-05 -34.1319322121 -11.7231804874
304 34739 -0.0442780869252 1.62682415009e-05 -34.0935749642 -11.7414940825
305 34381 -0.0444169694539 1.64016228546e-05 -34.0549226517 -11.722405032
306 33569 -0.0445586731236 1.60667212745e-05 -34.015598846 -11.7156557194
307 33909 -0.0446967857447 1.60905443477e-05 -33.9773815872 -11.7258278227
308 34170 -0.0448345744426 1.6453707269e-05 -33.9393617161 -11.7160698571
309 33188 -0.0449775434232 1.59911769659e-05 -33.9000257488 -11.7208906096
310 33783 -0.0451152643816 1.57502119366e-05 -33.8622423513 -11.7075299732
311 35240 -0.0452480752033 1.60770244399e-05 -33.8259066001 -11.7253942395
312 35560 -0.0453830305543 1.6165206521e-05 -33.7890848562 -11.7214790775
313 35563 -0.045518719983 1.67019911923e-05 -33.7521647759 -11.7286964764
314 33682 -0.0456627775734 1.60325074829e-05 -33.7130791964 -11.6899954741
315 34142 -0.0458001260105 1.58541106443e-05 -33.6759203488 -11.7390696052
316 35241 -0.045933811834 1.62101223533e-05 -33.6398517424 -11.7058884583
317 35084 -0.0460708045414 1.628021312e-05 -33.6029921859 -11.7256379476
318 34680 -0.0462091882343 1.64204863988e-05 -33.5658619986 -11.7451516962
319 33797 -0.0463505771717 1.57672123999e-05 -33.5280325897 -11.6620088904
320 35194 -0.0464836186495 1.61358013438e-05 -33.4925350612 -11.7216072655
321 35303 -0.0466195607295 1.63116960076e-05 -33.456361826 -11.7267904753
322 34786 -0.0467580021962 1.6386296793e-05 -33.4196251423 -11.7144903273
323 34018 -0.0468986375675 1.59130963417e-05 -33.3824108521 -11.7400036833
324 34903 -0.047033468332 1.60778947522e-05 -33.3468310985 -11.7039491428
325 35217 -0.0471690869676 1.63853893097e-05 -33.311140362 -11.7176322868
326 34442 -0.0473088449406 1.61067008006e-05 -33.2744615674 -11.706599
327 34650 -0.0474458128467 1.57227895163e-05 -33.2386143625 -11.6808790845
328 36245 -0.0475765410011 1.68845752774e-05 -33.2044915864 -11.6761616603
329 33698 -0.0477221379494 1.59006964121e-05 -33.166592353 -11.7068917806
330 34618 -0.0478574166288 1.5956100636e-05 -33.1314773862 -11.7104552711
331 35364 -0.0479917279574 1.62897684479e-05 -33.0967069061 -11.694911649
332 34923 -0.0481297104826 1.60055752829e-05 -33.061082543 -11.6828370201
333 35497 -0.0482641859498 1.65825675261e-05 -33.0264573781 -11.700898895
334 34029 -0.0484064823376 1.60830193486e-05 -32.9899188185 -11.6808083707
335 34317 -0.0485439110572 1.60089250271e-05 -32.9547277347 -11.7056737419
336 34869 -0.048679620135 1.61382322723e-05 -32.9200706928 -11.6972743629
337 34968 -0.0488162317011 1.63470003503e-05 -32.8852768392 -11.6952885662
338 34332 -0.0489558856361 1.59593425245e-05 -32.8498048675 -11.6867579028
339 35060 -0.0490908048438 1.61240925144e-05 -32.815628038 -11.6625910361
340 35210 -0.049226826793 1.61558627105e-05 -32.781263552 -11.6963782531
341 35247 -0.049363045542 1.58487877411e-05 -32.7469412396 -11.6981049511
342 36401 -0.0494945394181 1.61765349401e-05 -32.7138963185 -11.6990540165
343 36363 -0.0496288233613 1.65203157752e-05 -32.6802379943 -11.6816052117
344 35080 -0.0497684459739 1.57684708532e-05 -32.6453351945 -11.6921024123
345 36525 -0.0498990506624 1.64154536716e-05 -32.6127727931 -11.6767220765
346 35613 -0.0500367449429 1.60903682049e-05 -32.5785325873 -11.7000065445
347 35888 -0.0501711941271 1.63517857197e-05 -32.5451879062 -11.7131967303
348 35218 -0.0503091202286 1.60338084349e-05 -32.5110714994 -11.6732014687
349 35694 -0.0504434598834 1.64437307076e-05 -32.4779300594 -11.6827586387
350 34703 -0.0505831879313 1.60432293189e-05 -32.443550925 -11.6914182179
351 35139 -0.0507186650072 1.59788979072e-05 -32.4103065623 -11.6792686049
