2 100000 0.75 gpomdp sample_hoeffding 30000000

1 2 0 4.75727700307e-05 -56.6666666667 -12.800527545
2 2 0.000162259211413 3.28350708193e-05 -56.8180234345 -12.8981100265
3 2 0.000298912110606 4.79612569744e-05 -56.9462053527 -15.1122564717
4 2 0.000477549323827 3.14756210217e-05 -57.1147580282 -12.6836795485
5 2 0.000484692563645 1.64011837188e-05 -57.1215214567 -13.0826762224
6 330 0.000492692244016 2.02929547601e-05 -57.1290979359 -12.2926647826
7 217 0.000692768891244 2.07089779088e-05 -57.3193311394 -12.2056729957
8 137 0.000929364816517 1.67447573733e-05 -57.5461413889 -11.9994257604
9 130 0.00110981165578 9.78615523591e-06 -57.7204914029 -12.2743739892
10 254 0.00120023160315 2.05362214303e-05 -57.8083053 -12.4100997429
11 163 0.0013877159408 1.68618043749e-05 -57.9913495279 -11.9712095076
12 152 0.00155278212634 1.6354485292e-05 -58.1535917345 -11.8673516635
13 150 0.0016974477268 1.67834303388e-05 -58.2966258772 -12.3254243563
14 141 0.00184734370527 1.60456866322e-05 -58.4456699187 -12.2298806356
15 143 0.0020057212997 1.49572771395e-05 -58.6040826258 -11.774151533
16 162 0.00213655913006 1.42985122476e-05 -58.73568045 -11.7409020265
17 196 0.00229247555045 1.64093794016e-05 -58.893373646 -12.0019100344
18 192 0.00245006164939 1.68206773411e-05 -59.0537263926 -12.4221141783
19 180 0.0026124984032 1.05863577559e-05 -59.2200459397 -12.7625214103
20 322 0.00271864499108 1.47222298006e-05 -59.3292999052 -12.3290549223
21 373 0.00284867923984 1.92375849772e-05 -59.4637597595 -12.1083732059
22 274 0.00303274552233 1.89437494754e-05 -59.655265323 -12.5666606664
23 207 0.00319843710624 1.76601912862e-05 -59.8288421672 -12.4007567875
24 178 0.00338697588055 2.09652542073e-05 -60.0277378503 -12.0175062779
25 110 0.00360104170796 1.74725483363e-05 -60.2553693864 -11.733860675
26 97 0.00376158848567 6.42157319597e-06 -60.427365064 -11.8025770626
27 281 0.00382699897568 1.36925622113e-05 -60.4977561192 -11.8828345219
28 362 0.00395570848311 2.02194377186e-05 -60.636803979 -12.2028767739
29 240 0.00415414597041 1.87710701804e-05 -60.8525894406 -12.1084797199
30 185 0.00433263554624 2.07932443885e-05 -61.0481579757 -12.2463376021
31 116 0.00453662259286 1.29221535894e-05 -61.2733941771 -11.7024149632
32 162 0.00467035452329 9.178613696e-06 -61.4220690162 -12.2434776944
33 338 0.00474692706799 2.67738720569e-05 -61.507561534 -12.152270785
34 112 0.00499952315275 1.26943263935e-05 -61.7914794255 -11.8313891028
35 160 0.00513185480882 1.36986497931e-05 -61.941393117 -12.5516051109
36 206 0.00525079671069 1.44762065093e-05 -62.0768333606 -12.6223938279
37 245 0.00537159131803 1.94820986547e-05 -62.2150621648 -12.166636801
38 175 0.00556432450229 2.00756910585e-05 -62.4370415745 -12.242642879
39 118 0.00574776167135 1.59211971599e-05 -62.6499631547 -12.4888245978
40 121 0.00590353062467 1.65676187508e-05 -62.8320457902 -12.2494316127
41 117 0.00605921844219 1.74166436611e-05 -63.0152170856 -12.0536680225
42 104 0.00622063745018 1.05662269581e-05 -63.2063929637 -12.1993647948
43 187 0.00630913911135 8.47529186246e-06 -63.311759315 -12.2595268413
44 423 0.00638556556667 1.75985889847e-05 -63.4030649022 -12.2750488295
45 366 0.00655509866214 1.56489426021e-05 -63.6066545967 -12.1176889773
46 386 0.00670895947652 1.85306121966e-05 -63.7926883375 -12.3832557897
47 304 0.00689211061295 2.09535491282e-05 -64.0157227515 -12.0997707636
48 187 0.0070935364903 1.67480098114e-05 -64.2630241978 -12.3501383348
49 177 0.00722488124049 1.33971684967e-05 -64.4254314184 -12.0593233669
50 235 0.00735753505918 1.92569415483e-05 -64.5903864156 -12.3031870348
51 172 0.00755006926108 1.33958302629e-05 -64.8314800375 -11.99172161
52 229 0.00766550105908 1.94725871833e-05 -64.976986544 -12.1789038425
53 164 0.00785109056306 1.38387356263e-05 -65.2124567572 -12.0637073033
54 208 0.00798700088004 1.82040943001e-05 -65.3861012337 -12.347011327
55 170 0.00816162418334 1.8107960575e-05 -65.6107194013 -12.3413669742
56 140 0.00834283076227 1.45306552309e-05 -65.8456233457 -12.4716770325
57 166 0.00847819412346 1.32158643829e-05 -66.022320281 -12.4201989939
58 225 0.00861067897632 2.39833601776e-05 -66.1962808729 -12.192466834
59 101 0.00884639711129 1.20082280607e-05 -66.5083182707 -12.3072125383
60 155 0.00895244665427 1.63331874077e-05 -66.6497694718 -12.4447197534
61 153 0.00910465505053 9.46464561815e-06 -66.8539567951 -12.3626742684
62 309 0.00919712060962 1.81754725634e-05 -66.97867693 -12.0524212535
63 253 0.00936463025505 1.87405021528e-05 -67.2059352072 -12.4618174536
64 195 0.00953793961406 1.82904264063e-05 -67.4428649992 -12.4909990427
65 158 0.00970373140788 1.23835190556e-05 -67.6712533836 -12.2791293395
66 233 0.00982393423341 1.42997595328e-05 -67.8379125726 -12.2809971592
67 282 0.0099743203469 2.12803786067e-05 -68.0477023586 -12.4039528213
68 168 0.0101861316533 1.73545716808e-05 -68.3456242061 -11.9193105845
69 149 0.0103513307571 1.17772844418e-05 -68.5799915405 -12.2499832928
70 235 0.0104511348442 2.30987532252e-05 -68.7224450648 -12.1424394108
71 116 0.0106728001882 1.62714974098e-05 -69.0411830712 -12.1418472866
72 115 0.0108091551663 1.21407287146e-05 -69.2388768457 -11.7833177207
73 174 0.0109398056055 9.74555997457e-06 -69.4294747115 -12.3827299039
74 341 0.0110161902581 2.25431597772e-05 -69.5414443905 -12.1095066445
75 178 0.0112385674394 1.96751570049e-05 -69.8696974305 -12.4945657607
76 125 0.0114494634241 1.77455441478e-05 -70.1841732618 -12.3487181708
77 107 0.0116049388706 1.50460475111e-05 -70.4180128925 -12.369247147
78 120 0.0117426738248 1.69503048618e-05 -70.6266078033 -12.555657426
79 111 0.0119066850158 1.11918721976e-05 -70.8767778436 -12.6173179718
80 186 0.012002073009 1.42822107356e-05 -71.0231740256 -11.9389224857
81 226 0.0121463012213 1.33725153203e-05 -71.2457947285 -12.0661042652
82 301 0.0122965673841 1.5671094088e-05 -71.4793730424 -12.256461335
83 317 0.0124414201471 1.37445998214e-05 -71.706135483 -12.5452311762
84 406 0.0125774944063 2.01434483189e-05 -71.920600057 -12.2764035433
85 271 0.012758441699 1.76144460303e-05 -72.2079803661 -12.4203512348
86 234 0.0129107233976 1.69482319562e-05 -72.4517951843 -12.1561845367
87 217 0.0130935621241 1.96941510186e-05 -72.7469320566 -12.1169689071
88 152 0.0132958274552 1.66802521127e-05 -73.0765156592 -12.5517632107
89 145 0.0134492378053 1.22077943249e-05 -73.3286840752 -12.7417921137
90 218 0.0135646572221 2.14909402403e-05 -73.5196659087 -12.2415274116
91 127 0.0137785307355 1.07134269071e-05 -73.8764540313 -12.5164535414
92 224 0.0138765397813 1.80384803666e-05 -74.0412252579 -12.560627567
93 186 0.0140332164404 1.69309593833e-05 -74.3063055398 -12.5758198067
94 173 0.0141970209851 1.60035159381e-05 -74.5856761727 -12.1560547452
95 176 0.0143434371406 1.52211278219e-05 -74.837343456 -12.2308691417
96 194 0.0144869759504 1.26159833984e-05 -75.0858748386 -12.4641040162
97 280 0.0146071765572 2.32387023588e-05 -75.2953899627 -12.3744723351
98 136 0.0148299309911 1.45134948828e-05 -75.6870591654 -12.0242688444
99 161 0.0149761717756 1.17589097744e-05 -75.9466246828 -12.2814904751
100 254 0.0150939526017 1.44779047444e-05 -76.1570940661 -12.3962431098
101 302 0.0152258175665 2.06292210893e-05 -76.3942476037 -12.1799024017
102 192 0.0154168537679 1.95753847644e-05 -76.7406919398 -12.1862337947
103 136 0.0156167747558 1.65090230281e-05 -77.1069396981 -11.8610655248
104 132 0.01579195795 1.73567248131e-05 -77.4310176232 -12.1403842955
105 117 0.0159658657333 1.14765014198e-05 -77.755687178 -12.0411084599
106 190 0.0160910318238 1.12356947852e-05 -77.991202903 -12.9906280845
107 317 0.0161898498625 1.21542380395e-05 -78.1782422247 -12.3796220022
108 479 0.0163088925408 2.73121955742e-05 -78.4048635485 -12.139000549
109 149 0.0166008447967 1.13965974515e-05 -78.9667560345 -12.4340278108
110 244 0.0167091181735 1.98152389359e-05 -79.1773742677 -12.4028513862
111 169 0.0168934304637 1.44870582395e-05 -79.5387316987 -12.6673756365
112 201 0.0170435321596 1.90301547158e-05 -79.8356776755 -12.3796827408
113 151 0.0172394375233 9.01462613001e-06 -80.2268819102 -12.2541286804
114 321 0.0173277138405 1.72302568613e-05 -80.4045261444 -12.480632917
115 289 0.0175008582092 1.54646633833e-05 -80.7554493795 -12.8107685698
116 311 0.0176491223775 2.05016443164e-05 -81.0586008576 -12.2205734492
117 201 0.0178305201171 9.89502276207e-06 -81.4328770307 -12.3313637385
118 387 0.0179282784763 2.33520850813e-05 -81.6361404096 -12.4391591875
119 185 0.018163392201 5.11496446518e-06 -82.1295354157 -12.2574383838
120 635 0.0182029031595 2.65265666339e-05 -82.2130861289 -12.4296232044
121 215 0.0184631128375 1.87158264738e-05 -82.767967167 -12.2134930497
122 166 0.0186450898892 1.87782737918e-05 -83.160870371 -12.4816958668
123 128 0.0188463643705 2.26972035582e-05 -83.6001709535 -12.0051948054
124 66 0.0190971787838 3.18434606162e-06 -84.1546799622 -12.6423370552
125 303 0.0191245050033 1.58468728472e-05 -84.2155749648 -12.5561576265
126 313 0.0192695057393 1.92116229349e-05 -84.5403027151 -12.1900130168
127 230 0.0194698689656 2.14091945497e-05 -84.9934968794 -12.0838286092
128 135 0.0196845386749 1.02517939973e-05 -85.4849158447 -12.1170264939
129 250 0.0197879364883 1.70558406686e-05 -85.7238105469 -12.3362331156
130 229 0.0199731247043 2.15996415822e-05 -86.155301478 -12.5156008664
131 132 0.020210143636 1.41568191649e-05 -86.7144502149 -12.4944133241
132 162 0.0203401877765 1.61383463238e-05 -87.0245770042 -12.2211845884
133 163 0.0205004777068 2.03720171533e-05 -87.4101418434 -12.1225488721
134 107 0.020696955615 1.2933892659e-05 -87.8878100183 -12.5639213106
135 149 0.0208187771843 1.87267141971e-05 -88.1868141562 -11.7931891381
136 115 0.0210091349494 1.65687719049e-05 -88.6584512963 -12.688513181
137 111 0.0211791301048 1.17598849925e-05 -89.0842549137 -12.435770847
138 175 0.021297833695 1.85255241652e-05 -89.384204442 -12.3919124854
139 138 0.0214761543312 1.70428160704e-05 -89.8389078147 -12.5774836177
140 127 0.0216464846203 1.53739612092e-05 -90.2779096749 -12.6482182549
141 138 0.0217866360384 1.95932481841e-05 -90.6426059112 -12.0643021932
142 98 0.0219545696476 1.42100595808e-05 -91.0837903362 -12.6575871754
143 120 0.0220773712909 7.95046264877e-06 -91.4093404206 -12.4174281538
144 288 0.0221497997335 1.92695587548e-05 -91.602524969 -12.2450809842
145 211 0.0223371198575 2.49339799939e-05 -92.1062459367 -12.45023227
146 86 0.0225637276256 1.53726565564e-05 -92.7236250686 -12.9648653999
147 94 0.0227140721135 1.28838077074e-05 -93.1381561695 -12.8544507276
148 132 0.0228508234477 5.49037944e-06 -93.5186772331 -12.3984894751
149 431 0.0229071658842 2.17659559529e-05 -93.6764262788 -12.4466249903
150 244 0.0231240689464 2.15590434701e-05 -94.2890819507 -12.7634572083
151 141 0.0233544810225 2.27456254567e-05 -94.9493767868 -12.3319401147
