2 100000 0.75 gpomdp sample_hoeffding 30000000

1 2 0 1.17144529506e-06 -56.6666666667 -14.5827723342
2 14 6.14263411761e-06 3.18527004228e-06 -56.6723799676 -11.8124484272
3 65 2.5824446611e-05 1.39272737041e-05 -56.690694916 -11.6402936676
4 82 0.000158516601929 9.94849022345e-06 -56.8145219979 -12.6011724674
5 157 0.000242068904477 1.54397829293e-05 -56.8928064879 -12.0852402995
6 170 0.000395322150244 1.30763004755e-05 -57.0370329839 -12.5961894257
7 234 0.000512147083081 2.0305964945e-05 -57.1475330456 -12.0982624288
8 154 0.000704836571155 1.51025155063e-05 -57.3308508684 -12.1151394201
9 172 0.000846613579097 1.63983537902e-05 -57.466582735 -12.433795587
10 168 0.00101135589421 1.21458062973e-05 -57.6252147383 -12.4790377414
11 254 0.00113382507372 1.59176958621e-05 -57.7437833677 -12.2372635779
12 261 0.00129143498192 1.78636639238e-05 -57.8971858075 -12.3762111288
13 220 0.00145295465934 2.011428073e-05 -58.0553501008 -11.898792993
14 148 0.00165658074551 1.64679795381e-05 -58.2561395067 -12.1476245063
15 144 0.00180034654064 1.60685638889e-05 -58.3988475908 -11.9084294611
16 146 0.0019836739569 1.8463534432e-05 -58.5819725019 -12.1853347593
17 116 0.00215336118791 1.38096029212e-05 -58.7526283082 -12.5842053216
18 148 0.00227694023161 1.19854051194e-05 -58.8776185778 -11.9344654633
19 228 0.00239151465834 1.57169909107e-05 -58.9940370173 -12.0848155905
20 239 0.00253638629715 1.87482764214e-05 -59.1419835685 -12.2216765773
21 184 0.00272840117357 1.99503368157e-05 -59.3393644291 -11.9491342514
22 126 0.00292566936419 1.63646617357e-05 -59.5436933586 -12.411281753
23 124 0.00310163434656 1.30256457764e-05 -59.7272951108 -12.2653090938
24 172 0.003218135192 1.22650033112e-05 -59.8495531287 -12.3327543133
25 257 0.0033329551338 1.96760518544e-05 -59.970598091 -12.0476156634
26 180 0.0035247047966 1.68276995786e-05 -60.1739730719 -12.1126152954
27 169 0.00367190291061 1.4154581492e-05 -60.3311483719 -12.2454485248
28 208 0.00381709876212 7.00695470065e-06 -60.4870902706 -12.3334585326
29 559 0.00387924210895 2.71938170337e-05 -60.554109364 -12.1610318477
30 176 0.00414246873899 1.9093812989e-05 -60.8398437247 -12.0758334531
31 131 0.00433416367978 4.06538995615e-06 -61.0498384068 -11.9747009156
32 523 0.00436851092978 2.26996416477e-05 -61.0876361248 -12.0855463523
33 268 0.00458831548117 1.868989115e-05 -61.3307675814 -11.9399448321
34 208 0.0047618304563 5.58264005371e-06 -61.5242319755 -12.3275278363
35 670 0.0048142227624 2.54880555162e-05 -61.5829165682 -12.1368018596
36 255 0.00505977254686 2.07672152156e-05 -61.8596331162 -12.1567097766
37 160 0.00527549587108 1.38829211338e-05 -62.1050415287 -11.7927578247
38 202 0.00540032501479 1.73448908364e-05 -62.2480442508 -11.9966334008
39 180 0.00557100873037 1.51564142192e-05 -62.4447718325 -12.0132996571
40 200 0.00571181707753 2.05330633476e-05 -62.6081135087 -11.9527083366
41 129 0.0059114831329 1.55259553543e-05 -62.8413733775 -12.7969660703
42 138 0.00605221447398 1.49342766972e-05 -63.006951133 -11.8801939161
43 157 0.00620124571589 1.74108201488e-05 -63.1833581432 -12.3899223799
44 139 0.00636248332689 1.44414506777e-05 -63.3754579743 -12.2795107994
45 166 0.00649675975032 1.39666328676e-05 -63.5364321539 -12.4116926924
46 208 0.00661146522333 1.99448204826e-05 -63.6746672998 -12.0337152193
47 142 0.0068133715759 2.20972721626e-05 -63.9196250287 -11.9475364775
48 78 0.00703173874096 6.7538381046e-06 -64.186926019 -12.630874949
49 217 0.00708955532552 1.7311084933e-05 -64.2581157168 -11.8624043824
50 194 0.00726058177326 1.2278798308e-05 -64.4697328657 -12.1626611314
51 290 0.00738492908466 1.6968026904e-05 -64.6245679269 -12.1090502744
52 268 0.00755545313977 1.78316703574e-05 -64.8382505449 -12.5830961834
53 227 0.00771219860233 2.54620550745e-05 -65.0360570352 -11.7349546463
54 87 0.00795244285557 1.69133837406e-05 -65.3418512683 -11.8927108766
55 81 0.00812103215968 1.65365282024e-05 -65.5583531974 -12.0124730098
56 79 0.00828289251633 1.41912912852e-05 -65.7677172297 -12.2725571454
57 97 0.00837931107862 9.72595065908e-06 -65.8931397505 -12.4963161259
58 191 0.00848918298251 1.2168574123e-05 -66.0367107732 -12.5388968063
59 289 0.00859893113566 1.68180911459e-05 -66.1808142055 -12.1918763306
60 271 0.00876033969785 1.25731718929e-05 -66.3940206862 -11.7032936395
61 392 0.00888117520361 1.15255436738e-05 -66.5546327382 -12.3047038217
62 633 0.00898744881905 2.28339655528e-05 -66.6966024961 -12.4268796051
63 320 0.0091965542844 1.9061721181e-05 -66.9779114871 -12.1578028027
64 239 0.00937092525035 1.71893285051e-05 -67.2145088243 -11.8231747059
65 216 0.00952615016683 2.34497146382e-05 -67.4266891846 -12.2954000343
66 103 0.00977410801765 8.30015279449e-06 -67.7687193932 -12.3327497974
67 238 0.00984130611142 2.12701390984e-05 -67.8620734538 -11.9964835703
68 142 0.010034114552 1.29927331971e-05 -68.1315146296 -12.3290673999
69 197 0.0101430051952 1.77332964164e-05 -68.2847315774 -12.1119202056
70 169 0.0103170107915 1.5058380713e-05 -68.5311560165 -12.1878252163
71 190 0.0104563114133 1.54613005513e-05 -68.7298515635 -12.1225017404
72 205 0.0105998291413 1.93861849289e-05 -68.935896646 -12.5295047423
73 148 0.0107716022959 1.41216902211e-05 -69.1843064853 -12.4188141249
74 183 0.0109008767234 1.52287076732e-05 -69.3725628848 -12.4624612507
75 202 0.011060526608 1.79407427646e-05 -69.6066182943 -12.5595607703
76 169 0.0112254097948 1.43715593562e-05 -69.850180297 -11.9286747101
77 203 0.0113664797027 2.23693516289e-05 -70.060061465 -12.4247346244
78 108 0.0115709649127 1.7419446962e-05 -70.3667687264 -11.7045142332
79 96 0.0117341781594 1.79159305963e-05 -70.613702062 -12.0995318511
80 81 0.0119023027917 5.14454377968e-06 -70.8700681896 -12.4673201017
81 277 0.0119480412443 2.15717713908e-05 -70.9401675269 -12.7549403666
82 160 0.0121640698537 1.78131112369e-05 -71.2733273609 -12.4497651996
83 136 0.0123456664476 1.26661486549e-05 -71.5560593996 -11.9662092547
84 195 0.0124817538245 1.39490878792e-05 -71.7695582005 -12.5396219561
85 245 0.0126127330683 2.04177514518e-05 -71.9763690494 -12.3000788795
86 159 0.0128109372162 1.32773016089e-05 -72.2918261682 -12.2435073052
87 214 0.0129436456736 1.73838028466e-05 -72.5047440495 -12.2203758141
88 190 0.0131247185533 1.51419755248e-05 -72.7974877804 -12.0835561923
89 211 0.0132661991253 2.275199732e-05 -73.0280328589 -12.2717961005
90 108 0.0134737148375 1.8231431458e-05 -73.3690947875 -11.8282272719
91 88 0.0136504308277 1.93634898658e-05 -73.662301019 -12.0974661262
92 64 0.0138231492979 1.70733777521e-05 -73.9513663847 -11.9788655681
93 59 0.0140207708524 1.008430064e-05 -74.2851729844 -11.6288979096
94 112 0.0140988972687 1.25597749525e-05 -74.4180496038 -12.5373720368
95 163 0.0142202321451 2.12175625496e-05 -74.6254491327 -12.404672084
96 98 0.0144585100113 1.42711822224e-05 -75.0364438876 -11.9664920977
97 119 0.0146166084883 1.89203792551e-05 -75.3118843396 -12.623664336
98 90 0.0148039086411 1.55954211229e-05 -75.641074505 -11.9099882428
99 96 0.014919983592 1.23019815687e-05 -75.8466655175 -12.5338009099
100 143 0.0150225619916 1.5253095666e-05 -76.029370287 -12.3381301613
101 157 0.0151664988169 1.25213842561e-05 -76.2873661556 -12.6252212896
102 229 0.0152891048481 1.56502560636e-05 -76.5086405943 -12.4934350523
103 242 0.0154374592404 2.06761644777e-05 -76.7782649604 -11.9989811274
104 153 0.0156296857963 1.27082940106e-05 -77.1307233618 -12.2527819302
105 219 0.0157419200774 2.09846524747e-05 -77.3381480813 -12.0971595438
106 135 0.0159347730353 1.5052936748e-05 -77.6974223719 -11.9159842596
107 152 0.0160688337267 2.28913545821e-05 -77.9493210825 -12.2465744477
108 77 0.0163041020764 1.69979988449e-05 -78.3957163287 -12.4780020318
109 71 0.0164876868442 9.11996628696e-06 -78.7479345014 -12.6272830859
110 149 0.0165812323161 1.4945571698e-05 -78.9287352494 -12.1116656717
111 169 0.016734478303 5.45409750413e-06 -79.2268827003 -12.4038160008
112 554 0.0167839897757 2.59058576887e-05 -79.3237340631 -12.2521793434
113 201 0.0170384979284 1.98027703234e-05 -79.825679406 -12.3428119145
114 139 0.0172262996216 1.57991995629e-05 -80.2005164974 -12.0180570148
115 145 0.017387848595 1.52706785111e-05 -80.5260293843 -12.0830702781
116 159 0.0175320278699 1.41617140216e-05 -80.8189766341 -12.063179142
117 196 0.0176626031391 1.58380501165e-05 -81.0862871645 -11.7942292284
118 203 0.0178118360179 1.89305193009e-05 -81.3941531361 -12.5708311243
119 154 0.0179876457369 1.66026134246e-05 -81.7601174338 -12.4634176929
120 148 0.0181458189789 1.52682810695e-05 -82.0924338124 -12.2847636643
121 163 0.0182862523623 1.75421527193e-05 -82.3899438524 -12.4912560756
122 142 0.0184578016483 2.27807887457e-05 -82.7565602423 -12.2268789594
123 73 0.0186855081842 1.46389555128e-05 -83.2486857292 -12.3163358218
124 86 0.0188181321616 8.18680051698e-06 -83.5382487421 -12.8125851974
125 201 0.0188885452084 1.90007849978e-05 -83.6928722724 -12.5628725194
126 151 0.019075356199 1.25129796347e-05 -84.1061178708 -12.9430333758
127 220 0.0191892075481 1.02619093807e-05 -84.3601418328 -12.3426652174
128 407 0.01927640483 2.74280882965e-05 -84.5558206723 -12.1628039964
129 125 0.0195502512433 1.67895561928e-05 -85.1767904796 -12.4442074844
130 118 0.0197161194408 2.10923960786e-05 -85.5577287317 -12.6250597252
131 72 0.0199378551491 9.06512227438e-06 -86.0727617253 -12.6876301309
132 152 0.0200288198254 1.47440535048e-05 -86.2859908287 -12.5237621814
133 176 0.0201704321193 2.15487385582e-05 -86.6202215346 -12.2511251195
134 102 0.0203838685877 1.07285706375e-05 -87.1292837847 -12.532427374
135 180 0.0204844176907 1.86670252037e-05 -87.3713447185 -12.3059108438
136 140 0.0206660323883 1.05159806514e-05 -87.812258012 -12.5123971283
137 252 0.0207744343833 1.43035419719e-05 -88.0777238263 -11.9268294585
138 305 0.020923288452 2.17555577273e-05 -88.4450838937 -12.6282376552
139 173 0.0211290499791 1.32090852912e-05 -88.9583573476 -13.0395129037
140 235 0.0212574944733 1.71062485467e-05 -89.2820285422 -12.1931506625
141 214 0.0214463267077 2.00736405037e-05 -89.7625033497 -12.6250533748
142 144 0.0216425898516 1.5022960929e-05 -90.267819915 -12.3508784086
