100 100000 0.95 gpomdp cheb_gpomdp 30000000

1 100 0 2.10737031488e-06 -56.6666666667 -12.0126496926
2 2887 -2.09696438049e-05 1.50941437586e-05 -56.6471724832 -12.1053253145
3 3220 -0.00016320050877 1.69717790172e-05 -56.5153484322 -12.1387768087
4 2968 -0.000329776225086 1.5142847909e-05 -56.3618401096 -12.103352656
5 3294 -0.000470855081022 1.6648489989e-05 -56.2325643099 -12.1219193907
6 3137 -0.00062978622628 1.60686612269e-05 -56.0877312356 -12.149710401
7 3169 -0.000782418783048 1.627304362e-05 -55.9494307585 -12.1241933211
8 3135 -0.000937813336728 1.64509004399e-05 -55.8094187763 -12.1832477014
9 3046 -0.0010971869111 1.58798362507e-05 -55.6666437941 -12.0781431508
10 3136 -0.00124880220964 1.63123979213e-05 -55.531585284 -12.039098688
11 3090 -0.00140570287962 1.64354952198e-05 -55.3925985658 -12.128083496
12 3007 -0.00156595718932 1.5929729356e-05 -55.2514531755 -12.077959947
13 3080 -0.00171942023004 1.6037639349e-05 -55.1170519962 -12.1018003513
14 3121 -0.00187291941885 1.58037723808e-05 -54.9833594207 -12.0584087231
15 3238 -0.00202140977812 1.71165447214e-05 -54.8547281537 -12.0403230168
16 2941 -0.0021901723763 1.55921399181e-05 -54.7093632071 -12.1802216223
17 3118 -0.0023394767969 1.52623585383e-05 -54.58148648 -12.1659811268
18 3418 -0.00247905347487 1.69349148008e-05 -54.4625543265 -12.0610943093
19 3162 -0.00264008016023 1.59368850282e-05 -54.3260747744 -12.2173273092
20 3237 -0.0027898562174 1.65361956679e-05 -54.199827245 -12.1068070673
21 3118 -0.00294819520146 1.60114635687e-05 -54.0670858546 -12.1344760748
22 3168 -0.00310030493226 1.58748756796e-05 -53.9402617301 -12.174653408
23 3264 -0.00324888833831 1.72077839612e-05 -53.817030082 -12.1265458514
24 2937 -0.00341865662379 1.48747600295e-05 -53.677010853 -12.1028781258
25 3350 -0.00355607642636 1.69511523078e-05 -53.5642780626 -12.1055925843
26 3094 -0.00371901919144 1.57776196597e-05 -53.431304859 -12.1622182381
27 3219 -0.00386771160449 1.65510671935e-05 -53.3106161932 -12.1100450574
28 3096 -0.00402675533689 1.54402755782e-05 -53.1822121566 -12.1343022455
29 3333 -0.00416974858653 1.63252546375e-05 -53.0673675439 -12.1478207478
30 3280 -0.00432216106195 1.6761993664e-05 -52.9455796191 -12.0936521437
31 3088 -0.00448344212394 1.58673259012e-05 -52.817398261 -12.1596946146
32 3184 -0.00463380864992 1.61486243399e-05 -52.6985284218 -12.1967326891
33 3190 -0.00478668345941 1.61854541533e-05 -52.5783008586 -12.1690989925
34 3184 -0.00494004907081 1.618735095e-05 -52.4583157776 -12.1477825397
35 3178 -0.00509359188184 1.60607971194e-05 -52.3388177364 -12.1053300175
36 3213 -0.00524510197618 1.67119851225e-05 -52.2215106165 -12.1674858056
37 3040 -0.00540715847478 1.56234910866e-05 -52.0967021364 -12.13650911
38 3213 -0.00555454160821 1.6217488216e-05 -51.9837859332 -12.0541921387
39 3197 -0.00570790879693 1.59031420864e-05 -51.8668787294 -12.1155365678
40 3284 -0.00585629294231 1.64086531173e-05 -51.7543418845 -12.0825727377
41 3205 -0.00601127677406 1.59658980502e-05 -51.6373957446 -12.1324167588
42 3271 -0.00616053520673 1.69035862271e-05 -51.5253411411 -12.122147126
43 3036 -0.00632457525517 1.54733915837e-05 -51.4028309371 -12.1207304803
44 3258 -0.00646952820448 1.58015388743e-05 -51.2951304805 -12.2104954899
45 3381 -0.00661482597623 1.72254420198e-05 -51.1876924007 -12.1508810045
46 3037 -0.00678195163791 1.53652750203e-05 -51.0647512715 -12.0132152038
47 3295 -0.0069250787496 1.55973894938e-05 -50.9600018664 -12.1615974288
48 3491 -0.00706622019064 1.75045711557e-05 -50.8571881157 -12.067312482
49 3048 -0.00723573830337 1.57846627691e-05 -50.7343320386 -12.0874712509
50 3169 -0.00738566904009 1.62926421583e-05 -50.6262389964 -12.0509576354
51 3129 -0.00754140548191 1.54482497967e-05 -50.5145198462 -12.1090169991
52 3366 -0.00768377388344 1.68888961001e-05 -50.4128856306 -12.0479808029
53 3129 -0.0078452216995 1.56489288762e-05 -50.2981990817 -12.1025169721
54 3298 -0.00799091841892 1.59486209609e-05 -50.1952160809 -12.0828776548
55 3372 -0.00813776926356 1.65218102661e-05 -50.0919076858 -12.0404485326
56 3253 -0.00829265830829 1.57518569297e-05 -49.9834741268 -12.0838422397
57 3393 -0.00843724518102 1.65940422766e-05 -49.8827400405 -12.0742438976
58 3249 -0.00859289818431 1.65859780732e-05 -49.7748181646 -12.0537129276
59 3114 -0.00875182088087 1.56661719233e-05 -49.6651835997 -11.9682478698
60 3277 -0.00889815717974 1.63814730278e-05 -49.5647236041 -11.9899340458
61 3207 -0.0090528361113 1.55088996684e-05 -49.459045163 -11.9888891828
62 3429 -0.0091944507364 1.60906724618e-05 -49.3627477019 -12.051396345
63 3456 -0.00934080328979 1.66393507446e-05 -49.2636825794 -12.1507634924
64 3295 -0.00949580777561 1.66519399469e-05 -49.1592608357 -11.9766426075
65 3137 -0.0096547755299 1.54481189742e-05 -49.0526993593 -12.1001190016
66 3375 -0.00979696013092 1.68262769838e-05 -48.9578398124 -11.9593925452
67 3157 -0.00995708573701 1.58406719624e-05 -48.8515176632 -12.0801693159
68 3264 -0.0101053493416 1.60742978581e-05 -48.7535471957 -12.176631354
69 3295 -0.0102550783366 1.58838283443e-05 -48.6550690356 -12.0789400353
70 3391 -0.0104009186081 1.63057961812e-05 -48.5595904682 -12.034081937
71 3344 -0.0105516930449 1.58428627297e-05 -48.461336952 -12.1471436272
72 3456 -0.0106957874396 1.63194155885e-05 -48.3678662134 -12.0948789883
73 3403 -0.0108453653048 1.66336541226e-05 -48.2712796421 -12.0564940333
