10 100000 0.95 gpomdp sample_hoeffding 30000000
129 128 -0.0188312448013 1.65707702742e-05 -43.6930048106 -11.9626013261
130 123 -0.0189690382723 1.01195029164e-05 -43.6228461416 -12.0488057314
131 231 -0.0190625294438 2.10384132152e-05 -43.5753958963 -11.9108155497
132 141 -0.0192460045238 1.28377216873e-05 -43.482629609 -11.6809443803
133 199 -0.0193590636104 1.56580913605e-05 -43.4256985417 -11.753638226
134 210 -0.0195168953115 2.25386978324e-05 -43.346516707 -11.3441704065
135 110 -0.0197311481811 1.60605765876e-05 -43.2395748029 -11.8536758693
136 112 -0.019867018085 1.61155154996e-05 -43.1720802096 -11.8572109441
137 113 -0.0200123381588 2.1258283357e-05 -43.1001670428 -11.6224933731
138 68 -0.0201954499054 1.43549779834e-05 -43.0099557648 -11.4310739836
139 82 -0.0203322863106 1.96506798035e-05 -42.9428342576 -11.7561113096
140 58 -0.0204951893684 1.33765433574e-05 -42.8632498886 -11.8656196081
141 78 -0.0206287909011 1.50279363963e-05 -42.7982413213 -11.8460908288
142 88 -0.0207506053172 1.11053774166e-05 -42.7391719557 -12.6983676916
143 149 -0.0208490879208 1.4473950185e-05 -42.6915578967 -11.5602990887
144 178 -0.0209816541091 1.87984303161e-05 -42.6276639199 -11.2817586957
145 137 -0.0211700577163 1.36153124491e-05 -42.537247663 -12.4379135339
146 178 -0.0212832387278 2.22300671324e-05 -42.4831502142 -11.7493552192
147 96 -0.0214697597698 1.55525774434e-05 -42.3943544649 -10.8950317912
148 103 -0.021615464695 1.17700608146e-05 -42.3252964259 -12.2501299654
149 162 -0.0217078324306 1.2143488134e-05 -42.2816565173 -11.9510000886
150 245 -0.0218217676899 2.4383143793e-05 -42.2279742432 -11.5556296157
151 105 -0.0220414073259 1.63331284611e-05 -42.1249446497 -11.6151832203
152 104 -0.0221763549763 1.89745375086e-05 -42.0619393127 -11.8009456291
153 79 -0.0223466030028 2.12375211775e-05 -41.9827724713 -11.2252410316
154 48 -0.0225350587917 9.85841997629e-06 -41.895552235 -12.1581591805
155 93 -0.0226211815662 1.69660802535e-05 -41.855837058 -11.7367839135
156 86 -0.0227522642916 1.64568593454e-05 -41.7955609617 -11.3921826835
157 84 -0.0229003158914 1.7680533679e-05 -41.7277307614 -11.8999221804
158 73 -0.0230793708852 1.03483981284e-05 -41.6460467118 -11.9682663492
159 134 -0.0231721288582 2.1554735217e-05 -41.6038809905 -11.5541199661
160 78 -0.0233466018514 8.37947070461e-06 -41.5248452757 -11.7886975448
161 179 -0.023426158963 2.08282408832e-05 -41.488925189 -11.9354935533
162 112 -0.0236034929043 1.43836767781e-05 -41.4091256276 -12.0553328984
163 135 -0.0237507841455 1.58173347878e-05 -41.3431237642 -11.8127108441
164 140 -0.0238822883048 2.33165766414e-05 -41.2844085389 -11.720812788
165 68 -0.0240787652317 3.65232571206e-06 -41.197054672 -12.4070086133
166 289 -0.0241063067465 2.27039239402e-05 -41.1848450441 -11.902160979
167 148 -0.024310396927 1.71492037316e-05 -41.0946378135 -11.2743230163
168 134 -0.0244698924768 2.0784236862e-05 -41.0244701736 -12.0279188053
169 84 -0.0246582041009 5.36497075919e-06 -40.9419942099 -12.2847992841
170 279 -0.0246974033537 2.13371268274e-05 -40.92487586 -12.4289166598
171 165 -0.0248826267672 1.46853013451e-05 -40.8442203674 -12.0404326206
172 192 -0.0250150836026 2.05717414868e-05 -40.7867756008 -11.885066553
173 123 -0.0252019086806 1.89971790814e-05 -40.7060809932 -11.9615876332
174 93 -0.0253579275897 1.70320735309e-05 -40.6389855809 -12.0707579033
175 86 -0.0254971718511 1.02381258785e-05 -40.579328053 -11.7568342539
176 160 -0.025578246572 2.14522882362e-05 -40.5446894256 -12.1557346083
177 94 -0.0257789949632 1.232139624e-05 -40.459226203 -12.0649704454
178 140 -0.0258881838434 1.50726025964e-05 -40.4129236295 -11.8598921846
179 157 -0.0260295092687 1.75236815399e-05 -40.35318222 -12.2743806531
180 137 -0.0261973665118 1.11988053715e-05 -40.2825007845 -11.9351534954
181 229 -0.0262980868404 1.62195804624e-05 -40.2402323053 -12.1589694848
182 228 -0.0264238126515 2.36942347098e-05 -40.1876196397 -11.8584874911
183 106 -0.0266218282043 1.17752182296e-05 -40.1050909969 -11.8869177713
184 167 -0.0267289108381 2.12833047988e-05 -40.0606311768 -11.7300508543
185 100 -0.0269192398819 1.00437330834e-05 -39.9819007617 -11.8781087644
186 190 -0.0269861367577 2.04147831662e-05 -39.9543171403 -11.8083722746
187 124 -0.0271708775373 2.0868073955e-05 -39.878380821 -12.0087775422
188 77 -0.0273657870521 1.037211242e-05 -39.7986413822 -12.4097930355
189 141 -0.02744199422 7.50364351766e-06 -39.7675688462 -11.5437314657
190 357 -0.0275086269575 2.5614396819e-05 -39.7404481442 -12.0449097075
191 134 -0.0277353559195 2.20962745934e-05 -39.6484992184 -11.7935950142
192 74 -0.0279162544756 1.06452639605e-05 -39.5755044998 -12.3862685839
193 132 -0.0279949066524 2.08688906068e-05 -39.5438686557 -11.914659911
194 82 -0.0281768282725 1.64065117393e-05 -39.4709291359 -11.6020642962
195 81 -0.0283013330712 9.215744987e-06 -39.4211975929 -12.3203038122
196 169 -0.0283743268644 1.64328908946e-05 -39.3921117913 -11.9064661591
197 165 -0.0285331390524 2.02389363805e-05 -39.3290091181 -11.7006352811
198 110 -0.0287205590694 2.11837896271e-05 -39.2548535419 -11.9961731527
199 66 -0.0289077668236 1.81431950304e-05 -39.1811193253 -11.5490958976
200 55 -0.0290739402955 1.20321930167e-05 -39.115950383 -11.5895369469
201 85 -0.0291899362574 1.41146360364e-05 -39.0706153084 -12.0670763267
202 105 -0.0293130640619 1.73865649229e-05 -39.0226321138 -11.870164049
203 93 -0.0294707297942 1.65864978903e-05 -38.9613977828 -12.0091281379
204 90 -0.0296114233008 1.14003087372e-05 -38.906951719 -11.8575822062
205 148 -0.0297079275982 1.83180216437e-05 -38.8697128427 -12.2952092183
206 119 -0.0298721108109 2.32396095538e-05 -38.8065567084 -11.7600061555
207 58 -0.0301022635732 1.79943238485e-05 -38.7184427031 -11.7289884546
208 49 -0.030278375316 5.16731176442e-06 -38.6513460345 -11.3346126994
209 167 -0.0303234772981 2.25474421442e-05 -38.6342081238 -11.8489643077
210 87 -0.0305425804012 1.69933131687e-05 -38.5512154072 -11.3243632356
211 80 -0.0306902879033 8.46218291352e-06 -38.4955105647 -12.3373929652
212 181 -0.0307470910682 1.74918040282e-05 -38.4741405553 -12.0412142473
213 159 -0.0309097250897 1.55477948914e-05 -38.4131152205 -11.7612701062
214 170 -0.0310372996202 2.1421263135e-05 -38.3654100578 -11.8557363154
215 100 -0.0312091230688 1.88257676767e-05 -38.3013861718 -11.7556762856
216 77 -0.0313992503928 1.2738379594e-05 -38.230844849 -11.7633974705
217 110 -0.0314943438914 1.45108446838e-05 -38.1956818423 -12.0674718746
218 131 -0.0315996350441 1.97640629463e-05 -38.156839954 -11.8228435864
219 91 -0.0317726112704 1.14930501169e-05 -38.0932378789 -11.8003602469
220 148 -0.031883352946 2.05338989822e-05 -38.0526546814 -12.3307998888
221 95 -0.0320649945473 2.13767782316e-05 -37.986317113 -11.7048755235
222 56 -0.0322535551826 8.30873505252e-06 -37.9177508163 -12.0592572529
223 129 -0.0323249023905 1.46270143096e-05 -37.8918856403 -11.4591197135
224 151 -0.0324507515727 1.97717915425e-05 -37.8463671106 -12.027395019
225 105 -0.032608975679 1.85355515349e-05 -37.7893282443 -11.872688137
226 83 -0.0327745196327 1.28562085089e-05 -37.7298752822 -12.1221993248
227 117 -0.0328972858577 2.0456343148e-05 -37.6859329893 -11.6379171305
228 76 -0.033064886051 1.55672927558e-05 -37.6261449466 -11.6070735665
229 81 -0.0332098927019 1.64680298097e-05 -37.5746038115 -11.4835000733
230 79 -0.033350133626 7.44417389075e-06 -37.5249208733 -12.0161516695
231 202 -0.0334055325921 1.10626282266e-05 -37.5053390985 -11.9256453071
232 343 -0.0334987586293 2.56657966669e-05 -37.4724431438 -11.6706830006
233 128 -0.0337447869647 2.12656169568e-05 -37.3859677714 -11.5461294204
234 77 -0.033972237652 1.3037060103e-05 -37.3064564408 -11.2717067507
235 107 -0.0340793391819 1.46973971096e-05 -37.2691598394 -12.3287637471
236 125 -0.0342073567409 9.49512252379e-06 -37.2246994696 -12.4895608793
237 252 -0.0342895091083 1.60467903716e-05 -37.196236592 -12.0895012495
238 256 -0.0344358359131 1.24993174197e-05 -37.1456717661 -11.9494772415
239 373 -0.0345422692454 2.23664069976e-05 -37.1089985527 -11.6978816241
240 198 -0.034732591348 1.87909178663e-05 -37.0436415989 -11.7924783496
241 152 -0.0348850809631 1.89262734006e-05 -36.9914802793 -11.8306456481
242 115 -0.0350676373569 1.54872731179e-05 -36.9292713315 -11.8544991263
243 124 -0.0351907463845 1.60263879678e-05 -36.8874651606 -12.3657926985
244 126 -0.0353173419148 1.68739642188e-05 -36.8445963707 -11.3164695096
245 118 -0.035460903924 1.48869438808e-05 -36.7961304885 -11.498822097
246 135 -0.0355989468656 2.12594386301e-05 -36.7496757159 -11.7421685772
247 81 -0.0357849042668 1.29017993158e-05 -36.687324609 -11.4150257455
248 114 -0.0359246215591 1.32301526265e-05 -36.640649039 -12.2227027065
249 154 -0.0360312869757 1.82382366642e-05 -36.6051136395 -11.8924327673
250 125 -0.0361726061618 1.5378737834e-05 -36.558164155 -11.3140515289
251 136 -0.0363381859899 1.24777837015e-05 -36.5033434643 -12.0841921153
252 199 -0.0364429501125 2.1670988605e-05 -36.4687625429 -11.552166396
253 114 -0.0366536289866 2.12207472977e-05 -36.399465302 -11.926614889
254 69 -0.0368646074907 1.76062023171e-05 -36.3303947783 -11.9794098931
255 60 -0.0369977581885 1.18515774763e-05 -36.2869701809 -12.2656161292
256 94 -0.0370968418638 1.73491391737e-05 -36.2547391194 -11.3154592545
257 84 -0.0372682564154 1.67490838225e-05 -36.199146395 -11.8408292967
258 80 -0.0374353667529 1.22938608006e-05 -36.1451523117 -11.9689385104
259 120 -0.0375371907176 1.67093661088e-05 -36.1123501949 -11.7661878602
260 114 -0.0376713934539 1.93536991703e-05 -36.069229868 -11.9213868314
261 83 -0.0378293447337 1.34556757527e-05 -36.0186420948 -12.2156791768
262 110 -0.0379415645739 8.71561267188e-06 -35.9828076486 -11.3741189577
263 242 -0.0380202218987 2.1263349446e-05 -35.9577431505 -11.8881372107
264 144 -0.0381887875861 1.35466928659e-05 -35.9041745146 -11.9288075458
265 189 -0.0383048376777 9.38100570898e-06 -35.8674097648 -12.1905555712
266 386 -0.038377946622 2.0588147708e-05 -35.8442967258 -11.5748258217
267 247 -0.0385503585231 1.07102999016e-05 -35.7899356635 -11.578629367
268 435 -0.0386405337566 2.64408796287e-05 -35.7615850705 -11.7687157986
269 149 -0.0388652628045 1.92110682037e-05 -35.6911736379 -11.7280330415
270 110 -0.0390344541534 1.35391033031e-05 -35.6383899616 -11.8868665814
271 144 -0.0391625831857 1.43580559277e-05 -35.5985456917 -12.1230084067
272 174 -0.0392772755659 1.83754989954e-05 -35.5629736625 -12.0297564172
273 140 -0.0394250250594 1.92201759369e-05 -35.5172790342 -11.8621010814
274 103 -0.0395886129162 1.88183575673e-05 -35.4668561914 -11.5563590005
275 79 -0.0397607157666 8.85840739867e-06 -35.414000758 -12.0527688959
276 171 -0.0398215509518 1.30724667024e-05 -35.3953642308 -11.6360156427
277 235 -0.0399454900113 1.50753656248e-05 -35.3574716716 -11.8213082872
278 263 -0.0400667299801 1.49724748428e-05 -35.3205019965 -11.9104841099
279 297 -0.0401929367442 2.25321759417e-05 -35.2821200119 -11.6678799953
280 155 -0.040394026088 1.23156106565e-05 -35.2211791407 -11.5171649656
281 231 -0.0405073592708 2.1221776849e-05 -35.1869486378 -11.705517623
282 138 -0.0406875252875 1.37932555083e-05 -35.132702885 -11.738987826
283 176 -0.0408027690691 1.91861546084e-05 -35.0981137455 -11.7755227664
284 130 -0.0409520784959 1.35399571072e-05 -35.0534264442 -11.8586395187
285 170 -0.0410810653586 1.04559607036e-05 -35.0149358181 -11.9742259871
286 308 -0.0411721015166 2.35576030447e-05 -34.9878334753 -12.0190869896
287 144 -0.0413682683158 9.27177137468e-06 -34.9296105984 -11.6349745831
288 298 -0.0414458625969 1.95632074047e-05 -34.9066471989 -11.7342476983
289 212 -0.0416021107098 1.90718894574e-05 -34.8605212323 -11.3853146777
290 158 -0.0417583624522 1.71384289027e-05 -34.8145464534 -11.5457423662
291 144 -0.041911441727 1.99653056314e-05 -34.7696520661 -11.8253143974
292 98 -0.0421005954388 7.32570788248e-06 -34.7143777726 -11.7580508352
293 254 -0.0421632737757 1.82235479428e-05 -34.6961104991 -11.951479641
294 207 -0.0423233544857 1.66735430324e-05 -34.6495649649 -11.705380297
295 197 -0.0424658787749 1.9799772759e-05 -34.6082557021 -11.9385348863
296 137 -0.042638743385 1.49231490245e-05 -34.5583180297 -11.4792093865
297 156 -0.0427783770435 1.45129304459e-05 -34.5181120042 -11.5479666459
298 185 -0.0429013894628 1.42771443173e-05 -34.482789027 -11.5581781222
299 225 -0.0430337240173 2.05317198065e-05 -34.4448903853 -11.8121659967
300 145 -0.0432071264253 1.98552092152e-05 -34.3953885727 -11.5027752623
301 100 -0.0433674336416 1.51599080588e-05 -34.3497838117 -11.7666173762
302 111 -0.043494182945 1.86371421066e-05 -34.3138331648 -11.6532341679
303 87 -0.043655421908 1.26952024175e-05 -34.2682365056 -11.4181563734
304 125 -0.0437632853609 2.04152275377e-05 -34.237818847 -11.4138613046
305 82 -0.0439529960856 1.62597032943e-05 -34.184484628 -11.9467550614
306 82 -0.0441131578039 1.34712371419e-05 -34.1396201727 -11.7699729499
307 108 -0.0442377873338 1.37812175782e-05 -34.104811428 -12.0121204928
308 138 -0.0443529980475 8.39252255858e-06 -34.0727127678 -11.9544752578
309 315 -0.0444145955134 1.95606516248e-05 -34.055582414 -11.7861930868
310 224 -0.0445629927975 2.32282017765e-05 -34.0144019028 -11.5429054652
311 109 -0.0447449187615 1.51632629736e-05 -33.9640880925 -11.5716681121
312 121 -0.0448736362785 1.44260248635e-05 -33.9286029487 -11.7979197586
313 145 -0.0449862200808 1.56939802952e-05 -33.8976421875 -12.2490271651
314 153 -0.0451211775418 2.02383152921e-05 -33.8606224709 -11.6623793276
315 102 -0.0452807523788 1.4671003415e-05 -33.8169815315 -11.88129779
316 119 -0.0454005459755 1.16624019553e-05 -33.7843133033 -11.4655355038
317 190 -0.0454948556155 2.06781522061e-05 -33.7586507018 -11.4203897025
318 121 -0.0456677436763 1.97603127569e-05 -33.7117338379 -11.6230828063
319 84 -0.0458211614194 9.84898465757e-06 -33.6702384819 -11.7311358524
320 163 -0.0458997872114 1.30803337615e-05 -33.6490223542 -11.6939845241
321 224 -0.045997388847 1.62062085602e-05 -33.6227328528 -11.7520166268
322 224 -0.0461235073424 2.07385240028e-05 -33.588839066 -11.6784617639
323 141 -0.0462992025163 8.00704788677e-06 -33.5417656737 -11.7768692751
324 337 -0.0463656362859 2.46019392975e-05 -33.5240098002 -11.7539546907
325 141 -0.0465808363131 8.17230274909e-06 -33.4666560329 -11.7896291213
326 330 -0.0466480876021 1.85686448561e-05 -33.4487835903 -11.7556936344
327 259 -0.0467998882319 1.74233764812e-05 -33.4085304505 -11.9559642154
328 229 -0.0469497825571 1.88184516345e-05 -33.3689031453 -11.7359497502
329 175 -0.0471097840301 1.64584532571e-05 -33.3267351727 -11.4376074334
330 170 -0.0472371007349 9.74088151844e-06 -33.2932776656 -11.7546260835
331 333 -0.047310647925 2.40065686768e-05 -33.2739890529 -11.7015842618
332 149 -0.0475058692648 2.08987664217e-05 -33.2229273251 -11.4570578303
333 93 -0.0476991998273 1.51107467696e-05 -33.1725559036 -11.2667198844
334 104 -0.0478378144375 1.3780316301e-05 -33.1365597685 -10.9975207932
335 133 -0.0479638173608 1.55909922266e-05 -33.1039247527 -11.5809016041
336 141 -0.0480855200847 1.52935248307e-05 -33.0724810078 -12.0308631265
337 155 -0.0482116682702 1.61625395194e-05 -33.0399688057 -11.3876665143
338 156 -0.0483213865402 1.39947975181e-05 -33.0117571532 -11.790934139
339 195 -0.0484423862726 1.72759526615e-05 -32.980715738 -11.5847349288
340 175 -0.048602242365 2.23177535153e-05 -32.9398198451 -11.5204964705
341 94 -0.0488045582841 1.14942643334e-05 -32.8882463009 -11.4804246118
342 153 -0.0488979216264 1.76718490886e-05 -32.8645158242 -11.6663360094
343 132 -0.0490380658955 1.46152026457e-05 -32.8289767131 -11.886489271
344 155 -0.0491597319355 1.24921789815e-05 -32.7982028656 -11.6616950552
345 226 -0.0492715828714 1.95915382229e-05 -32.7699764756 -11.2136986019
346 160 -0.0494420223763 1.5176258356e-05 -32.7270838385 -11.7793551073
347 177 -0.0495807930588 1.65072282819e-05 -32.6922666442 -11.2662455438
348 171 -0.0497280602114 1.89094293129e-05 -32.6554210163 -11.4738379337
349 130 -0.0498701638469 1.36680118789e-05 -32.6199677111 -12.1961984153
350 168 -0.0499835838981 1.72569717802e-05 -32.5917411572 -11.5438147442
351 151 -0.0501198099484 2.05718711404e-05 -32.5579213628 -11.2910208014
352 97 -0.0503323564601 1.58261088448e-05 -32.5053329565 -11.475112497
353 101 -0.0504829730764 1.55491396795e-05 -32.4681986498 -11.4110869185
354 108 -0.050590991576 7.76249574421e-06 -32.4416336383 -11.3902669091
355 265 -0.05066534232 1.91303811978e-05 -32.4233808588 -11.7002480325
356 197 -0.0508314869275 1.33089668754e-05 -32.3826879993 -11.9671328673
357 264 -0.0509445335107 1.59934220859e-05 -32.3550748535 -11.7057004178
358 269 -0.051072556326 1.72337344892e-05 -32.3238763391 -11.5851794744
359 242 -0.0512134608535 2.54035544788e-05 -32.2896276486 -11.3665080962
360 93 -0.0514366029169 1.49693305774e-05 -32.2355800237 -10.9948695088
