2 100000 0.95 gpomdp sample_hoeffding 30000000

1 2 0 1.49702407718e-06 -56.6666666667 -13.0080704548
2 51 3.72962194691e-06 1.26539173206e-05 -56.6701354551 -12.6499389454
3 74 0.000108063037325 1.94044030311e-05 -56.7673672115 -11.9647977386
4 54 0.000282718453856 2.1519933538e-05 -56.9309813956 -11.9185346432
5 32 0.000561712183292 2.6330955938e-06 -57.1945609589 -13.2441718774
6 162 0.000580774771147 2.25468100135e-05 -57.2126710328 -12.1438378876
7 85 0.000804740774194 1.70020023847e-05 -57.4264198914 -11.9306724335
8 79 0.000961934618292 1.01553951579e-05 -57.5775228418 -12.5798304173
9 148 0.00105172769652 2.08702806227e-05 -57.6642400159 -12.0649930392
10 92 0.00124480153731 1.34090451886e-05 -57.8517016134 -12.3951306089
11 122 0.0013976037906 1.60537940761e-05 -58.0010394943 -11.6885836547
12 124 0.0015368668965 1.61381299235e-05 -58.1379042351 -12.0538316188
13 125 0.00168431421722 1.55842640964e-05 -58.2836077761 -11.9965106378
14 133 0.00184022026319 1.59517107759e-05 -58.4385675425 -11.9800260536
15 136 0.0020140059679 1.9619630527e-05 -58.6123957406 -12.4673143132
16 96 0.00220585644097 2.08937731079e-05 -58.8056500506 -12.1172761274
17 60 0.0024002905763 1.16682777464e-05 -59.0029755295 -12.854138553
18 96 0.00250141725277 1.99437212741e-05 -59.1061959723 -11.9209165638
19 66 0.00270569522293 1.51152892177e-05 -59.3159467859 -12.1379463314
20 74 0.00285937583938 1.07179128708e-05 -59.474850892 -11.8959880569
21 131 0.00294595460602 2.28728726066e-05 -59.5647943309 -12.1734069085
22 66 0.00317620333288 1.43188189889e-05 -59.8054844479 -12.091186733
23 80 0.00331208752425 2.28443042815e-06 -59.948558299 -12.9971588076
24 431 0.00332668072411 2.34039582509e-05 -59.9639693219 -12.1835777964
25 205 0.00355140869378 1.76708605931e-05 -60.2024187785 -11.9746146026
26 176 0.00371889621463 2.2204290917e-05 -60.3815209755 -12.1409101744
27 95 0.00393913162926 1.21986301385e-05 -60.6188554533 -12.7895149393
28 143 0.00404589151676 1.43081197673e-05 -60.7346582756 -12.8017650188
29 173 0.00419303933221 1.83755070939e-05 -60.8950847628 -11.5330984413
30 139 0.0043546854807 1.71024336518e-05 -61.0724154969 -11.9985001279
31 127 0.0045077270396 1.20235620653e-05 -61.2413755851 -12.287517648
32 195 0.00460500713465 2.15341270974e-05 -61.349319155 -11.8918007946
33 113 0.00482017473219 2.1664999403e-05 -61.5895912847 -12.1370640593
34 65 0.00503793156441 9.40136659054e-06 -61.8349073474 -12.8039681766
35 133 0.00512923665427 1.50200702214e-05 -61.9384192241 -12.2485048488
36 150 0.00527964652798 2.10165544685e-05 -62.1097846792 -12.2374191675
37 92 0.00547353431331 1.44749444133e-05 -62.3322545558 -11.9243092531
38 110 0.00559082135943 2.0586183567e-05 -62.4676975392 -12.1127227187
39 71 0.00579291984177 1.64246628808e-05 -62.7026285475 -12.2483964649
40 70 0.00597092329932 1.28120499089e-05 -62.911189347 -13.0933054087
41 99 0.00608886769537 1.43400149292e-05 -63.0502353764 -12.1793686682
42 120 0.0062034523956 2.11998086721e-05 -63.1859784441 -12.467032637
43 72 0.00639969668792 1.80286876709e-05 -63.4199792969 -12.5621251466
44 60 0.0065569641092 2.63144880957e-06 -63.6089028839 -13.1968625263
45 303 0.0065747413412 2.4191736631e-05 -63.6303373664 -12.3353903748
46 133 0.00679381124362 1.85716275274e-05 -63.8958022087 -12.504942866
47 105 0.00697025169912 1.71161789144e-05 -64.1114090906 -11.9047707948
48 96 0.00710703799351 2.27015683034e-05 -64.2796767616 -12.1563560242
49 50 0.00730342945023 1.52448715665e-05 -64.5229928427 -12.1346935441
50 55 0.00745540520377 1.46788022719e-05 -64.7126911372 -11.9061162436
51 64 0.00755948618962 1.20505584869e-05 -64.843323344 -12.5896833396
52 98 0.00767654903547 1.47820807668e-05 -64.9909510217 -12.3161650949
53 113 0.00785640807813 1.40535438475e-05 -65.2192313875 -12.3421493936
54 141 0.00799008139228 1.82836729693e-05 -65.3900489172 -12.4170626362
55 114 0.00817514554295 1.27639656555e-05 -65.6281833972 -12.0810960848
56 162 0.00830190019571 1.68325803585e-05 -65.7924007573 -12.5782114287
57 152 0.00844379161983 2.4745460601e-05 -65.9773132974 -11.9842013779
58 63 0.00868608172101 2.01079119458e-05 -66.295743694 -11.7906529855
59 43 0.00886590583137 4.97101401393e-06 -66.5342895097 -12.1376606027
60 151 0.00891968443027 2.19722526173e-05 -66.605999423 -12.3059339064
61 84 0.00914187786226 2.27365742692e-05 -66.9041021068 -11.9810837564
62 43 0.00939078199943 1.43197551572e-06 -67.2415690526 -12.7982177786
63 278 0.00940005993992 2.42239125477e-05 -67.2542210362 -11.9600529169
64 122 0.00963264682394 1.85152619774e-05 -67.5731208911 -11.9923623378
65 97 0.00978440017553 1.42671370167e-05 -67.7829992285 -13.0457883351
66 118 0.00991151796811 1.62385206798e-05 -67.9599184563 -12.1426883292
67 118 0.0100640948449 1.03048354788e-05 -68.1736232643 -11.9095157079
68 218 0.010171016631 2.69206985249e-05 -68.3242688273 -12.1435519587
69 71 0.0104665211386 6.84007849757e-06 -68.7444645337 -13.1320403285
70 195 0.0105225378183 2.01150447806e-05 -68.8247622141 -12.2502046263
71 131 0.0107025338735 2.26189038288e-05 -69.0841861677 -12.2659470345
72 68 0.0109154408292 8.45456791012e-06 -69.3938427418 -12.2250029698
73 154 0.0109811503499 2.31211448768e-05 -69.4900312008 -12.2517857385
74 76 0.0111878751381 1.71945730446e-05 -69.7945699349 -11.9101291811
75 69 0.0113428607442 1.23781569094e-05 -70.0248248564 -12.39409802
