100 500000 0.75 gpomdp hoeffding 30000000
78 117701 -0.0118781375656 1.606469027e-05 -47.6164072593 -12.0273767531
79 118918 -0.0120268614267 1.62898645291e-05 -47.5237971693 -12.024217271
80 117433 -0.0121786200871 1.60810920484e-05 -47.4297282113 -12.0013191836
81 118450 -0.0123277896849 1.61149233221e-05 -47.3376854093 -12.0326408938
82 119066 -0.0124768857372 1.61271029547e-05 -47.2461025351 -12.03491924
83 119537 -0.0126258000047 1.62972069264e-05 -47.1550422386 -12.0323030775
84 117957 -0.0127772898601 1.61199903069e-05 -47.0628255322 -12.0255998116
85 118510 -0.012926782569 1.60285515663e-05 -46.9722356012 -12.0009094776
86 120175 -0.0130743935323 1.62498782004e-05 -46.883183943 -12.0272530407
87 119157 -0.0132246807333 1.6154805816e-05 -46.7929213154 -12.0204315644
88 119293 -0.0133740035743 1.61167490592e-05 -46.7036384928 -12.0222582067
89 119891 -0.0135226024869 1.61764000131e-05 -46.6151823138 -12.0095778927
90 119765 -0.0136718299243 1.62514829239e-05 -46.5267447185 -12.0136606512
91 118731 -0.0138224012727 1.60729412331e-05 -46.4379069255 -12.0096947168
92 119858 -0.0139706167356 1.62531155038e-05 -46.3508452936 -12.0047161736
93 118804 -0.0141211572436 1.61489479141e-05 -46.2628075446 -12.0132171574
94 119010 -0.0142706031095 1.61872265833e-05 -46.1757957809 -12.0053330291
95 118755 -0.0144205644657 1.61172927566e-05 -46.0888677563 -11.9982477666
96 119344 -0.0145695087327 1.61056794122e-05 -46.0029074528 -12.0015461305
97 120077 -0.014717890479 1.6147662848e-05 -45.9176440886 -12.0072078847
98 120301 -0.0148665205363 1.61817060732e-05 -45.8326081508 -12.0196301833
99 120110 -0.0150155824512 1.6158939502e-05 -45.7476947699 -11.9993375185
100 120197 -0.0151643809805 1.61785079251e-05 -45.6632982392 -12.0039686757
101 120045 -0.015313453706 1.61371760034e-05 -45.5791113234 -12.0051373532
102 120397 -0.0154619280111 1.6200624067e-05 -45.495623301 -11.9956195776
103 119975 -0.0156112479269 1.61528874771e-05 -45.4120207582 -11.9948036266
104 120135 -0.0157600286964 1.60890149904e-05 -45.3290778145 -11.9861816488
105 121078 -0.0159076432409 1.61481626998e-05 -45.2471356791 -12.0001900687
106 121298 -0.0160556659671 1.62024113818e-05 -45.1653154633 -11.9841004225
107 120851 -0.0162044601793 1.61987088101e-05 -45.0834183011 -11.9706209443
108 120451 -0.0163534672583 1.61691091585e-05 -45.0017529107 -11.9785039404
109 120414 -0.0165022252604 1.60406427018e-05 -44.9205701368 -11.9940295706
110 121956 -0.0166488649792 1.62145470963e-05 -44.8408797284 -11.9768459011
111 121357 -0.0167974598486 1.62398360755e-05 -44.7604653089 -11.9904404753
112 120452 -0.0169468448332 1.60659031063e-05 -44.6799646242 -11.9788011284
113 121682 -0.0170938806837 1.61503249279e-05 -44.6010619467 -11.9843236976
114 121876 -0.017241571551 1.61008694487e-05 -44.5221373853 -11.992536161
115 122685 -0.0173883242017 1.62129157533e-05 -44.4440393814 -11.9808870496
116 122103 -0.0175364497698 1.61472796251e-05 -44.3655374258 -11.9637845949
117 122336 -0.0176838352298 1.62306342907e-05 -44.2877514431 -11.9647245963
118 121537 -0.0178324675831 1.61980469599e-05 -44.2096324027 -11.977278791
119 121143 -0.0179810424817 1.60626944511e-05 -44.1318677461 -11.9749949609
120 122420 -0.0181276052365 1.62282725475e-05 -44.0554718711 -11.9675635489
121 121650 -0.0182761471703 1.6186750671e-05 -43.9783622326 -11.947937666
122 121395 -0.0184244644584 1.6056119131e-05 -43.9016865485 -11.9601167279
123 122757 -0.0185707662496 1.62100344309e-05 -43.8263615869 -11.986623433
124 122210 -0.0187188004151 1.61989341695e-05 -43.7504549235 -11.9626917235
125 121803 -0.018866980439 1.61244032674e-05 -43.6747840899 -11.9626094402
126 122319 -0.0190141672854 1.61548876459e-05 -43.5999262314 -11.9686812462
127 122458 -0.0191615488174 1.60542577875e-05 -43.5252728801 -11.9671175803
128 123855 -0.0193071835918 1.62517415455e-05 -43.451800872 -11.957654626
129 122783 -0.0194552522483 1.61448245506e-05 -43.3774013897 -11.9712095318
130 123048 -0.0196021883636 1.60609929249e-05 -43.3038686113 -11.9446994053
131 124367 -0.0197475842075 1.62183795272e-05 -43.2313967585 -11.9714119749
132 123708 -0.019894795082 1.60639950392e-05 -43.1583124757 -11.9548892007
133 124996 -0.0200398517566 1.62183109265e-05 -43.0865836211 -11.9548101829
134 124335 -0.0201866906374 1.62667687499e-05 -43.0142608769 -11.9515419975
135 123071 -0.0203347226473 1.62357079244e-05 -42.9416414291 -11.9380746272
136 122204 -0.0204829949871 1.61247483857e-05 -42.8691951828 -11.9542942945
137 122717 -0.0206299458642 1.59987600291e-05 -42.797680354 -11.9632951398
138 124818 -0.0207745161685 1.62111622009e-05 -42.727600013 -11.9525749374
139 124248 -0.0209213416873 1.62038093581e-05 -42.6567049692 -11.9410509089
140 123773 -0.0210683820028 1.62265682148e-05 -42.5859858523 -11.943196146
141 123015 -0.0212160815423 1.61150462814e-05 -42.515229761 -11.9378738738
142 123653 -0.0213623870464 1.60619088828e-05 -42.4454166156 -11.9498333067
143 124967 -0.0215074417776 1.62548727835e-05 -42.3764690582 -11.9388611393
144 123846 -0.0216549019998 1.61794800794e-05 -42.3066508234 -11.936707423
145 123677 -0.0218017782342 1.60979268675e-05 -42.2373808227 -11.9375679194
146 124535 -0.0219474100794 1.61640860613e-05 -42.1689639104 -11.918796076
147 124560 -0.0220936258477 1.61707616935e-05 -42.1005378113 -11.935334075
148 124500 -0.0222399368678 1.61688280525e-05 -42.0323315368 -11.9385733064
149 124465 -0.0223862512851 1.60816510518e-05 -41.9643866572 -11.9232976718
150 125536 -0.0225311548904 1.62518954175e-05 -41.8973546352 -11.9378760585
151 124447 -0.0226782313835 1.61760634008e-05 -41.8295782039 -11.9329354329
152 124321 -0.0228246961969 1.61648166517e-05 -41.7623432286 -11.9313891143
153 124337 -0.0229710497946 1.61579526658e-05 -41.6954165738 -11.9188738977
154 124439 -0.0231172808996 1.60867662983e-05 -41.6288013202 -11.909468865
155 125444 -0.0232622833726 1.61623115038e-05 -41.5629964126 -11.9303741796
156 125492 -0.0234079393104 1.61459324642e-05 -41.4971448117 -11.9178276721
157 125748 -0.0235532989604 1.62320131354e-05 -41.4316754218 -11.9217502346
158 124909 -0.0236999236883 1.60346442152e-05 -41.3658860854 -11.9276265305
159 126586 -0.0238438030794 1.61202265732e-05 -41.3015711145 -11.9225618435
160 127176 -0.0239881144676 1.63365853929e-05 -41.2373030406 -11.9142432993
161 124995 -0.0241356333579 1.61601153332e-05 -41.1718535796 -11.9072337296
162 125070 -0.0242815145863 1.61777231909e-05 -41.1073749491 -11.9029973905
163 124922 -0.0244276414538 1.61280293622e-05 -41.0430298874 -11.9135029464
164 125405 -0.0245730386691 1.61711663495e-05 -40.9792453129 -11.8952081323
165 125340 -0.0247188625645 1.61061502615e-05 -40.9155118747 -11.9008162732
166 126104 -0.0248636593766 1.61728790612e-05 -40.8524621786 -11.9063100683
167 126017 -0.0250091065959 1.61818642084e-05 -40.78936357 -11.9017900134
168 125815 -0.0251547512253 1.61238781248e-05 -40.7264133278 -11.9128247085
169 126355 -0.0252995637299 1.61831165456e-05 -40.664053634 -11.8943803306
170 126136 -0.0254450339277 1.60739114999e-05 -40.6016412503 -11.905157003
171 127321 -0.0255888487505 1.6188523436e-05 -40.5401649719 -11.9141951988
172 127031 -0.0257338542363 1.61175211003e-05 -40.4784058751 -11.9019667866
173 127658 -0.0258778686862 1.62173473324e-05 -40.4172924151 -11.9039194344
174 126995 -0.026023152781 1.61820691747e-05 -40.3558646839 -11.9006341508
175 126789 -0.0261682388616 1.62490053922e-05 -40.2947444932 -11.8934904722
176 125726 -0.0263145393305 1.60092797021e-05 -40.2333379706 -11.919949659
177 127742 -0.0264575394077 1.63385049612e-05 -40.173534133 -11.9004426406
178 125526 -0.0266047627486 1.60297162307e-05 -40.1121874273 -11.8872147531
179 127275 -0.0267482081057 1.62237891872e-05 -40.0526317454 -11.8824773544
180 126531 -0.026893816005 1.60740380363e-05 -39.9923958557 -11.9018744626
181 127718 -0.0270374082267 1.61284309432e-05 -39.9332074113 -11.8857938633
182 128206 -0.0271812116291 1.61907335929e-05 -39.8741433545 -11.8857176892
183 127885 -0.0273257516998 1.61748313047e-05 -39.8149888167 -11.8850264693
184 127771 -0.0274702143195 1.61467874469e-05 -39.7560773096 -11.8753337328
185 128021 -0.0276142856539 1.61494032683e-05 -39.6975346717 -11.8907608956
186 128237 -0.0277582586722 1.62139280099e-05 -39.6392396873 -11.8780828437
187 127615 -0.0279031587117 1.61262882788e-05 -39.5807778855 -11.8798596786
188 128131 -0.0280469853856 1.62240761224e-05 -39.5229549435 -11.8750391297
189 127379 -0.0281921107703 1.60824805443e-05 -39.4648165994 -11.8779902916
190 128464 -0.0283353607525 1.61453312567e-05 -39.4076321314 -11.8949164709
191 128734 -0.028479019392 1.61400346153e-05 -39.350485593 -11.8637475163
192 129074 -0.028622441673 1.61330000473e-05 -39.2936328845 -11.8721675036
193 129508 -0.0287655614112 1.63217801061e-05 -39.2370980837 -11.8529366739
194 127478 -0.0289115040011 1.60059132788e-05 -39.1796508063 -11.8711219455
195 129567 -0.029053463893 1.62070290574e-05 -39.123966498 -11.8827288556
196 129029 -0.0291975065589 1.62163782823e-05 -39.0676610131 -11.8661557249
197 128372 -0.0293420009945 1.60884156618e-05 -39.0113760662 -11.8714795803
198 129387 -0.0294847915183 1.61925512208e-05 -38.9559478059 -11.8773509995
199 129039 -0.0296286998427 1.60616446997e-05 -38.9002787153 -11.8656761915
200 130413 -0.0297706908261 1.63824300124e-05 -38.8455403251 -11.856868045
201 127581 -0.0299171162653 1.60311349663e-05 -38.7892880342 -11.8514556269
202 129340 -0.0300594245055 1.61214007814e-05 -38.7348067925 -11.8596339298
203 129927 -0.0302022101424 1.61890952197e-05 -38.680329409 -11.856452699
204 129623 -0.0303457632787 1.60540322045e-05 -38.6257466901 -11.8576896999
205 131105 -0.0304873121986 1.62540297754e-05 -38.5721091712 -11.8703170063
206 129940 -0.0306312655676 1.61810221863e-05 -38.5177460998 -11.8598649902
207 129743 -0.0307746811894 1.60993955171e-05 -38.4637712527 -11.8532569794
208 130623 -0.0309168914203 1.61619379914e-05 -38.4104316136 -11.866999754
209 130677 -0.0310596246348 1.61253755596e-05 -38.35707669 -11.853500389
210 131217 -0.0312017416336 1.62441549672e-05 -38.3041312465 -11.8534747914
211 130181 -0.0313454741205 1.61471247927e-05 -38.2507648492 -11.8460974406
212 130431 -0.0314882110765 1.61495371982e-05 -38.1979472112 -11.8411402216
213 130650 -0.031630849936 1.61759813317e-05 -38.1453433025 -11.8342352076
214 130518 -0.031773794222 1.61027790935e-05 -38.0928038073 -11.8569317885
215 131359 -0.0319156357615 1.61713909794e-05 -38.0408439545 -11.839899622
216 131288 -0.0320581201186 1.62130638978e-05 -37.9888225886 -11.8255031508
217 130663 -0.0322013126868 1.61239635427e-05 -37.9367174445 -11.842385066
218 131222 -0.0323434146724 1.61946487483e-05 -37.8851815145 -11.8455969743
219 130842 -0.0324863469716 1.6195281827e-05 -37.8335168194 -11.8323789194
220 130454 -0.0326294968701 1.61364800618e-05 -37.7819458759 -11.8416850062
221 130846 -0.0327719134571 1.61137860299e-05 -37.730809483 -11.8344356238
222 131542 -0.0329137531356 1.61739000896e-05 -37.6800483069 -11.8428182902
223 131437 -0.0330561785684 1.61441702949e-05 -37.6292454473 -11.8343644451
224 131729 -0.0331981846154 1.62172531766e-05 -37.5787589116 -11.838734526
225 131046 -0.033341204623 1.61495154727e-05 -37.5280793381 -11.8305970271
226 131266 -0.0334835080379 1.61595342012e-05 -37.4778196619 -11.8231472343
227 131353 -0.0336258526992 1.61009512077e-05 -37.4277102367 -11.8398646939
228 132224 -0.0337672135205 1.62237227414e-05 -37.3781094982 -11.8155187135
229 131452 -0.033910069394 1.60716448069e-05 -37.3281477384 -11.8355454225
230 132717 -0.0340509101587 1.62228342236e-05 -37.2790509183 -11.8143575004
231 131954 -0.0341934862184 1.61555852917e-05 -37.2295103946 -11.8209612763
232 132094 -0.0343353961774 1.61348966669e-05 -37.1803616137 -11.8124839898
233 132512 -0.034476900667 1.62232028614e-05 -37.1315117312 -11.8116811682
234 131746 -0.0346195928794 1.61051529531e-05 -37.0824112964 -11.8259910269
235 132563 -0.0347608096434 1.62182901945e-05 -37.0339754715 -11.8130195349
236 131862 -0.0349033956643 1.61131690391e-05 -36.9852276174 -11.8259896555
237 132571 -0.0350446780137 1.60939585482e-05 -36.9370809292 -11.8133715421
238 133544 -0.0351852769488 1.62232399616e-05 -36.8893200338 -11.8159496794
239 132771 -0.0353274173368 1.6112287502e-05 -36.8411898216 -11.7961706691
240 133497 -0.0354682012191 1.61454473201e-05 -36.7936711493 -11.8197562633
241 133776 -0.0356091276314 1.6254278213e-05 -36.7462553657 -11.7963342174
242 132584 -0.035751640627 1.61333303031e-05 -36.6984586728 -11.8097856666
243 133025 -0.0358928584547 1.61217028508e-05 -36.6512473191 -11.8084689369
244 133625 -0.036033657306 1.61668370196e-05 -36.6043249339 -11.7974866437
245 133614 -0.0361748559694 1.62335598826e-05 -36.557417919 -11.7942736959
