100 100000 0.75 reinforce cheb_reinforce 30000000
51 17658 -0.00769485567346 1.51036119965e-05 -50.4049942855 -12.1219329875
52 19672 -0.00783403541327 1.63134882953e-05 -50.3061260289 -12.0558785314
53 19380 -0.00798549239788 1.64276590709e-05 -50.1990426534 -12.0593653772
54 18873 -0.00814004633832 1.64088570995e-05 -50.0903096396 -12.0448276538
55 18414 -0.00829633413981 1.6123673055e-05 -49.9809073513 -12.0682488351
56 18494 -0.00844957504525 1.53413289145e-05 -49.87417145 -12.0885591551
57 20111 -0.00858939528606 1.68253386364e-05 -49.777240971 -12.0597450355
58 18811 -0.00874795164355 1.5900532036e-05 -49.667846216 -12.0936057951
59 19325 -0.00889578476012 1.64086002564e-05 -49.5663485308 -12.0515764708
60 18856 -0.00905022957988 1.61931596103e-05 -49.4608216646 -12.0214413981
61 18805 -0.00920285354096 1.55868130699e-05 -49.3570474359 -12.0246324119
62 19945 -0.00934550138557 1.68518984304e-05 -49.2605100792 -12.0862459242
63 18605 -0.00950518233747 1.57781969549e-05 -49.1529618903 -12.0453939602
64 19353 -0.00965177439643 1.62406511318e-05 -49.0547061728 -12.0087075779
65 19207 -0.00980323215028 1.64334136773e-05 -48.9536651598 -12.0396790172
66 18693 -0.00995858028236 1.57205075017e-05 -48.850527814 -12.0426047875
67 19558 -0.0101038657675 1.63921779997e-05 -48.7545252669 -12.0350871839
68 19115 -0.0102571065393 1.60849636734e-05 -48.6537382304 -12.0700804126
69 19273 -0.0104068557921 1.6893272902e-05 -48.555712714 -12.0701288061
70 17903 -0.0105700373719 1.53776756e-05 -48.4494141402 -12.031142964
71 19396 -0.0107127470591 1.58041052619e-05 -48.3568923845 -12.0600442183
72 20122 -0.0108567439905 1.63688834431e-05 -48.2639504171 -12.0418853532
73 19713 -0.0110074290981 1.62338884849e-05 -48.1671342543 -12.0298794286
74 19578 -0.0111573835747 1.63627812376e-05 -48.0712338724 -12.0606332776
75 19192 -0.0113100436286 1.61731698235e-05 -47.9740574071 -12.0316177403
76 19179 -0.0114609857664 1.56001614961e-05 -47.8784219413 -11.995779841
77 20314 -0.0116024528294 1.6404283324e-05 -47.7891909579 -12.0264253068
78 19829 -0.0117530185226 1.66221517513e-05 -47.6946445238 -12.0487807397
79 18933 -0.0119091536559 1.62576300554e-05 -47.5970589551 -12.0387453323
80 18758 -0.0120625742951 1.5998544465e-05 -47.5016211777 -12.0342551491
81 19080 -0.0122122716534 1.65192724992e-05 -47.4089276485 -12.0291195505
82 18409 -0.0123696338465 1.60081645121e-05 -47.3119407425 -11.9547683136
83 18707 -0.012520908244 1.57061776534e-05 -47.2191403697 -12.0129900277
84 19602 -0.0126659013708 1.59326239779e-05 -47.130590292 -11.9906856853
85 20072 -0.0128112499346 1.62812687912e-05 -47.0422105855 -11.9865368711
86 19839 -0.0129606497044 1.58687430942e-05 -46.9517691645 -12.0396954517
87 20447 -0.0131040822336 1.69031140146e-05 -46.865320693 -12.0351182346
88 18975 -0.0132626812643 1.56005218813e-05 -46.7701623376 -11.9974506409
89 20097 -0.0134049126406 1.67702611747e-05 -46.6852070433 -11.9886235527
90 18903 -0.0135625642892 1.64195860341e-05 -46.5914610231 -12.0014895919
91 18423 -0.0137189151715 1.5361469532e-05 -46.4989215557 -12.0438036895
92 19993 -0.0138593323218 1.61231564544e-05 -46.4161779196 -12.0517501093
93 20081 -0.0140063889137 1.63803549451e-05 -46.3298898599 -11.9828171342
94 19650 -0.0141574213197 1.61581868075e-05 -46.24165831 -12.0220522452
95 19666 -0.0143063425704 1.62997484978e-05 -46.1550438985 -12.0083025806
96 19401 -0.0144575896382 1.63616416526e-05 -46.0674642933 -11.9668749626
97 19020 -0.0146109249459 1.53560771162e-05 -45.9790715197 -11.9819874245
98 20652 -0.0147490344085 1.68511051574e-05 -45.8997950684 -12.0118984972
99 19266 -0.0149059446063 1.55918308684e-05 -45.8101142535 -11.9733353338
100 20423 -0.0150469567981 1.66483618251e-05 -45.7298692501 -12.0486405761
101 19448 -0.0152012520526 1.5576352385e-05 -45.6424418455 -12.0071903616
102 20649 -0.0153413532721 1.61879487296e-05 -45.5633958101 -11.9513311793
103 20604 -0.0154871149658 1.68504400654e-05 -45.4814960908 -11.9781752311
104 19223 -0.0156441963344 1.57921398576e-05 -45.3936218351 -11.9852156879
105 19967 -0.0157886424528 1.63693206075e-05 -45.3131668452 -11.9765823263
106 19560 -0.0159399186932 1.60977641431e-05 -45.2292656055 -12.0052591242
107 19696 -0.0160881687839 1.6326908447e-05 -45.1473958977 -12.0438669813
108 19378 -0.0162397611282 1.53305152127e-05 -45.0640396472 -12.0045496844
109 21095 -0.0163761835587 1.65982975625e-05 -44.9893334632 -11.938904001
110 20191 -0.016527161119 1.60404115888e-05 -44.9069953994 -11.9708364462
111 20451 -0.0166721338735 1.67115268412e-05 -44.8282649579 -11.9442126476
112 19351 -0.0168274048321 1.59628167879e-05 -44.7443011798 -11.9725952173
113 19755 -0.0169741950539 1.63545128399e-05 -44.6652630123 -11.978284309
114 19381 -0.0171260291935 1.565075919e-05 -44.5838540392 -12.0341728585
115 20423 -0.0172675770654 1.62759621028e-05 -44.5082743427 -11.9514011086
116 20197 -0.0174155993179 1.63920753478e-05 -44.4295598233 -11.9723890185
117 19740 -0.0175663947335 1.59077474341e-05 -44.3497072243 -11.916719911
118 20265 -0.0177108256721 1.61391349221e-05 -44.2735414581 -11.9738672823
119 20321 -0.0178571553659 1.71504627973e-05 -44.1966883249 -11.9728253075
120 18391 -0.0180206095545 1.52575056601e-05 -44.1112125897 -11.9871431108
121 20170 -0.0181594610407 1.6332195816e-05 -44.0389083078 -11.9827125822
122 19833 -0.0183093502677 1.57900561271e-05 -43.9611697272 -11.9508806138
123 20605 -0.0184515238743 1.64663798891e-05 -43.8877316756 -11.9709930223
124 19987 -0.0186020617556 1.58504496222e-05 -43.8102884142 -11.9483169822
125 20638 -0.0187446649847 1.6518083281e-05 -43.7372243741 -11.9844937161
126 19914 -0.0188959508415 1.62851924543e-05 -43.6600259822 -12.004622138
127 19675 -0.0190460081257 1.61127886421e-05 -43.5837721932 -11.9590655301
128 19782 -0.0191940751256 1.59870536212e-05 -43.5088380176 -11.9655536516
129 20145 -0.0193396568814 1.65157984447e-05 -43.4354582771 -11.9459921252
130 19443 -0.0194927438102 1.60375129206e-05 -43.358610991 -11.9288484392
131 19699 -0.0196404304764 1.5660606141e-05 -43.2847791164 -11.9632005074
132 20737 -0.0197809898527 1.67502620853e-05 -43.2147864659 -11.9343430818
133 19544 -0.0199358475203 1.60249668846e-05 -43.1379837926 -11.9716460814
134 19826 -0.0200829431533 1.63735204842e-05 -43.0653298597 -11.9360132864
135 19413 -0.0202348276665 1.56955950652e-05 -42.9906145268 -11.984462711
136 20363 -0.0203769875072 1.59183479519e-05 -42.9209610993 -11.940279118
137 20882 -0.0205193632401 1.62466671688e-05 -42.8514698557 -11.9614794916
138 20712 -0.0206652691877 1.64731774716e-05 -42.7805321943 -11.9289674775
139 20077 -0.020815531485 1.61180333088e-05 -42.7077674911 -11.9646064304
140 20175 -0.0209621953593 1.64892773668e-05 -42.6370283695 -11.9782450975
141 19525 -0.0211147175525 1.62240075933e-05 -42.5637584705 -11.9478049334
142 19411 -0.0212652250628 1.58421588364e-05 -42.4917493022 -11.9653744422
143 20060 -0.0214097920529 1.6088328835e-05 -42.4228546605 -11.9362074275
144 20219 -0.0215560270646 1.66853415916e-05 -42.353435009 -11.9412521277
145 19182 -0.0217117348042 1.561630035e-05 -42.2798151674 -11.9396524729
146 20284 -0.0218534533467 1.64519317995e-05 -42.2130739222 -11.9688813879
147 19705 -0.0220049335626 1.58806787202e-05 -42.1420124388 -11.9593460006
148 20285 -0.0221490485227 1.57148424259e-05 -42.0746702103 -11.9165042213
149 21236 -0.0222884260312 1.66644246465e-05 -42.0097852803 -11.9273359594
150 20190 -0.0224400083064 1.57267429544e-05 -41.9394889571 -11.9226941411
151 21111 -0.0225799036878 1.63768600059e-05 -41.8748609688 -11.9223658831
152 20665 -0.0227271480792 1.60744924893e-05 -41.8070941571 -11.9096661601
153 20858 -0.0228710016082 1.61634526042e-05 -41.7411402897 -11.9012135031
154 20864 -0.0230156318656 1.61655051184e-05 -41.6750803276 -11.9077200179
155 20866 -0.0231602747504 1.63400395539e-05 -41.6092639178 -11.9075086217
156 20501 -0.023307772386 1.66209836111e-05 -41.5424038318 -11.9301213694
157 19577 -0.0234613073469 1.57979122948e-05 -41.473079329 -11.8677281902
158 20323 -0.0236045358442 1.62037413557e-05 -41.4086573948 -11.9041353762
159 20246 -0.0237517231804 1.53200182831e-05 -41.3427037861 -11.9435775176
160 22064 -0.0238850265663 1.66620296686e-05 -41.2831880555 -11.9124963584
161 20982 -0.0240336979932 1.63790481515e-05 -41.2170524732 -11.9232535406
162 20534 -0.0241814304561 1.58068054953e-05 -41.151585444 -11.922262072
163 21297 -0.0243214234504 1.6571169023e-05 -41.0897776027 -11.8769810676
164 20440 -0.0244712315398 1.62408655706e-05 -41.0238822891 -11.9160381226
165 20286 -0.0246186105627 1.64848019482e-05 -40.9593021951 -11.9142489128
166 19641 -0.0247706391165 1.52827077456e-05 -40.8929397059 -11.8972747152
167 21486 -0.0249053942508 1.63254300337e-05 -40.8343325893 -11.9275221244
168 21142 -0.0250505106888 1.61740306561e-05 -40.7714442063 -11.8731340133
169 21125 -0.0251943374373 1.62158455207e-05 -40.7093437552 -11.9185276714
170 21019 -0.0253389003765 1.6172481144e-05 -40.6471539407 -11.9337911047
171 21006 -0.0254831221797 1.60619705324e-05 -40.5853379161 -11.9142569584
172 21229 -0.0256256015929 1.65346069358e-05 -40.5244901813 -11.8852524583
173 20450 -0.0257750410975 1.55238925354e-05 -40.4609052723 -11.8875026208
174 21829 -0.0259108440894 1.68865431163e-05 -40.4033303093 -11.8956012837
175 20291 -0.0260640613526 1.61432477975e-05 -40.3386086038 -11.8929606641
176 20338 -0.0262103650605 1.61591732422e-05 -40.2770397795 -11.9142456723
177 20353 -0.0263567620273 1.57205831716e-05 -40.2156577731 -11.8838794813
178 21295 -0.0264959979427 1.63840995906e-05 -40.1574869758 -11.8937858436
179 20830 -0.0266427234873 1.61695941636e-05 -40.0964061073 -11.8870925168
180 20823 -0.0267875510314 1.62591310469e-05 -40.0363345743 -11.9096255557
181 20628 -0.0269338681083 1.56703903498e-05 -39.9758651731 -11.8675384268
182 21693 -0.0270713800844 1.65592663189e-05 -39.9192351776 -11.8779581896
183 20845 -0.0272196184261 1.63387307278e-05 -39.8584042736 -11.8769300902
184 20483 -0.0273671687252 1.59781217654e-05 -39.7980774999 -11.9091824827
185 20878 -0.0275100928891 1.62363248225e-05 -39.7398519864 -11.868146926
186 20730 -0.0276558434372 1.64646073548e-05 -39.6806865676 -11.9094911385
187 20112 -0.0278058971248 1.53211111959e-05 -39.6199963056 -11.8857868649
188 21915 -0.027939660834 1.61417959328e-05 -39.5660834883 -11.8795239744
189 21969 -0.0280804162996 1.65153635704e-05 -39.5095438946 -11.8751992087
190 21205 -0.0282270033448 1.64378195877e-05 -39.4508692088 -11.8612650449
191 20629 -0.0283749244401 1.62927881624e-05 -39.39187389 -11.8774221495
192 20366 -0.0285224839079 1.61935614752e-05 -39.3332351879 -11.8817603137
193 20310 -0.028669347541 1.59615883058e-05 -39.2750825091 -11.8806505585
194 20736 -0.0288126103175 1.57298072274e-05 -39.2185559625 -11.844239629
195 21676 -0.0289507000107 1.62618109694e-05 -39.1642568214 -11.8967484453
196 21467 -0.0290941523745 1.60118491169e-05 -39.1080416514 -11.8633243766
197 21806 -0.0292342968633 1.67795030424e-05 -39.0533113833 -11.8733071798
198 20491 -0.0293857990265 1.60782221137e-05 -38.9943542482 -11.9148403031
199 20675 -0.0295303229026 1.60670443611e-05 -38.9383136593 -11.829046953
200 20884 -0.0296740206746 1.57693776386e-05 -38.8827869065 -11.8656724311
201 21743 -0.0298122439138 1.62175373064e-05 -38.8295567266 -11.8953959405
202 21630 -0.0299547646889 1.62919093842e-05 -38.7748566061 -11.8936597529
203 21356 -0.030098855115 1.61658406015e-05 -38.719744084 -11.8623165133
204 21357 -0.030241827549 1.65798305255e-05 -38.6652470765 -11.8632046641
205 20480 -0.0303915689869 1.54759773455e-05 -38.6083695498 -11.7983459858
206 21967 -0.030526524408 1.61763734018e-05 -38.5572824254 -11.8802580339
207 21944 -0.0306676617201 1.64089901659e-05 -38.5040308507 -11.8415360931
208 21410 -0.0308126036725 1.61837721395e-05 -38.4495298015 -11.8494933994
209 21372 -0.0309556841878 1.65481649125e-05 -38.3959126441 -11.8586369252
210 20560 -0.0311048475257 1.56433173064e-05 -38.3402096329 -11.8486268871
211 21681 -0.0312421597114 1.62082833764e-05 -38.2891060832 -11.9010017075
212 21589 -0.0313847357317 1.59406019259e-05 -38.2362189282 -11.8484746281
213 22089 -0.0315233595903 1.61431459739e-05 -38.1849683262 -11.8644572756
214 22141 -0.0316635809092 1.65740645482e-05 -38.1332973456 -11.8298748794
215 21244 -0.0318105532108 1.60740736138e-05 -38.0793215003 -11.8363623909
216 21444 -0.0319524261381 1.58556528107e-05 -38.0273950402 -11.8145734938
217 22131 -0.0320901811978 1.66957830678e-05 -37.9771409575 -11.8578242348
218 20974 -0.0322391828449 1.60872371712e-05 -37.922966379 -11.8301596692
219 21143 -0.0323821784429 1.57493679769e-05 -37.8711528093 -11.7931606278
220 22057 -0.0325192387639 1.67696912268e-05 -37.8216520407 -11.8492294468
221 20748 -0.0326697135053 1.62119365195e-05 -37.7674884266 -11.845684401
222 20652 -0.0328155198366 1.53019092661e-05 -37.7151859391 -11.8812719959
223 22548 -0.0329472289479 1.61636338158e-05 -37.6680924548 -11.8138715724
224 22554 -0.0330863363819 1.72038781314e-05 -37.6185097292 -11.8701857554
225 20302 -0.0332423932859 1.55795285061e-05 -37.5630755295 -11.8326579071
226 21548 -0.0333795662871 1.60961953788e-05 -37.5145142424 -11.8418227381
227 21702 -0.0335207871991 1.62913425218e-05 -37.4646804224 -11.871006099
228 21428 -0.0336646292637 1.62605131964e-05 -37.4140882317 -11.8190913563
229 21224 -0.0338088883615 1.57704904002e-05 -37.3635173785 -11.8271281126
230 22094 -0.0339460174164 1.70210299563e-05 -37.3156012407 -11.7916450224
231 20260 -0.0341005758197 1.55745987926e-05 -37.2617753529 -11.8197502301
232 21515 -0.0342378130861 1.62760492586e-05 -37.2141411872 -11.8160953309
233 21277 -0.0343820313781 1.58179109769e-05 -37.164244863 -11.7904347851
234 22043 -0.0345197326198 1.61229536069e-05 -37.116756458 -11.8324249201
235 22140 -0.0346597810339 1.63861360232e-05 -37.0686113363 -11.7799388113
236 21652 -0.0348037121095 1.65135796744e-05 -37.0192911898 -11.8323261217
237 20902 -0.0349513390208 1.56340446647e-05 -36.9688720051 -11.8460152816
238 22063 -0.0350873783715 1.61088140719e-05 -36.9225596947 -11.8254908331
239 22192 -0.0352271402195 1.56862252465e-05 -36.8751286099 -11.7979441951
240 23300 -0.0353599588306 1.66390409341e-05 -36.8301926827 -11.8185195408
241 22209 -0.0355042653524 1.66653403833e-05 -36.7815227369 -11.812391146
242 21113 -0.0356525049754 1.60451035275e-05 -36.7316910188 -11.8010702835
243 21374 -0.0357943521741 1.55599081e-05 -36.684163708 -11.805912119
244 22732 -0.0359277395425 1.68241537616e-05 -36.6396090803 -11.8236187987
245 21265 -0.0360768558028 1.58102674204e-05 -36.5899583744 -11.7941831692
246 22048 -0.0362144758984 1.60833967364e-05 -36.5442825918 -11.7987325805
247 22234 -0.0363538847572 1.58769841563e-05 -36.4981563991 -11.803369718
248 22896 -0.0364894992061 1.66218079467e-05 -36.4534233997 -11.8215953862
249 21862 -0.0366347955494 1.60378989732e-05 -36.4056468185 -11.8127747854
250 22149 -0.0367740781746 1.66456684083e-05 -36.3599927048 -11.7541458314
251 21098 -0.0369221954494 1.58284844892e-05 -36.3115977808 -11.7955748003
252 21834 -0.037060646364 1.61367127956e-05 -36.2665049877 -11.7560042446
253 21899 -0.0372015819153 1.60646732666e-05 -36.2207450087 -11.7941372694
254 22126 -0.037341168698 1.62144651381e-05 -36.1755635717 -11.7980668375
255 22018 -0.0374824017978 1.63856873325e-05 -36.1299910224 -11.8075484326
256 21533 -0.0376267238418 1.55997826914e-05 -36.0835683732 -11.8235424881
257 22808 -0.0377602287213 1.66682822105e-05 -36.0407565405 -11.7577178569
258 21676 -0.0379065564468 1.56897519284e-05 -35.9939770812 -11.8346203397
259 22750 -0.0380410009461 1.69997727827e-05 -35.951129045 -11.7694063746
260 20906 -0.0381929606747 1.5632255005e-05 -35.902850856 -11.7768718027
261 22071 -0.0383289590691 1.61939101509e-05 -35.8597798148 -11.7855553886
262 22009 -0.0384700415751 1.6261223986e-05 -35.8152339179 -11.7875279139
263 21798 -0.0386123951958 1.61238146003e-05 -35.770425689 -11.7639340912
264 21892 -0.0387532421262 1.60635764045e-05 -35.7262285173 -11.7641429315
265 22121 -0.0388928339209 1.58308314948e-05 -35.6825588513 -11.7619759787
266 22887 -0.039028081734 1.65255027701e-05 -35.6403744881 -11.781674984
267 22068 -0.0391718609454 1.63486910457e-05 -35.5956648886 -11.7832693625
268 21663 -0.0393154243041 1.51926360786e-05 -35.5511613579 -11.7881602459
269 23916 -0.0394423966357 1.63696742793e-05 -35.5119161068 -11.7951191232
270 23427 -0.0395806259113 1.62233297643e-05 -35.4693138957 -11.7631517979
271 23292 -0.039718018174 1.66693535618e-05 -35.4270955411 -11.7824118209
272 22133 -0.0398628347691 1.63290254583e-05 -35.3827310689 -11.795428467
273 21770 -0.0400058719967 1.58802406039e-05 -35.3390473557 -11.7705245771
274 22411 -0.0401429748295 1.60478089909e-05 -35.297301981 -11.797304554
275 22682 -0.0402806951338 1.61492206568e-05 -35.2554921819 -11.7462120026
276 22721 -0.0404191660783 1.6184438624e-05 -35.2135788309 -11.7465118901
277 22679 -0.0405580678158 1.60314439829e-05 -35.1716597871 -11.741668041
278 22991 -0.0406947188197 1.65397063325e-05 -35.1305413351 -11.760412282
279 22136 -0.040838399196 1.61656879115e-05 -35.087436963 -11.7638016481
280 22137 -0.0409788276864 1.62212028746e-05 -35.0454356 -11.737710685
281 22014 -0.0411201326554 1.60693480541e-05 -35.0032986803 -11.7224226265
282 22232 -0.0412594279192 1.6489186622e-05 -34.9618847934 -11.7853639004
283 21516 -0.04140472141 1.58442898322e-05 -34.9188178949 -11.7723151072
284 22231 -0.041542067955 1.61873531204e-05 -34.878228386 -11.7411200241
285 22183 -0.0416825381923 1.6668161594e-05 -34.8368376584 -11.7707571212
286 21082 -0.0418309109903 1.57053717331e-05 -34.7932516646 -11.7581145142
287 22092 -0.0419674804264 1.55317469307e-05 -34.7532535198 -11.7560637071
288 23563 -0.0420982574919 1.68292625367e-05 -34.7150596214 -11.7669451324
289 22031 -0.0422448031126 1.53880149263e-05 -34.6723852176 -11.7818128309
290 23844 -0.0423736042233 1.65577654852e-05 -34.6349864645 -11.7375727537
291 22916 -0.0425149745921 1.65877383847e-05 -34.5940543459 -11.7578056435
292 21957 -0.0426596597271 1.64919717812e-05 -34.5522879072 -11.763054762
293 21243 -0.0428059055946 1.58749273558e-05 -34.5101993002 -11.7106815156
294 21881 -0.0429446147787 1.58213114132e-05 -34.4703984276 -11.7443799543
295 22661 -0.0430804548259 1.58936683853e-05 -34.4315323578 -11.7549603931
296 23297 -0.0432150406384 1.60765144058e-05 -34.3931335379 -11.7195228059
297 23510 -0.0433505556513 1.58887110036e-05 -34.3545781628 -11.7628878843
298 24182 -0.0434826145598 1.69363353431e-05 -34.3171104501 -11.7261126089
299 22365 -0.0436289849267 1.60286758183e-05 -34.2757021546 -11.703791531
300 22679 -0.0437665487739 1.63458482537e-05 -34.2368996183 -11.7247837236
301 22269 -0.0439081200053 1.59190367539e-05 -34.1970819498 -11.7442874452
302 22835 -0.0440442771624 1.63329158163e-05 -34.1588968152 -11.7356979381
303 22452 -0.0441851599269 1.57533967608e-05 -34.1194992321 -11.714414112
304 23413 -0.0443182260475 1.62502235196e-05 -34.0823925119 -11.7014940095
305 23214 -0.0444560751398 1.63474174723e-05 -34.0440590893 -11.7437473597
306 22791 -0.0445960300769 1.62460941609e-05 -34.0052510778 -11.7387669968
307 22607 -0.0447356828005 1.57695081522e-05 -33.9666378855 -11.7275303014
308 23536 -0.0448685362743 1.66408624933e-05 -33.9300071498 -11.6887423261
309 22430 -0.0450121464574 1.6065047833e-05 -33.8905224829 -11.7260016102
310 22661 -0.0451500769172 1.54076949442e-05 -33.8527084476 -11.7265278837
311 24476 -0.0452773647973 1.71058589056e-05 -33.8179065002 -11.6972818788
312 22252 -0.0454255775897 1.58322297753e-05 -33.7774971433 -11.7228440033
313 23019 -0.0455604481935 1.57409504888e-05 -33.7408313301 -11.713008338
314 24035 -0.0456916784377 1.6734262546e-05 -33.705251616 -11.7448677214
315 22690 -0.0458352658557 1.61593468383e-05 -33.6664300956 -11.7174984791
316 22706 -0.0459738703916 1.60458583968e-05 -33.6290629151 -11.741342884
317 22985 -0.0461106629557 1.60278064029e-05 -33.5922869822 -11.7154845877
318 23310 -0.0462463454408 1.61431787267e-05 -33.5559099079 -11.6973642902
319 23365 -0.0463828454062 1.63590768998e-05 -33.5194141695 -11.693233139
320 22912 -0.0465225294384 1.60510859818e-05 -33.4821710488 -11.7220745848
321 23181 -0.0466587861783 1.62293306049e-05 -33.4459426084 -11.7395397185
322 23033 -0.0467969986863 1.66625989809e-05 -33.4092955278 -11.6999979432
323 21902 -0.0469425183735 1.5629380347e-05 -33.370820816 -11.70921309
324 23129 -0.0470753446649 1.59041967894e-05 -33.3358001546 -11.7235034972
325 23752 -0.0472087214179 1.57927234155e-05 -33.3007280687 -11.7253462555
326 24670 -0.0473386771041 1.63594749779e-05 -33.2666455377 -11.7156553333
327 24191 -0.0474746224727 1.66043307612e-05 -33.2310867958 -11.7175135704
328 23140 -0.0476157026241 1.6391379933e-05 -33.1942869027 -11.6804571584
329 22617 -0.0477565718583 1.56982089893e-05 -33.1576451936 -11.6999419348
330 23718 -0.0478883173481 1.60544825475e-05 -33.1234695884 -11.7041660031
331 23988 -0.0480222903275 1.64975792748e-05 -33.0888078858 -11.6544470807
332 23195 -0.0481622955385 1.60759770719e-05 -33.0526839599 -11.6655513265
333 23408 -0.0482980999457 1.63920132271e-05 -33.0177396641 -11.6857385127
334 22878 -0.0484381703567 1.56571796998e-05 -32.9817960443 -11.657857926
335 24092 -0.0485685477317 1.62810402845e-05 -32.9484291768 -11.6695368103
336 23813 -0.0487049110926 1.65923280827e-05 -32.9136222146 -11.6965452131
337 22806 -0.0488469173443 1.55900026293e-05 -32.8774743426 -11.6617298304
338 24180 -0.0489764969325 1.62004902704e-05 -32.8445778766 -11.7039077191
339 24096 -0.049111386211 1.6134162351e-05 -32.8104224746 -11.7255812445
340 24174 -0.0492455050812 1.61081884445e-05 -32.7765518512 -11.6717414949
341 24317 -0.0493790157599 1.65504040918e-05 -32.7429233147 -11.698460848
342 23388 -0.0495188900008 1.61895438966e-05 -32.7077862632 -11.6980189687
343 23333 -0.0496558754112 1.59265933585e-05 -32.673468088 -11.6942147094
344 23907 -0.0497890061263 1.65253290306e-05 -32.6402036197 -11.6580554407
345 23052 -0.0499296819932 1.60131421256e-05 -32.6051477944 -11.6757403953
346 23413 -0.0500649424867 1.57649753277e-05 -32.5715320863 -11.6929258427
347 24386 -0.0501954216012 1.67477307509e-05 -32.5391885409 -11.6943959706
348 22989 -0.0503381840649 1.56557632206e-05 -32.5038941469 -11.6698420377
349 24212 -0.050468225175 1.59512557498e-05 -32.4718299272 -11.6722423529
350 24746 -0.0505992833046 1.61827776289e-05 -32.4395967516 -11.6836232009
351 24704 -0.0507323556232 1.67831661574e-05 -32.4069519114 -11.6830842496
