100 500000 0.5 gpomdp hoeffding 30000000
92 168907 -0.0139905764788 1.60915017052e-05 -46.3391500928 -12.0008899555
93 170189 -0.0141386212418 1.62715128152e-05 -46.2526197053 -12.0162730449
94 168377 -0.0142891254912 1.61210016548e-05 -46.1650381577 -12.0059474438
95 169148 -0.0144378974371 1.61829961794e-05 -46.0788450382 -12.0174534908
96 168857 -0.0145873701624 1.61912007146e-05 -45.9926242637 -11.9993834148
97 168426 -0.0147371097899 1.61375120166e-05 -45.9066273135 -12.0055998116
98 168914 -0.0148861372305 1.60997130687e-05 -45.8214123662 -11.9910890153
99 170055 -0.0150343162012 1.61425111745e-05 -45.7370491212 -11.9916687391
100 170461 -0.0151827117191 1.62620150571e-05 -45.6529265294 -11.9845455271
101 168809 -0.015332935673 1.61167046704e-05 -45.5681360105 -11.9841721348
102 169656 -0.0154814451477 1.61116274668e-05 -45.4846753597 -11.9942537152
103 170595 -0.0156294986296 1.61146622944e-05 -45.4018271089 -11.9844754393
104 171487 -0.01577719464 1.62116018674e-05 -45.3195309437 -12.0070956845
105 170696 -0.0159261228744 1.61444561025e-05 -45.2369019606 -11.9816026158
106 171070 -0.0160742719667 1.622134897e-05 -45.1550554945 -11.9807098419
107 170113 -0.0162235450476 1.61109029207e-05 -45.0729391239 -11.9899155617
108 171067 -0.016371387442 1.61449668992e-05 -44.9919549232 -11.9809044744
109 171433 -0.0165193843164 1.62297783247e-05 -44.911227948 -11.9905440677
110 170328 -0.0166686405715 1.61319783164e-05 -44.8301582496 -11.9981171187
111 170918 -0.0168167411985 1.61454495744e-05 -44.7500557722 -11.9835813957
112 171275 -0.0169648106206 1.61751258292e-05 -44.6703061593 -11.9783266025
113 171117 -0.0171132208112 1.62766942267e-05 -44.5907080177 -11.9729549969
114 169207 -0.0172634036604 1.5926848305e-05 -44.5104984199 -11.984823846
115 173365 -0.0174085852153 1.63143051837e-05 -44.4332823421 -11.9926230932
116 170777 -0.0175584215256 1.61140823423e-05 -44.3539209053 -11.9779565165
117 171680 -0.0177060291574 1.61442298705e-05 -44.2760659514 -11.9805245613
118 172060 -0.0178537493087 1.61154509363e-05 -44.1984736266 -11.9645068771
119 172945 -0.0180008282812 1.61779787555e-05 -44.1215361332 -11.9803252966
120 172736 -0.0181485676227 1.6170558156e-05 -44.0445707329 -11.9881309684
121 172657 -0.0182962728893 1.61736059561e-05 -43.9679392752 -11.9688676233
122 172524 -0.0184440626403 1.61158723478e-05 -43.8915784788 -11.9701032385
123 173404 -0.0185909506784 1.61551333966e-05 -43.8159933971 -11.9654555411
124 173596 -0.0187381153334 1.63183380976e-05 -43.7405738342 -11.9622029143
125 170934 -0.0188879195722 1.60655733269e-05 -43.6641160909 -11.9560519278
126 172686 -0.0190346536065 1.61486506166e-05 -43.5895311365 -11.9530703413
127 172991 -0.0191820162316 1.61040529603e-05 -43.5149294103 -11.9562212299
128 174083 -0.0193285104005 1.63092159402e-05 -43.4410662441 -11.9458157704
129 171572 -0.0194779521697 1.60397460285e-05 -43.3660221108 -11.9658751455
130 173785 -0.0196239861375 1.61162838158e-05 -43.2929852696 -11.9475676497
131 174665 -0.0197703470812 1.62287187466e-05 -43.2200767298 -11.9617241044
132 173558 -0.0199181983689 1.61542729161e-05 -43.1467206607 -11.9498777816
133 173765 -0.0200652834624 1.6162213285e-05 -43.0740370551 -11.9572723353
134 173832 -0.020212412437 1.61072228135e-05 -43.0016217195 -11.9663277766
135 174873 -0.0203586040849 1.61970166578e-05 -42.9299532597 -11.9534892415
136 174324 -0.020505841782 1.61620552874e-05 -42.8580579733 -11.9580311434
137 174394 -0.0206527320565 1.62102588351e-05 -42.7866166361 -11.9446693603
138 173613 -0.0208003915257 1.61338255431e-05 -42.7150857101 -11.9529154883
139 174181 -0.020947114875 1.61539671384e-05 -42.6442891607 -11.936869424
140 174394 -0.0210939316334 1.61387037337e-05 -42.5737261605 -11.9548738997
141 174878 -0.0212404065877 1.62407332806e-05 -42.5036035528 -11.9368198952
142 173558 -0.0213883673485 1.60667707179e-05 -42.4330480057 -11.9459631106
143 175315 -0.0215340076352 1.61594024068e-05 -42.3638706191 -11.9382126667
144 175433 -0.021680438406 1.61353742554e-05 -42.2945878713 -11.9435459992
145 175980 -0.0218264241751 1.61599261083e-05 -42.2257837248 -11.9389757427
146 176089 -0.0219725866351 1.61224593595e-05 -42.1571628869 -11.9328702846
147 176869 -0.0221180882136 1.61037950903e-05 -42.0891157399 -11.9354353804
148 177990 -0.0222629632625 1.62716377043e-05 -42.0216212374 -11.9305908981
149 176093 -0.0224101344481 1.609632282e-05 -41.9533207572 -11.9312399848
150 177343 -0.0225552059722 1.62536861033e-05 -41.8862533832 -11.9276637386
151 175773 -0.0227023486668 1.61547330798e-05 -41.8184893397 -11.9270563429
152 175975 -0.022848511653 1.61725790624e-05 -41.7514350778 -11.9152993696
153 175858 -0.0229948845688 1.61222046026e-05 -41.6845413205 -11.9179268121
154 176642 -0.0231404774957 1.60610691077e-05 -41.618257526 -11.938868787
155 178534 -0.0232847478333 1.61677306636e-05 -41.5528238472 -11.9348685906
156 178503 -0.0234299886548 1.62701133424e-05 -41.4871979554 -11.926381014
157 176628 -0.0235769230814 1.60950003998e-05 -41.4210585482 -11.9078578579
158 177906 -0.0237217531108 1.61764772027e-05 -41.356112772 -11.9220776654
159 177718 -0.0238673933795 1.61702060233e-05 -41.2910489393 -11.9085658381
160 177643 -0.0240130078333 1.62342596957e-05 -41.2262411628 -11.9126665128
161 176418 -0.0241597058807 1.61181948626e-05 -41.161196972 -11.9107887744
162 177277 -0.0243050018299 1.61621576161e-05 -41.0970163371 -11.9151386349
163 177347 -0.0244506652294 1.6170171336e-05 -41.0329136792 -11.9190888481
164 177273 -0.024596431343 1.61303633422e-05 -40.9690053298 -11.9019190488
165 177916 -0.0247415754995 1.61877957454e-05 -40.9056064108 -11.9050680593
166 177524 -0.0248873972871 1.61852070554e-05 -40.842148084 -11.9083746464
167 177179 -0.0250333374713 1.60911944694e-05 -40.778874344 -11.9046684032
168 178530 -0.0251778800129 1.61681889392e-05 -40.716438108 -11.9002659277
169 178491 -0.0253231299554 1.61340987193e-05 -40.6539271548 -11.9096086422
170 179070 -0.0254678389629 1.62098675481e-05 -40.5918778689 -11.9101788749
171 178275 -0.0256135513764 1.6148225672e-05 -40.5296278952 -11.9006576836
172 178597 -0.0257585787224 1.6230492405e-05 -40.4678980734 -11.8892651505
173 177433 -0.0259048225393 1.60382279533e-05 -40.4058790258 -11.8917133354
174 179749 -0.0260483996892 1.61842301472e-05 -40.3452129178 -11.9040699028
175 179417 -0.0261934178683 1.61425104544e-05 -40.2841600583 -11.8988987396
176 179846 -0.0263378898587 1.62065690666e-05 -40.2235579309 -11.892587932
177 179108 -0.0264832336628 1.61579524248e-05 -40.1628112693 -11.8930920051
178 179255 -0.0266280819865 1.6182237687e-05 -40.1024912071 -11.8839522018
