100 100000 0.95 gpomdp bernstein 30000000
46 3477 -0.0110487591031 2.71475210547e-05 -48.1406581598 -12.0125340286
47 3295 -0.0113056581762 2.63235859598e-05 -47.9768426231 -11.9343137107
48 3284 -0.0115555598641 2.62243951385e-05 -47.8187260575 -12.0286173405
49 3297 -0.0118032240728 2.61052471667e-05 -47.6632149715 -12.04280538
50 3330 -0.0120476810387 2.58829846293e-05 -47.5108662536 -12.0602164566
51 3409 -0.0122843200332 2.68070744155e-05 -47.3644647321 -11.9201657522
52 3303 -0.0125370945361 2.61656288403e-05 -47.2092358711 -11.9690123365
53 3324 -0.0127825431022 2.60766992612e-05 -47.0596352547 -12.0183943485
54 3357 -0.0130253664335 2.62071551888e-05 -46.912717618 -11.9875866077
55 3365 -0.0132686667681 2.60381438374e-05 -46.7665799016 -12.0710172689
56 3413 -0.0135064477394 2.62714459598e-05 -46.6247797655 -12.0725474422
57 3419 -0.0137454823446 2.63189983403e-05 -46.4832398825 -12.0470344541
58 3415 -0.013985257471 2.64162891936e-05 -46.342266035 -11.9760568786
59 3380 -0.0142293425034 2.63410368742e-05 -46.1997806448 -11.9823239712
60 3360 -0.0144743204279 2.58860514147e-05 -46.0578002092 -12.120936151
61 3432 -0.0147100540559 2.69655563038e-05 -45.922137812 -11.9572802472
62 3293 -0.014965098386 2.60071199163e-05 -45.7764117998 -12.0252449883
63 3348 -0.015207003601 2.62018976967e-05 -45.6391904532 -11.94652408
64 3379 -0.0154471781352 2.5815685236e-05 -45.5039011982 -12.0249592186
65 3472 -0.0156790728679 2.66537073634e-05 -45.3741652674 -12.0484845707
66 3388 -0.0159247219121 2.64077687798e-05 -45.2376776002 -11.966544677
67 3370 -0.0161680243466 2.66484083384e-05 -45.1034405094 -11.971184014
68 3299 -0.0164193937259 2.6011870176e-05 -44.9657318468 -11.9949117801
69 3354 -0.0166608804765 2.54791840138e-05 -44.8343647215 -12.0068767993
70 3512 -0.0168874340381 2.70239477169e-05 -44.7119391054 -11.9153451439
71 3362 -0.0171373902067 2.57250003339e-05 -44.5777766485 -11.9918124691
72 3470 -0.0173687983878 2.6595824539e-05 -44.4544118965 -12.0529827902
73 3403 -0.0176124829419 2.59942767703e-05 -44.3253690144 -11.9885053716
74 3451 -0.0178480952761 2.66172969661e-05 -44.2014375914 -11.9043851768
75 3383 -0.0180930916928 2.63664283307e-05 -44.0734339497 -12.0411774833
76 3360 -0.0183381173856 2.60669799963e-05 -43.9462869959 -11.9640900424
77 3405 -0.0185764207691 2.63543520378e-05 -43.8234564299 -11.9808771021
78 3379 -0.0188203846655 2.59207204141e-05 -43.6985456895 -12.0013581186
79 3445 -0.0190555588103 2.58246809934e-05 -43.578929538 -11.97587126
80 3532 -0.0192840794987 2.6878871826e-05 -43.463437169 -11.8345170481
81 3411 -0.0195290847051 2.58881962306e-05 -43.3404156908 -11.9691584782
82 3490 -0.0197602905523 2.65917883652e-05 -43.2250769978 -11.895833855
83 3426 -0.0200020303814 2.65480958945e-05 -43.1052585932 -11.9379952027
84 3370 -0.0202474687346 2.55117182096e-05 -42.9844099693 -12.0424025024
85 3511 -0.0204752959722 2.64861363859e-05 -42.872949798 -11.8813019218
86 3464 -0.0207137487874 2.65445387331e-05 -42.7570237108 -12.0289208195
87 3402 -0.0209575499428 2.59799717296e-05 -42.639264682 -11.9294011046
88 3461 -0.0211916914989 2.6670020755e-05 -42.5268946347 -11.9258155206
89 3376 -0.0214382755545 2.64632650713e-05 -42.4093119356 -11.8929140228
90 3329 -0.021686839733 2.56703987116e-05 -42.2915652804 -11.8797456688
91 3456 -0.0219178736707 2.65710093906e-05 -42.1828185722 -11.9210831594
92 3395 -0.0221618108064 2.65421951201e-05 -42.0687189961 -11.9255954187
93 3340 -0.022409550454 2.62538297958e-05 -41.9535912589 -11.8912460773
94 3350 -0.0226531688624 2.58419289423e-05 -41.84110912 -11.8567747574
95 3444 -0.0228864810058 2.6784073623e-05 -41.7340581102 -11.9139645758
96 3343 -0.02313581827 2.56415501794e-05 -41.6203748208 -11.9783991109
97 3473 -0.0233658977327 2.64322132821e-05 -41.5161263415 -11.9239143303
98 3446 -0.0236044119964 2.62905027749e-05 -41.4087129962 -11.965273333
99 3436 -0.0238434391322 2.62236929334e-05 -41.3017334992 -11.9004267534
100 3451 -0.0240798222453 2.59108535597e-05 -41.1965859196 -11.8668246369
101 3525 -0.0243090971371 2.69331176887e-05 -41.0952108186 -11.8544923878
102 3395 -0.0245555453385 2.5937853836e-05 -40.9869069122 -11.8291541862
103 3465 -0.0247888237748 2.66763523209e-05 -40.8850191295 -11.948316586
104 3374 -0.0250358836065 2.55234494715e-05 -40.7777725318 -11.8266777846
105 3527 -0.0252615270768 2.64600375793e-05 -40.6804108943 -11.8343150252
106 3492 -0.0254973854266 2.62704805131e-05 -40.5792367108 -11.9234126433
107 3495 -0.0257314211239 2.61583850154e-05 -40.4794402923 -11.9328254419
108 3523 -0.0259625211828 2.64046708491e-05 -40.3814730598 -12.0005914405
109 3488 -0.0261991481238 2.61828744708e-05 -40.2817521806 -11.8309109391
110 3507 -0.0264319185822 2.62548932906e-05 -40.1842332251 -11.9532835899
111 3503 -0.0266661710788 2.56847275112e-05 -40.0866657769 -11.8851928119
112 3628 -0.0268868446277 2.6629989289e-05 -39.9952748338 -11.8507787105
113 3547 -0.0271212059898 2.65407459557e-05 -39.8987636865 -11.8312746809
114 3485 -0.027359073444 2.64488602448e-05 -39.8013815847 -11.8496549621
115 3453 -0.0275973467399 2.6060055396e-05 -39.7044069045 -11.9239190639
116 3490 -0.0278307494258 2.61949748831e-05 -39.6099662703 -11.7990435828
117 3501 -0.0280644252572 2.64428792238e-05 -39.515957441 -11.8842538036
118 3462 -0.0283027585159 2.6179645587e-05 -39.4206290988 -11.8951322777
119 3476 -0.0285379481247 2.59521543443e-05 -39.3271020922 -11.9854223079
120 3535 -0.0287675442066 2.65578136667e-05 -39.236316229 -11.8392266868
121 3473 -0.0290059796988 2.59660287577e-05 -39.1425709833 -11.8774542907
122 3536 -0.0292350700664 2.64450703559e-05 -39.0530099416 -11.8398444445
123 3492 -0.0294718169273 2.68182870811e-05 -38.9609763708 -11.8766053233
124 3379 -0.0297191965202 2.54362318195e-05 -38.8653700586 -11.9161863407
125 3540 -0.0299442293331 2.62238919514e-05 -38.7788937131 -11.9721923065
126 3546 -0.0301751552763 2.65619658161e-05 -38.6906374133 -11.7688226779
127 3484 -0.0304128109912 2.62489841039e-05 -38.6003175047 -11.8271839914
128 3489 -0.0306473989668 2.59716776978e-05 -38.5116650448 -11.8912490774
129 3557 -0.0308746589044 2.64527232036e-05 -38.4262531965 -11.7374904939
130 3519 -0.0311089834847 2.62816408956e-05 -38.3386679214 -11.8698225381
131 3505 -0.0313437129359 2.56855987382e-05 -38.2514176617 -11.8877965098
132 3620 -0.0315657172288 2.69138746628e-05 -38.1693417023 -11.8011166701
133 3482 -0.0318066433152 2.6524373196e-05 -38.0807550015 -11.7468007985
134 3433 -0.0320471273236 2.60241918629e-05 -37.9928298959 -11.8364556787
135 3485 -0.0322799115327 2.6191844566e-05 -37.9081909428 -11.9033273123
136 3494 -0.0325142963049 2.60630959771e-05 -37.8234343111 -11.8553004189
137 3541 -0.0327435044288 2.66143516179e-05 -37.7409965594 -11.7654302611
138 3470 -0.0329825265754 2.5860814916e-05 -37.6554960012 -11.8607230208
139 3554 -0.0332095283381 2.62004314868e-05 -37.5747331042 -11.7292828693
140 3577 -0.0334372242028 2.64830518531e-05 -37.494148381 -11.7939259756
141 3532 -0.0336708638854 2.66537566743e-05 -37.4118991764 -11.7223155702
142 3458 -0.0339105366838 2.52001250006e-05 -37.3279845795 -11.8641390349
143 3676 -0.0341250554965 2.65403627993e-05 -37.2532676417 -11.8759727185
144 3612 -0.0343544883052 2.63262702948e-05 -37.1737614514 -11.7863155435
145 3607 -0.0345814296501 2.6816838862e-05 -37.0955276319 -11.8172878278
146 3488 -0.0348212744206 2.58785657201e-05 -37.0132842463 -11.8908831135
147 3562 -0.0350485852867 2.64602501959e-05 -36.9357515871 -11.8120458665
148 3518 -0.0352833156408 2.60844884642e-05 -36.8561065572 -11.8083913115
149 3556 -0.0355121648018 2.58409812119e-05 -36.7788630813 -11.7779451488
150 3647 -0.0357332130345 2.59773366879e-05 -36.704630377 -11.8296414349
151 3709 -0.0359518323693 2.67067592977e-05 -36.631575718 -11.8206288455
152 3602 -0.0361838289718 2.62710683666e-05 -36.5544420486 -11.7993413014
153 3595 -0.0364122325537 2.63730289066e-05 -36.4788935189 -11.7490443388
154 3565 -0.0366434670609 2.6533005785e-05 -36.4028003301 -11.7581094158
155 3512 -0.0368787143716 2.64603922375e-05 -36.3257879964 -11.7748772436
156 3481 -0.037114932958 2.57365828599e-05 -36.2488618883 -11.8278514986
157 3601 -0.0373372499254 2.63686995471e-05 -36.1768300962 -11.7917987268
158 3572 -0.0375680107356 2.62122461264e-05 -36.1024362001 -11.700107435
159 3584 -0.0377960817982 2.60304455885e-05 -36.0292807451 -11.8130407205
160 3622 -0.0380212974168 2.58887410126e-05 -35.957400732 -11.8311165964
161 3698 -0.0382401733062 2.68183792513e-05 -35.8878839502 -11.8019172743
162 3573 -0.0384745976305 2.61352403323e-05 -35.8137976622 -11.7934811106
163 3610 -0.0386996837468 2.62862750009e-05 -35.7430189165 -11.7223469083
164 3610 -0.0389264290708 2.6514829157e-05 -35.6720687969 -11.754604119
165 3565 -0.0391577193591 2.63795828258e-05 -35.6000561724 -11.8040872602
166 3542 -0.0393898797507 2.57516598027e-05 -35.5281352099 -11.7896159451
167 3647 -0.0396105815565 2.60369196395e-05 -35.4600983448 -11.838294863
168 3691 -0.0398310837132 2.63023305999e-05 -35.3924461354 -11.767039289
169 3677 -0.0400545911249 2.65143442445e-05 -35.3241991537 -11.8382955364
170 3615 -0.0402839964921 2.65378240371e-05 -35.2544914552 -11.7408906679
171 3556 -0.0405167452598 2.55121725051e-05 -35.1841174695 -11.71038322
172 3720 -0.0407306605027 2.72564650159e-05 -35.1197463642 -11.781242446
173 3500 -0.0409737054764 2.59273101565e-05 -35.0469654166 -11.7279133757
174 3570 -0.0412003562257 2.62061284928e-05 -34.9794324357 -11.7727529316
175 3587 -0.0414279409522 2.57801520597e-05 -34.9119476102 -11.8174341447
176 3695 -0.0416453956245 2.67152645477e-05 -34.8477700666 -11.731919967
177 3593 -0.0418774745712 2.62575661512e-05 -34.7796012788 -11.7421710479
178 3596 -0.0421051599718 2.66260652792e-05 -34.7130466496 -11.6614691679
179 3529 -0.0423395667503 2.55197662016e-05 -34.6448597665 -11.7441811326
180 3687 -0.0425557280156 2.66977092253e-05 -34.582277192 -11.6864813499
181 3589 -0.0427879404236 2.59146841603e-05 -34.5153626256 -11.7242806661
182 3669 -0.0430079346664 2.64797709845e-05 -34.4522678623 -11.7820549447
183 3622 -0.0432359466973 2.66331252913e-05 -34.3871784605 -11.7512422203
184 3536 -0.0434714705845 2.57393261766e-05 -34.3202682459 -11.7467193219
185 3649 -0.0436914859854 2.66065397431e-05 -34.2580588154 -11.7053770767
186 3573 -0.0439238518229 2.57954446266e-05 -34.1926644858 -11.7478790345
187 3675 -0.0441427595849 2.65705659298e-05 -34.131344359 -11.668237044
188 3607 -0.0443726091273 2.63923191163e-05 -34.0672565387 -11.7581508048
189 3583 -0.0446021319169 2.61622372295e-05 -34.0035616399 -11.6874440424
190 3605 -0.0448284914929 2.61277946867e-05 -33.9410379125 -11.645004681
191 3638 -0.0450522585723 2.6448191737e-05 -33.8795146344 -11.7517237307
192 3598 -0.0452816007162 2.60815584984e-05 -33.8167499056 -11.7874680877
193 3633 -0.0455059053441 2.61641114608e-05 -33.7556471833 -11.7808654192
194 3643 -0.0457308384339 2.628060823e-05 -33.6946527576 -11.7525925131
195 3628 -0.045957751398 2.6370750751e-05 -33.6334031326 -11.7206062988
196 3605 -0.0461858784286 2.56178036428e-05 -33.5721090537 -11.6877115179
197 3738 -0.0464002965343 2.69075676961e-05 -33.5147555412 -11.8196366534
198 3588 -0.0466347158205 2.57058976466e-05 -33.4523352959 -11.728996251
199 3707 -0.0468513043222 2.64941506211e-05 -33.3949242204 -11.5780277794
200 3660 -0.0470767632238 2.55099615096e-05 -33.335426644 -11.6594000896
201 3826 -0.0472849966539 2.67048797855e-05 -33.2807131761 -11.7166872385
202 3719 -0.0475094602452 2.6942793237e-05 -33.221989939 -11.7063134591
203 3569 -0.0477449843535 2.54593366599e-05 -33.1606553561 -11.6605649077
204 3744 -0.047957097127 2.61462761828e-05 -33.1056632434 -11.7410904677
205 3769 -0.0481736734209 2.64735595019e-05 -33.0497526646 -11.7069520658
206 3720 -0.0483958187181 2.65527785299e-05 -32.9926534321 -11.7697464617
207 3649 -0.0486233264291 2.57086453028e-05 -32.9344355607 -11.703917126
208 3770 -0.0488362241384 2.69069501835e-05 -32.8801927885 -11.6693685239
209 3623 -0.0490681643549 2.60785215981e-05 -32.8213568412 -11.6399423531
210 3657 -0.0492911756314 2.59912751133e-05 -32.7650384803 -11.7300731106
211 3713 -0.0495098290028 2.61660380594e-05 -32.7100595109 -11.7498535032
212 3733 -0.049728675485 2.65525608504e-05 -32.6552672999 -11.7114493208
213 3659 -0.0499557528073 2.55052542741e-05 -32.5986616259 -11.6955402115
214 3821 -0.0501645351068 2.6822057935e-05 -32.5468373521 -11.6790296895
215 3694 -0.0503910198065 2.6133386834e-05 -32.490856673 -11.785786154
216 3710 -0.0506117847028 2.64711858497e-05 -32.4365263667 -11.6611840855
217 3667 -0.0508367668998 2.57857148345e-05 -32.3813969503 -11.6855094467
218 3768 -0.0510507041375 2.62203344307e-05 -32.3291961476 -11.6209299812
219 3778 -0.0512671915385 2.59201130634e-05 -32.2765921983 -11.6534130417
220 3843 -0.0514786505078 2.64843688181e-05 -32.2254215807 -11.7212014199
221 3783 -0.0516976611472 2.72815547032e-05 -32.172642525 -11.6764959664
222 3554 -0.0519372635839 2.54823633989e-05 -32.1151546998 -11.6641958042
223 3719 -0.0521513895498 2.62547697016e-05 -32.0640022641 -11.5598152579
224 3722 -0.0523713183902 2.63717072994e-05 -32.0116811323 -11.618376638
225 3692 -0.0525945212768 2.62156518331e-05 -31.9588051218 -11.669615643
226 3700 -0.0528157042861 2.59036971984e-05 -31.90662885 -11.6580316911
227 3774 -0.0530303690363 2.62704139399e-05 -31.8561995087 -11.7269090656
228 3766 -0.0532484114354 2.61088592071e-05 -31.8051864589 -11.7346563609
229 3791 -0.0534640043283 2.67438118233e-05 -31.7549531038 -11.6133560894
230 3685 -0.0536902032958 2.64840595839e-05 -31.7024680236 -11.6119896023
231 3638 -0.0539172060086 2.54979627641e-05 -31.6500210215 -11.6499757576
232 3811 -0.0541256668386 2.65087576879e-05 -31.6020549063 -11.648855763
233 3752 -0.0543462907777 2.66969023661e-05 -31.5514942442 -11.5584798109
234 3650 -0.0545748250565 2.5517653817e-05 -31.499340776 -11.6425098735
235 3815 -0.0547836273574 2.65713567277e-05 -31.4518848602 -11.6669970545
236 3749 -0.0550043977842 2.59810364095e-05 -31.401909696 -11.6851727576
237 3810 -0.0552173831233 2.58943955487e-05 -31.3538913042 -11.6874333701
238 3888 -0.0554256994568 2.67337682377e-05 -31.3071092354 -11.7089462715
239 3772 -0.0556473078827 2.60091023585e-05 -31.2575403609 -11.6626360807
240 3825 -0.0558598452067 2.65320186675e-05 -31.210191351 -11.6416797608
241 3763 -0.0560798116287 2.64621096095e-05 -31.1613829067 -11.586018983
242 3720 -0.0563016267382 2.55635121829e-05 -31.1123645568 -11.663203126
243 3879 -0.0565071929 2.65774846827e-05 -31.0671155468 -11.6495264757
244 3799 -0.0567259181104 2.67663511858e-05 -31.0191574638 -11.7109332758
245 3672 -0.0569543574456 2.54672981916e-05 -30.9692745981 -11.6962499095
246 3839 -0.0571622104303 2.68276103696e-05 -30.9240681006 -11.6860426707
247 3704 -0.0573885678757 2.55249955205e-05 -30.8750320875 -11.666580179
248 3870 -0.0575944456949 2.66695605349e-05 -30.8306081955 -11.5629994371
249 3777 -0.0578145831461 2.61054130965e-05 -30.7832913739 -11.6562302079
250 3815 -0.0580278626893 2.64598316681e-05 -30.7376289226 -11.710863864
251 3760 -0.0582481338903 2.62767043555e-05 -30.6906547826 -11.5338844333
252 3763 -0.0584654753425 2.64451486492e-05 -30.6444888145 -11.670091408
253 3715 -0.0586881008066 2.57410648411e-05 -30.5973882081 -11.5739605505
254 3830 -0.0588979798208 2.63917299075e-05 -30.5531573516 -11.5581420431
255 3794 -0.059115467698 2.58185024677e-05 -30.5074990935 -11.6255247214
256 3894 -0.0593224388411 2.6183342991e-05 -30.4642142007 -11.552443698
257 3907 -0.0595319258013 2.64998710146e-05 -30.420566638 -11.661528412
258 3838 -0.0597482610633 2.54707338529e-05 -30.3756638572 -11.5890110915
259 4022 -0.0599460007272 2.73118243858e-05 -30.3347725385 -11.5637534664
260 3761 -0.0601734210228 2.57292220503e-05 -30.2879216347 -11.6289510183
261 3882 -0.0603802416397 2.6655816727e-05 -30.2454790664 -11.6426458592
262 3782 -0.0606007083612 2.60531901628e-05 -30.200407778 -11.5218544948
263 3831 -0.0608127274382 2.60564119814e-05 -30.1572296498 -11.6873017048
264 3869 -0.0610235287058 2.71515377138e-05 -30.1144601423 -11.6276650574
265 3661 -0.0612552226146 2.51886533173e-05 -30.0676354198 -11.5871408513
266 3899 -0.0614570551856 2.66682485958e-05 -30.0270014989 -11.595180342
267 3804 -0.0616757598379 2.63980205884e-05 -29.9831337616 -11.570389495
268 3778 -0.0618933729354 2.58309366889e-05 -29.9396522679 -11.5537572668
269 3863 -0.0621029795882 2.61718376039e-05 -29.8979274584 -11.6533895267
270 3873 -0.0623145650563 2.59391177566e-05 -29.8559640399 -11.6394307387
271 3940 -0.0625205989762 2.6365663779e-05 -29.8152507872 -11.6127007525
272 3916 -0.0627306550372 2.69306193998e-05 -29.7738934181 -11.5502815634
273 3748 -0.0629556788845 2.59371849813e-05 -29.7297569395 -11.5985113184
274 3815 -0.0631683153973 2.62216411841e-05 -29.6882088065 -11.5157751645
275 3814 -0.0633836170797 2.62613488901e-05 -29.6462961374 -11.5176708391
276 3818 -0.0635978881154 2.64174723311e-05 -29.604739324 -11.5735577263
277 3786 -0.0638152624055 2.61450881504e-05 -29.5627380105 -11.5444414829
278 3819 -0.064028432268 2.54895289014e-05 -29.5217021656 -11.5358550125
279 3990 -0.064228436958 2.70648824513e-05 -29.483337758 -11.6087159837
280 3789 -0.0644520179645 2.58411462468e-05 -29.4406072813 -11.5319749745
281 3873 -0.0646611578232 2.62723421805e-05 -29.4007853213 -11.5224487089
282 3869 -0.0648730687379 2.63768312736e-05 -29.3605813913 -11.5338993352
283 3841 -0.0650873397481 2.61838680739e-05 -29.3200779871 -11.4965434781
284 3847 -0.0653005024557 2.61747485523e-05 -29.2799312443 -11.4986465764
285 3855 -0.0655131670612 2.6106936456e-05 -29.240023796 -11.6254206215
286 3874 -0.0657246874582 2.5729219614e-05 -29.2004744396 -11.5978077201
287 3990 -0.0659265698192 2.6231933344e-05 -29.1628598399 -11.5482444934
288 3992 -0.0661319738581 2.74929368969e-05 -29.1247213868 -11.4983645312
289 3703 -0.0663636198539 2.57776818763e-05 -29.0818697124 -11.5252106167
290 3807 -0.0665752982694 2.57402144571e-05 -29.0428586262 -11.5341948878
291 3925 -0.0667800574165 2.66359354634e-05 -29.0052554227 -11.4597943347
292 3825 -0.0669981433056 2.58063122662e-05 -28.9653475787 -11.4732183464
293 3920 -0.0672042778293 2.60938328978e-05 -28.9277614089 -11.594701267
294 3958 -0.0674100337129 2.6629047738e-05 -28.890374126 -11.5246953913
295 3860 -0.0676260496456 2.56542576225e-05 -28.851261393 -11.4844510295
296 4006 -0.067825691051 2.68899650592e-05 -28.8152393403 -11.5426955733
297 3849 -0.0680441828992 2.64840015087e-05 -28.7759538562 -11.5261018316
298 3791 -0.0682625810111 2.59802577939e-05 -28.7368284243 -11.5151895733
299 3855 -0.0684729489567 2.62637775501e-05 -28.699276229 -11.52178297
300 3846 -0.0686866317668 2.63451781966e-05 -28.6612668714 -11.5042989071
301 3826 -0.0689014505415 2.56672910853e-05 -28.6231914422 -11.531061627
302 3960 -0.0691039825185 2.63071405735e-05 -28.5874180168 -11.5735209469
303 3941 -0.069312816251 2.60303185862e-05 -28.5506571324 -11.5243418081
304 3992 -0.0695165746485 2.65238347287e-05 -28.5149119838 -11.556259426
305 3927 -0.0697274155884 2.64486915834e-05 -28.4780509072 -11.5612433243
306 3878 -0.0699404926647 2.64560502566e-05 -28.4409290012 -11.5073682081
307 3833 -0.0701558383656 2.54313259886e-05 -28.4035440713 -11.5444754007
308 4015 -0.0703543262734 2.69599901512e-05 -28.3692028457 -11.5662953213
309 3836 -0.0705744642674 2.6151087658e-05 -28.3312465795 -11.5012185084
310 3859 -0.0707860785116 2.62933213639e-05 -28.294888938 -11.5217373376
311 3831 -0.0710017487493 2.63307448119e-05 -28.2579638288 -11.5404915366
312 3815 -0.0712171042031 2.53306420212e-05 -28.2212222854 -11.4998750001
313 4025 -0.0714139461854 2.69234044143e-05 -28.187752084 -11.4719468246
314 3863 -0.0716316170907 2.59862346286e-05 -28.1508650053 -11.389291983
315 3917 -0.071839354244 2.64402932485e-05 -28.1157829456 -11.4827051672
316 3865 -0.0720534568334 2.64516413998e-05 -28.0797495746 -11.3878527158
317 3820 -0.072269590576 2.56247977895e-05 -28.0435010432 -11.5291948621
318 3952 -0.0724730094352 2.65684375454e-05 -28.0095006555 -11.4972373642
319 3872 -0.0726875617893 2.58459278597e-05 -27.9737603149 -11.5057561906
320 3962 -0.0728916602069 2.61807172434e-05 -27.9398760831 -11.5127889786
321 3976 -0.0730975081717 2.67057789134e-05 -27.9058140979 -11.4474518768
322 3865 -0.0733134833368 2.59203252996e-05 -27.8701974275 -11.4730619346
323 3940 -0.073519077051 2.6109067734e-05 -27.8364073957 -11.5936345489
324 3953 -0.0737266863299 2.59731957236e-05 -27.8023989917 -11.485665306
325 4015 -0.0739290421619 2.62811159809e-05 -27.7693598025 -11.4953138059
326 4005 -0.0741340884164 2.6223317868e-05 -27.7359902227 -11.4831970632
327 4007 -0.0743387479079 2.64951203344e-05 -27.7027923563 -11.5285535409
328 3931 -0.0745503605486 2.56492213598e-05 -27.6685803358 -11.5107492217
329 4074 -0.0747469793912 2.61326494694e-05 -27.6368955327 -11.5127392363
330 4098 -0.0749464223943 2.64317998057e-05 -27.6048566338 -11.5086450974
331 4048 -0.0751506672338 2.66096672294e-05 -27.5721513065 -11.4363843317
332 3969 -0.0753595098304 2.63801187245e-05 -27.5388190394 -11.4646837388
333 3937 -0.0755688424596 2.59351043848e-05 -27.505518925 -11.4048065184
334 4008 -0.075771202235 2.59677005316e-05 -27.4734325677 -11.4567678773
335 4067 -0.0759712172876 2.65482190675e-05 -27.4418185011 -11.5182188454
336 3993 -0.0761789615124 2.6384647887e-05 -27.4090880689 -11.4464363176
337 3948 -0.0763885040491 2.60744565956e-05 -27.3761824848 -11.4827608849
338 3997 -0.0765917781549 2.62824556445e-05 -27.3443645885 -11.4636361066
339 3980 -0.07679864954 2.6417359027e-05 -27.3120875976 -11.3523015863
340 3943 -0.0770077162428 2.57885253821e-05 -27.2795741453 -11.4253327607
341 4042 -0.0772077433805 2.59606781723e-05 -27.2485658389 -11.4661161308
342 4102 -0.0774060260592 2.6938903107e-05 -27.2179233939 -11.5118205213
343 3932 -0.0776201209255 2.56974049235e-05 -27.1849435353 -11.4349166209
344 4066 -0.0778174221848 2.61004487299e-05 -27.1546477939 -11.4302298101
345 4106 -0.0780157607154 2.65945594652e-05 -27.1242862917 -11.4701741581
346 4009 -0.0782236932998 2.64434088965e-05 -27.0925563517 -11.4220430654
347 3954 -0.0784330614158 2.63397997769e-05 -27.0607105161 -11.3866629992
348 3941 -0.0786411828997 2.58746860662e-05 -27.0291564113 -11.4453546057
349 4027 -0.07884202647 2.63172670312e-05 -26.9988018202 -11.3937530253
350 4001 -0.0790481086004 2.63995555234e-05 -26.96775314 -11.435411895
351 3957 -0.0792570195456 2.61943184164e-05 -26.9363787463 -11.479494849
