100 500000 0.5 gpomdp hoeffding 30000000
32 161998 -0.00494045896907 1.62190081023e-05 -52.4579959341 -12.1036257155
33 161130 -0.00509381446637 1.60786567875e-05 -52.3386449572 -12.0958758869
34 162565 -0.00524517016337 1.61547965767e-05 -52.2214579579 -12.1056831582
35 162751 -0.00539715598365 1.61746669299e-05 -52.1043858172 -12.079469009
36 162609 -0.00554939516694 1.62263965638e-05 -51.9877193849 -12.0881426576
37 161616 -0.00570258941451 1.60927740355e-05 -51.8709234497 -12.0775184833
38 162822 -0.00585395846056 1.61186650738e-05 -51.7561080585 -12.0940208154
39 163607 -0.00600520708815 1.61445751122e-05 -51.641964346 -12.0809985779
40 163964 -0.00615653378422 1.62562787575e-05 -51.5283379016 -12.0758816325
41 162470 -0.00630960652667 1.62017288715e-05 -51.4139823299 -12.0741908169
42 161883 -0.00646244192724 1.60927769964e-05 -51.3003835613 -12.0875190572
43 163091 -0.00661368614286 1.6196059334e-05 -51.1885332211 -12.0834574759
44 162595 -0.00676613305667 1.60837107101e-05 -51.0763586825 -12.0766236527
45 163959 -0.00691689136459 1.6218646554e-05 -50.9659805923 -12.0768547881
46 163086 -0.00706932081998 1.61658196127e-05 -50.8549348306 -12.0927093005
47 163090 -0.00722125216334 1.61570670755e-05 -50.7448040089 -12.0752830069
48 163238 -0.00737303196948 1.60940645616e-05 -50.6353292837 -12.0694259085
49 164435 -0.00752366904831 1.62167444419e-05 -50.5272146256 -12.0745289422
50 163591 -0.00767584518479 1.61297704869e-05 -50.4185334048 -12.0745818078
51 164194 -0.00782692697526 1.62400597006e-05 -50.3111647828 -12.0670171698
52 162965 -0.00797961418231 1.61005934411e-05 -50.2031888839 -12.0623387056
53 164051 -0.0081304885197 1.61838071938e-05 -50.0970180849 -12.0663420664
54 163755 -0.00828227936486 1.60925691624e-05 -49.9907232215 -12.0643566051
55 164980 -0.00843265307744 1.62369124439e-05 -49.8859321728 -12.0570687629
56 163798 -0.0085849223015 1.60624963638e-05 -49.7803351407 -12.0532007139
57 165528 -0.00873476644923 1.62098589297e-05 -49.676922085 -12.0513527035
58 164794 -0.00888632198836 1.62163789593e-05 -49.5728310328 -12.0519030359
59 163954 -0.00903832603411 1.61916046093e-05 -49.4689364925 -12.0330240761
60 163529 -0.00919029503464 1.59806421993e-05 -49.3655673951 -12.0692410418
61 166635 -0.00933887956478 1.62311952113e-05 -49.2649817565 -12.0654769553
62 165537 -0.00949029347278 1.62220108979e-05 -49.1629668721 -12.0491880731
63 164599 -0.00964205202993 1.61426552653e-05 -49.0612086799 -12.0696553428
64 164990 -0.00979288939675 1.6065721084e-05 -48.9605497317 -12.0587233139
65 166678 -0.0099422456896 1.61850321551e-05 -48.8613488639 -12.0533810744
66 166357 -0.0100928563596 1.61458797274e-05 -48.7617848246 -12.0585377297
67 166698 -0.0102429491361 1.62508421551e-05 -48.663029371 -12.0467454964
68 165270 -0.0103946688056 1.61787631501e-05 -48.5636731786 -12.0465043797
69 165057 -0.010545813007 1.60140961031e-05 -48.4651600959 -12.049078032
70 167622 -0.0106942696645 1.62136185736e-05 -48.368848581 -12.0337003095
71 166815 -0.0108449392478 1.61389844084e-05 -48.2715541236 -12.0370864773
72 167274 -0.0109947094198 1.62174557168e-05 -48.1752893125 -12.0504235407
73 166404 -0.0111456007137 1.61283695696e-05 -48.0787533176 -12.0443335948
74 167041 -0.0112953764121 1.61964322434e-05 -47.9833740796 -12.0298573848
75 166527 -0.011446016413 1.61372299857e-05 -47.8878865911 -12.0416235984
76 167014 -0.0115958864022 1.6098936093e-05 -47.7933242081 -12.0290363802
77 168155 -0.0117448927862 1.62355385308e-05 -47.6997359091 -12.0327982744
78 166973 -0.0118956943598 1.60633383391e-05 -47.6054528203 -12.0172238764
79 168722 -0.0120441211446 1.62449354751e-05 -47.5130766987 -12.0196509283
80 167377 -0.0121948280733 1.6105514273e-05 -47.4197071486 -12.0329608429
81 168408 -0.012343783323 1.61944817319e-05 -47.327841455 -12.0327920615
82 167923 -0.0124937777804 1.61677133953e-05 -47.2357525406 -12.0336178538
83 167894 -0.0126435368825 1.61598622592e-05 -47.1442234708 -12.0231544836
84 167999 -0.0127931765691 1.61066515302e-05 -47.0531791261 -12.0332347273
85 169014 -0.0129418748965 1.61950195526e-05 -46.9631125036 -12.0180427736
86 168518 -0.0130916092676 1.61560530784e-05 -46.8728235568 -12.0247531782
87 168689 -0.0132409075846 1.61663468386e-05 -46.7831996966 -12.0161136416
88 168684 -0.0133903032914 1.6162359891e-05 -46.693916658 -12.0174665403
89 168747 -0.0135396341578 1.61985218648e-05 -46.6050688809 -12.0156259643
90 168192 -0.0136895459815 1.60832243778e-05 -46.5162715529 -12.0126579877
91 169611 -0.0138377665005 1.6199138469e-05 -46.4288636472 -12.0092354594
92 169042 -0.0139873063803 1.61150485574e-05 -46.3410657 -12.0337375884
93 169919 -0.0141356857507 1.61438490533e-05 -46.2543317934 -12.0114863156
94 170302 -0.0142841630257 1.62442027039e-05 -46.1679197354 -12.0106160443
95 168957 -0.0144341568814 1.61434624473e-05 -46.0810075672 -12.0035410901
96 169344 -0.0145830497667 1.61858503424e-05 -45.9951111101 -12.000450873
97 169004 -0.0147324839502 1.60252597926e-05 -45.9092783432 -12.0075220965
98 171436 -0.0148793822898 1.63321800552e-05 -45.8252668725 -12.0029602418
99 168571 -0.015030361124 1.60491399777e-05 -45.7392961515 -12.0034505919
100 170583 -0.0151778458319 1.62353657449e-05 -45.6556791571 -12.0136003204
101 169387 -0.0153275674333 1.60837978766e-05 -45.5711596301 -11.9912982529
102 170807 -0.0154752737553 1.62035104003e-05 -45.4881364718 -12.0049886826
103 170159 -0.0156243624528 1.61926675363e-05 -45.4046952984 -11.9883465799
104 169700 -0.0157735527165 1.61546801928e-05 -45.3215560115 -11.9930879237
105 169896 -0.0159223071717 1.60593846094e-05 -45.239014589 -12.0013078153
106 171745 -0.0160693858706 1.62234592712e-05 -45.1577493206 -11.9790928044
107 170747 -0.0162184006558 1.61384268322e-05 -45.0757632585 -11.9983757267
108 171226 -0.0163664270113 1.61667896279e-05 -44.9946665718 -11.994402429
109 171213 -0.0165147192068 1.61804726836e-05 -44.9137673985 -11.9819429445
110 170962 -0.0166632456188 1.6171917038e-05 -44.8330825635 -11.9837504926
111 170860 -0.0168117379587 1.62171596835e-05 -44.7527563534 -11.9800759976
112 169976 -0.0169610324396 1.59565586597e-05 -44.6723369133 -11.9920474387
113 173629 -0.0171063744763 1.6270435551e-05 -44.5943726235 -11.9837130545
114 171800 -0.0172553623386 1.62489887074e-05 -44.5147845131 -11.9752927529
115 170360 -0.0174047811015 1.60572069301e-05 -44.4353015659 -11.9792292013
116 172252 -0.0175516232224 1.617266578e-05 -44.3575144183 -11.9569864438
117 172136 -0.0176995709551 1.61672769731e-05 -44.2794655577 -11.9695508277
118 172114 -0.017847478772 1.61961423785e-05 -44.2017608044 -11.9702253561
119 171589 -0.0179958772996 1.62053131375e-05 -44.1241208671 -11.9769348986
120 170906 -0.0181446560357 1.60280589342e-05 -44.0466044048 -11.9741032485
121 173316 -0.018290780952 1.62301253938e-05 -43.970782929 -11.9747755857
122 172193 -0.0184392299799 1.61468318339e-05 -43.8940704883 -11.9756567216
123 172529 -0.0185867731718 1.61339195831e-05 -43.8181387923 -11.9641856919
124 173092 -0.0187339582911 1.61359728179e-05 -43.7427000403 -11.9647858729
125 173621 -0.01888093786 1.61829567493e-05 -43.667672425 -11.9573344617
126 173323 -0.0190284719333 1.618709099e-05 -43.5926672008 -11.9612259637
127 172953 -0.0191762014871 1.61150040249e-05 -43.5178673741 -11.9536354142
128 173851 -0.0193228928704 1.61693061753e-05 -43.4438931603 -11.9723934792
129 173793 -0.0194701029683 1.61376788847e-05 -43.3699560492 -11.9625958502
130 174294 -0.0196168140225 1.62249249379e-05 -43.2965654967 -11.9415247656
131 173256 -0.0197647595082 1.60799942727e-05 -43.2228547918 -11.9562893924
132 174775 -0.019910744576 1.62529268682e-05 -43.1504117761 -11.9571068103
133 173241 -0.020058951694 1.61437878137e-05 -43.0771599812 -11.9445359751
134 173633 -0.0202059974933 1.6139338042e-05 -43.0047730644 -11.9668886702
135 174104 -0.0203528035768 1.60969792036e-05 -42.9327914781 -11.9589812852
136 175328 -0.0204987122205 1.62228077945e-05 -42.8615327087 -11.9576702829
137 174321 -0.020646185718 1.61375493331e-05 -42.7897944812 -11.9355441053
138 174826 -0.0207926722786 1.61995971232e-05 -42.7188181186 -11.9310424247
139 174232 -0.0209399725088 1.61083692096e-05 -42.6477290173 -11.9588376135
140 175255 -0.0210860151358 1.61733259511e-05 -42.5775239018 -11.9371361766
141 175125 -0.0212327007473 1.61833618734e-05 -42.5072857573 -11.9503377581
142 174817 -0.0213796066289 1.61630274568e-05 -42.4372178192 -11.9310316766
143 174870 -0.0215263056939 1.61260763559e-05 -42.3675222253 -11.9317559782
144 175580 -0.0216723730911 1.62302824608e-05 -42.2983969 -11.9321960455
145 174439 -0.0218198645351 1.61295184279e-05 -42.2288696092 -11.9308588479
146 175087 -0.0219661690375 1.61500865548e-05 -42.1601702641 -11.9278586758
147 175371 -0.0221125414465 1.60559403787e-05 -42.0917050121 -11.9340732498
148 177341 -0.0222572497334 1.62832334669e-05 -42.024278172 -11.9338982904
149 175245 -0.0224048818466 1.60232170341e-05 -41.9557538729 -11.9284181584
150 177804 -0.0225491073853 1.61964162486e-05 -41.8890676421 -11.9302454886
151 177257 -0.0226951166135 1.61279431651e-05 -41.8218138222 -11.9256125416
152 177943 -0.0228402277215 1.62571789508e-05 -41.7552285801 -11.9349684821
153 176305 -0.0229871797349 1.61875653869e-05 -41.6880561156 -11.9330015999
154 175920 -0.0231336624397 1.61329563216e-05 -41.6213545832 -11.9334044447
155 176511 -0.0232794062744 1.61063042233e-05 -41.5552421219 -11.9196681042
156 177584 -0.0234244692312 1.61509957356e-05 -41.4896873316 -11.9204909067
157 177855 -0.0235698238165 1.62941607017e-05 -41.4242483318 -11.9294062718
158 175558 -0.0237174231597 1.60995582956e-05 -41.3580509074 -11.9093420876
159 176746 -0.0238627686291 1.6104124725e-05 -41.2931112488 -11.9182847048
160 177860 -0.0240076994702 1.61704173059e-05 -41.2285994465 -11.9149131726
161 177781 -0.0241532592466 1.61606811279e-05 -41.1640501689 -11.9298261195
162 177878 -0.0242986918423 1.61200652673e-05 -41.099798625 -11.9189313561
163 178710 -0.024443420804 1.62313716984e-05 -41.0360960969 -11.9237767982
164 177529 -0.0245896328198 1.61202406728e-05 -40.9719807041 -11.9107210842
165 178356 -0.0247345068371 1.6195044975e-05 -40.9086885475 -11.9155368367
166 177832 -0.0248802674625 1.61520278991e-05 -40.8452453276 -11.9299990213
167 178085 -0.0250255375487 1.60988940108e-05 -40.7822501205 -11.9098206478
168 179302 -0.0251698372996 1.62078331369e-05 -40.7199061858 -11.9089813908
169 178543 -0.0253154221117 1.61194743712e-05 -40.6572385719 -11.9051980333
170 179389 -0.0254598716674 1.61813787814e-05 -40.5952882173 -11.9163636606
171 179110 -0.0256049887162 1.61833455544e-05 -40.5332796114 -11.8875062482
172 178796 -0.0257502508915 1.62076159099e-05 -40.4714366332 -11.8957248373
173 178043 -0.0258960380029 1.60744947369e-05 -40.409597914 -11.9038886347
174 179705 -0.0260399577415 1.61960258688e-05 -40.3487738542 -11.9009821859
175 179159 -0.0261851862641 1.61949065739e-05 -40.28761962 -11.9016575287
176 178635 -0.0263306176053 1.61254715563e-05 -40.2266031976 -11.8828507338
177 179372 -0.0264751276557 1.61449204973e-05 -40.1661933666 -11.8926482946
178 179757 -0.0266196570115 1.62196727689e-05 -40.1059936889 -11.8877816063
