100 100000 0.95 reinforce cheb_reinforce 30000000
66 14983 -0.00991446380105 1.55414613916e-05 -48.8797660665 -12.0322038386
67 15965 -0.0100557190483 1.6601143851e-05 -48.7862914903 -12.0700242273
68 15276 -0.0102099685138 1.57960724682e-05 -48.684689659 -12.0582113169
69 15861 -0.0103540059379 1.66479742767e-05 -48.5902558117 -12.0350301914
70 15105 -0.0105095656902 1.6227937115e-05 -48.4887432029 -12.055122364
71 15011 -0.0106616743375 1.57775730267e-05 -48.3899568154 -12.0119387899
72 15615 -0.0108066711185 1.60594283662e-05 -48.2962226282 -12.0350710513
73 15785 -0.0109534612506 1.59335110717e-05 -48.2017571079 -12.0323414296
74 16162 -0.011097391213 1.64906883061e-05 -48.1095475484 -12.0526582893
75 15639 -0.0112488272792 1.63348149204e-05 -48.012970123 -12.0151173055
76 15374 -0.0114001189561 1.64358486906e-05 -47.9169332244 -12.0408850893
77 14959 -0.0115544414258 1.57980678633e-05 -47.8194310136 -12.0296945158
78 15529 -0.0117000301573 1.63903776842e-05 -47.7278684881 -11.997192632
79 15180 -0.0118528030444 1.56952884398e-05 -47.632224896 -12.0345391114
80 15924 -0.0119956401195 1.67738356422e-05 -47.5432038615 -11.9939426026
81 14973 -0.0121530667202 1.63883231396e-05 -47.4455373462 -12.0486072974
82 14640 -0.0123086145397 1.52707817278e-05 -47.3494938419 -12.0167510163
83 16035 -0.0124471059156 1.64352351216e-05 -47.2643619259 -12.0082431302
84 15603 -0.0125982038044 1.63560149094e-05 -47.1718862967 -12.0053282281
85 15306 -0.0127500296448 1.61739594311e-05 -47.0793886753 -12.0336130907
86 15294 -0.0129002217792 1.62684543473e-05 -46.9883012621 -12.0470418255
87 15136 -0.0130520768502 1.65217544972e-05 -46.8966220197 -12.0114744465
88 14600 -0.0132091032785 1.59173626424e-05 -46.8022583123 -12.063631676
89 14974 -0.0133584860959 1.57069841298e-05 -46.7128981593 -12.0062965113
90 15689 -0.0135024950507 1.60038101043e-05 -46.6271287401 -12.0058420052
91 15950 -0.0136480200453 1.64776594204e-05 -46.5408290366 -12.0180106299
92 15454 -0.0138002381703 1.65807504096e-05 -46.450958379 -11.9951564845
93 14818 -0.0139566626957 1.56741979047e-05 -46.3590256152 -12.040757931
94 15577 -0.0141008850748 1.64193222248e-05 -46.2746401487 -11.9770206963
95 15182 -0.0142539162223 1.61540240106e-05 -46.1854923893 -12.0405942342
96 15201 -0.014404382321 1.59826221354e-05 -46.0982296201 -12.0285372816
97 15487 -0.0145518703289 1.62061177775e-05 -46.0130675253 -12.0064883852
98 15425 -0.0147017233766 1.58216212509e-05 -45.9269160917 -11.9759188728
99 15974 -0.0148454816964 1.63001743971e-05 -45.8446227182 -11.9974252749
100 15759 -0.0149945988824 1.58419465646e-05 -45.7596257993 -11.9686164842
101 16287 -0.0151371554053 1.69558274026e-05 -45.678712934 -11.9807422754
102 15034 -0.0152959647742 1.57325628849e-05 -45.5889691274 -12.0223212829
103 15711 -0.0154401073199 1.62011582285e-05 -45.5078707208 -11.9784252676
104 15656 -0.0155888053166 1.54019502149e-05 -45.4245630997 -11.9731904484
105 16920 -0.0157247825303 1.64678530816e-05 -45.3486948433 -11.9898036982
106 16410 -0.0158724116576 1.65788851031e-05 -45.2666614269 -12.0024446946
107 15737 -0.0160241799616 1.63764068895e-05 -45.1826903805 -11.9544447732
108 15405 -0.0161757031238 1.65461283687e-05 -45.099219132 -11.9978291078
109 14823 -0.016331774896 1.51937520456e-05 -45.0136200782 -11.9748129856
110 16363 -0.0164681784699 1.66336985686e-05 -44.9391203338 -11.9772629081
111 15605 -0.0166210913982 1.5408778311e-05 -44.8559475651 -11.9461404394
112 16853 -0.0167573983486 1.74753472617e-05 -44.7821117829 -11.9970335735
113 14758 -0.0169225945061 1.565144533e-05 -44.693009479 -11.9532413794
114 15550 -0.0170667332368 1.60704104685e-05 -44.6156051589 -11.9767922727
115 15702 -0.0172140124961 1.59066987061e-05 -44.5368396999 -11.978747154
116 16121 -0.0173578835395 1.64412550485e-05 -44.4602125757 -11.9433628023
117 15678 -0.0175086790821 1.62811464937e-05 -44.3802301243 -11.978089959
118 15496 -0.0176588766137 1.59872785235e-05 -44.3009012859 -12.0064185333
119 15780 -0.0178050310978 1.57894344031e-05 -44.2240281553 -11.9955580227
120 16395 -0.0179466423299 1.64765056021e-05 -44.1498441841 -11.9926480203
121 15887 -0.0180967611636 1.62992465268e-05 -44.0715234048 -11.9744565369
122 15674 -0.0182462705401 1.59065089739e-05 -43.9938458816 -11.9621397827
123 16093 -0.0183902669269 1.61461630196e-05 -43.9193376425 -11.9639456192
124 16126 -0.01853628279 1.59262176555e-05 -43.8440882233 -11.9768666658
125 16524 -0.0186785649756 1.6520936518e-05 -43.7710554543 -11.8977227484
126 15940 -0.0188288380618 1.69906313522e-05 -43.6942325941 -11.9843329887
127 14662 -0.0189899801837 1.59321192422e-05 -43.6122067178 -11.9191831873
128 15015 -0.0191392968453 1.55367194734e-05 -43.5365248051 -11.9576872155
129 16007 -0.019280324434 1.69298444301e-05 -43.4653290916 -11.9381205914
130 14814 -0.0194400607933 1.60024930802e-05 -43.3850206898 -11.9499954528
131 15062 -0.0195897995696 1.47455763122e-05 -43.3100570634 -11.9343815507
132 17404 -0.019718158169 1.74334116899e-05 -43.2460408152 -11.94954644
133 15306 -0.0198799838478 1.60411575093e-05 -43.1656524028 -11.9462563574
134 15502 -0.0200279423465 1.52977399758e-05 -43.0924620321 -11.9205404312
135 16932 -0.0201629509158 1.70051772976e-05 -43.0259339089 -11.9442477133
136 15551 -0.02031955061 1.60111602374e-05 -42.9490709269 -11.9405064885
137 15798 -0.0204658415734 1.57416735284e-05 -42.8775615381 -11.9163278641
138 16494 -0.0206066020855 1.68712998218e-05 -42.8090218559 -11.9603232567
139 15356 -0.0207629538279 1.5853612813e-05 -42.7331948162 -11.9800305245
140 15851 -0.0209075608443 1.61476872449e-05 -42.6633471903 -12.0011220094
141 15881 -0.0210547123788 1.65484560142e-05 -42.5925485105 -11.9056280342
142 15277 -0.0212084671606 1.59196365724e-05 -42.5188706264 -11.9235183255
143 15664 -0.0213545402491 1.65406408416e-05 -42.4491539785 -11.9478647642
144 15080 -0.0215092219691 1.46546059038e-05 -42.3756245516 -11.9651842361
145 17588 -0.0216361215679 1.71472121732e-05 -42.3155276021 -11.9687619744
146 15923 -0.0217921757187 1.57610614096e-05 -42.2419013217 -11.9802699282
147 16592 -0.0219326936463 1.66424281834e-05 -42.175865601 -11.9333693544
148 15810 -0.0220846946137 1.63294264536e-05 -42.104709863 -11.9352979368
149 15551 -0.0222350751458 1.60046637446e-05 -42.034593709 -11.9334775488
150 15808 -0.0223812585412 1.62299005402e-05 -41.9667008493 -11.9498727523
151 15706 -0.0225299793038 1.61663477252e-05 -41.8978974305 -11.9353889601
152 15706 -0.022678119562 1.5715030325e-05 -41.8296296346 -11.9193846103
153 16442 -0.0228188621633 1.58922767473e-05 -41.7650164188 -11.9029018806
154 16906 -0.0229592280611 1.59577050127e-05 -41.7008130716 -11.9026438758
155 17268 -0.0230986867045 1.72597902805e-05 -41.6372577482 -11.8732373819
156 15456 -0.0232581212342 1.55680282453e-05 -41.5648818046 -11.9216595102
157 16424 -0.0233976242957 1.65435071347e-05 -41.5018000594 -11.9537828766
158 15808 -0.0235487329104 1.58979810393e-05 -41.4337281931 -11.9076158817
159 16244 -0.0236919787796 1.59538613456e-05 -41.3694444958 -11.8519407546
160 16598 -0.0238341887408 1.60455281557e-05 -41.3058613189 -11.9172645015
161 16803 -0.0239763422348 1.64625228728e-05 -41.2425367505 -11.9304196508
162 16306 -0.0241243964751 1.58292358955e-05 -41.1768302721 -11.9279199253
163 16874 -0.0242643386993 1.63829888496e-05 -41.1149540177 -11.9287410679
164 16507 -0.0244107755744 1.62784537021e-05 -41.0504442296 -11.9324474405
165 16320 -0.0245571087833 1.64814738499e-05 -40.9862220265 -11.8923379169
166 15807 -0.024707655453 1.63062760712e-05 -40.9204015914 -11.9403618686
167 15584 -0.0248576608059 1.59992455497e-05 -40.8550695404 -11.8977496197
168 15851 -0.025003599766 1.62007596129e-05 -40.7917483077 -11.9243913245
169 15796 -0.0251516330013 1.56523471827e-05 -40.7277586364 -11.874331376
170 16642 -0.0252909697946 1.64581382469e-05 -40.6677479828 -11.9105181732
171 16157 -0.0254396657877 1.61772113501e-05 -40.6039403004 -11.8675350852
172 16139 -0.025585902577 1.57656328322e-05 -40.5414221224 -11.8784296255
173 16809 -0.0257255499174 1.61505319179e-05 -40.4819366482 -11.8508031123
174 16836 -0.0258684924175 1.62791001981e-05 -40.4212645389 -11.8852774528
175 16644 -0.0260133992963 1.68074499335e-05 -40.3599815293 -11.8760501065
176 15596 -0.0261679548866 1.58106242719e-05 -40.2948639052 -11.9177786391
177 16169 -0.0263107437833 1.63873994793e-05 -40.2349282233 -11.8778096005
178 15810 -0.0264604128115 1.60458434921e-05 -40.1723346461 -11.9052127614
179 16004 -0.0266060710217 1.58238723109e-05 -40.1116432931 -11.8888854949
180 16570 -0.0267472411272 1.61891950758e-05 -40.0530325021 -11.9051137589
181 16532 -0.0268918388287 1.63477949354e-05 -39.9932123218 -11.8481054174
182 16230 -0.027039201568 1.64398862582e-05 -39.9324695356 -11.8647120375
183 15786 -0.0271894669474 1.54436535755e-05 -39.8707590644 -11.9094956533
184 16988 -0.0273255381131 1.61630250662e-05 -39.8150760729 -11.8881435426
185 16994 -0.027467925751 1.63379433382e-05 -39.757008941 -11.8948119533
186 16701 -0.0276131114345 1.64916370379e-05 -39.6980109678 -11.8530962498
187 16159 -0.0277620995094 1.59311015979e-05 -39.6376873573 -11.8541181101
188 16549 -0.0279043151822 1.6050680028e-05 -39.580312131 -11.8693344542
189 16744 -0.0280467619219 1.59503971291e-05 -39.5230446246 -11.8690692786
190 17115 -0.0281867774529 1.66390955664e-05 -39.4669495046 -11.8732516428
191 16314 -0.0283363827343 1.62214120629e-05 -39.4072248834 -11.9039110415
192 16223 -0.0284826393857 1.58150939012e-05 -39.349048173 -11.864678099
193 16812 -0.0286227131535 1.69776929582e-05 -39.2935254581 -11.8795632779
194 15484 -0.0287793983366 1.53915320579e-05 -39.2316427027 -11.8544933049
195 16752 -0.0289159638125 1.65995224934e-05 -39.1778985039 -11.8394816064
196 16032 -0.0290665193324 1.59730822767e-05 -39.118855086 -11.8837052595
197 16350 -0.0292099788359 1.59026849299e-05 -39.0627949135 -11.8644184684
198 16793 -0.0293509057349 1.61043365062e-05 -39.0079138366 -11.8504205525
199 16899 -0.0294931733973 1.64186047079e-05 -38.9527000771 -11.8694811286
200 16472 -0.0296400851234 1.59743787326e-05 -38.8958827099 -11.8749873443
201 16796 -0.0297816364155 1.63537648078e-05 -38.8413284998 -11.891983084
202 16480 -0.0299279341181 1.63201640973e-05 -38.7851399883 -11.8059987637
203 16225 -0.0300750733625 1.61257039316e-05 -38.7288271385 -11.8793770578
204 16292 -0.0302201590952 1.54519891906e-05 -38.6734944763 -11.8034054091
205 17518 -0.0303542296545 1.65875914925e-05 -38.622533399 -11.8771573781
206 16785 -0.030501261974 1.64039757582e-05 -38.5668329541 -11.8802182934
207 16385 -0.0306484311953 1.54095202221e-05 -38.5112760533 -11.8432398364
208 17694 -0.0307814655987 1.63928727046e-05 -38.4612224844 -11.8458270591
209 17292 -0.030924627044 1.63575349635e-05 -38.4075353338 -11.869641684
210 16960 -0.0310688721122 1.61057797335e-05 -38.3536261309 -11.8391629321
211 17064 -0.0312104606639 1.57755282441e-05 -38.3008887863 -11.8445775066
212 17755 -0.0313464238572 1.67047243349e-05 -38.2504128246 -11.8519693761
213 16811 -0.0314943787843 1.63215386222e-05 -38.1956689543 -11.8252900494
214 16548 -0.0316400847063 1.61554014883e-05 -38.1419436959 -11.8496047129
215 16566 -0.0317842291087 1.62297068844e-05 -38.0889753588 -11.8810586884
216 16460 -0.0319295044119 1.60715176866e-05 -38.0357728326 -11.8140396463
217 16619 -0.0320726724904 1.55075052638e-05 -37.9835192635 -11.861499329
218 17769 -0.0322062710645 1.65729325152e-05 -37.9349163103 -11.8658423667
219 17051 -0.0323520238483 1.63067071654e-05 -37.8820647345 -11.8023660113
220 16810 -0.0324964605404 1.66545239264e-05 -37.8298676677 -11.852055875
221 15998 -0.0326476751271 1.57612347079e-05 -37.7754093102 -11.840511397
222 16670 -0.0327878660632 1.6229703789e-05 -37.725092054 -11.8670952218
223 16563 -0.0329326874388 1.59731037472e-05 -37.6732847985 -11.8473587019
224 16891 -0.0330738289398 1.61648080576e-05 -37.6229612756 -11.8364521849
225 16894 -0.0332166535092 1.61734293788e-05 -37.5722049714 -11.8178793409
226 16882 -0.0333596040777 1.66409517269e-05 -37.5215715933 -11.7805561377
227 16089 -0.0335102692033 1.48310232893e-05 -37.4683864021 -11.7983510082
228 18430 -0.0336357292057 1.67780498465e-05 -37.4242395166 -11.8167651721
229 17321 -0.0337821299879 1.62895787967e-05 -37.3728850069 -11.823409055
230 17106 -0.033925161676 1.6049881176e-05 -37.322879003 -11.8640711078
231 17309 -0.0340652574176 1.6396472291e-05 -37.2740583875 -11.7878774971
232 16910 -0.0342100604729 1.58763028756e-05 -37.2237618708 -11.823668188
233 17415 -0.0343482191384 1.62467839209e-05 -37.1759283894 -11.7695950367
234 17273 -0.0344901810451 1.60866164817e-05 -37.1269352023 -11.8326958294
235 17413 -0.0346301777478 1.66119571592e-05 -37.0787753988 -11.8082360216
236 16643 -0.0347780518731 1.58548061014e-05 -37.0280722295 -11.8012746639
237 17178 -0.0349169740612 1.56523778473e-05 -36.9805936145 -11.8044583718
238 18098 -0.0350505888725 1.65055596285e-05 -36.9350699679 -11.7807959174
239 17486 -0.0351939332001 1.64175387819e-05 -36.8863845081 -11.8265493945
240 17046 -0.0353383408022 1.64654765095e-05 -36.8374974214 -11.844729871
241 16536 -0.0354853843511 1.58146343163e-05 -36.7878816784 -11.790827758
242 17137 -0.0356241188293 1.59541252123e-05 -36.7412203216 -11.8184530256
243 17510 -0.0357625781226 1.57331550445e-05 -36.6947967356 -11.8212387317
244 18297 -0.0358961502364 1.63069000858e-05 -36.6501486109 -11.7833629241
245 18038 -0.0360355852696 1.66716503838e-05 -36.6036834526 -11.8224028976
246 17137 -0.0361818389355 1.6641402506e-05 -36.5551019868 -11.7727015366
247 16331 -0.0363313863731 1.54219772535e-05 -36.5055907062 -11.7939994269
248 17614 -0.0364648327968 1.68781553309e-05 -36.4615496405 -11.8036555731
249 16387 -0.0366162461081 1.59294800346e-05 -36.4117376588 -11.8123676647
250 16786 -0.0367574429598 1.57639891154e-05 -36.365437959 -11.7646199407
251 17486 -0.036894346862 1.5882398115e-05 -36.3206846946 -11.8145105298
252 17997 -0.0370303051891 1.62480843254e-05 -36.276375106 -11.8031449071
253 17848 -0.0371699731886 1.64958853974e-05 -36.2309955272 -11.7680172437
254 17261 -0.0373141626034 1.61239590386e-05 -36.1842940142 -11.7878176339
255 17335 -0.0374547992935 1.61987500115e-05 -36.1388865112 -11.7845520845
256 17278 -0.0375963224445 1.5725186256e-05 -36.093335003 -11.7725478594
257 18069 -0.0377306658315 1.66858523099e-05 -36.050225801 -11.8323718737
258 17142 -0.0378770237898 1.58723745811e-05 -36.0034062391 -11.7801434518
259 17661 -0.0380141830355 1.59069524304e-05 -35.9596659259 -11.7345514156
260 18132 -0.0381498442674 1.67450574459e-05 -35.9165327545 -11.7747951235
261 17098 -0.0382969068258 1.59425918792e-05 -35.86991929 -11.7796901288
262 17491 -0.0384353426545 1.62409196874e-05 -35.8261771371 -11.7953255248
263 17359 -0.0385769025611 1.64691272227e-05 -35.7815845683 -11.8213102891
264 16834 -0.0387226736972 1.56056690236e-05 -35.7358092312 -11.7328774301
265 17820 -0.0388569249528 1.67871904393e-05 -35.6937798758 -11.829358665
266 16733 -0.0390059605314 1.56963265244e-05 -35.647265702 -11.8110765092
267 17551 -0.0391420240064 1.60416805109e-05 -35.6049315141 -11.7889765701
268 17774 -0.0392802041133 1.61690120969e-05 -35.5620665264 -11.7752938291
269 17769 -0.039419501697 1.61192521165e-05 -35.518984621 -11.7571672715
270 17854 -0.0395580399147 1.65443547264e-05 -35.4762661935 -11.7722058405
271 17182 -0.0397029844478 1.70380267888e-05 -35.4317090566 -11.7573997748
272 15728 -0.0398590005153 1.44987967571e-05 -35.3839039064 -11.7967151659
273 18638 -0.0399809621229 1.63575489499e-05 -35.3466451888 -11.770825221
274 18280 -0.0401199012648 1.65914337676e-05 -35.3043188654 -11.8138310652
275 17508 -0.0402638978374 1.63129473193e-05 -35.2605849726 -11.7861864337
276 17249 -0.0404065366799 1.61481474313e-05 -35.217396433 -11.76810357
277 17281 -0.0405476063609 1.61679048464e-05 -35.1748126043 -11.7674628805
278 17278 -0.0406888593338 1.57085903637e-05 -35.1323019988 -11.7492225352
279 18100 -0.0408229478329 1.64526418771e-05 -35.0920660608 -11.7648345388
280 17582 -0.0409654418529 1.58005261361e-05 -35.0494338102 -11.7146900205
281 18247 -0.0410997699009 1.61507970799e-05 -35.0093630119 -11.7915686015
282 18276 -0.0412369684597 1.63653180841e-05 -34.9685539323 -11.7736114038
283 17911 -0.0413773988258 1.63877533883e-05 -34.926906536 -11.7739339324
284 17513 -0.0415196090352 1.59994696442e-05 -34.8848575119 -11.7108867691
285 17812 -0.0416572797179 1.65904110251e-05 -34.8442712116 -11.7795770926
286 17062 -0.0418031391835 1.58943067936e-05 -34.8013995223 -11.7448657208
287 17540 -0.0419409629766 1.63882164098e-05 -34.7610108782 -11.7569097774
288 17150 -0.0420846767413 1.5777246201e-05 -34.719021033 -11.7928083841
289 17841 -0.042220325213 1.64062679587e-05 -34.679504087 -11.7345057901
290 17412 -0.0423631091101 1.62716187344e-05 -34.6380300456 -11.7670376076
291 17227 -0.0425054795044 1.60677482672e-05 -34.5967997354 -11.7865424183
292 17400 -0.0426453645653 1.54752493826e-05 -34.5564088764 -11.7856532579
293 18665 -0.0427754453083 1.66220783592e-05 -34.5189549596 -11.7874785614
294 17822 -0.0429184342143 1.61435691065e-05 -34.4779017888 -11.7706019332
295 17863 -0.0430571460093 1.60010439522e-05 -34.4381935689 -11.7800955061
296 18165 -0.043193485597 1.60889324267e-05 -34.399276192 -11.7354226357
297 18308 -0.0433300374357 1.61684656545e-05 -34.3604088202 -11.7853828208
298 18304 -0.043467280056 1.64763376091e-05 -34.3214558778 -11.7451599228
299 17737 -0.0436093524705 1.60405081642e-05 -34.2812488939 -11.7445666658
300 17965 -0.0437467879286 1.65612720734e-05 -34.2424667468 -11.758037462
301 17259 -0.0438915558496 1.60945934151e-05 -34.2017346859 -11.7364902725
302 17385 -0.0440317355026 1.58904544016e-05 -34.1624096215 -11.7632680134
303 17879 -0.0441682131709 1.62253995447e-05 -34.1242323022 -11.7598811918
304 17772 -0.0443079847383 1.59780041838e-05 -34.0852447839 -11.7510337532
305 18115 -0.0444443165894 1.58275433391e-05 -34.0473246969 -11.6995761191
306 18749 -0.044577062011 1.57049416795e-05 -34.010504185 -11.6937469268
307 19648 -0.0447057292002 1.7174135096e-05 -33.9749105688 -11.7140106942
308 17739 -0.0448538098468 1.55258788323e-05 -33.9340626497 -11.6921848578
309 18931 -0.0449833963232 1.65161620359e-05 -33.8984178544 -11.6935666173
310 18271 -0.045123716901 1.62738407962e-05 -33.8599268864 -11.7175006844
311 18073 -0.045262734925 1.59925294432e-05 -33.8219018761 -11.7047772278
312 18395 -0.0453981494331 1.65067993832e-05 -33.7849660691 -11.7199560479
313 17770 -0.0455403514726 1.6189312532e-05 -33.746288429 -11.7429854518
314 17729 -0.0456799833795 1.55961805313e-05 -33.7084185803 -11.7441974075
315 18786 -0.0458106595223 1.61399235905e-05 -33.6730748424 -11.739678375
316 18836 -0.0459457099733 1.61930744948e-05 -33.6366463448 -11.7587477331
317 18785 -0.0460813905983 1.66198227883e-05 -33.6001481323 -11.7931713604
318 17940 -0.0462238864251 1.66496573867e-05 -33.5619243794 -11.7096415907
319 17082 -0.0463701823621 1.55754415842e-05 -33.5227956325 -11.7203406829
320 18138 -0.0465029931509 1.60921247212e-05 -33.487373585 -11.7266601209
321 18275 -0.0466396958439 1.59308669006e-05 -33.4510124302 -11.7032120459
322 18717 -0.046773421407 1.63016159557e-05 -33.415539845 -11.7077573668
323 18462 -0.0469112015337 1.64529685045e-05 -33.379091346 -11.691883949
324 17933 -0.0470522967753 1.65325808578e-05 -33.3418702177 -11.7554880942
325 17279 -0.0471967325288 1.58637714366e-05 -33.3038767759 -11.7346280876
326 17818 -0.0473332132617 1.55583368302e-05 -33.2680767161 -11.7013398181
327 18953 -0.0474629964414 1.67358491861e-05 -33.2341239997 -11.6972485632
328 17889 -0.0476066923489 1.59896529725e-05 -33.1966340823 -11.6671534507
329 18213 -0.0477427571394 1.68199643249e-05 -33.1612340138 -11.703255298
330 17045 -0.0478907093768 1.50974708222e-05 -33.122849909 -11.6773319462
331 19001 -0.0480164873516 1.66591234883e-05 -33.0903073294 -11.6848081736
332 18075 -0.048158789186 1.61470371252e-05 -33.0535874384 -11.6647567614
333 18110 -0.0482965806024 1.54922239701e-05 -33.0181300914 -11.6877940473
334 19393 -0.0484243360433 1.61251248562e-05 -32.9853416478 -11.7215399401
335 19474 -0.0485570346016 1.66010804072e-05 -32.9513722165 -11.7059639285
336 18634 -0.0486966963549 1.62952229646e-05 -32.9157163871 -11.7300589548
337 18392 -0.0488346840885 1.63225049351e-05 -32.8805843499 -11.7050436724
338 18103 -0.0489740018521 1.65100526449e-05 -32.845210512 -11.7465411539
339 17483 -0.0491173980596 1.58855690861e-05 -32.8089023192 -11.6742236349
340 17988 -0.0492534170965 1.5482211981e-05 -32.7745565229 -11.668718995
341 19282 -0.0493814569947 1.62556521174e-05 -32.7423092387 -11.6660012412
342 19108 -0.049516505531 1.65000431952e-05 -32.7083844463 -11.6975038247
343 18472 -0.0496559243968 1.60376249203e-05 -32.6734558323 -11.699854823
344 18715 -0.0497905539163 1.62576197104e-05 -32.6398173928 -11.691541059
345 18542 -0.0499276632166 1.66913054914e-05 -32.6056501843 -11.6690646161
346 17581 -0.0500722295185 1.58005188943e-05 -32.5697235871 -11.6536924322
347 18246 -0.0502065612756 1.54092175315e-05 -32.5364310114 -11.6785853125
348 19705 -0.05033262442 1.64353154807e-05 -32.5052667948 -11.6681955057
349 19174 -0.0504689284046 1.67134736512e-05 -32.471656752 -11.6423912965
350 18139 -0.050611441057 1.57252538686e-05 -32.4366107573 -11.6793997634
351 18970 -0.0507425582722 1.62813136631e-05 -32.4044525054 -11.6859708868
