100 100000 0.5 gpomdp cheb_gpomdp 30000000
44 6210 -0.00656765985357 1.59852684345e-05 -51.2225119383 -12.0519385962
45 6325 -0.00671578797234 1.63501428388e-05 -51.1133414524 -12.143894567
46 6208 -0.0068687186037 1.62784030759e-05 -51.0011907704 -12.0853286915
47 6138 -0.00702184812707 1.59783224867e-05 -50.8894592898 -12.0535894243
48 6257 -0.00717072525751 1.63892521655e-05 -50.7813686475 -12.0909407929
49 6117 -0.00732515843971 1.58159979408e-05 -50.6698004831 -12.1298995213
50 6339 -0.00747156421151 1.64493768038e-05 -50.5645509625 -12.0277595731
51 6160 -0.00762602837348 1.61995885003e-05 -50.4540523025 -12.0604776471
52 6140 -0.00777839866166 1.60877940151e-05 -50.3455947375 -12.0959943203
53 6189 -0.00792910639119 1.57361825197e-05 -50.2388473722 -12.1234354533
54 6466 -0.00807333760777 1.62709212335e-05 -50.1371744472 -12.1174193614
55 6398 -0.00822325515343 1.62436859323e-05 -50.0319943802 -12.0123421172
56 6348 -0.00837350728937 1.6122917153e-05 -49.927088648 -12.1738174661
57 6376 -0.00852231396321 1.63324361393e-05 -49.8236908485 -12.0631345613
58 6270 -0.00867433021024 1.61645401876e-05 -49.7185716819 -12.0099317093
59 6271 -0.00882476352104 1.6198702996e-05 -49.615049703 -12.1298006059
60 6251 -0.00897576423288 1.61769325979e-05 -49.5116364376 -12.0438240557
61 6245 -0.00912663632397 1.62276693878e-05 -49.4088071616 -12.0207952852
62 6207 -0.00927844453532 1.59165611025e-05 -49.3058365916 -12.0210021055
63 6367 -0.00942545794036 1.65757848768e-05 -49.2065898592 -12.0342174151
64 6108 -0.00958176505528 1.61839665723e-05 -49.1015743421 -12.0390079326
65 6097 -0.00973451389662 1.56779744649e-05 -48.9994489757 -12.0868799713
66 6407 -0.00987886416623 1.66607032686e-05 -48.9033893247 -12.0931716075
67 6094 -0.0100361565179 1.64285117017e-05 -48.799212149 -12.030635388
68 5934 -0.0101933288758 1.61397803561e-05 -48.6956263549 -12.0261700461
69 5950 -0.0103475318305 1.56816842451e-05 -48.5944912579 -12.0614375961
70 6250 -0.0104937165006 1.61675324949e-05 -48.4990633117 -11.9532354715
71 6250 -0.0106444410853 1.59188059799e-05 -48.401125442 -12.078136165
72 6409 -0.010790985256 1.64807027206e-05 -48.3063425452 -12.0607758165
73 6208 -0.0109451407732 1.59751875534e-05 -48.2071002167 -12.0914410185
74 6330 -0.0110931235763 1.60781287025e-05 -48.1122757445 -12.0688037034
75 6387 -0.0112413903538 1.62446223458e-05 -48.0177024656 -12.1197826529
76 6337 -0.0113917876328 1.62120417606e-05 -47.9222101705 -12.0515738484
77 6308 -0.0115422254054 1.64000235169e-05 -47.8271323925 -12.0687305933
78 6161 -0.0116962182042 1.58284002478e-05 -47.7302606765 -12.0017805871
79 6376 -0.0118423066293 1.61654524417e-05 -47.6387819259 -11.9128091458
80 6377 -0.0119914995582 1.61370052261e-05 -47.5457789568 -12.0551393642
81 6396 -0.0121402034809 1.59121150502e-05 -47.4535001055 -11.9790939091
82 6563 -0.0122849553622 1.68131559579e-05 -47.3640730859 -12.0594683358
83 6147 -0.0124430057858 1.6562911604e-05 -47.2668771933 -11.9707895954
84 5905 -0.0126018581605 1.57436036405e-05 -47.1696549601 -12.0102670754
85 6164 -0.0127496423759 1.6019554078e-05 -47.0796240755 -11.9835476945
86 6257 -0.0128989005997 1.6084892841e-05 -46.9891007303 -12.0082713335
87 6309 -0.0130481437377 1.60736986573e-05 -46.89899129 -12.1152319796
88 6369 -0.0131965827738 1.60611952569e-05 -46.809766151 -11.9906646355
89 6438 -0.0133441123966 1.61051370258e-05 -46.7214791285 -11.9991381454
90 6478 -0.0134915792322 1.64334432697e-05 -46.6336171474 -11.9695706804
91 6305 -0.0136441059321 1.65871936252e-05 -46.5431453152 -11.9682870582
92 6042 -0.0138013787347 1.5467253932e-05 -46.4502865118 -12.057226412
93 6487 -0.0139429113462 1.66866807026e-05 -46.3670904156 -12.0207306936
94 6154 -0.0140996808301 1.63656999964e-05 -46.2753432735 -12.0247440965
95 6031 -0.0142549916392 1.56028760711e-05 -46.1848673301 -12.0018369752
96 6386 -0.0143988841688 1.59918538992e-05 -46.1014114817 -12.0088100644
97 6500 -0.0145450658341 1.60886167415e-05 -46.0169884544 -12.0149024201
98 6552 -0.0146915542812 1.60893573066e-05 -45.9327504215 -12.0180588315
99 6604 -0.0148374724667 1.69059284235e-05 -45.8491984568 -12.0368711875
100 6127 -0.0149966475754 1.54944766763e-05 -45.7584606135 -12.012902223
101 6560 -0.0151376374303 1.65566732968e-05 -45.6784399129 -11.9864426465
102 6306 -0.0152913015387 1.57227176639e-05 -45.5915984492 -12.0519695826
103 6597 -0.0154339685865 1.65457112328e-05 -45.5113176359 -11.9956548243
104 6348 -0.0155870146335 1.62058207472e-05 -45.4255641962 -11.9341010946
105 6323 -0.0157372169203 1.59618822426e-05 -45.341771935 -11.9890069437
106 6456 -0.0158836267786 1.66414194094e-05 -45.2604437314 -12.0225433628
107 6153 -0.0160399867944 1.57756124889e-05 -45.173965736 -11.9846855918
108 6402 -0.0161852925364 1.61290596036e-05 -45.093948694 -12.0084628379
109 6427 -0.0163335729592 1.5773911695e-05 -45.0126361382 -11.9606911696
110 6689 -0.0164757199728 1.64232468639e-05 -44.9350098362 -12.0437447501
111 6517 -0.0166256510466 1.62283818412e-05 -44.8534730287 -11.9875135369
112 6476 -0.01677426938 1.61751656118e-05 -44.7729928375 -12.0019875413
113 6470 -0.0169224678997 1.63212061932e-05 -44.6930776072 -11.9961914914
114 6369 -0.0170731861862 1.56030329885e-05 -44.6121472248 -12.002677441
115 6744 -0.0172132110371 1.66668221953e-05 -44.5372674366 -11.9702394
116 6411 -0.0173666269353 1.59988798931e-05 -44.4555657694 -11.990401815
117 6521 -0.0175126394636 1.63671261723e-05 -44.3781340951 -11.9656442029
118 6390 -0.0176635406255 1.61101668271e-05 -44.2984432776 -11.9753565316
119 6427 -0.0178116443144 1.6044308474e-05 -44.2205572302 -11.9552799788
120 6507 -0.0179582266546 1.60677234051e-05 -44.1437886501 -11.9864228598
121 6573 -0.0181042912025 1.62088095515e-05 -44.0676034306 -11.9955393511
122 6545 -0.0182519499315 1.63602968645e-05 -43.9909015296 -11.9469136921
123 6418 -0.0184024591822 1.58324989186e-05 -43.913042673 -11.9266494278
124 6640 -0.0185456596372 1.64571465054e-05 -43.8392662648 -11.9695877408
125 6447 -0.0186967129498 1.6085069581e-05 -43.7617608589 -11.9550038198
126 6501 -0.0188437433981 1.60062907474e-05 -43.6866300398 -11.9623053165
127 6608 -0.0189888634462 1.58545314773e-05 -43.6127739152 -12.0059458091
128 6821 -0.0191303447667 1.65934929604e-05 -43.5410534529 -11.9724682814
129 6532 -0.0192816575916 1.60992938438e-05 -43.4646573815 -11.9529954479
130 6577 -0.0194279630036 1.60436850649e-05 -43.391090625 -11.9792074267
131 6660 -0.019572853955 1.60482015299e-05 -43.318525134 -11.930239473
132 6741 -0.0197169127772 1.65125930922e-05 -43.2466608518 -11.9614402685
133 6509 -0.0198677587834 1.61985451137e-05 -43.1717129455 -11.963206305
134 6488 -0.0200159705036 1.56037626451e-05 -43.0983731776 -11.9334788029
135 6870 -0.0201547169082 1.64702082357e-05 -43.0299843998 -12.0004021132
136 6662 -0.0203034364747 1.63728354975e-05 -42.9569650972 -11.940995209
137 6524 -0.0204528275258 1.61646050722e-05 -42.8839115587 -11.9239099509
138 6525 -0.0206003044193 1.59475862086e-05 -42.8120827805 -11.9649469489
139 6672 -0.0207441966433 1.63081671981e-05 -42.742274776 -11.978872332
140 6577 -0.0208923992234 1.62615747938e-05 -42.6706577733 -11.9725297775
141 6514 -0.0210408905055 1.59625168662e-05 -42.5991867081 -11.9746896506
142 6650 -0.0211851483012 1.63543526497e-05 -42.5300253045 -11.8917376583
143 6525 -0.0213343653524 1.59311132418e-05 -42.458766707 -11.9651652496
144 6683 -0.0214779887828 1.60341253339e-05 -42.3904471084 -11.9164371407
145 6774 -0.0216215707466 1.6451221963e-05 -42.3224082592 -11.9794929044
146 6581 -0.0217710238227 1.62107945945e-05 -42.2518628971 -11.9795656967
147 6552 -0.0219186257113 1.58466465521e-05 -42.1824656774 -11.9832553422
148 6768 -0.0220605828511 1.61284329689e-05 -42.1159781269 -11.902658008
149 6794 -0.0222047880088 1.63937921418e-05 -42.0486929366 -11.9634531922
150 6639 -0.0223530675387 1.59802957651e-05 -41.9797734071 -11.9403145517
151 6766 -0.0224962491447 1.63624483373e-05 -41.9134785701 -11.9441662719
152 6633 -0.0226443155445 1.64185340355e-05 -41.8451842223 -11.9286950271
153 6466 -0.0227947990221 1.58596056531e-05 -41.7760466192 -11.9331267364
154 6671 -0.0229379080883 1.63345040593e-05 -41.7105496364 -11.8837527969
155 6558 -0.0230865595633 1.60723600733e-05 -41.6427752463 -11.9892795771
156 6621 -0.0232321312832 1.58758785904e-05 -41.5766595255 -11.9173204846
157 6819 -0.0233738174514 1.60361332529e-05 -41.5125490467 -11.8984669938
158 6910 -0.0235159926733 1.62754264199e-05 -41.4484544405 -11.8667201905
159 6834 -0.0236610871123 1.68017163652e-05 -41.3832873953 -11.9311632072
160 6408 -0.0238157770193 1.54049933334e-05 -41.3140801568 -11.9919125699
161 6924 -0.0239522223263 1.65653575526e-05 -41.2532649725 -11.8642632802
162 6650 -0.0241019371394 1.5851105849e-05 -41.1867815875 -11.9272341327
163 6867 -0.0242429159699 1.65219556728e-05 -41.1244117527 -11.9006348462
164 6624 -0.0243925274037 1.63210044363e-05 -41.0584698536 -11.9369835414
165 6521 -0.0245414800124 1.56853220346e-05 -40.9930696322 -11.9370812085
166 6848 -0.0246811760943 1.68403269992e-05 -40.9319602356 -11.9597197904
167 6396 -0.0248363663145 1.59591631584e-05 -40.8643287129 -11.846101373
168 6532 -0.0249818933724 1.62084577057e-05 -40.8011515427 -11.9372980011
169 6504 -0.025130008929 1.54488709546e-05 -40.7370909399 -11.9157422069
170 6996 -0.0252661327425 1.66995033429e-05 -40.6784294352 -11.8983936908
171 6628 -0.0254173058207 1.58360726702e-05 -40.6135199246 -11.9284879677
172 6854 -0.0255582768412 1.61446802032e-05 -40.553214758 -11.8975755477
173 6869 -0.0257018370937 1.65202291234e-05 -40.4920227826 -11.9038039522
174 6627 -0.0258513980204 1.61653044009e-05 -40.4285087568 -11.9272696789
175 6628 -0.0259977358702 1.57577783717e-05 -40.3665950161 -11.8954515634
176 6909 -0.0261374532112 1.65287695586e-05 -40.3076948829 -11.8463930532
177 6660 -0.0262867222781 1.57828178108e-05 -40.2449962312 -11.9159285829
178 6925 -0.0264265027104 1.64257852621e-05 -40.1864957376 -11.8050875552
179 6745 -0.0265738986031 1.61268237104e-05 -40.125029541 -11.8483900374
180 6772 -0.0267183232101 1.57537202e-05 -40.0650217774 -11.8873046674
181 7062 -0.0268564830107 1.67476783591e-05 -40.0078191403 -11.8349236263
182 6658 -0.0270077510085 1.62106443298e-05 -39.9454147372 -11.9012763874
183 6628 -0.0271544944257 1.60174228273e-05 -39.8851009004 -11.8922092381
184 6729 -0.0272983986599 1.57807046054e-05 -39.8261670751 -11.8661049871
185 6998 -0.0274374270395 1.64900654178e-05 -39.7694294072 -11.8460574314
186 6772 -0.0275851064874 1.62044223967e-05 -39.7093746481 -11.9094404378
187 6746 -0.0277305077725 1.63670786782e-05 -39.650459984 -11.843904128
188 6610 -0.0278788702951 1.57746329463e-05 -39.5905628149 -11.8982358063
189 6878 -0.0280190473491 1.6390917181e-05 -39.534170937 -11.8726899035
190 6723 -0.0281663713147 1.59155961325e-05 -39.475112923 -11.8741027146
191 6897 -0.0283076148716 1.59853046516e-05 -39.418692442 -11.8772652235
192 7025 -0.02844817268 1.61704468938e-05 -39.3627393058 -11.8961633946
193 7022 -0.0285903870351 1.65976362255e-05 -39.3063220986 -11.8264933761
194 6722 -0.0287395870955 1.62548330186e-05 -39.2473437498 -11.8252720625
195 6662 -0.0288863570018 1.55807950403e-05 -39.1895348599 -11.8737785234
196 7070 -0.0290229184491 1.65914202439e-05 -39.135931856 -11.9170869481
197 6772 -0.0291715086503 1.62178344435e-05 -39.077808912 -11.8517917316
198 6737 -0.0293171293271 1.59695357443e-05 -39.0210503086 -11.8670993802
199 6873 -0.029459092454 1.58780341515e-05 -38.9659095286 -11.8928647299
200 7077 -0.0295981909951 1.64131178248e-05 -38.9120645312 -11.8542939672
201 6902 -0.029743789411 1.5978637945e-05 -38.8558966147 -11.9324572947
202 7035 -0.0298841901787 1.64159180356e-05 -38.8019199987 -11.7473775409
203 6859 -0.0300302682253 1.63636204081e-05 -38.7459538179 -11.8643325174
204 6723 -0.0301773466721 1.57737904418e-05 -38.6898022347 -11.8302658787
205 6997 -0.0303163273166 1.59475174729e-05 -38.63692375 -11.9236424585
206 7154 -0.0304552804226 1.62080939152e-05 -38.584231187 -11.8901459127
207 7124 -0.030596804891 1.6539642735e-05 -38.5307429681 -11.8962201073
208 6860 -0.0307439820684 1.61359486678e-05 -38.4753094497 -11.8494453915
209 6881 -0.0308873383928 1.57887937511e-05 -38.4215014073 -11.8504227407
210 7150 -0.0310249496451 1.63270080613e-05 -38.3700218898 -11.8105904861
211 7035 -0.0311684150598 1.6271931282e-05 -38.3165310083 -11.8174564917
212 6960 -0.0313121583138 1.60845398501e-05 -38.2631185179 -11.8559079113
213 7018 -0.0314536580138 1.60828460807e-05 -38.2107167186 -11.8742860132
214 7078 -0.0315945448423 1.66948874315e-05 -38.1587155112 -11.8502346173
215 6709 -0.03174476299 1.61224845209e-05 -38.103460002 -11.8274215821
216 6739 -0.0318895037287 1.58189626629e-05 -38.0504037156 -11.7889585009
217 6981 -0.0320290365912 1.63300162343e-05 -37.9994269305 -11.9056547367
218 6866 -0.0321742770754 1.62230702822e-05 -37.9465418283 -11.8385492362
219 6827 -0.032318982616 1.60157051744e-05 -37.8940300679 -11.8693131032
220 6932 -0.0324607464448 1.61818234488e-05 -37.8427577849 -11.841017059
221 6921 -0.0326040950354 1.58934876619e-05 -37.7910845445 -11.7943673795
222 7116 -0.0327429542089 1.60273675305e-05 -37.7411939269 -11.8498355913
223 7217 -0.0328819928824 1.6182143201e-05 -37.6914000434 -11.8539665565
224 7206 -0.0330224875945 1.66121274529e-05 -37.641247796 -11.8167489768
225 6888 -0.0331700074029 1.56062571762e-05 -37.5887633816 -11.849558761
226 7291 -0.0333047035204 1.61739582434e-05 -37.5409976888 -11.8349662163
227 7286 -0.0334443547344 1.60606914038e-05 -37.4916316263 -11.834026529
228 7365 -0.0335822805445 1.64766285934e-05 -37.443031433 -11.8619399265
229 7137 -0.0337260182625 1.61640089337e-05 -37.3925474483 -11.8687660502
230 7139 -0.0338670100955 1.62896348243e-05 -37.343189837 -11.8217075363
231 7051 -0.0340099860686 1.63891485218e-05 -37.2933006298 -11.7780913048
232 6894 -0.0341554627252 1.57983278029e-05 -37.2427064998 -11.8922744313
233 7157 -0.0342930938193 1.66641987326e-05 -37.1949958343 -11.9163087237
234 6805 -0.0344419742162 1.54942834132e-05 -37.1435542997 -11.8100517871
235 7286 -0.0345757532498 1.63433651928e-05 -37.097479531 -11.8570714932
236 7157 -0.0347181338488 1.63041911643e-05 -37.0485963948 -11.8160125316
237 7058 -0.0348611630775 1.63252219803e-05 -36.9996497933 -11.8299082071
238 6945 -0.0350055316157 1.63537661872e-05 -36.9504059184 -11.8169167336
239 6814 -0.035151535584 1.63604113721e-05 -36.9007679693 -11.8384967474
240 6681 -0.0352990459417 1.56588420862e-05 -36.8507843126 -11.8361465417
241 7035 -0.0354366408709 1.58603453649e-05 -36.8043105525 -11.8643099752
242 7257 -0.0355738520563 1.6320120744e-05 -36.7581099704 -11.8005053032
243 7145 -0.0357161461041 1.63315352758e-05 -36.7103486567 -11.8441488586
244 7027 -0.0358597344677 1.59396212533e-05 -36.6623077396 -11.8240408249
245 7191 -0.0359982664462 1.59438304929e-05 -36.616105281 -11.8178401477
246 7356 -0.0361352750513 1.68364209141e-05 -36.5705519582 -11.8172836191
247 6873 -0.036284946389 1.5276947711e-05 -36.5209480473 -11.7939542609
248 7523 -0.0364147515642 1.66465193026e-05 -36.4780624609 -11.8405448925
249 7166 -0.0365596812278 1.60626824452e-05 -36.4303266985 -11.7972997454
250 7242 -0.0366987883749 1.61047177011e-05 -36.3846536371 -11.820112717
251 7288 -0.0368378220615 1.64601397291e-05 -36.3391458794 -11.8337738742
252 7074 -0.0369820518636 1.56051953548e-05 -36.2920858241 -11.8680802539
253 7489 -0.0371149491554 1.66156867846e-05 -36.2488566273 -11.7739651995
254 7156 -0.0372597119501 1.60587980008e-05 -36.2019125177 -11.7716603477
255 7235 -0.0373988551631 1.61833620813e-05 -36.1569323366 -11.8651757719
256 7223 -0.0375391942448 1.60521348437e-05 -36.1117055075 -11.7318022157
257 7307 -0.0376775863419 1.5995917736e-05 -36.0672431262 -11.9045639834
258 7435 -0.0378143081338 1.6740540606e-05 -36.0234503608 -11.8159754061
259 7015 -0.0379616167574 1.60947163787e-05 -35.9764138187 -11.8284166229
260 7066 -0.0381027226869 1.62111181993e-05 -35.9315003972 -11.7677801556
261 7034 -0.0382451741265 1.63167339934e-05 -35.8862995438 -11.7507886509
262 6928 -0.0383896513478 1.54847399809e-05 -35.8405997663 -11.8376881309
263 7425 -0.0385220915508 1.61973047861e-05 -35.7988341402 -11.7610350582
264 7402 -0.0386608408735 1.58854278535e-05 -35.755208319 -11.749263985
265 7616 -0.0387949895638 1.67920140885e-05 -35.7131543998 -11.7564243662
266 7148 -0.0389413661355 1.61396762078e-05 -35.6674071739 -11.7223563057
267 7168 -0.0390818637973 1.6045029061e-05 -35.6236340677 -11.8149922379
268 7257 -0.0392206742562 1.64464288256e-05 -35.5805175935 -11.7358293471
269 7054 -0.0393649910225 1.59398788175e-05 -35.5358281862 -11.7508293198
270 7218 -0.0395032616654 1.61324765064e-05 -35.4931418376 -11.7675881763
271 7243 -0.0396429629829 1.61336894939e-05 -35.4501432309 -11.7694017624
272 7267 -0.0397824420649 1.60845977905e-05 -35.407342219 -11.7530057129
273 7328 -0.0399209215373 1.64904418764e-05 -35.3649750894 -11.6945635314
274 7091 -0.0400652435255 1.61058435409e-05 -35.3209546773 -11.7658879488
275 7135 -0.0402057675976 1.53625227399e-05 -35.2782237173 -11.7369162323
276 7742 -0.0403344400262 1.66809079443e-05 -35.2392095296 -11.7373108622
277 7349 -0.0404778500606 1.61412953682e-05 -35.195853434 -11.7493349458
278 7368 -0.0406164383363 1.62143880817e-05 -35.1540813328 -11.7339157994
279 7332 -0.0407559911132 1.58627768751e-05 -35.1121433702 -11.7517533337
280 7562 -0.0408904317428 1.65273437576e-05 -35.0718596629 -11.7759208838
281 7290 -0.0410330878007 1.6339263814e-05 -35.029240331 -11.701459883
282 7163 -0.0411753640144 1.56047276148e-05 -34.9868631715 -11.7738497271
283 7584 -0.0413074260055 1.65945907005e-05 -34.9476428406 -11.7312731984
284 7262 -0.041450943056 1.60369740977e-05 -34.9051449954 -11.7226498735
285 7358 -0.041588726629 1.60387513814e-05 -34.8644663705 -11.7423179363
286 7454 -0.0417256359369 1.60702523718e-05 -34.8241631808 -11.7665596042
287 7527 -0.0418621459837 1.6472468711e-05 -34.7840934627 -11.7931727971
288 7297 -0.0420042626134 1.59903250512e-05 -34.742500514 -11.7936712035
289 7429 -0.0421409914016 1.63896634324e-05 -34.7026018201 -11.7102797338
290 7263 -0.0422827268475 1.66031423978e-05 -34.6613631485 -11.7386848257
291 6949 -0.0424295202939 1.59500322156e-05 -34.6187821118 -11.7063141776
292 7104 -0.0425689922723 1.54236865493e-05 -34.5784461817 -11.712658912
293 7661 -0.0426988620282 1.65411786836e-05 -34.5409931038 -11.724876854
294 7375 -0.0428408115198 1.5951848627e-05 -34.5001726164 -11.7652088162
295 7538 -0.0429762233497 1.65827519643e-05 -34.4613448599 -11.7811929597
296 7227 -0.0431199886261 1.58015923066e-05 -34.4202417564 -11.8177350978
297 7500 -0.0432544615706 1.63085041417e-05 -34.3819066741 -11.7697575893
298 7393 -0.0433942494596 1.64204077323e-05 -34.3421699862 -11.6741181121
299 7205 -0.0435368181916 1.58737089848e-05 -34.3017615338 -11.7780635006
300 7422 -0.0436726073375 1.65864551403e-05 -34.2633856344 -11.7055031576
301 7113 -0.0438175512906 1.58359088442e-05 -34.2225414436 -11.7650755786
302 7356 -0.0439536288725 1.6421774439e-05 -34.1843070797 -11.7318337463
303 7168 -0.0440965775112 1.57670168796e-05 -34.1442577585 -11.7524538827
304 7465 -0.0442310708942 1.60138763383e-05 -34.106685035 -11.7411347681
305 7582 -0.0443666134192 1.62697208676e-05 -34.0689244414 -11.748753637
306 7503 -0.0445050401429 1.60631737715e-05 -34.0304689194 -11.7042986387
307 7582 -0.0446409949242 1.60907841388e-05 -33.9928064682 -11.6987647342
308 7641 -0.04477666199 1.64161436111e-05 -33.9553283473 -11.7088333779
309 7450 -0.044916831269 1.59446989143e-05 -33.9167158068 -11.6956112481
310 7620 -0.0450514505149 1.65712795773e-05 -33.8797362981 -11.6884203088
311 7314 -0.0451942581524 1.58349457835e-05 -33.84061855 -11.7785505593
312 7564 -0.0453284381737 1.60201289384e-05 -33.803967851 -11.7999125954
313 7677 -0.0454631860968 1.68655553645e-05 -33.7672628005 -11.7114129724
314 7152 -0.0456101653006 1.55828514773e-05 -33.7273406413 -11.7783107595
315 7589 -0.0457419968593 1.62168921235e-05 -33.6916342142 -11.7424549225
316 7550 -0.0458795413652 1.61363593723e-05 -33.6544821934 -11.7219969765
317 7573 -0.0460161963706 1.61866335743e-05 -33.6176729215 -11.6572864008
318 7558 -0.0461534183835 1.66555631745e-05 -33.5808132902 -11.7118031932
319 7192 -0.04629815698 1.59368002819e-05 -33.5420453065 -11.7027489192
320 7362 -0.0464350467865 1.5952487075e-05 -33.5054837464 -11.7323733351
321 7524 -0.0465705879378 1.61668682511e-05 -33.4693817275 -11.6960350362
322 7524 -0.0467079501359 1.61088838792e-05 -33.432895096 -11.7379143141
323 7568 -0.0468444175782 1.64052026596e-05 -33.3967458429 -11.7577241301
324 7387 -0.0469850893259 1.59319768666e-05 -33.3595864975 -11.7568528733
325 7565 -0.0471200863169 1.61511133126e-05 -33.3240246647 -11.7691712791
326 7577 -0.0472568329271 1.63812366401e-05 -33.2880998802 -11.7569298221
327 7414 -0.0473970452125 1.63155446891e-05 -33.2513665658 -11.7254276201
328 7303 -0.0475377524441 1.59961675662e-05 -33.2146069198 -11.6963792807
329 7430 -0.0476745155438 1.59908074143e-05 -33.1789764746 -11.6810699644
330 7564 -0.047810022461 1.61647375649e-05 -33.1437689669 -11.6487534443
331 7565 -0.0479469881152 1.59954870052e-05 -33.1082788315 -11.6717537209
332 7698 -0.0480813517177 1.64598389366e-05 -33.0735567119 -11.6938480304
333 7472 -0.0482216833821 1.64694014415e-05 -33.0373910931 -11.6689937668
334 7246 -0.0483642733617 1.56483913787e-05 -33.0007464075 -11.6525709417
335 7638 -0.0484962367356 1.60407125374e-05 -32.9669247627 -11.7850761293
336 7736 -0.0486306429556 1.62144605318e-05 -32.9325676472 -11.6828608562
337 7699 -0.0487668371508 1.58651188498e-05 -32.8978464062 -11.6861483812
338 7938 -0.0488980693384 1.65203846943e-05 -32.8644783144 -11.6615789053
339 7658 -0.0490371980852 1.59843679692e-05 -32.8291964791 -11.7132670303
340 7801 -0.0491705751976 1.66986613322e-05 -32.7954637742 -11.7248123693
341 7391 -0.0493137227028 1.61433914459e-05 -32.7593582551 -11.6935700602
342 7408 -0.049451949293 1.60148431707e-05 -32.7245900564 -11.6886684461
343 7523 -0.0495880271692 1.59794791907e-05 -32.690454219 -11.6384590404
344 7667 -0.0497225211471 1.63203533363e-05 -32.656804947 -11.7761912233
345 7548 -0.0498609618758 1.60810204918e-05 -32.6222605236 -11.7143972989
346 7614 -0.0499967843366 1.5922900257e-05 -32.5884600544 -11.6980749725
347 7805 -0.0501296167554 1.62979196016e-05 -32.5554901647 -11.6513838784
348 7702 -0.0502664837141 1.61167753608e-05 -32.5216079857 -11.6755638589
349 7741 -0.0504014851215 1.60211148728e-05 -32.4882758941 -11.7517398519
350 7856 -0.0505346984765 1.63796248525e-05 -32.4554708638 -11.6568828028
351 7688 -0.0506723736849 1.6248627098e-05 -32.421656051 -11.6946814593
