100 100000 0.75 gpomdp cheb_gpomdp 30000000

1 100 0 5.2761673633e-06 -56.6666666667 -12.230088881
2 4798 -4.58385371215e-05 1.78909186634e-05 -56.6240730557 -12.1782750895
3 4029 -0.000215459995626 1.62849931645e-05 -56.4670867992 -12.1226786627
4 3981 -0.000370774306326 1.6218116411e-05 -56.3242027489 -12.0948512893
5 3961 -0.000525853510712 1.59587610018e-05 -56.1823488104 -12.1043470745
6 4046 -0.000676837228814 1.63453092887e-05 -56.0450157865 -12.0988736864
7 3974 -0.000832875564012 1.56513255643e-05 -55.9038815241 -12.1416273534
8 4188 -0.000978417852005 1.67029076561e-05 -55.7729644263 -12.1629358311
9 3967 -0.00113801085919 1.64981974873e-05 -55.6302046955 -12.1248815068
10 3836 -0.00129830715463 1.53014611642e-05 -55.4876471512 -12.2238111118
11 4189 -0.00144057882614 1.59616979926e-05 -55.3618116458 -12.2928417241
12 4277 -0.00158744508299 1.72005417309e-05 -55.2325895417 -12.0242435636
13 3852 -0.00175422776812 1.58166659585e-05 -55.0866711261 -12.0583304549
14 3992 -0.00190487867384 1.60717860946e-05 -54.9556165513 -12.0959881655
15 4031 -0.00205721155743 1.65475037341e-05 -54.8238167013 -12.0380745517
16 3878 -0.00221710470243 1.56991299151e-05 -54.68624579 -12.1226023378
17 4067 -0.00236524684778 1.62964210837e-05 -54.5594835853 -12.1497879385
18 4014 -0.00252003204067 1.61380983004e-05 -54.4277486398 -12.1931503019
19 4026 -0.00267308785192 1.5709952745e-05 -54.2981948395 -12.0945125618
20 4217 -0.00281866183116 1.65316830456e-05 -54.1756232484 -12.129806007
21 4064 -0.00297471431322 1.63065018202e-05 -54.0449262227 -12.1627615595
22 4007 -0.0031297316489 1.63087875082e-05 -53.9158048561 -12.0806613883
23 3950 -0.00328588764502 1.59273081336e-05 -53.7864433773 -12.1525692389
24 4047 -0.00343654270971 1.6548632898e-05 -53.6623073267 -12.1378675985
25 3893 -0.00359613949456 1.56529327077e-05 -53.5315137341 -12.1348664914
26 4102 -0.00374321521685 1.63127446933e-05 -53.4116232974 -12.0475860344
27 4042 -0.00389762081373 1.60495585874e-05 -53.2864149747 -12.0252484954
28 4091 -0.00404862876798 1.67382762541e-05 -53.1646078187 -12.1348577509
29 3861 -0.00421073499421 1.58873689817e-05 -53.0345537547 -12.1063082215
30 3972 -0.00436242651938 1.60011141608e-05 -52.9135112981 -12.1701878277
31 4040 -0.00451392652822 1.60471982257e-05 -52.7932497929 -12.18586919
32 4090 -0.00466493155208 1.62854543631e-05 -52.6740010422 -12.0874749499
33 4041 -0.00481909127176 1.58721085778e-05 -52.5528944244 -12.2136146724
34 4164 -0.00496710872005 1.59845865979e-05 -52.4372107117 -12.1904833139
35 4242 -0.00511479792806 1.64030222431e-05 -52.3223625977 -12.0742809504
36 4142 -0.00526817510421 1.64155816337e-05 -52.2036989585 -11.9815637458
37 4039 -0.00542361053409 1.60557239746e-05 -52.0840696904 -12.0508818968
38 4085 -0.00557477988298 1.60044696309e-05 -51.968324326 -12.1777568871
39 4153 -0.00572422656523 1.67811799358e-05 -51.8544756309 -12.1017350511
40 3902 -0.00588588175923 1.56962385366e-05 -51.7319681591 -12.0070320197
