100 100000 0.95 gpomdp bernstein 30000000
59 3202 0.0147628777269 2.64151551992e-05 -75.568691738 -12.2623889649
60 3182 0.0150208749989 2.67791345076e-05 -76.0263577717 -12.2616623334
61 3098 0.0152889654388 2.57319779157e-05 -76.5083881984 -12.3187144633
62 3191 0.0155412580462 2.67892964997e-05 -76.9681486596 -12.3021309449
63 3096 0.0158106943217 2.59970160007e-05 -77.4658546352 -12.2522085264
64 3145 0.016068722421 2.648018281e-05 -77.9491112021 -12.3382044858
65 3106 0.0163344323788 2.56270431381e-05 -78.4536701956 -12.4235247013
66 3227 0.0165821492645 2.66169786008e-05 -78.9305119593 -12.2587550063
67 3163 0.0168442338455 2.60490660144e-05 -79.4419277287 -12.3194984274
68 3213 0.0170962729839 2.66308892523e-05 -79.9405878079 -12.3525341267
69 3137 0.0173616996424 2.63973710052e-05 -80.4731460372 -12.3599691529
70 3114 0.0176258231893 2.60622338399e-05 -81.010798158 -12.3829136051
71 3154 0.0178833012751 2.66255087141e-05 -81.5424853411 -12.2664649061
72 3087 0.0181522968229 2.61868418212e-05 -82.1061059826 -12.2928483043
73 3100 0.0184159751089 2.60556163486e-05 -82.6668476023 -12.26410279
74 3146 0.0186735614214 2.62741526524e-05 -83.2227085353 -12.3758578935
75 3134 0.0189361919812 2.65346904127e-05 -83.7978541029 -12.2723941401
76 3092 0.0192028482102 2.6073949421e-05 -84.3906881194 -12.308590218
77 3135 0.0194613759032 2.64900180731e-05 -84.974180146 -12.2920138226
78 3102 0.0197266211271 2.6064036746e-05 -85.581971203 -12.309883224
79 3152 0.0199832304425 2.69326811146e-05 -86.178982989 -12.2839102969
80 3030 0.020260112939 2.57984939877e-05 -86.8333336174 -12.3653816661
81 3115 0.0205185432232 2.63626652226e-05 -87.4538281936 -12.3924563412
82 3094 0.0207846931551 2.67080405716e-05 -88.102936172 -12.3112458344
83 3022 0.0210592250658 2.55741769984e-05 -88.7834609196 -12.2894746346
84 3158 0.0213108393573 2.64858376162e-05 -89.417200382 -12.3793519838
85 3121 0.0215750340946 2.5990156591e-05 -90.0931955007 -12.3368817403
86 3176 0.0218299519229 2.64661376192e-05 -90.7559625172 -12.2922156105
87 3138 0.0220929992436 2.62283368294e-05 -91.4509499482 -12.3741536657
88 3147 0.0223527233163 2.62141283012e-05 -92.1484736595 -12.340054343
89 3156 0.0226119413599 2.64187346845e-05 -92.856128589 -12.4216033369
90 3130 0.0228749469752 2.64340789868e-05 -93.5861491327 -12.3708823141
91 3102 0.0231403641729 2.59121719639e-05 -94.3354559758 -12.3395039623
92 3176 0.0233940503771 2.66933278132e-05 -95.0637696159 -12.3547149853
93 3104 0.0236613400661 2.65484639363e-05 -95.8442902894 -12.4431737721
94 3050 0.0239330662958 2.58723206076e-05 -96.6519636096 -12.4177146271
95 3127 0.0241906206138 2.70005246514e-05 -97.4310784968 -12.4278314689
96 2987 0.0244728448212 2.59065480953e-05 -98.3003965043 -12.4107488791
97 3045 0.0247390713427 2.59305976079e-05 -99.1357763518 -12.2659114202
98 3115 0.0249977490363 2.63687112399e-05 -99.9621285311 -12.4032689164
99 3101 0.0252623524416 2.62886817556e-05 -100.822768801 -12.4524564869
100 3105 0.0255255854474 2.64721141119e-05 -101.694787792 -12.398652386
101 3071 0.0257938614767 2.62966169957e-05 -102.600221858 -12.4785366215
102 3072 0.0260601353079 2.62704376306e-05 -103.516052251 -12.317361254
103 3078 0.026325590139 2.58871981876e-05 -104.446566594 -12.4196828349
104 3152 0.0265813447652 2.6807226854e-05 -105.360079092 -12.4097085743
105 3063 0.0268529324736 2.6092672975e-05 -106.348942059 -12.4180921902
106 3101 0.0271147097568 2.65576226484e-05 -107.320946131 -12.3922757788
107 3055 0.0273849122657 2.54619432391e-05 -108.344235884 -12.5507581129
108 3205 0.0276327692579 2.73098468827e-05 -109.301294806 -12.4700856235
109 3011 0.0279153158848 2.5990270461e-05 -110.414427055 -12.4488419217
110 3066 0.0281790886491 2.60924025121e-05 -111.475523741 -12.3932102069
111 3106 0.0284402608826 2.66273312324e-05 -112.54767689 -12.3508359319
112 3038 0.0287137191989 2.58392765451e-05 -113.693933924 -12.4738873678
113 3117 0.028972222212 2.66197921801e-05 -114.800467091 -12.4491507938
114 3049 0.0292447634898 2.60490663533e-05 -115.99204393 -12.4657451619
115 3084 0.0295087710581 2.66291546703e-05 -117.171521894 -12.371806759
116 3026 0.0297822335744 2.634274721e-05 -118.420271371 -12.4941995946
117 3012 0.0300549193657 2.57656769115e-05 -119.693786185 -12.3841595121
118 3116 0.0303114982175 2.6918093453e-05 -120.918765068 -12.4165961829
119 3001 0.0305905787974 2.60649604568e-05 -122.281562901 -12.405686977
120 3050 0.0308556667347 2.58744225554e-05 -123.606367097 -12.4966843524
121 3121 0.0311144580158 2.66486896333e-05 -124.929209471 -12.5401712234
122 3057 0.0313855078698 2.67819492544e-05 -126.347062928 -12.3773370602
123 2973 0.031665312811 2.64165969583e-05 -127.846686675 -12.4304010302
124 2952 0.0319437604785 2.55898304753e-05 -129.376673391 -12.4331134132
125 3073 0.032203618908 2.65127476098e-05 -130.839653318 -12.460052157
126 3025 0.0324772313688 2.66284294484e-05 -132.418107257 -12.5108060685
127 2962 0.0327572234693 2.5784691733e-05 -134.075301278 -12.3525053882
128 3055 0.0330197443961 2.62210916612e-05 -135.669112421 -12.4588517813
129 3078 0.0332838226094 2.65576599919e-05 -137.312973427 -12.6081442173
130 3022 0.0335581955428 2.62598889672e-05 -139.065727417 -12.5029422276
131 3028 0.033828046243 2.66471255617e-05 -140.835912383 -12.4263487427
132 2970 0.0341065271294 2.60742611329e-05 -142.712854948 -12.5591299337
133 3012 0.0343756880612 2.60185026259e-05 -144.577394152 -12.4319982774
134 3065 0.034639464699 2.66007140787e-05 -146.454718057 -12.5527507774
135 3008 0.0349146600647 2.66204978744e-05 -148.468379499 -12.4222648075
136 2950 0.0351954487353 2.54899553559e-05 -150.583444859 -12.5256021872
137 3092 0.035452376097 2.69716849046e-05 -152.574625861 -12.3919488998
138 2970 0.035734596188 2.60708106376e-05 -154.826087108 -12.4897580899
139 3011 0.0360039874635 2.62290689319e-05 -157.040768544 -12.4984000752
140 3024 0.0362737208265 2.68518517818e-05 -159.325381331 -12.4638935057
141 2918 0.0365606960649 2.55956112832e-05 -161.833243979 -12.5362782566
142 3037 0.0368235703663 2.63767165863e-05 -164.203662141 -12.3882687774
143 3033 0.0370929948906 2.60246747708e-05 -166.709246549 -12.6391978647
144 3083 0.0373556875406 2.71236116897e-05 -169.22992342 -12.524440544
145 2934 0.0376429873603 2.62001837627e-05 -172.07892442 -12.6127990752
146 2946 0.037920357011 2.56229073113e-05 -174.925522512 -12.5444058684
147 3062 0.0381811989139 2.6826967272e-05 -177.693078396 -12.51688789
148 2966 0.0384624480778 2.66419743828e-05 -180.78068435 -12.5561659799
149 2902 0.0387484888634 2.56235100402e-05 -184.037025812 -12.5377070041
150 3015 0.039013575814 2.64747667635e-05 -187.165155368 -12.5516517393
151 2986 0.0392889899735 2.57679296311e-05 -190.533845237 -12.6582158058
152 3079 0.0395498085907 2.68099645042e-05 -193.841673781 -12.5447974863
153 2984 0.0398293557185 2.6109336969e-05 -197.521377786 -12.5245280881
154 3015 0.0400991663348 2.66569624228e-05 -201.212381555 -12.5765587574
155 2954 0.0403795232139 2.63714824772e-05 -205.201566173 -12.6657052329
156 2940 0.0406587374403 2.58527412109e-05 -209.340017907 -12.4933527517
157 3010 0.0409270402767 2.64180192686e-05 -213.482160747 -12.610875294
158 2981 0.0412035720838 2.62871694021e-05 -217.931847273 -12.5377860848
159 2978 0.041478745098 2.66683948352e-05 -222.553373413 -12.4819842892
160 2913 0.0417633941576 2.58511108809e-05 -227.551164694 -12.6121234547
161 2991 0.0420323605452 2.65067336875e-05 -232.490424596 -12.5184578252
162 2948 0.042312750135 2.6761993998e-05 -237.879628392 -12.6045664529
163 2869 0.0426025272215 2.58509606444e-05 -243.725691129 -12.5686200105
164 2948 0.042875100802 2.63234377856e-05 -249.500403058 -12.6167829359
165 2936 0.043154879539 2.62226925713e-05 -255.727140036 -12.6749591392
166 2945 0.0434323314377 2.65368615653e-05 -262.224914922 -12.6259949904
167 2905 0.0437161995169 2.58942517979e-05 -269.232635937 -12.5533846143
168 2976 0.0439868838322 2.6334208314e-05 -276.281635118 -12.584975981
169 2969 0.0442629424473 2.64375139948e-05 -283.870502616 -12.5855482334
170 2946 0.0445419260865 2.63836288594e-05 -291.985537848 -12.7618071574
171 2923 0.0448237171351 2.64492981933e-05 -300.678198936 -12.5915255323
172 2892 0.0451087043037 2.61574527099e-05 -310.024139578 -12.4896334435
173 2917 0.0453875541673 2.62635928755e-05 -319.761185779 -12.6057749296
174 2929 0.0456657381383 2.63205955314e-05 -330.117145883 -12.5684284317
175 2926 0.0459453622208 2.64995579876e-05 -341.239483854 -12.6483479393
176 2889 0.0462309544079 2.57470398985e-05 -353.415992823 -12.652217968
177 2987 0.0464988754125 2.63235547163e-05 -365.671779758 -12.6724473416
178 2976 0.0467749147778 2.67497134185e-05 -379.23764542 -12.6847927517
179 2895 0.0470624379611 2.59797447403e-05 -394.500690947 -12.7485988249
180 2951 0.0473362163601 2.65291860795e-05 -410.241577543 -12.6740347147
181 2908 0.0476203640559 2.63006421369e-05 -427.987040223 -12.6050785278
182 2904 0.0479024654975 2.63591003047e-05 -447.216401777 -12.5494045339
183 2894 0.0481857719634 2.61485936149e-05 -468.376523158 -12.5713381276
184 2929 0.0484623893411 2.65546242335e-05 -491.091829105 -12.6189283456
185 2882 0.0487493308007 2.59211259921e-05 -517.140267609 -12.5577839642
186 2955 0.0490212942838 2.6377833649e-05 -544.550061188 -12.623809563
187 2946 0.0492992470297 2.66568947913e-05 -575.777448266 -12.6257741967
188 2894 0.0495843777293 2.61094550183e-05 -611.812488398 -12.6406787172
189 2922 0.0498630125118 2.65340448454e-05 -651.720456923 -12.5904571739
190 2880 0.0501497533388 2.62102803883e-05 -698.678622752 -12.6320179403
191 2893 0.0504319116346 2.55531109849e-05 -752.067594906 -12.7028249977
192 3022 0.0506953588323 2.70746753053e-05 -809.922165485 -12.536388768
193 2890 0.0509858330468 2.58561987105e-05 -885.085788683 -12.6477424984
194 2965 0.0512573363792 2.65041621598e-05 -969.266054105 -12.6990924848
195 2920 0.0515407074948 2.65611039493e-05 -1076.23044605 -12.642116749
196 2872 0.0518287553717 2.64213145307e-05 -1212.40554516 -12.7199758447
197 2850 0.0521172263504 2.57151918345e-05 -1388.58337284 -12.7326327758
198 2938 0.0523910707442 2.64460203849e-05 -1611.10062849 -12.6676789952
199 2916 0.0526727717425 2.6671011688e-05 -1929.56889148 -12.7051485625
200 2855 0.052962867422 2.58912169583e-05 -2423.52599711 -12.6526132963
201 2925 0.0532382740796 2.66802866953e-05 -3202.89729197 -12.629821332
202 2865 0.0535271061821 2.66385086322e-05 -4835.87911026 -12.6984901741
203 2809 0.05382193548 2.58316831355e-05 -10097.8694608 -12.6672390494
204 2888 0.054100270152 2.63761143382e-05 353904.091031 -12.6095865818
205 2879 0.0543846910333 2.60888636289e-05 9342.47060312 -12.8240716127
206 2915 0.0546631624445 2.61653552578e-05 4780.1853624 -12.5759386139
207 2942 0.0549393363853 2.67932974298e-05 3219.19669971 -12.6822164901
208 2857 0.0552307986134 2.61957372368e-05 2393.34529655 -12.7791437231
209 2874 0.055514397899 2.60649436803e-05 1914.77641731 -12.7050228682
210 2923 0.0557907178761 2.61664753323e-05 1602.23521125 -12.8155945696
211 2940 0.0560684156193 2.66248614003e-05 1376.20717155 -12.7359650128
212 2885 0.0563551160252 2.61819681641e-05 1201.06253042 -12.7943449875
213 2902 0.0566362351921 2.65443014051e-05 1067.66363662 -12.7877913462
214 2852 0.0569266218293 2.64991727229e-05 957.654706996 -12.8357408117
215 2824 0.0572177936158 2.56699049245e-05 867.874801203 -12.805054814
216 2927 0.0574913711428 2.61452332549e-05 797.536506336 -12.811089758
217 2943 0.0577690654893 2.72254814206e-05 736.845419839 -12.8178252557
218 2782 0.058073439268 2.60299294059e-05 680.050148586 -12.7525681233
219 2836 0.0583578380065 2.6179781028e-05 634.307700292 -12.8892764312
220 2858 0.0586426408375 2.64664448596e-05 594.230737713 -12.8603891401
221 2830 0.0589335670609 2.60352365107e-05 558.160936389 -12.7950523713
222 2874 0.0592155292444 2.59892259469e-05 527.111924775 -12.8620206458
223 2933 0.0594905996125 2.63344263777e-05 499.947595092 -12.8901658126
224 2927 0.0597704621436 2.65978357031e-05 475.011276966 -12.838224333
225 2870 0.0600592553944 2.62552438652e-05 451.731691985 -12.7245361963
226 2885 0.0603413814986 2.66999714723e-05 431.067445236 -12.8536607776
227 2807 0.0606385160028 2.60183265743e-05 411.22987868 -12.6687860457
228 2862 0.0609203773047 2.64193834619e-05 394.00781779 -12.7485876181
229 2842 0.0612093546615 2.64657598258e-05 377.767287725 -12.8252029923
230 2817 0.0615011361011 2.58596196841e-05 362.654689171 -12.7307186568
231 2902 0.0617769824381 2.65164256353e-05 349.422861924 -12.8415278363
232 2859 0.0620661848266 2.63850353351e-05 336.533504454 -12.7497639515
233 2851 0.0623531196969 2.65811540127e-05 324.637196545 -12.8531187369
234 2800 0.0626488958848 2.57903612452e-05 313.209527575 -12.8117530601
235 2893 0.0629253260972 2.6792140452e-05 303.221257922 -12.7849824319
236 2807 0.0632222524898 2.62726203248e-05 293.166243313 -12.9081566602
237 2811 0.0635130956946 2.59824938457e-05 283.931788042 -12.8414170831
238 2870 0.0637939364561 2.64149336274e-05 275.540423067 -12.6867966919
239 2860 0.064080063073 2.66858504875e-05 267.476494717 -12.8246455381
240 2793 0.0643774871858 2.59615406e-05 259.569821207 -12.7765079368
241 2859 0.0646587322924 2.62961524079e-05 252.502759615 -12.8264554733
242 2865 0.0649434718105 2.61818025772e-05 245.721136457 -12.7585773829
243 2895 0.065223599789 2.65092680714e-05 239.387964329 -12.7980222454
244 2861 0.0655114134466 2.62439847102e-05 233.204714614 -12.7590941113
245 2875 0.0657946980759 2.65226523543e-05 227.415819718 -12.9365416834
246 2841 0.0660844655672 2.63333010604e-05 221.777453617 -12.8775389705
247 2831 0.0663744694346 2.62065979903e-05 216.400908895 -12.8148985169
248 2843 0.0666616463026 2.6580596279e-05 211.321304536 -12.8219131577
249 2793 0.0669580031028 2.60569201465e-05 206.317125745 -12.9749884301
250 2833 0.0672441459407 2.68365529948e-05 201.699458336 -12.8372624483
251 2738 0.0675497657659 2.54961835868e-05 196.984397809 -12.8087473492
252 2874 0.0678254820016 2.66904154307e-05 192.910788551 -12.8096620424
253 2813 0.0681197174125 2.64564291319e-05 188.740238923 -12.835867246
254 2788 0.0684147815644 2.62129727508e-05 184.730064556 -12.7622997376
255 2809 0.0687041662769 2.60518103641e-05 180.954430126 -12.8107181764
256 2851 0.0689884042226 2.65143583343e-05 177.388790015 -12.962347336
257 2810 0.0692825279824 2.68921384514e-05 173.839656153 -12.7597744452
258 2714 0.069590404561 2.54569887839e-05 170.268916399 -12.8623017885
259 2859 0.0698667311328 2.67576728445e-05 167.182816301 -12.9171440574
260 2778 0.0701668056555 2.58973142822e-05 163.951699432 -12.9537021135
261 2840 0.0704512441387 2.63824223572e-05 160.998414069 -12.8564293551
262 2828 0.0707410883948 2.65083651577e-05 158.092840716 -12.8460837148
263 2797 0.0710352293532 2.60498676774e-05 155.24586111 -12.8704059414
264 2838 0.0713210007856 2.65762598137e-05 152.573022922 -13.0263444559
265 2790 0.0716175459005 2.61868450251e-05 149.891609286 -12.7732501633
266 2811 0.0719069721468 2.62770183479e-05 147.360678084 -12.8629246606
267 2814 0.0721975242233 2.63795525493e-05 144.901322655 -12.8637467192
268 2808 0.072488822001 2.64588601127e-05 142.513669838 -12.9312225264
269 2782 0.0727844906035 2.60218546605e-05 140.166322384 -12.8267616451
270 2833 0.073069572892 2.6839002439e-05 137.972311555 -13.0170680902
271 2742 0.0733739559027 2.61179376958e-05 135.701405902 -12.9170646258
272 2774 0.0736665585203 2.63937726467e-05 133.584997398 -12.7857737669
273 2763 0.0739631283055 2.64618582034e-05 131.503524909 -12.966011866
274 2738 0.0742634012547 2.61575595539e-05 129.458447931 -12.8606409952
275 2769 0.0745561915301 2.63578985035e-05 127.522151839 -12.8061451867
276 2767 0.0748515389172 2.60590233907e-05 125.624308616 -12.912907183
277 2817 0.0751380606098 2.67155358542e-05 123.834105985 -12.8349327808
278 2752 0.0754394019648 2.64769294311e-05 122.003184728 -12.8431742916
279 2726 0.0757409816384 2.58478368787e-05 120.221874055 -13.0545470133
280 2807 0.0760265925147 2.63290707702e-05 118.580070362 -13.02403827
281 2798 0.0763199130945 2.64109287796e-05 116.937888502 -12.9263489442
282 2780 0.0766153886724 2.59159901102e-05 115.326911254 -13.0900415279
283 2842 0.0768994284042 2.70444330374e-05 113.817656431 -12.8557123459
284 2720 0.0772082807757 2.59852635966e-05 112.218675613 -13.0594282421
285 2765 0.0775014476601 2.57480033004e-05 110.73995797 -13.0324649454
286 2865 0.0777800886247 2.68616272881e-05 109.368456084 -13.0496888955
287 2764 0.0780831239634 2.62795012507e-05 107.913069844 -12.9999141221
288 2772 0.0783774809488 2.67753558298e-05 106.534161672 -12.9958286557
289 2694 0.0786865899992 2.5685125293e-05 105.121701287 -12.9569452527
290 2800 0.078971249575 2.68939544543e-05 103.852026862 -12.936368344
291 2706 0.0792796785132 2.61807143771e-05 102.508749612 -12.9800621702
292 2727 0.0795781464214 2.61616702778e-05 101.23983164 -13.051010478
293 2757 0.0798722403513 2.64493113836e-05 100.01826964 -13.0251324435
294 2731 0.0801736319219 2.60065421716e-05 98.7949999376 -12.9016025237
295 2778 0.0804650797461 2.68976210106e-05 97.6387006562 -12.9490240996
296 2684 0.080776060103 2.62047494902e-05 96.4327841217 -13.010731663
297 2698 0.0810784464366 2.58303626964e-05 95.2868665723 -13.1038562371
298 2775 0.0813678625017 2.64643595311e-05 94.2139171648 -13.0671931771
299 2752 0.0816662781749 2.65306221837e-05 93.1312081676 -12.9776432254
300 2715 0.0819700579637 2.59666224565e-05 92.0528658476 -12.9445772972
301 2776 0.0822601968861 2.68470579278e-05 91.0446800221 -12.9608499317
302 2687 0.0825707203585 2.5830310569e-05 89.9884400083 -13.0676240737
303 2764 0.0828613038004 2.64045932983e-05 89.0206966643 -13.0132587
304 2751 0.0831591931183 2.67405939568e-05 88.0487259272 -13.0120783989
305 2681 0.0834690929266 2.61147428277e-05 87.0585068263 -13.1332360603
306 2715 0.0837678186298 2.66060214459e-05 86.1235876419 -12.9268170678
307 2667 0.0840779346125 2.60071944275e-05 85.1727467062 -12.9997988911
308 2716 0.0843755583857 2.64314277992e-05 84.2785396567 -12.9878594172
309 2700 0.0846792164219 2.62842745555e-05 83.3841560196 -12.9624034466
310 2704 0.0849812800353 2.62037397459e-05 82.5119332705 -13.0690490279
311 2718 0.0852813221083 2.60541232974e-05 81.6622912973 -12.9512338924
312 2765 0.0855734416899 2.62094081793e-05 80.8506605311 -13.1572983579
313 2780 0.0858666556287 2.68228279203e-05 80.0510133482 -13.1495852595
314 2686 0.0861782547306 2.5864642037e-05 79.2172628923 -13.0621299262
315 2757 0.0864699838471 2.61816491081e-05 78.4512410482 -13.095969506
316 2774 0.0867638461377 2.70710556254e-05 77.6934643737 -13.1792388637
317 2641 0.0870835681949 2.58087240452e-05 76.8843555628 -13.1700487563
318 2725 0.0873774176804 2.63604056158e-05 76.1544461613 -13.0789225503
319 2712 0.0876802618499 2.66867890715e-05 75.4155747017 -12.9206078557
320 2653 0.0879925675877 2.5987877874e-05 74.6674628839 -13.1167742205
321 2700 0.0882922993527 2.6825118682e-05 73.9623368541 -13.1153468637
322 2623 0.0886093988214 2.58469942905e-05 73.2297012219 -13.1113598103
323 2700 0.0889064005986 2.61364111158e-05 72.5556201205 -13.1699328241
324 2734 0.0892026546883 2.65302895301e-05 71.8946125094 -13.1107096735
325 2699 0.089508073777 2.63205922029e-05 71.2247488205 -13.1339164575
326 2691 0.0898129589188 2.60439578426e-05 70.5674970704 -13.1737627271
327 2731 0.0901097658554 2.65778227961e-05 69.9383637892 -13.183253066
328 2693 0.0904156967853 2.63588806362e-05 69.3006666801 -13.1484097581
329 2685 0.0907207699299 2.59677102409e-05 68.6753807931 -13.2398155192
330 2744 0.091014397573 2.66826601753e-05 68.0833272003 -12.9922188364
331 2682 0.0913236220636 2.65252729788e-05 67.4699360945 -13.0754149429
332 2645 0.0916356526628 2.55272419936e-05 66.8612367106 -13.2009673986
333 2770 0.091922158672 2.67854503538e-05 66.311186608 -13.1796919525
334 2695 0.0922304741681 2.65213820167e-05 65.7285119746 -13.0625515647
335 2661 0.0925402594014 2.61702509253e-05 65.1524867932 -13.2346268652
336 2683 0.0928435761714 2.61059218997e-05 64.597427154 -13.1634867017
337 2713 0.0931430889244 2.65720031789e-05 64.0578038242 -13.2116619402
338 2670 0.0934524719522 2.62894053354e-05 63.5090350407 -13.1141542267
339 2681 0.0937561302745 2.59662847171e-05 62.9787595055 -13.1425088674
340 2737 0.094050996721 2.67051250374e-05 62.4715633498 -13.1275192815
341 2671 0.0943619675721 2.60706504348e-05 61.9447276614 -13.1844804273
342 2713 0.0946602272091 2.63689103196e-05 61.4470288127 -13.1468332614
343 2706 0.0949626576919 2.63105161078e-05 60.9498008381 -13.0650971788
344 2704 0.0952653439573 2.66438109162e-05 60.4594797023 -13.1957664737
345 2646 0.095578822628 2.57669263276e-05 59.9592320447 -13.3042627412
346 2733 0.0958719485931 2.68624596682e-05 59.4982676119 -13.1855434112
347 2639 0.0961890553531 2.60812050935e-05 59.0068341185 -13.2173026957
348 2679 0.0964911676333 2.64155718713e-05 58.5454893504 -13.2111715124
349 2659 0.0968004741237 2.59508703264e-05 58.0799339245 -13.2828811013
350 2719 0.0970967448414 2.64903464126e-05 57.6402915398 -13.1172137367
351 2691 0.0974023878145 2.64980000806e-05 57.1930576239 -13.3062232281
352 2662 0.0977116350128 2.64185808067e-05 56.746941839 -13.2558679425
353 2637 0.0980240682122 2.68598868582e-05 56.3026213487 -13.1506027815
354 2551 0.0983511432895 2.48801949071e-05 55.8442134375 -13.2932547995
355 2772 0.0986307570133 2.72587842705e-05 55.4576740458 -13.1998902473
356 2615 0.0989550080422 2.6398226584e-05 55.0154744866 -13.290249951
357 2604 0.0992697796636 2.59237809802e-05 54.5922878647 -13.0771864918
358 2671 0.0995705085696 2.66821754054e-05 54.1934647353 -13.2381164904
359 2613 0.0998875695723 2.58507410323e-05 53.7786674501 -13.1169733652
360 2693 0.100184807381 2.66750615129e-05 53.3949984891 -13.1408778116
361 2636 0.100498945334 2.6092615305e-05 52.994869537 -13.282952979
362 2674 0.100801774841 2.62225859927e-05 52.6142514685 -13.3245211841
363 2686 0.101105555181 2.64985852826e-05 52.2373766042 -13.2061981345
364 2659 0.101414687261 2.60575548659e-05 51.8588415131 -13.2279323098
365 2701 0.101714272912 2.67098575902e-05 51.4966967174 -13.1561981167
366 2638 0.102028664056 2.61604421328e-05 51.1215344709 -13.2284628431
367 2660 0.102334611148 2.63121434893e-05 50.7611548438 -13.2712455556
368 2661 0.1026416232 2.64407169107e-05 50.4040981996 -13.2893280561
369 2644 0.102951823352 2.65386365469e-05 50.0479028192 -13.328255228
