100 500000 0.75 gpomdp hoeffding 30000000
36 114555 -0.00552838037406 1.6142953802e-05 -52.0037881796 -12.0930142288
37 114824 -0.00568046982791 1.61612591823e-05 -51.8877503652 -12.0779388294
38 114880 -0.00583269460251 1.62127241033e-05 -51.7722017927 -12.0831620036
39 114337 -0.00598576605139 1.61772075829e-05 -51.6566036929 -12.0674095342
40 114208 -0.00613858881549 1.61025901036e-05 -51.5417822353 -12.0860090823
41 114946 -0.00629021741238 1.61811541558e-05 -51.4284350759 -12.0963592529
42 114770 -0.00644270251261 1.60830263125e-05 -51.3150229697 -12.0854929634
43 115741 -0.00659362573505 1.62008124363e-05 -51.2033363674 -12.0728965656
44 115333 -0.0067459226668 1.61602998097e-05 -51.0911975536 -12.0717192025
45 115400 -0.00689779475355 1.62128931937e-05 -50.9799318996 -12.0592985677
46 114853 -0.00705052384098 1.60630409097e-05 -50.8685984691 -12.0792483583
47 116060 -0.00720105229909 1.61905345654e-05 -50.7594147101 -12.0773679325
48 115772 -0.00735296407157 1.61298548742e-05 -50.6497725461 -12.0811350995
49 116198 -0.00750402883226 1.62453466954e-05 -50.541280601 -12.0734336814
50 115267 -0.00765678852621 1.60470643062e-05 -50.4321138138 -12.0525218243
51 116667 -0.00780677530698 1.62158985814e-05 -50.3254554378 -12.0580258524
52 116078 -0.00795872413603 1.61337660387e-05 -50.2179301771 -12.0772604269
53 116459 -0.00810965618173 1.61801764329e-05 -50.1116470734 -12.0666575069
54 116292 -0.00826113085614 1.62069237027e-05 -50.0055017438 -12.0701994228
55 115811 -0.00841317100559 1.62055689671e-05 -49.8994800868 -12.0745677476
56 115348 -0.0085655033584 1.60586773488e-05 -49.7937732671 -12.0523964953
57 116612 -0.00871563442967 1.61819042313e-05 -49.6900981898 -12.0378702423
58 116425 -0.00886703913662 1.61309572074e-05 -49.5860468739 -12.0604168346
59 116840 -0.00901769838002 1.61380078545e-05 -49.4830059633 -12.0643185944
60 117173 -0.00916820939434 1.62396001919e-05 -49.3805590137 -12.0518554535
61 116302 -0.00932023406911 1.60081671761e-05 -49.277577995 -12.0334285208
62 118181 -0.00946889625849 1.63193828982e-05 -49.1773535694 -12.0472945998
63 116357 -0.00962163173504 1.61075236013e-05 -49.074872664 -12.047367302
64 117050 -0.0097719372385 1.60917725488e-05 -48.9745032398 -12.0409577217
65 117936 -0.00992153097828 1.62302776978e-05 -48.8750795609 -12.0583533107
66 117170 -0.0100729044939 1.6229955469e-05 -48.7749473836 -12.0533920532
67 116413 -0.0102247665089 1.6031835236e-05 -48.674968195 -12.0577298298
68 118010 -0.0103737563695 1.61670893663e-05 -48.5773401042 -12.0482471214
69 117998 -0.0105240108317 1.62549285905e-05 -48.4793417654 -12.0199653612
70 116939 -0.0106757640651 1.60839071967e-05 -48.3808299025 -12.0257857241
71 117918 -0.0108252959378 1.62158161484e-05 -48.2842129943 -12.0289549327
72 117324 -0.0109764351997 1.61232256987e-05 -48.1870112052 -12.0534548477
73 117835 -0.0111263853462 1.63027584096e-05 -48.0910218113 -12.0382232569
74 116212 -0.0112790602915 1.59489287835e-05 -47.9937430816 -12.0381521806
75 118801 -0.0114267848166 1.61234480539e-05 -47.9000525051 -12.028211458
76 119316 -0.0115758036525 1.61844185117e-05 -47.8059704919 -12.0481950791
77 119094 -0.011725525276 1.63370662377e-05 -47.711876209 -12.0353572388
78 117046 -0.0118779757047 1.60366155413e-05 -47.6165082786 -12.0225165926
79 118594 -0.0120266425104 1.61739987988e-05 -47.5239331802 -12.0189810742
80 118498 -0.0121766431929 1.61763582132e-05 -47.4309508215 -12.0279930674
81 118374 -0.0123267444809 1.61119307683e-05 -47.3383288898 -12.023560693
82 119026 -0.0124758380502 1.62095318534e-05 -47.2467446417 -12.0199415284
83 118502 -0.0126261659658 1.61895202369e-05 -47.1548189589 -12.0436893914
84 118220 -0.0127764871943 1.60979664307e-05 -47.0633130331 -12.0345051476
85 119040 -0.0129254429486 1.61971104752e-05 -46.9730455823 -12.0380959621
86 118665 -0.013075552213 1.61379257075e-05 -46.8824864842 -12.0092961783
87 119004 -0.0132248999733 1.61910367124e-05 -46.7927899357 -12.0104009192
88 118703 -0.0133749294062 1.61220709444e-05 -46.7030861612 -12.0076654725
89 119234 -0.0135239865947 1.62343504945e-05 -46.6143602371 -12.0103996031
90 118411 -0.0136746028105 1.60572663055e-05 -46.5251051134 -12.0091482286
91 119725 -0.01382275577 1.62098066602e-05 -46.437698238 -12.0204060074
92 119195 -0.0139726488383 1.62252063488e-05 -46.349654289 -12.0060701751
93 118482 -0.0141231350212 1.60026456761e-05 -46.2616535201 -12.0012952424
94 120463 -0.0142703311512 1.61723874437e-05 -46.1759537754 -12.0138660614
95 120386 -0.0144191366509 1.6179533974e-05 -46.0896936117 -11.9937556052
96 120221 -0.0145681095136 1.61411971939e-05 -46.0037132392 -11.9893395278
97 120525 -0.0147165423508 1.6185675679e-05 -45.9184170867 -12.0002290391
98 120285 -0.0148655322182 1.62177616671e-05 -45.8331723807 -11.9924301734
99 119655 -0.0150152097378 1.61293502792e-05 -45.7479066271 -12.0078653766
100 120101 -0.0151637946814 1.62728819833e-05 -45.6636300641 -11.9957777431
101 118806 -0.0153145167597 1.6105793601e-05 -45.5785122842 -11.9972362936
102 119535 -0.0154632360078 1.61608307431e-05 -45.4948894001 -11.9916249392
103 119598 -0.0156124237629 1.60457814846e-05 -45.4113638512 -11.9864692482
104 121067 -0.0157596484113 1.61314684918e-05 -45.3292893643 -12.0063713537
105 121493 -0.0159073996215 1.62287065901e-05 -45.2472706279 -11.9836260695
106 120723 -0.0160565144424 1.61849142831e-05 -45.1648474665 -11.9972712092
107 120492 -0.0162053693261 1.61641299339e-05 -45.0829189741 -11.9846830166
108 120515 -0.0163540186582 1.61347816473e-05 -45.0014513541 -11.9961258814
109 120898 -0.016502163175 1.61263043212e-05 -44.9206039473 -11.9940981648
110 121387 -0.01664993156 1.6176604125e-05 -44.8403013201 -11.9828858631
111 121257 -0.0167982399979 1.61577523853e-05 -44.7600440144 -11.9944316428
112 121359 -0.0169463132955 1.61527423739e-05 -44.6802504555 -11.9807873478
113 121523 -0.017094240853 1.61971740886e-05 -44.6008690747 -11.9701318951
114 121140 -0.0172428097237 1.61458277908e-05 -44.5214771084 -11.9901836954
115 121389 -0.0173907556401 1.61392642025e-05 -44.4427481506 -11.9547340851
116 121719 -0.0175384404686 1.62768035818e-05 -44.364484643 -11.9784581517
117 120359 -0.0176882232991 1.60397271328e-05 -44.2854404707 -11.9741999939
118 121912 -0.017834881332 1.62413237196e-05 -44.2083664529 -11.969196852
119 120984 -0.0179839507959 1.60747481531e-05 -44.1303487445 -11.9684198011
120 122110 -0.0181308096895 1.61919421531e-05 -44.0538050364 -11.9690077365
121 121790 -0.0182789338381 1.60554400144e-05 -43.9769186903 -11.9615742372
122 123165 -0.0184249869754 1.62179026449e-05 -43.9014169807 -11.9816345112
123 122519 -0.0185729065127 1.6138993306e-05 -43.8252619173 -11.97027142
124 122856 -0.0187199042227 1.62029663499e-05 -43.7498900974 -11.9490634819
125 122397 -0.0188677611836 1.6096431751e-05 -43.6743862081 -11.9498316618
126 123265 -0.0190141278393 1.61911903519e-05 -43.5999462527 -11.9777947895
127 122951 -0.0191615439209 1.61586561396e-05 -43.5252753553 -11.962115695
128 123043 -0.0193086085832 1.62495054058e-05 -43.4510834215 -11.9663296896
129 122005 -0.0194571277245 1.61474273455e-05 -43.3764609612 -11.9590318864
130 122236 -0.01960457482 1.61714738878e-05 -43.3026767689 -11.9491341602
131 122169 -0.0197522819952 1.60564805945e-05 -43.2290599625 -11.9628736919
132 123535 -0.0198981255621 1.61614151097e-05 -43.1566624144 -11.9604346953
133 123593 -0.0200448877886 1.62310311475e-05 -43.0840984391 -11.9525325647
134 122781 -0.0201927689719 1.61111455315e-05 -43.0112733142 -11.9425694199
135 123467 -0.0203391494022 1.62550456713e-05 -42.9394742948 -11.9474082435
136 122357 -0.0204875055459 1.60983587512e-05 -42.8669958599 -11.9541698715
137 123200 -0.0206339279666 1.60882400357e-05 -42.7957463746 -11.941199554
138 124177 -0.0207796819978 1.62895029162e-05 -42.7251009261 -11.9370628095
139 122631 -0.0209281863202 1.60603595448e-05 -42.653406842 -11.9275903609
140 123953 -0.0210738187349 1.6090105489e-05 -42.5833763967 -11.9321833022
141 124912 -0.0212191599792 1.62735330147e-05 -42.5137579973 -11.9436582146
142 123557 -0.0213669618123 1.60949128849e-05 -42.4432380549 -11.9400041884
143 124452 -0.0215126148021 1.62551423064e-05 -42.3740151335 -11.9389051534
144 123332 -0.0216603842853 1.60267699123e-05 -42.3040603967 -11.9420780799
145 125088 -0.0218050516859 1.61822150298e-05 -42.2358400695 -11.9450318197
146 124883 -0.0219512419207 1.62542039158e-05 -42.167167301 -11.9305440461
147 123771 -0.0220987406533 1.6092932528e-05 -42.0981489736 -11.9269816055
148 124693 -0.0222442351437 1.61630337424e-05 -42.0303317794 -11.930076221
149 124731 -0.0223903409329 1.61760622647e-05 -41.962491287 -11.9266071552
150 124604 -0.0225366388897 1.62013929803e-05 -41.8948227689 -11.9255624858
151 124158 -0.0226834291127 1.60966333266e-05 -41.8271877511 -11.9375336587
152 125036 -0.0228287573692 1.61365974218e-05 -41.7604826157 -11.9278709149
153 125410 -0.0229742287237 1.61961813557e-05 -41.6939657105 -11.9279071291
154 125027 -0.0231204607465 1.60708793618e-05 -41.6273555731 -11.9172178873
155 126240 -0.0232648625156 1.62638064598e-05 -41.5618281986 -11.9177410758
156 124994 -0.0234117245331 1.61758130551e-05 -41.495436824 -11.9240331053
157 124870 -0.0235578643968 1.61229811078e-05 -41.4296231697 -11.9278182794
158 125417 -0.0237032091273 1.62223123455e-05 -41.3644147987 -11.9369962191
159 124703 -0.023849867281 1.61000537522e-05 -41.2988656358 -11.9228971041
160 125541 -0.0239949336099 1.61836039447e-05 -41.2342721078 -11.9043542127
161 125318 -0.0241408826599 1.61405147637e-05 -41.1695292149 -11.9268156609
162 125643 -0.0242862544136 1.61573507658e-05 -41.1052840324 -11.918251598
163 125754 -0.0244317136705 1.6137272624e-05 -41.0412401977 -11.9243763124
164 126122 -0.0245767801811 1.61762911819e-05 -40.9776070791 -11.9083056219
165 125991 -0.0247222728894 1.62188357548e-05 -40.9140242118 -11.9101370556
166 125318 -0.0248685394261 1.61560357356e-05 -40.8503412921 -11.8949524323
167 125445 -0.0250141656073 1.61578475773e-05 -40.7871730557 -11.9105620508
168 125549 -0.0251597477597 1.60939259684e-05 -40.7242578742 -11.8998627578
169 126471 -0.0253042245455 1.6177922367e-05 -40.6620503864 -11.9100931236
170 126319 -0.0254495430463 1.6140437209e-05 -40.5997103409 -11.9107596165
171 126648 -0.0255943363982 1.61638331076e-05 -40.5378236084 -11.8997059076
172 126676 -0.0257393231716 1.61212288617e-05 -40.4760810354 -11.9104072674
173 127253 -0.0258835995928 1.61920952824e-05 -40.41486506 -11.8959738471
174 126917 -0.0260287021108 1.60811771612e-05 -40.3535228202 -11.9119335607
175 128015 -0.0261721914621 1.62973077799e-05 -40.2930825054 -11.891198893
176 126321 -0.0263185807189 1.60403703356e-05 -40.231644882 -11.9074004205
177 127942 -0.0264617464105 1.6150499881e-05 -40.1717779718 -11.8912987492
178 128144 -0.0266057816645 1.62771394985e-05 -40.1117636404 -11.8716228986
179 126708 -0.0267517667356 1.61290794246e-05 -40.0511569823 -11.8953976128
180 127184 -0.0268961526906 1.61573252874e-05 -39.9914309837 -11.8819566507
181 127297 -0.0270407276328 1.60800575892e-05 -39.9318416575 -11.8907150132
182 128413 -0.0271839845415 1.62107425916e-05 -39.8730065142 -11.8926469295
183 127832 -0.027328733408 1.60740881311e-05 -39.8137707518 -11.8972790555
184 129031 -0.0274715938702 1.63270175217e-05 -39.7555157469 -11.8815428386
185 126941 -0.0276178917438 1.61286792298e-05 -39.6960720275 -11.8875597226
186 127423 -0.0277621386195 1.61509359912e-05 -39.6376715512 -11.8803963133
187 127619 -0.0279064739976 1.61247086448e-05 -39.5794427297 -11.8690043321
188 128155 -0.0280502728031 1.61013851745e-05 -39.5216356843 -11.8695061175
189 128999 -0.0281933935352 1.62350407821e-05 -39.4643036365 -11.8793426892
190 128099 -0.0283382081156 1.61490593645e-05 -39.4064975152 -11.8778189892
191 128320 -0.028482131718 1.62106918075e-05 -39.349249749 -11.8771819422
192 127740 -0.0286269322017 1.61202586697e-05 -39.2918560472 -11.8728026887
193 128335 -0.0287705907782 1.60797128306e-05 -39.2351149801 -11.8688488947
194 129464 -0.0289132616099 1.62754219113e-05 -39.1789602024 -11.8847087965
195 128035 -0.0290584725735 1.60604860013e-05 -39.1220053285 -11.8710291007
196 129414 -0.0292010005237 1.61710418782e-05 -39.0662976831 -11.8681832212
197 129348 -0.0293445459654 1.61679344006e-05 -39.0103864864 -11.8606225047
198 129323 -0.0294880778025 1.61604945058e-05 -38.9546743902 -11.8711615804
199 129396 -0.0296315033088 1.62885776759e-05 -38.8991961484 -11.8630112372
200 127797 -0.029776966865 1.59350688151e-05 -38.8431251911 -11.8558496938
201 130829 -0.0299176152026 1.62533726518e-05 -38.7890966957 -11.8777134334
202 129675 -0.0300617097063 1.61222776254e-05 -38.7339334443 -11.8644649852
203 130252 -0.0302043248903 1.62078975906e-05 -38.6795239636 -11.8636497007
204 129700 -0.0303480023235 1.61444333995e-05 -38.6248968296 -11.8429840051
205 129985 -0.0304909603501 1.61461349314e-05 -38.5707291629 -11.8498921326
206 130248 -0.0306337889494 1.61692763044e-05 -38.516794824 -11.8485460856
207 130205 -0.0307768456428 1.61913074912e-05 -38.4629580657 -11.8507378283
208 129872 -0.0309202811408 1.61293594108e-05 -38.4091624095 -11.86320679
209 130356 -0.0310629019552 1.61688614878e-05 -38.3558537199 -11.8590315303
210 130319 -0.0312058926971 1.61753660257e-05 -38.3025874526 -11.8515794264
211 130196 -0.0313490084896 1.61522213919e-05 -38.2494548581 -11.8577091062
212 130379 -0.0314918191978 1.61596163326e-05 -38.1966143861 -11.8468187514
213 130464 -0.0316346485622 1.61577657719e-05 -38.1439448203 -11.851778059
214 130574 -0.0317774016358 1.61668004007e-05 -38.0914801794 -11.8382578112
215 130564 -0.0319202398131 1.6207440671e-05 -38.0391602833 -11.8354055344
216 130017 -0.0320637381035 1.61268446084e-05 -37.9867750103 -11.847839339
217 130535 -0.0322062389587 1.61491755697e-05 -37.934927972 -11.8443820513
218 130759 -0.0323488151764 1.60723716367e-05 -37.8832262967 -11.856788446
219 132008 -0.0324900402591 1.62682635844e-05 -37.8321841172 -11.8458871799
220 130646 -0.0326337297635 1.61577426773e-05 -37.7804235583 -11.8428365516
221 130756 -0.0327763829984 1.60789203568e-05 -37.7292073813 -11.8449641548
222 131917 -0.0329177142052 1.62235621459e-05 -37.6786331302 -11.8427356973
223 131149 -0.0330607336298 1.61876400248e-05 -37.6276234342 -11.8207815395
224 130862 -0.0332035930216 1.6133639293e-05 -37.5768393744 -11.8268206635
225 131293 -0.0333457418993 1.62284233182e-05 -37.5264742815 -11.8320134082
226 130465 -0.0334891791102 1.60041455858e-05 -37.4758201334 -11.8310352935
227 132626 -0.0336294764184 1.62500709742e-05 -37.4264367276 -11.8382660891
228 131500 -0.0337725383632 1.61607841969e-05 -37.3762442669 -11.8331237423
229 131570 -0.0339147763409 1.61639291426e-05 -37.3265043411 -11.8213051453
230 131598 -0.0340570268443 1.60684411359e-05 -37.2769222453 -11.8324918517
231 132908 -0.0341977385222 1.61844084111e-05 -37.2280353408 -11.8146157256
232 132661 -0.0343395978232 1.61899303163e-05 -37.1789088546 -11.8242810091
233 132340 -0.0344816773686 1.6092882002e-05 -37.1298654804 -11.8119213354
234 133326 -0.0346223818583 1.62413184243e-05 -37.0814531983 -11.8127040174
235 132312 -0.0347649275955 1.61315359889e-05 -37.0325653931 -11.822461377
236 132776 -0.0349062619125 1.6180846165e-05 -36.9842493121 -11.8258159229
237 132577 -0.0350481348295 1.61944199048e-05 -36.9359048368 -11.8307735012
238 132196 -0.0351903311744 1.59443726289e-05 -36.8876059646 -11.8274333855
239 135204 -0.035328765694 1.62976511322e-05 -36.8407339943 -11.822483711
240 133411 -0.0354712154072 1.6147099863e-05 -36.7926554238 -11.8192122819
241 133668 -0.0356122134853 1.61590408543e-05 -36.7452187911 -11.8194261254
242 133763 -0.0357532655521 1.61701673459e-05 -36.6979145814 -11.8132554043
243 133707 -0.035894444285 1.60945147623e-05 -36.6507180015 -11.8054699637
244 134681 -0.0360344534586 1.62956944276e-05 -36.6040600308 -11.8022313454
245 132921 -0.0361771481894 1.61898962393e-05 -36.556657654 -11.80381143
