2 100000 0.95 gpomdp sample_hoeffding 30000000

1 2 0 2.5282507829e-06 -56.6666666667 -14.4215619244
2 63 1.15037455746e-06 6.91985143724e-06 -56.6677365378 -12.2618265803
3 172 7.81559066672e-05 2.05536255381e-05 -56.7394572221 -12.0576014825
4 111 0.000253486771953 1.94353338399e-05 -56.9035234212 -11.9593696218
5 80 0.0004385940272 5.20703703578e-06 -57.077905819 -11.8440654463
6 271 0.000491539999748 1.50645094234e-05 -57.128006508 -12.07739477
7 304 0.00063646496834 2.69746864524e-05 -57.2656527724 -11.9036471062
8 98 0.00090191970474 7.34247405715e-06 -57.5197275889 -12.1204699268
9 253 0.000977127411708 2.43968254217e-05 -57.592174518 -11.9501431542
10 109 0.00122098803719 1.48063084587e-05 -57.8285060383 -11.9636868319
11 126 0.00135661265049 1.05783271182e-05 -57.9608924768 -12.5418778253
12 226 0.00144508923449 1.95158589926e-05 -58.0476255131 -12.3134440091
13 161 0.00162505598927 2.14409520276e-05 -58.2249515944 -11.9925783943
14 94 0.00183117932187 1.80588985793e-05 -58.4295561353 -11.1654422641
15 78 0.00202712257809 1.39070130918e-05 -58.6255628174 -12.54681097
16 99 0.00215795406981 1.5080927733e-05 -58.75726296 -12.2124550601
17 111 0.00227327744383 1.23373815754e-05 -58.8739053602 -12.1377320624
18 165 0.00237109351525 1.46559693091e-05 -58.9732493062 -12.2040299784
19 193 0.0025103304619 1.61530163722e-05 -59.1153131977 -12.3783098961
20 194 0.00266140264755 1.81125461113e-05 -59.2703256157 -12.299413768
21 160 0.00283100537657 1.99034856243e-05 -59.44544419 -11.9331561584
22 110 0.00303779502303 1.7933731925e-05 -59.6605384305 -11.8778935767
23 92 0.00320820779717 1.86858155887e-05 -59.8391132563 -12.7801255943
24 72 0.00336589005176 1.44616887514e-05 -60.0054200548 -11.8805737245
25 86 0.00348847387534 1.56159687771e-05 -60.1354270774 -12.0447513525
26 91 0.00361497994878 1.38473243058e-05 -60.2702580813 -12.2178416763
27 116 0.00374864461247 1.94794381462e-05 -60.4134573514 -12.5566157836
28 83 0.00392000243218 7.25405891783e-06 -60.5981581745 -12.6957057026
29 217 0.00398826124311 2.11382192752e-05 -60.6720850268 -12.1711576379
30 131 0.00421127113211 1.53395362564e-05 -60.9150279162 -12.4199185779
31 143 0.00435309278253 2.01839632668e-05 -61.0706626187 -12.5355083397
32 96 0.00453911780893 1.28345957769e-05 -61.2761608337 -12.4328879907
33 136 0.00464205867864 1.81902555412e-05 -61.3905441772 -11.9928248604
34 111 0.00482325655209 1.19354406326e-05 -61.5930479651 -13.0240128105
35 172 0.00493929117445 1.36310769368e-05 -61.7235129478 -12.3864460493
36 223 0.0050730445079 2.35624013486e-05 -61.8746688508 -12.0248403442
37 105 0.0052863611761 1.85056393518e-05 -62.1174595362 -12.1842480432
38 83 0.00545732277341 1.36134316321e-05 -62.3135850229 -12.0692123573
39 108 0.00557907494843 1.68032112589e-05 -62.4541031959 -12.1585188174
40 102 0.00574195544921 1.81477532871e-05 -62.6431988482 -11.9892338097
41 84 0.00589900462469 1.70940379514e-05 -62.826738572 -12.2183603637
42 77 0.00604741140403 1.46646991027e-05 -63.0012840365 -12.1053783946
43 90 0.00620287123031 2.02203808422e-05 -63.1852883214 -12.5751605054
44 60 0.00639963830504 1.16685098516e-05 -63.4199093943 -11.5119415369
45 96 0.00648774535341 1.8887233261e-05 -63.5255969362 -12.3612490878
46 73 0.0066506646712 1.91621319092e-05 -63.722061465 -11.649213992
47 54 0.0067993296373 5.92360988534e-06 -63.9025211414 -12.155176526
48 167 0.00685707682796 1.96797149473e-05 -63.9729258 -12.2484936607
49 117 0.00705554938602 1.50402498868e-05 -64.216222868 -12.0892314474
50 132 0.00718210265187 1.53474607138e-05 -64.3724357347 -11.8387247518
51 144 0.00733574687482 1.32870252088e-05 -64.563228394 -12.2981185369
52 194 0.00746072921337 1.21520821321e-05 -64.7193591198 -11.9168083918
53 294 0.007578776068 1.79304117896e-05 -64.8675984907 -12.1185639915
54 246 0.00774998758122 1.96908420662e-05 -65.083945937 -12.3793758204
55 172 0.00793346945538 1.77797812001e-05 -65.3175849495 -12.2525740029
56 147 0.00811888852604 1.90554351539e-05 -65.5555903558 -12.2912265781
57 110 0.00829291087525 6.63861343645e-06 -65.7807245921 -12.6022117513
58 310 0.00835227325549 1.67359447539e-05 -65.8579151091 -12.3883486153
59 293 0.00852221420694 2.3579718225e-05 -66.0800088024 -12.5218608151
60 137 0.00874492477175 1.79332324781e-05 -66.3735932051 -12.5841184066
61 115 0.00891682127722 1.49023399463e-05 -66.6021772994 -12.6375071421
62 131 0.00905782379356 2.16187704457e-05 -66.7909853614 -12.1889415098
63 76 0.00925877909436 1.03854962975e-05 -67.0621302437 -12.0028431644
64 139 0.0093596662163 1.96926588524e-05 -67.1991760236 -11.929949784
65 98 0.00956589373879 1.68809859198e-05 -67.481254021 -11.9052355046
66 92 0.00972891552694 1.18706566982e-05 -67.7060957693 -12.5027995952
67 144 0.00981822110165 1.6613676946e-05 -67.829970878 -12.4800161562
68 138 0.00997755481252 1.54510113256e-05 -68.0522302138 -12.0937933309
69 149 0.0101046270546 1.91492478816e-05 -68.2306440073 -12.0740847679
70 111 0.0103024964166 1.66954281383e-05 -68.5105259041 -12.0071280651
71 106 0.010474642097 1.14725239874e-05 -68.7560927912 -12.6001430148
72 173 0.0105989861067 2.20347053054e-05 -68.934682341 -12.6556799817
73 95 0.0108402738774 1.02038603384e-05 -69.2841693024 -12.6826687928
74 177 0.0109480067675 2.12159836725e-05 -69.4414774748 -12.2323514666
75 106 0.0111491793081 2.29241842262e-05 -69.7373412125 -12.0413354365
76 53 0.011398403843 1.79912710892e-05 -70.1077504945 -11.8183427391
77 45 0.0115860576529 9.54710390997e-06 -70.3895235248 -12.3102993653
78 91 0.0117030706536 1.60529389624e-05 -70.5664909854 -13.020038273
79 93 0.011850540355 6.23717888218e-06 -70.7909199328 -11.9462037802
80 275 0.0119121331394 1.80765547981e-05 -70.885121452 -12.4750162556
81 227 0.0120739299783 2.54426631253e-05 -71.133896025 -12.2212155476
82 87 0.0123234057001 1.42943472831e-05 -71.5212686159 -12.6051549082
83 106 0.01244577753 1.33157716109e-05 -71.712981321 -12.5275824987
84 142 0.0125809223625 1.87914815182e-05 -71.9260210021 -12.0132052399
85 109 0.0127555129926 1.24574231081e-05 -72.2033089235 -12.6170608406
86 160 0.0128606093131 1.53618378858e-05 -72.3713594081 -12.689779099
87 174 0.0130105674177 1.39121357734e-05 -72.6126363589 -12.3371459843
88 219 0.0131444565396 2.42658700274e-05 -72.8295553522 -12.2472660809
89 95 0.0134088573341 1.74557048325e-05 -73.2621238469 -12.5317036302
90 84 0.0135577953079 1.34220496525e-05 -73.5082811879 -12.6030882219
91 112 0.0136991607182 2.25640343593e-05 -73.7436055738 -12.4694769261
92 59 0.0139118127851 1.46666947669e-05 -74.1007227624 -12.3527052208
93 69 0.0140509905107 8.29843408998e-06 -74.3365086583 -12.8318214096
94 159 0.0141183340406 1.58365399097e-05 -74.4511883124 -12.1981011307
95 165 0.0142817979048 1.66319357588e-05 -74.7311688468 -12.7233848478
96 158 0.0144306830589 1.42554243066e-05 -74.9881912507 -12.1458186981
97 192 0.014579106927 2.25905086671e-05 -75.2463490201 -12.7808965445
98 100 0.0147955501211 8.01486633506e-06 -75.62631693 -11.7453425997
99 239 0.0148717905202 2.17961773019e-05 -75.7611583205 -12.3514678645
100 135 0.0151072367203 1.70629093839e-05 -76.1809121839 -12.4664587438
101 124 0.0152716697911 5.93783386811e-06 -76.4770890983 -12.8284785187
102 382 0.015326170332 2.14894750902e-05 -76.5758109315 -12.2648859273
103 222 0.0155381350133 2.13625479183e-05 -76.9624206127 -12.3333438773
104 131 0.0157754995022 2.10510647535e-05 -77.4004441722 -12.328273023
105 80 0.0159570484751 9.56958961931e-06 -77.7391547929 -12.5082464112
106 160 0.0160275340227 2.16390274454e-05 -77.8715298996 -12.4499892851
107 92 0.0162472880523 2.40148651881e-05 -78.2874088918 -11.6534608076
108 41 0.0164944150911 1.72262960286e-05 -78.7609084936 -11.9625172656
109 37 0.0166671021319 4.09351576711e-06 -79.0954978303 -12.2546504799
110 147 0.0167074761397 1.96017186937e-05 -79.1741709833 -12.158208495
111 104 0.0169170226714 1.51165815238e-05 -79.5852450318 -12.2428460845
112 116 0.0170578725382 1.50730378991e-05 -79.8641734084 -12.3180199488
113 130 0.017203160838 2.22814272834e-05 -80.1541268486 -12.2975131042
114 70 0.0174335357764 1.65078632786e-05 -80.6186079868 -11.910137921
115 68 0.0175811757806 1.05528669749e-05 -80.9193662885 -12.0935415132
116 122 0.0176900701689 1.49279795244e-05 -81.142761528 -11.6672642582
117 139 0.0178453055924 2.56274632726e-05 -81.4635491398 -11.7494595409
118 52 0.0180951672565 6.19364672637e-06 -81.9856979673 -12.7892109563
119 155 0.0181581339034 2.27332594571e-05 -82.1184299829 -12.43368078
120 80 0.0183959653395 1.60681619585e-05 -82.6240036393 -12.2246086067
121 81 0.0185686113161 1.61030486542e-05 -82.9952557874 -12.0316456221
122 82 0.0187001985641 1.76658210259e-05 -83.2806527575 -12.4433631872
123 71 0.0188740887636 8.21766990644e-06 -83.6610761263 -11.5798390182
124 166 0.0189559404712 1.92337041668e-05 -83.8414502424 -12.5652600701
125 122 0.019149354449 1.29566579411e-05 -84.2710334203 -12.2022354021
126 170 0.019280359951 2.04264747018e-05 -84.564719608 -12.511151169
127 111 0.0194865993209 1.85478277152e-05 -85.0315763963 -12.3636410383
128 88 0.019670883211 1.653953225e-05 -85.453473125 -12.4262668509
129 85 0.0198391846736 1.47165833516e-05 -85.8427518847 -12.8489903604
130 99 0.0199939422776 1.33477372824e-05 -86.2041001576 -12.5853028141
131 133 0.0201177261793 1.8234306577e-05 -86.4954999685 -12.3524541178
132 108 0.0202825667786 1.7900572199e-05 -86.8868687833 -12.5995852528
133 91 0.0204601058157 1.80882675787e-05 -87.3126836914 -12.2107214221
134 75 0.0206590092227 1.40246118776e-05 -87.7951184298 -12.4281191287
135 94 0.0207921143462 2.56450087608e-05 -88.1211844684 -12.0120190455
136 36 0.0210574169708 1.07579352627e-05 -88.7789418631 -12.3387121015
137 64 0.0211471021553 1.5250855372e-05 -89.003694947 -12.6158025605
138 71 0.0213013337778 1.16911406751e-05 -89.3930817292 -12.4362970085
139 113 0.0214210134444 1.75998184755e-05 -89.6977721479 -12.4132179889
140 98 0.0216174106538 1.90664231356e-05 -90.2026493391 -12.6762542204
141 74 0.0218316199083 1.95138768231e-05 -90.7603336882 -12.3291925194
142 53 0.0220032127374 1.58879465949e-05 -91.2124459378 -12.0767926731
143 55 0.0221365629721 9.69192644542e-06 -91.567153778 -12.4602133767
144 109 0.0222089475707 1.43724650527e-05 -91.7609387262 -12.1167182218
145 131 0.0223507548728 2.31607734563e-05 -92.1431441593 -12.7311513199
146 64 0.0225677304408 2.21632203504e-05 -92.7346103693 -12.4841111516
147 35 0.0228909482462 1.38398864847e-05 -93.6309612444 -13.0478612271
148 45 0.023056819245 1.6749575992e-05 -94.0982141258 -11.6587804394
