100 100000 0.75 gpomdp hoeffding 20000000
113 100000 -0.0155936899728 1.42174661975e-05 -45.4218325546 -12.0085933737
114 100000 -0.0157236588276 1.42632177283e-05 -45.3493205926 -11.993803015
115 100000 -0.0158543519808 1.43514834786e-05 -45.2766779814 -11.9949612649
116 100000 -0.0159864497532 1.43830526599e-05 -45.2035317315 -11.9876868863
117 100000 -0.016119052238 1.42374054529e-05 -45.130384595 -11.9836064348
118 100000 -0.0162493364382 1.42766941989e-05 -45.0587866022 -11.9866174147
119 100000 -0.016380243429 1.42786251287e-05 -44.9871147011 -11.9859400886
120 100000 -0.0165111810771 1.42766436523e-05 -44.9156936031 -11.9900130081
121 100000 -0.0166420872655 1.428358426e-05 -44.8445557028 -11.9808822665
122 100000 -0.0167731036704 1.4228297238e-05 -44.7736227735 -11.9824337518
123 100000 -0.016903243761 1.42349672718e-05 -44.7034251614 -11.9827280419
124 100000 -0.0170334893745 1.42726931083e-05 -44.6334295152 -11.9800234668
125 100000 -0.0171643328549 1.42349216407e-05 -44.5633719122 -11.9890063197
126 100000 -0.0172945777463 1.43422177107e-05 -44.4938915545 -11.9698875507
127 100000 -0.0174265276162 1.41850718133e-05 -44.4237614304 -11.9672163162
128 100000 -0.0175559851812 1.43488886083e-05 -44.3552086529 -11.9606945313
129 100000 -0.0176880415229 1.41828438357e-05 -44.2855361974 -11.9824525972
130 100000 -0.0178174639701 1.41673492002e-05 -44.2175033345 -11.9694710479
131 100000 -0.0179466423565 1.42475070116e-05 -44.1498441702 -11.9764236689
132 100000 -0.018077086502 1.42798794951e-05 -44.0817694922 -11.9791659555
133 100000 -0.018208044068 1.42840885125e-05 -44.0136756488 -11.987270785
134 100000 -0.0183390684828 1.42697334001e-05 -43.945795147 -11.9696521236
135 100000 -0.0184698649955 1.41303405997e-05 -43.8782788932 -11.9660975184
136 100000 -0.0185984616318 1.41977508169e-05 -43.8121367056 -11.97032599
137 100000 -0.0187281191603 1.42465727693e-05 -43.7456869985 -11.9479413778
138 100000 -0.018858548508 1.42201062631e-05 -43.6790817034 -11.9700541729
139 100000 -0.0189885590883 1.41113710087e-05 -43.6129285034 -11.9721365463
140 100000 -0.0191168581816 1.41871253914e-05 -43.5478781075 -11.9563885274
141 100000 -0.0192463481206 1.42140040415e-05 -43.4824563226 -11.9758065928
142 100000 -0.01937626227 1.41608573724e-05 -43.4170535948 -11.9369712105
143 100000 -0.0195053384886 1.41368763241e-05 -43.3523029896 -11.9578326416
144 100000 -0.0196340377408 1.41034092015e-05 -43.2879688198 -11.9635922923
145 100000 -0.0197622120813 1.41897064075e-05 -43.2241214767 -11.9562237931
146 100000 -0.0198917427168 1.41897312149e-05 -43.1598248785 -11.9545972577
147 100000 -0.0200212737434 1.41653995416e-05 -43.0957544443 -11.9419734687
148 100000 -0.0201504214408 1.4258170324e-05 -43.0320977946 -11.9154583421
149 100000 -0.020281034562 1.41375625072e-05 -42.9679453179 -11.9489492557
150 100000 -0.0204097445908 1.40422835946e-05 -42.9049492119 -11.9562866857
151 100000 -0.0205369637193 1.40773969164e-05 -42.8428979015 -11.9532474429
152 100000 -0.0206647310118 1.41142487635e-05 -42.7807933362 -11.9519195924
153 100000 -0.0207930752153 1.4064669488e-05 -42.7186232715 -11.9351414465
154 100000 -0.0209206436439 1.41766638449e-05 -42.6570413597 -11.9648165723
155 100000 -0.0210499687131 1.41460691403e-05 -42.594826462 -11.9488954599
156 100000 -0.0211788123876 1.40914175854e-05 -42.5330573193 -11.9230363728
157 100000 -0.0213067989778 1.41792949034e-05 -42.47190963 -11.9432888395
158 100000 -0.0214361654988 1.40225668882e-05 -42.4103148267 -11.9245544422
159 100000 -0.0215630774775 1.40807352934e-05 -42.3500949189 -11.9418053192
160 100000 -0.021690896964 1.39196181573e-05 -42.2896497956 -11.9344592987
161 100000 -0.0218162127942 1.40865733233e-05 -42.2305877489 -11.9373309837
162 100000 -0.0219441235882 1.40637749267e-05 -42.1705049707 -11.9351009649
163 100000 -0.0220716780469 1.40506712331e-05 -42.1107920637 -11.9470887847
164 100000 -0.0221990279816 1.40165964316e-05 -42.0513756134 -11.9332136719
165 100000 -0.0223258470441 1.4046702518e-05 -41.9924051501 -11.9388225027
166 100000 -0.0224531350756 1.40896635677e-05 -41.9334146141 -11.9253113332
167 100000 -0.0225810942181 1.40224846676e-05 -41.8743119949 -11.9368813111
168 100000 -0.0227080049169 1.40807066161e-05 -41.8158896735 -11.9254260358
169 100000 -0.022835823955 1.39603744864e-05 -41.7572455542 -11.9310898621
170 100000 -0.022961770161 1.40477536936e-05 -41.6996524887 -11.9154517443
171 100000 -0.0230890745866 1.39686603307e-05 -41.6416308399 -11.926405576
172 100000 -0.0232151491931 1.39259489282e-05 -41.5843595159 -11.9313786126
173 100000 -0.0233405628103 1.38892393935e-05 -41.5275749446 -11.9202249846
174 100000 -0.023465410068 1.39619037491e-05 -41.4712306527 -11.9206876084
175 100000 -0.0235913799658 1.38925455207e-05 -41.4145647162 -11.9184360887
176 100000 -0.0237162781648 1.41231951844e-05 -41.3585634564 -11.9024165695
177 100000 -0.0238447626721 1.38672479051e-05 -41.3011429742 -11.9051984425
178 100000 -0.0239692714136 1.39747066351e-05 -41.2456810675 -11.9019078814
179 100000 -0.0240954397679 1.39967647406e-05 -41.1896615272 -11.9185489057
180 100000 -0.0242219505052 1.39166363235e-05 -41.1336726643 -11.9169956213
181 100000 -0.0243472202938 1.40177928532e-05 -41.0784123923 -11.9126318669
182 100000 -0.0244740579724 1.3880942775e-05 -41.0226414757 -11.8873801807
183 100000 -0.024598777452 1.39075810208e-05 -40.9679786753 -11.9061332676
184 100000 -0.0247239074852 1.39271820299e-05 -40.9133112092 -11.8976170694
185 100000 -0.024849340155 1.38281765776e-05 -40.858686888 -11.8907090876
186 100000 -0.0249732488915 1.38899029825e-05 -40.8048977913 -11.8847132496
187 100000 -0.0250981063728 1.38904712724e-05 -40.7508685133 -11.9144778165
188 100000 -0.02522297261 1.39122971855e-05 -40.697006979 -11.8974477429
189 100000 -0.0253481754181 1.39117230525e-05 -40.6431716835 -11.9056710329
190 100000 -0.0254733693654 1.39281240244e-05 -40.5895110215 -11.9046575489
191 100000 -0.0255988165909 1.37937725597e-05 -40.5359123275 -11.8954192208
192 100000 -0.0257221985001 1.3793835036e-05 -40.4833617905 -11.9087691775
193 100000 -0.0258455813647 1.38141922298e-05 -40.4309744361 -11.8928513501
194 100000 -0.0259692757898 1.37890566421e-05 -40.3786182463 -11.8957202528
195 100000 -0.0260925855939 1.37796191255e-05 -40.3265869972 -11.8958690665
196 100000 -0.0262157511799 1.38076336681e-05 -40.2747774628 -11.879630699
197 100000 -0.0263393451746 1.38137108329e-05 -40.2229485819 -11.8899675009
198 100000 -0.0264630322264 1.37506274027e-05 -40.1712412608 -11.8937373881
199 100000 -0.0265857554396 1.38430786707e-05 -40.1200949147 -11.8834307901
200 100000 -0.0267098928081 1.37673645207e-05 -40.0685186246 -11.8883602819
