100 100000 0.75 gpomdp cheb_gpomdp 30000000
112 4056 -0.0167376534163 1.5997685805e-05 -44.7927896512 -12.0047220333
113 4126 -0.0168875182269 1.53703007276e-05 -44.7118937574 -11.9750433534
114 4474 -0.017025799682 1.63671564226e-05 -44.6375548851 -12.053180962
115 4384 -0.0171745498734 1.67229775386e-05 -44.5579123074 -11.9913099135
116 4144 -0.0173308809294 1.59258770534e-05 -44.4745707405 -12.0440864204
117 4247 -0.0174779433919 1.56255104821e-05 -44.3965049053 -11.9636378554
118 4487 -0.017618313722 1.67720586554e-05 -44.3222921468 -12.071723051
119 4220 -0.0177736796166 1.6010447332e-05 -44.2404916292 -12.0245303702
120 4288 -0.0179208159848 1.60403130027e-05 -44.163351584 -11.936475053
121 4344 -0.0180672751495 1.57888240504e-05 -44.0868811091 -12.063072636
122 4514 -0.0182086885904 1.6233633982e-05 -44.0133411314 -12.0456461143
123 4484 -0.0183545787777 1.66266753812e-05 -43.9377760119 -11.963030243
124 4280 -0.0185075182149 1.57913149983e-05 -43.8588879695 -11.9755450507
125 4446 -0.0186500255348 1.63903831138e-05 -43.785681549 -12.0304862407
126 4346 -0.0187996312603 1.68001854824e-05 -43.7091387729 -11.9248568093
127 4076 -0.0189579876913 1.51374544464e-05 -43.6284628048 -11.9132833759
128 4526 -0.0190933924525 1.70194412487e-05 -43.5597585742 -11.9752439165
129 4151 -0.0192523497592 1.57827484216e-05 -43.4794297749 -11.97657335
130 4316 -0.0193969130606 1.57508400129e-05 -43.4066788099 -12.0151321861
131 4502 -0.0195381703524 1.59854667796e-05 -43.3358694801 -11.8694988931
132 4586 -0.0196802214827 1.59363828324e-05 -43.2649376126 -11.9541066929
133 4695 -0.0198201843124 1.71695412675e-05 -43.1953170799 -12.0065661712
134 4241 -0.0199788332014 1.5975402837e-05 -43.1167221143 -11.9691910854
135 4324 -0.0201250232924 1.60001097507e-05 -43.0445988663 -11.9712940955
136 4398 -0.02027020939 1.59694061554e-05 -42.9732536268 -11.9024678798
137 4487 -0.0204136688551 1.5944519611e-05 -42.9030319559 -11.9952910201
138 4590 -0.0205552980507 1.62971005033e-05 -42.8339728696 -11.9608761445
139 4530 -0.0207010093491 1.67050070852e-05 -42.7631982815 -11.8832692098
140 4290 -0.0208544953937 1.58049364704e-05 -42.6889471594 -11.9345393567
141 4451 -0.0209970579036 1.62370976906e-05 -42.6202543692 -11.9179150036
142 4420 -0.0211440341067 1.62469111774e-05 -42.5497094273 -11.9391463022
143 4384 -0.0212916874493 1.58880946318e-05 -42.4791185191 -11.9798907835
144 4510 -0.0214340552525 1.65950086614e-05 -42.4113178649 -11.9866791655
145 4318 -0.0215860186177 1.64000334111e-05 -42.3392310334 -11.7645247224
146 4217 -0.0217379892904 1.59022515261e-05 -42.267431852 -11.9020926366
147 4332 -0.0218833825356 1.5875910375e-05 -42.1990110886 -12.0069767298
148 4462 -0.0220264039163 1.64619056658e-05 -42.1319634552 -11.8285867476
149 4331 -0.0221769377964 1.62858692103e-05 -42.0616676887 -11.9855215229
150 4279 -0.0223267539612 1.57430622886e-05 -41.9919841468 -11.8883112643
151 4467 -0.0224684945887 1.62678921181e-05 -41.9263097456 -11.96717031
152 4422 -0.0226157153708 1.60394005767e-05 -41.8583551014 -11.9652851275
153 4480 -0.0227599235044 1.63506942166e-05 -41.7920454144 -11.8479242529
154 4397 -0.0229083006116 1.6220669214e-05 -41.7240800134 -11.8827157932
155 4373 -0.0230559038944 1.58138603144e-05 -41.6567304837 -11.9310656283
156 4533 -0.0231972507722 1.65482508166e-05 -41.5924786788 -12.0036523281
157 4361 -0.0233480431677 1.56672895891e-05 -41.5241938589 -11.9604882918
158 4588 -0.023487232242 1.62240146679e-05 -41.4614009457 -11.9396915362
159 4562 -0.0236317848102 1.6146271085e-05 -41.3964283329 -11.9885491412
160 4572 -0.0237754861583 1.64070160579e-05 -41.3320793264 -11.9543659823
161 4462 -0.0239232903138 1.64031630904e-05 -41.2661423771 -11.7907903531
162 4356 -0.0240728408994 1.56807179633e-05 -41.1996821641 -11.942033639
163 4577 -0.0242123243443 1.62181194517e-05 -41.1379264281 -12.0038312895
164 4553 -0.0243569546637 1.58225793278e-05 -41.0741257187 -11.9440454954
165 4715 -0.0244956171006 1.66730923649e-05 -41.0131799069 -11.9036302287
166 4479 -0.0246455317452 1.57169014544e-05 -40.947531915 -11.8814570707
167 4688 -0.0247836577597 1.66993687917e-05 -40.8872688835 -11.9645659573
168 4442 -0.0249344411363 1.57701905752e-05 -40.821726045 -12.0170150925
169 4625 -0.0250739887555 1.65411761805e-05 -40.7612914815 -12.0037336979
170 4453 -0.0252231565105 1.62963042433e-05 -40.6969277789 -11.9580371581
171 4395 -0.0253710790874 1.60006274391e-05 -40.6333419641 -12.0183200105
172 4470 -0.0255150961334 1.5857545107e-05 -40.5716638984 -11.8624700486
173 4613 -0.025655598531 1.67308175269e-05 -40.5117075277 -11.790816248
174 4357 -0.0258081319302 1.56015154555e-05 -40.4468579136 -11.8599756125
175 4615 -0.0259463375154 1.63880138514e-05 -40.3883150131 -11.9059557656
176 4513 -0.0260931395682 1.62880108055e-05 -40.3263536089 -11.9164506332
177 4458 -0.0262399390024 1.6050112943e-05 -40.2646216915 -11.9297513277
178 4511 -0.0263837377705 1.65455802765e-05 -40.2043718325 -11.973286379
179 4341 -0.0265348525685 1.59041559402e-05 -40.1412902263 -11.9512613025
180 4458 -0.026678185221 1.59411551222e-05 -40.0816772094 -11.8865745453
181 4561 -0.0268202200853 1.59110132905e-05 -40.0228140952 -11.9635452721
182 4681 -0.0269601621939 1.69977532556e-05 -39.9650217903 -11.8060803027
183 4303 -0.0271160949381 1.5609164485e-05 -39.9008624488 -11.9267387523
184 4554 -0.0272552873042 1.66333778044e-05 -39.8438006174 -11.8667637441
185 4344 -0.027407159534 1.6035594633e-05 -39.7817649874 -11.8419923594
186 4402 -0.027552593974 1.57576156937e-05 -39.7225772475 -11.8644075469
187 4589 -0.0276925729592 1.63412224042e-05 -39.6658102884 -11.8348176712
188 4509 -0.0278390220231 1.62746817607e-05 -39.6066289295 -11.8789456405
189 4460 -0.027985667195 1.59304671755e-05 -39.5475818222 -11.956724217
190 4568 -0.0281274980227 1.61023408116e-05 -39.4906753877 -11.867135332
191 4598 -0.0282703953607 1.63697016516e-05 -39.4335410242 -11.9852425976
192 4504 -0.0284171678393 1.61024080649e-05 -39.3750651511 -11.853912204
193 4534 -0.0285610779446 1.60471024152e-05 -39.3179331471 -11.8456444259
194 4590 -0.0287036178992 1.64029612536e-05 -39.2615426458 -11.861611278
195 4481 -0.0288510651804 1.603159232e-05 -39.2034165466 -11.9891915732
196 4543 -0.0289941943237 1.62245269045e-05 -39.1471918617 -11.9203585944
