100 100000 0.5 gpomdp cheb_gpomdp 30000000

1 100 0 5.96290516345e-06 -56.6666666667 -12.4466351424
2 5254 -6.06279125306e-05 1.45240629651e-05 -56.6103460681 -12.1875333965
3 6210 -0.000196456894924 1.68019083295e-05 -56.4846253709 -12.1226526594
4 5823 -0.00035873609308 1.58758140781e-05 -56.3352482583 -12.2288863241
5 5998 -0.000509818072741 1.6124759989e-05 -56.1969792419 -12.2141767924
6 6024 -0.000662936649656 1.64489630397e-05 -56.0576278159 -12.1346666424
7 5854 -0.000821380574139 1.58832559807e-05 -55.9142510932 -12.13592807
8 6025 -0.000972189603107 1.62360458248e-05 -55.778552585 -12.0870232065
9 5983 -0.00112689006711 1.6009456485e-05 -55.6401256569 -12.123761209
10 6079 -0.00127821610661 1.66716214042e-05 -55.505469459 -12.1751799775
11 5776 -0.00143989144043 1.58313011517e-05 -55.362418064 -12.0989945017
12 5976 -0.00159081998624 1.62754243142e-05 -55.2296281346 -12.1060659546
13 5911 -0.00174684146656 1.60085791361e-05 -55.0931148921 -12.1404003139
14 6007 -0.00189907122108 1.67432266409e-05 -54.9606554626 -12.1192048575
15 5666 -0.00206300507445 1.52010253546e-05 -54.818818267 -12.1091861553
16 6250 -0.00220470985357 1.65711402055e-05 -54.6968821754 -12.0756689425
17 5999 -0.00236239187916 1.60048844481e-05 -54.5619202112 -12.1441039245
18 6098 -0.00251343776738 1.64370863217e-05 -54.4333461569 -12.118832002
19 5933 -0.00267070894133 1.5897561125e-05 -54.3002030968 -12.1220638941
20 6097 -0.0028207544308 1.62565180406e-05 -54.1738658943 -12.0532431693
21 6042 -0.00297489264104 1.62930775279e-05 -54.0447772802 -12.1351298501
22 5965 -0.00313036708163 1.59623111936e-05 -53.9152770195 -12.0842497726
23 6090 -0.003281113782 1.69490531949e-05 -53.7903876236 -12.0885454685
24 5626 -0.00344765650232 1.56809117089e-05 -53.6531756902 -12.121211562
25 5911 -0.00359797831622 1.59363226571e-05 -53.5300110081 -12.0499237946
26 6051 -0.00374896613898 1.58542685917e-05 -53.4069478073 -12.1613365935
27 6246 -0.00389681144701 1.65643541037e-05 -53.2870695487 -12.1484285983
28 5999 -0.00405442512746 1.60320581443e-05 -53.159944979 -12.043419001
29 6082 -0.00420593628944 1.60971891718e-05 -53.038393211 -12.1011443331
30 6125 -0.00435752159706 1.59652347388e-05 -52.9174153156 -12.0961070045
31 6252 -0.00450633566236 1.64628564255e-05 -52.7992605993 -12.0233232038
32 6067 -0.00466210472356 1.58239926951e-05 -52.6762277355 -12.0282762775
33 6282 -0.00480924658684 1.6551211113e-05 -52.5606092957 -12.1297375
34 6042 -0.00496617870156 1.61386042579e-05 -52.4379357535 -12.091608547
35 6059 -0.00511897700831 1.56311645306e-05 -52.3191211763 -12.05634791
36 6398 -0.00526300387764 1.6540104648e-05 -52.2076897574 -12.0957670109
37 6160 -0.00541831501721 1.64852893926e-05 -52.0881350011 -12.0629496378
38 5964 -0.00557563565618 1.59170250352e-05 -51.9676707658 -12.0767044296
39 6117 -0.00572562205572 1.64660187451e-05 -51.8534152373 -12.1151003072
40 5934 -0.00588315612765 1.59155782163e-05 -51.7340282311 -12.0363316634
41 6087 -0.00603349647402 1.58374229954e-05 -51.6206790691 -12.1265243325
42 6294 -0.0061806213991 1.65217166882e-05 -51.5103041536 -12.0907294722
43 6071 -0.00633689060137 1.6050644904e-05 -51.3936604211 -12.1017719407
44 6143 -0.00648781756309 1.61222178465e-05 -51.2815782243 -12.0712997598
45 6171 -0.00663907486981 1.58539767265e-05 -51.1698122432 -12.1039753292
46 6370 -0.00678547077112 1.68390964417e-05 -51.0621698145 -12.1047757986
47 5950 -0.00694635656084 1.59451829673e-05 -50.944471572 -12.1054798742
48 6085 -0.00709700015312 1.60064461471e-05 -50.8348299104 -12.0332077242
49 6185 -0.0072470013925 1.63820099449e-05 -50.7261934328 -12.0577181855
50 6051 -0.0074022052074 1.5895364571e-05 -50.6143496228 -12.0653166501
51 6220 -0.0075507433866 1.64444800579e-05 -50.5078392292 -12.1510620442
52 6047 -0.00770659301811 1.56294908577e-05 -50.3966392213 -12.0699709362
53 6386 -0.00785073502619 1.67335117047e-05 -50.294293227 -12.059006637
54 6029 -0.00800955937563 1.60856611111e-05 -50.1820751089 -12.0528695095
55 6079 -0.00816161149648 1.63215877929e-05 -50.0751810832 -12.0510452564
56 5984 -0.00831710798136 1.62399838231e-05 -49.9664070148 -12.035476108
57 5940 -0.00847240618406 1.5801874604e-05 -49.8583140018 -12.0940373253
58 6164 -0.00862073813362 1.61871641349e-05 -49.755572123 -11.9891587499
59 6151 -0.008772846245 1.59803564638e-05 -49.6507207508 -12.1092937797
60 6268 -0.00892160025707 1.57866823217e-05 -49.5486734938 -12.0893466444
61 6515 -0.00906574890533 1.72276507437e-05 -49.450246522 -12.0993914305
62 5851 -0.00923174184408 1.53319443561e-05 -49.337461887 -12.0625520348
63 6369 -0.00937332982414 1.60924953485e-05 -49.2417279494 -12.0559958174
64 6417 -0.0095213819316 1.62445459139e-05 -49.1420814756 -12.0303580836
65 6367 -0.00967142595128 1.56838978317e-05 -49.0415689184 -12.1529355827
66 6687 -0.00981277830272 1.68902355029e-05 -48.9473128272 -12.0778681797
67 6214 -0.00997068999647 1.58417093814e-05 -48.8425091673 -12.0483571983
68 6422 -0.0101163748303 1.61234117046e-05 -48.7462798803 -12.0355171884
69 6450 -0.0102643299294 1.64563354817e-05 -48.6489992881 -12.0879490801
70 6263 -0.0104175780558 1.61438904473e-05 -48.5487114979 -12.0904371874
71 6278 -0.0105677457147 1.61040674653e-05 -48.4509032206 -11.9927448017
72 6318 -0.0107170618629 1.63159981465e-05 -48.3541013849 -12.0491956173
73 6223 -0.0108694934449 1.58006055428e-05 -48.2557413211 -12.0776608923
74 6459 -0.0110143923668 1.6733870533e-05 -48.1626712012 -12.0492125917
75 6098 -0.0111723229036 1.55542117658e-05 -48.0617039953 -12.0253814732
76 6489 -0.0113146239912 1.64515436871e-05 -47.9711488041 -11.9639147631
77 6304 -0.0114673293034 1.59810909776e-05 -47.8744124342 -12.0700927387
78 6424 -0.0116142793077 1.67193811025e-05 -47.781748854 -12.0453152494
