100 100000 0.75 gpomdp cheb_gpomdp 30000000

1 100 0 2.8776040229e-06 -56.6666666667 -11.8030809449
2 3333 -2.99929834516e-05 1.43882847443e-05 -56.6387887072 -12.112722839
3 3995 -0.000166979648757 1.6271044884e-05 -56.5118552666 -12.0909940708
4 3953 -0.000322709660643 1.62542325995e-05 -56.368333161 -12.2454138405
5 3918 -0.000478969712853 1.61794427906e-05 -56.2251489765 -12.1638411688
6 3913 -0.000634612323626 1.5809690109e-05 -56.0833464496 -12.0327420462
7 4058 -0.000783965516282 1.68949438848e-05 -55.948033215 -12.1946321263
8 3769 -0.00094956271521 1.51918704076e-05 -55.7988647441 -12.1784068869
9 4162 -0.00109127254708 1.65811212771e-05 -55.6719273921 -12.0794424145
10 3991 -0.00124921787757 1.59828018676e-05 -55.5312160292 -12.1018239101
11 4066 -0.00140004360222 1.64028544696e-05 -55.3975979854 -12.0891838059
12 3970 -0.00155670220385 1.57096194608e-05 -55.2595823801 -12.0914310249
13 4159 -0.00170329371367 1.65578093206e-05 -55.131140514 -12.1168010037
14 3997 -0.00186088749663 1.64073806531e-05 -54.9938122154 -12.1214121164
15 3901 -0.00201897238665 1.57582331556e-05 -54.8568340507 -12.1114723231
16 4066 -0.00216767908254 1.67278643326e-05 -54.728687402 -12.0766810253
17 3841 -0.00233009601866 1.53490513518e-05 -54.5895009533 -12.1256138446
18 4174 -0.00247306308771 1.68927894424e-05 -54.4676465831 -12.1240429166
19 3878 -0.00263630436327 1.58669656453e-05 -54.3292660764 -12.0516180837
20 3998 -0.00278731212669 1.63910570912e-05 -54.2019661073 -12.1724143743
21 3908 -0.00294508932878 1.5851054412e-05 -54.0696825061 -12.1585457476
22 4035 -0.00309524414802 1.62612259815e-05 -53.9444703517 -12.15827905
23 3997 -0.00325002972091 1.59347258484e-05 -53.8160859276 -12.0866494449
24 4092 -0.0033999225904 1.61785832037e-05 -53.6924212982 -12.1780166048
25 4087 -0.00355220540554 1.67035523006e-05 -53.5674462791 -12.1178422994
26 3871 -0.00371376986358 1.58708180141e-05 -53.4355769583 -12.0862738497
27 3989 -0.00386498037358 1.60725490894e-05 -53.3128274352 -12.0679755404
28 4028 -0.00401738366437 1.60376686878e-05 -53.189758809 -12.2413721373
29 4081 -0.00416845056676 1.66328998992e-05 -53.0684074983 -12.0742029739
30 3893 -0.00432887428782 1.57843327544e-05 -52.9402299701 -12.1133033553
31 4047 -0.0044781780549 1.6233462357e-05 -52.8215707922 -12.1063496991
32 4020 -0.00463225295134 1.58380044469e-05 -52.6997551241 -12.1581530501
33 4157 -0.00478008139947 1.63091865456e-05 -52.5834800554 -12.0726931548
34 4098 -0.00493340102142 1.64187170869e-05 -52.4635038716 -12.1097415429
35 3995 -0.00508972337466 1.63506636937e-05 -52.341820838 -12.0971150159
36 3921 -0.00524684864281 1.61174250286e-05 -52.2201617634 -12.1360378447
37 3941 -0.00540134840858 1.56637020777e-05 -52.1011649781 -12.1368342306
38 4148 -0.00554770636733 1.60028145822e-05 -51.9890102918 -12.061918606
39 4218 -0.00569598601234 1.61547605219e-05 -51.8759455111 -12.0948807158
40 4223 -0.00584557531759 1.60736458182e-05 -51.7624515427 -12.1689155693
41 4263 -0.00599371439207 1.6970513667e-05 -51.6506173416 -11.9999419068
42 3930 -0.0061566263259 1.54810151748e-05 -51.5282685904 -12.0317205586
43 4214 -0.00630014060994 1.61237422058e-05 -51.4210371083 -12.2076314376
44 4233 -0.00644927863167 1.61531580369e-05 -51.3101448351 -12.0849989769
45 4239 -0.0065985757089 1.63581641239e-05 -51.199682727 -12.1304886172
46 4158 -0.00675123986771 1.63194715378e-05 -51.0872925985 -12.1349876301
47 4094 -0.00690471776739 1.59889127806e-05 -50.9748731768 -12.0814621347
48 4169 -0.0070537372659 1.65286266614e-05 -50.8662620128 -12.0253874172
49 4019 -0.00721063220545 1.60409683429e-05 -50.7524842916 -12.0638391787
50 4071 -0.00736192461014 1.61549477633e-05 -50.6433222983 -12.0434468862
51 4076 -0.00751419394167 1.6362144995e-05 -50.5339994042 -12.0520693988
52 3996 -0.00766995004151 1.63311006234e-05 -50.4227335804 -12.0553861235
53 3930 -0.00782671206511 1.59147017426e-05 -50.3113171381 -11.9758996697
54 4032 -0.00797753388243 1.6110503537e-05 -50.2046564236 -11.9617995191
55 4055 -0.00812977322887 1.60340487992e-05 -50.0975202168 -12.0568138394
56 4110 -0.00828027471927 1.64895607613e-05 -49.9921236304 -12.1403048164
57 3978 -0.00843760636482 1.57982122794e-05 -49.882488989 -11.9649536698
58 4130 -0.008585540521 1.6765741433e-05 -49.7799074633 -12.1053572779
59 3887 -0.00874736940231 1.54540557634e-05 -49.6682469139 -12.0715151855
60 4179 -0.00889122664334 1.61583887509e-05 -49.5694708388 -12.0063150249
61 4183 -0.00904157376652 1.64396308109e-05 -49.4667221589 -12.0575652673
62 4069 -0.00919666117374 1.59688802995e-05 -49.3612480455 -12.1151980442
63 4152 -0.00934579874992 1.60954718224e-05 -49.2603092928 -12.0183968509
64 4182 -0.00949556771627 1.59835591451e-05 -49.1594221606 -12.0917021845
65 4261 -0.00964292158452 1.62273548721e-05 -49.0606270237 -12.1237540794
66 4235 -0.00979297460487 1.64426158448e-05 -48.9604930044 -12.0485353482
67 4118 -0.00994715826322 1.65295692932e-05 -48.8580938862 -12.036803862
68 3969 -0.010105038306 1.51867565145e-05 -48.7537522474 -12.1054066054
69 4385 -0.0102430491415 1.68483657847e-05 -48.6629637256 -12.0678697456
70 4092 -0.0104015384623 1.57995102815e-05 -48.5591855891 -12.0787626875
71 4248 -0.0105474189975 1.66113354005e-05 -48.464115827 -12.082019771
72 4061 -0.0107042823309 1.51307929471e-05 -48.3623688183 -12.2016155943
73 4512 -0.010839831231 1.69653343364e-05 -48.2748451764 -12.0653290323
74 4161 -0.010998094254 1.59331511405e-05 -48.1731188567 -12.0522764967
75 4261 -0.0111449772593 1.62947796349e-05 -48.0791512623 -12.0710407491
76 4206 -0.0112961699612 1.6118684103e-05 -47.9828699066 -12.0432364313
77 4227 -0.0114453646227 1.60128293152e-05 -47.8882987963 -12.0346754761
78 4294 -0.0115924187603 1.62279841166e-05 -47.7955072571 -12.0754512162
79 4268 -0.011741904647 1.64741185212e-05 -47.701608521 -12.0470892891
80 4137 -0.0118960313354 1.57506955374e-05 -47.605242624 -12.0862392894
81 4316 -0.01204030985 1.67165057462e-05 -47.5154435111 -11.9917690362
82 4082 -0.0121977549845 1.55546677624e-05 -47.4178980253 -12.0265428143
83 4344 -0.0123397727252 1.65123761355e-05 -47.3303094976 -12.0481738829
84 4195 -0.0124931973107 1.61039393342e-05 -47.2361081151 -12.0995066921
85 4222 -0.0126423391664 1.60269722913e-05 -47.1449538464 -12.0009697355
86 4282 -0.0127897160672 1.62061805413e-05 -47.0552799494 -12.0317769529
87 4265 -0.0129390448799 1.62475328684e-05 -46.9648228937 -11.9170361227
88 4230 -0.0130893678036 1.64039664556e-05 -46.8741721618 -12.0224069091
89 4130 -0.0132429785782 1.5981262482e-05 -46.7819592892 -11.9667986233
90 4209 -0.0133912186073 1.64879457721e-05 -46.6933708653 -11.9054875155
91 4074 -0.0135466609862 1.56598885145e-05 -46.6008978321 -11.9425974629
92 4289 -0.0136905471847 1.69874771437e-05 -46.515679838 -11.9661729307
93 3947 -0.0138532667618 1.56175293042e-05 -46.4197450632 -12.004171914
94 4174 -0.0139987405803 1.56120815091e-05 -46.3343684115 -12.0592071098
95 4416 -0.0141401148615 1.60479726735e-05 -46.2517486273 -11.9963920011
96 4470 -0.0142845608798 1.67345768135e-05 -46.1676886961 -11.9814375061
97 4220 -0.0144395792763 1.61035632301e-05 -46.0778727932 -12.096794527
98 4247 -0.0145882723942 1.63516024743e-05 -45.9921049732 -12.0287697165
99 4168 -0.0147406807945 1.59273311349e-05 -45.9045810462 -11.953853385
100 4271 -0.0148873434564 1.60232757524e-05 -45.8207241491 -12.0565924857
101 4334 -0.0150338112328 1.62306655518e-05 -45.7373359986 -11.8868322372
102 4306 -0.0151826505222 1.64021947845e-05 -45.652961146 -12.0170098629
103 4205 -0.0153348695434 1.56400803684e-05 -45.5670468883 -12.1032124819
104 4436 -0.0154761752814 1.63902635825e-05 -45.4876308289 -11.9651066718
105 4337 -0.0156259475387 1.67347269909e-05 -45.4038100953 -11.9875681697
106 4094 -0.0157833275216 1.54224390304e-05 -45.3161212749 -12.0355777691
107 4416 -0.0159229892023 1.65885648401e-05 -45.2386369541 -12.0186923913
108 4231 -0.0160764516427 1.56236339277e-05 -45.1538539067 -11.9558118353
109 4471 -0.0162170568351 1.67164942986e-05 -45.0765010489 -11.95114548
110 4229 -0.0163717485585 1.58626360079e-05 -44.9917575317 -12.0355592714
111 4362 -0.0165162826611 1.64125809532e-05 -44.9129162951 -11.995796546
112 4255 -0.016667696914 1.58603115735e-05 -44.8306697233 -11.9994136631
113 4390 -0.0168117506363 1.64554964358e-05 -44.75274951 -12.0575221485
114 4263 -0.0169634055621 1.60932919497e-05 -44.6710613461 -11.9782270898
115 4295 -0.0171111754608 1.64383336217e-05 -44.5918027486 -12.007042147
116 4178 -0.0172642052737 1.57840992925e-05 -44.5100712065 -11.9928906646
117 4344 -0.0174083229251 1.64616849318e-05 -44.4334215588 -12.0207589982
118 4216 -0.017560883897 1.58796225524e-05 -44.3526194905 -12.0101512743
119 4341 -0.0177059207232 1.60125258832e-05 -44.2761230262 -11.9695139828
120 4410 -0.0178510261187 1.61905606665e-05 -44.1999011224 -11.9845063927
121 4400 -0.0179979135779 1.63788641764e-05 -44.1230577543 -11.9346835403
122 4307 -0.0181481058508 1.606061409e-05 -44.044810801 -11.9792203552
123 4354 -0.0182945773973 1.61438361695e-05 -43.9688171326 -11.9615174907
124 4364 -0.0184416308134 1.58537840666e-05 -43.8928324327 -12.0528936883
125 4505 -0.0185837684742 1.68094256233e-05 -43.8196820346 -11.9995144687
126 4221 -0.018739463723 1.56482842694e-05 -43.7398842246 -11.9320627574
127 4449 -0.0188806342166 1.6810920857e-05 -43.6678271099 -11.9505479367
128 4168 -0.0190373320881 1.56736521188e-05 -43.5881724646 -12.0297732824
129 4382 -0.01917981116 1.59287092326e-05 -43.5160434918 -12.0717252324
130 4489 -0.0193228701624 1.63542299905e-05 -43.4439045885 -11.9515235086
131 4405 -0.0194711570961 1.58862238259e-05 -43.3694276821 -12.0191453377
132 4532 -0.0196131549252 1.62829483449e-05 -43.298392341 -11.9615457699
133 4479 -0.0197595631845 1.67537325217e-05 -43.22543871 -11.8643390505
134 4220 -0.0199147536338 1.57322410976e-05 -43.1484263991 -11.9870677623
135 4411 -0.0200573051701 1.58462249456e-05 -43.0779721603 -11.9354322905
136 4557 -0.0201985619082 1.6628051918e-05 -43.0084264859 -11.9756087725
137 4349 -0.0203502945554 1.58314569042e-05 -42.9340192931 -11.9264494489
138 4500 -0.0204923154862 1.62695569168e-05 -42.8646508555 -11.9401676249
139 4453 -0.0206390228643 1.58293348719e-05 -42.793272249 -12.0651012532
140 4608 -0.0207793416093 1.66342792064e-05 -42.7252655861 -11.9637845356
141 4395 -0.0209303364218 1.58430146131e-05 -42.6523709279 -12.0103625634
142 4542 -0.0210717983149 1.61827281038e-05 -42.5843460886 -11.9588230619
143 4535 -0.0212164081136 1.64775820315e-05 -42.5150736255 -11.9460961255
144 4394 -0.0213659865438 1.58024063467e-05 -42.4437024676 -11.9604010312
145 4560 -0.0215068111725 1.65571723303e-05 -42.3767682212 -12.0233894537
146 4383 -0.0216573055886 1.59789459903e-05 -42.3055150607 -11.9203716436
147 4468 -0.0218011658213 1.61461064329e-05 -42.2376690889 -11.9446316695
148 4478 -0.0219463682377 1.65834309969e-05 -42.1694524233 -11.9334280476
149 4293 -0.0220986777858 1.55617358643e-05 -42.0981783335 -11.9441605439
150 4565 -0.0222372742039 1.63130372725e-05 -42.0335704455 -11.9287837311
151 4498 -0.0223836450925 1.5895718883e-05 -41.9655946183 -11.9510758364
152 4624 -0.0225243190842 1.64890109757e-05 -41.9005111185 -11.9680203625
153 4475 -0.022672639692 1.60486550903e-05 -41.8321502055 -11.9078015245
154 4529 -0.0228161414085 1.64098254793e-05 -41.7662632251 -11.9870661738
155 4419 -0.0229646921507 1.58370686163e-05 -41.6983185643 -11.9082622895
156 4570 -0.0231056738502 1.62999200512e-05 -41.6340795924 -11.8893605863
157 4509 -0.0232517497968 1.67101328014e-05 -41.5677683751 -11.8889082526
158 4267 -0.0234056800387 1.57194459676e-05 -41.498164332 -11.9526325899
159 4465 -0.0235472369699 1.62540539253e-05 -41.4344007799 -11.9535643298
160 4426 -0.0236942622212 1.60684371662e-05 -41.3684217001 -11.9538429012
161 4471 -0.0238388790756 1.62201020747e-05 -41.3037682185 -11.9540465802
162 4447 -0.0239852464339 1.56844406537e-05 -41.238577967 -11.8797950703
163 4670 -0.0241233542563 1.67450752206e-05 -41.1772919325 -11.9421040735
164 4404 -0.0242751928012 1.58509166515e-05 -41.110164124 -12.024732564
165 4548 -0.0244166373079 1.61423012053e-05 -41.0478670121 -11.8954371819
166 4559 -0.0245604952964 1.60677923576e-05 -40.9847386178 -11.9321744529
167 4605 -0.0247029766984 1.67853678485e-05 -40.9224433695 -11.9159362356
168 4325 -0.0248565643735 1.545640614e-05 -40.8555461631 -11.8967298213
169 4649 -0.024992979931 1.6390355203e-05 -40.7963481823 -11.9064327598
170 4545 -0.0251392824543 1.64964590473e-05 -40.7330881344 -11.9688686676
171 4396 -0.0252890106521 1.62267874283e-05 -40.6685902891 -11.8825773963
172 4369 -0.0254367322438 1.53894636727e-05 -40.6051968017 -11.8818199048
173 4728 -0.0255714119204 1.70122688975e-05 -40.5476067403 -11.8733166425
174 4340 -0.025726814461 1.55665978891e-05 -40.4813989504 -11.9121537144
175 4613 -0.025864735524 1.65802072069e-05 -40.4228563573 -11.8950931827
176 4424 -0.0260147461537 1.61738573918e-05 -40.3594129745 -11.900754169
177 4421 -0.0261611256154 1.57247962907e-05 -40.2977358838 -11.8916531168
178 4624 -0.0263002803688 1.65603650252e-05 -40.2393129536 -11.9174985146
179 4443 -0.0264497826871 1.6240383358e-05 -40.1767725651 -11.8338966394
180 4410 -0.0265969454464 1.57055164366e-05 -40.1154391539 -11.927548824
181 4622 -0.0267359665714 1.64976180636e-05 -40.0577058675 -11.8644841087
182 4470 -0.0268844614938 1.64679824873e-05 -39.9962591141 -11.9090625282
183 4336 -0.0270349624925 1.57147286385e-05 -39.9342137691 -11.8562174536
184 4540 -0.0271753128066 1.56816320214e-05 -39.8765620176 -11.9370707466
185 4769 -0.027311954791 1.68877501634e-05 -39.8206261975 -11.8021911346
186 4433 -0.0274645890591 1.6031023079e-05 -39.7583673376 -11.8859063996
187 4495 -0.0276084817419 1.57113953482e-05 -39.6998890346 -11.8744132915
188 4708 -0.0277462748512 1.60317389925e-05 -39.6440840668 -11.871154217
189 4773 -0.0278859131415 1.69960647371e-05 -39.5877249032 -11.8502315885
190 4388 -0.028040307212 1.61883371969e-05 -39.5256352603 -11.8776860394
191 4379 -0.0281875256033 1.63396453526e-05 -39.4666502868 -11.8768791849
192 4303 -0.0283374186565 1.58465745021e-05 -39.4068120907 -11.854137507
193 4445 -0.0284804427877 1.60271179572e-05 -39.3499203786 -11.8053429866
194 4509 -0.0286240776325 1.59250342696e-05 -39.2929855365 -11.7753331989
195 4621 -0.0287650487115 1.61371950517e-05 -39.2373002573 -11.7940847102
196 4635 -0.0289076837789 1.58128854746e-05 -39.1811519592 -11.8575004453
197 4805 -0.0290449623703 1.65363575321e-05 -39.1272958502 -11.8421074265
198 4628 -0.0291912311014 1.63099400213e-05 -39.0701099597 -11.9119184822
199 4561 -0.0293365518871 1.6237867964e-05 -39.0134950878 -11.893198512
200 4528 -0.029481757484 1.60146378227e-05 -38.9571235661 -11.8000884407
201 4599 -0.0296238689356 1.60147997448e-05 -38.9021443562 -11.919172045
202 4671 -0.0297648817368 1.65473547559e-05 -38.8477760936 -11.8110677433
203 4494 -0.0299134151361 1.63146815317e-05 -38.7907074593 -11.831034008
204 4427 -0.0300609649128 1.53912315662e-05 -38.7342180811 -11.8070365015
205 4790 -0.0301947868382 1.62662996268e-05 -38.6831570504 -11.9313300786
206 4742 -0.030336931889 1.6649204406e-05 -38.6290992101 -11.8550473743
207 4516 -0.0304860243112 1.57406236705e-05 -38.5725963768 -11.816276197
208 4716 -0.030623957078 1.61464233333e-05 -38.5205016099 -11.8970592981
209 4726 -0.0307652951082 1.62176012637e-05 -38.4672980961 -11.7712061172
210 4702 -0.0309076189472 1.63247913318e-05 -38.4139040036 -11.8829259514
211 4627 -0.0310520316852 1.60662371754e-05 -38.3599104525 -11.9018388466
212 4675 -0.0311934373842 1.70278581096e-05 -38.3072200791 -11.8643125672
213 4284 -0.0313499851744 1.53380222045e-05 -38.2490928755 -11.8213325156
214 4660 -0.0314851854334 1.58315940028e-05 -38.1990649587 -11.9109230494
