100 100000 0.95 gpomdp sample_bernstein 1000000

1 100  1e-06 -426.666666667 -19.2047452785
2 100  1e-06 -426.666511831 -19.9030633896
3 100  1e-06 -426.666484645 -19.319745668
4 100  1e-06 -426.666377602 -18.8009017038
5 100  1e-06 -426.666326207 -19.2637553957
6 100  1e-06 -426.666213127 -19.7225030216
7 100  1e-06 -426.666083994 -19.1332243073
8 100  1e-06 -426.666049701 -18.8491204044
9 100  1e-06 -426.665917246 -18.7626003732
10 100  1e-06 -426.665825251 -19.0291494435
11 100  1e-06 -426.665693416 -19.2268422345
12 100  1e-06 -426.665586973 -19.2024713867
13 100  1e-06 -426.665445316 -19.1716220858
14 100  1e-06 -426.665421025 -19.3824792509
15 100  1e-06 -426.665252493 -19.5351005815
16 100  1e-06 -426.665112709 -19.1176263426
17 100  1e-06 -426.664942977 -19.1486106775
18 100  1e-06 -426.664859973 -19.348442075
19 100  1e-06 -426.664781972 -19.6766787838
20 100  1e-06 -426.66467929 -18.9847023538
21 100  1e-06 -426.664504508 -19.0989137363
22 100  1e-06 -426.664363823 -19.9130534585
23 100  1e-06 -426.664315298 -19.6123778791
24 100  1e-06 -426.664196784 -18.6988378738
25 100  1e-06 -426.664078168 -19.7001261827
26 100  1e-06 -426.663911007 -19.5758109617
27 100  1e-06 -426.663738833 -19.5649822818
28 100  1e-06 -426.663621873 -19.8927926678
29 100  1e-06 -426.663576627 -19.1654270789
30 100  1e-06 -426.663474843 -19.499004847
31 100  1e-06 -426.66337256 -19.4381038459
32 100  1e-06 -426.663293945 -19.6786696108
33 100  1e-06 -426.663219399 -19.5741822825
34 100  1e-06 -426.663112582 -19.4861752473
35 100  1e-06 -426.662990562 -19.3333102882
36 100  1e-06 -426.6627781 -19.247620455
37 100  1e-06 -426.662694647 -19.2514926477
38 100  1e-06 -426.662582534 -19.3959485521
39 100  1e-06 -426.662456648 -19.0465868974
40 100  1e-06 -426.662333723 -19.6186486
41 100  1e-06 -426.662218858 -19.5392201567
42 100  1e-06 -426.662007984 -19.5071406619
43 100  1e-06 -426.661960384 -19.8989967822
44 100  1e-06 -426.661866305 -18.7697331321
45 100  1e-06 -426.661769778 -19.5308221327
46 100  1e-06 -426.661603638 -19.3600742313
47 100  1e-06 -426.661577605 -19.6628830056
48 100  1e-06 -426.661478822 -19.948536137
49 100  1e-06 -426.661354176 -19.2971886841
50 100  1e-06 -426.661170407 -19.506285765
51 100  1e-06 -426.661087703 -19.6014552166
52 100  1e-06 -426.660961306 -19.6777653115
53 100  1e-06 -426.660853458 -19.5045405115
54 100  1e-06 -426.660789449 -19.4409951316
55 100  1e-06 -426.6607531 -19.481406911
