trajectory performance
1000 -56.666667
2000 -56.666667
3000 -56.666667
4000 -56.666667
5000 -56.666667
6000 -56.666667
7000 -56.666667
8000 -56.666667
9000 -56.666667
10000 -56.666667
11000 -56.666667
12000 -56.666667
13000 -56.360824
14000 -56.360824
15000 -56.360824
16000 -56.360824
17000 -56.360824
18000 -56.360824
19000 -56.360824
20000 -56.360824
21000 -56.360824
22000 -56.360824
23000 -56.360824
24000 -56.225672
25000 -56.225672
26000 -56.225672
27000 -56.225672
28000 -56.225672
29000 -56.225672
30000 -56.225672
31000 -56.225672
32000 -56.225672
33000 -56.225672
34000 -56.225672
35000 -56.225672
36000 -56.081884
37000 -56.081884
38000 -56.081884
39000 -56.081884
40000 -56.081884
41000 -56.081884
42000 -56.081884
43000 -56.081884
44000 -56.081884
45000 -56.081884
46000 -56.081884
47000 -56.081884
48000 -55.940891
49000 -55.940891
50000 -55.940891
51000 -55.940891
52000 -55.940891
53000 -55.940891
54000 -55.940891
55000 -55.940891
56000 -55.940891
57000 -55.940891
58000 -55.940891
59000 -55.940891
60000 -55.801992
61000 -55.801992
62000 -55.801992
63000 -55.801992
64000 -55.801992
65000 -55.801992
66000 -55.801992
67000 -55.801992
68000 -55.801992
69000 -55.801992
70000 -55.801992
71000 -55.801992
72000 -55.666782
73000 -55.666782
74000 -55.666782
75000 -55.666782
76000 -55.666782
77000 -55.666782
78000 -55.666782
79000 -55.666782
80000 -55.666782
81000 -55.666782
82000 -55.666782
83000 -55.666782
84000 -55.530994
85000 -55.530994
86000 -55.530994
87000 -55.530994
88000 -55.530994
89000 -55.530994
90000 -55.530994
91000 -55.530994
92000 -55.530994
93000 -55.530994
94000 -55.530994
95000 -55.530994
96000 -55.396984
97000 -55.396984
98000 -55.396984
99000 -55.396984
100000 -55.396984
101000 -55.396984
102000 -55.396984
103000 -55.396984
104000 -55.396984
105000 -55.396984
106000 -55.396984
107000 -55.396984
108000 -55.262143
109000 -55.262143
110000 -55.262143
111000 -55.262143
112000 -55.262143
113000 -55.262143
114000 -55.262143
115000 -55.262143
116000 -55.262143
117000 -55.262143
118000 -55.262143
119000 -55.262143
120000 -55.128074
121000 -55.128074
122000 -55.128074
123000 -55.128074
124000 -55.128074
125000 -55.128074
126000 -55.128074
127000 -55.128074
128000 -55.128074
129000 -55.128074
130000 -55.128074
131000 -55.128074
132000 -54.992440
133000 -54.992440
134000 -54.992440
135000 -54.992440
136000 -54.992440
137000 -54.992440
138000 -54.992440
139000 -54.992440
140000 -54.992440
141000 -54.992440
142000 -54.992440
143000 -54.992440
144000 -54.860690
145000 -54.860690
146000 -54.860690
147000 -54.860690
148000 -54.860690
149000 -54.860690
150000 -54.860690
151000 -54.860690
152000 -54.860690
153000 -54.860690
154000 -54.860690
155000 -54.860690
156000 -54.860690
157000 -54.729597
158000 -54.729597
159000 -54.729597
160000 -54.729597
161000 -54.729597
162000 -54.729597
163000 -54.729597
164000 -54.729597
165000 -54.729597
166000 -54.729597
167000 -54.729597
168000 -54.593753
169000 -54.593753
170000 -54.593753
171000 -54.593753
172000 -54.593753
173000 -54.593753
174000 -54.593753
175000 -54.593753
176000 -54.593753
177000 -54.593753
178000 -54.593753
179000 -54.593753
180000 -54.593753
181000 -54.468977
182000 -54.468977
183000 -54.468977
184000 -54.468977
185000 -54.468977
186000 -54.468977
187000 -54.468977
188000 -54.468977
189000 -54.468977
190000 -54.468977
191000 -54.468977
192000 -54.468977
193000 -54.334736
194000 -54.334736
195000 -54.334736
196000 -54.334736
197000 -54.334736
198000 -54.334736
199000 -54.334736
200000 -54.334736
201000 -54.334736
202000 -54.334736
203000 -54.334736
204000 -54.202321
205000 -54.202321
206000 -54.202321
207000 -54.202321
208000 -54.202321
209000 -54.202321
210000 -54.202321
211000 -54.202321
212000 -54.202321
213000 -54.202321
214000 -54.202321
215000 -54.202321
216000 -54.072036
217000 -54.072036
218000 -54.072036
219000 -54.072036
220000 -54.072036
221000 -54.072036
222000 -54.072036
223000 -54.072036
224000 -54.072036
225000 -54.072036
226000 -54.072036
227000 -54.072036
228000 -53.947260
229000 -53.947260
230000 -53.947260
231000 -53.947260
232000 -53.947260
233000 -53.947260
234000 -53.947260
235000 -53.947260
236000 -53.947260
237000 -53.947260
238000 -53.947260
239000 -53.947260
240000 -53.818175
241000 -53.818175
242000 -53.818175
243000 -53.818175
244000 -53.818175
245000 -53.818175
246000 -53.818175
247000 -53.818175
248000 -53.818175
249000 -53.818175
250000 -53.818175
251000 -53.818175
252000 -53.692655
253000 -53.692655
254000 -53.692655
255000 -53.692655
256000 -53.692655
257000 -53.692655
258000 -53.692655
259000 -53.692655
260000 -53.692655
261000 -53.692655
262000 -53.692655
263000 -53.692655
264000 -53.565684
265000 -53.565684
266000 -53.565684
267000 -53.565684
268000 -53.565684
269000 -53.565684
270000 -53.565684
271000 -53.565684
272000 -53.565684
273000 -53.565684
274000 -53.565684
275000 -53.565684
276000 -53.565684
277000 -53.443847
278000 -53.443847
279000 -53.443847
280000 -53.443847
281000 -53.443847
282000 -53.443847
283000 -53.443847
284000 -53.443847
285000 -53.443847
286000 -53.443847
287000 -53.443847
288000 -53.443847
289000 -53.315844
290000 -53.315844
291000 -53.315844
292000 -53.315844
293000 -53.315844
294000 -53.315844
295000 -53.315844
296000 -53.315844
297000 -53.315844
298000 -53.315844
299000 -53.315844
300000 -53.315844
301000 -53.192874
302000 -53.192874
303000 -53.192874
304000 -53.192874
305000 -53.192874
306000 -53.192874
307000 -53.192874
308000 -53.192874
309000 -53.192874
310000 -53.192874
311000 -53.192874
312000 -53.192874
313000 -53.071583
314000 -53.071583
315000 -53.071583
316000 -53.071583
317000 -53.071583
318000 -53.071583
319000 -53.071583
320000 -53.071583
321000 -53.071583
322000 -53.071583
323000 -53.071583
324000 -53.071583
325000 -52.948492
326000 -52.948492
327000 -52.948492
328000 -52.948492
329000 -52.948492
330000 -52.948492
331000 -52.948492
332000 -52.948492
333000 -52.948492
334000 -52.948492
335000 -52.948492
336000 -52.948492
337000 -52.829594
338000 -52.829594
339000 -52.829594
340000 -52.829594
341000 -52.829594
342000 -52.829594
343000 -52.829594
344000 -52.829594
345000 -52.829594
346000 -52.829594
347000 -52.829594
348000 -52.829594
349000 -52.829594
350000 -52.709785
351000 -52.709785
352000 -52.709785
353000 -52.709785
354000 -52.709785
355000 -52.709785
356000 -52.709785
357000 -52.709785
358000 -52.709785
359000 -52.709785
360000 -52.709785
361000 -52.709785
362000 -52.592719
363000 -52.592719
364000 -52.592719
365000 -52.592719
366000 -52.592719
367000 -52.592719
368000 -52.592719
369000 -52.592719
370000 -52.592719
371000 -52.592719
372000 -52.592719
373000 -52.592719
374000 -52.470169
375000 -52.470169
376000 -52.470169
377000 -52.470169
378000 -52.470169
379000 -52.470169
380000 -52.470169
381000 -52.470169
382000 -52.470169
383000 -52.470169
384000 -52.470169
385000 -52.470169
386000 -52.470169
387000 -52.353070
388000 -52.353070
389000 -52.353070
390000 -52.353070
391000 -52.353070
392000 -52.353070
393000 -52.353070
394000 -52.353070
395000 -52.353070
396000 -52.353070
397000 -52.353070
398000 -52.353070
399000 -52.235044
400000 -52.235044
401000 -52.235044
402000 -52.235044
403000 -52.235044
404000 -52.235044
405000 -52.235044
406000 -52.235044
407000 -52.235044
408000 -52.235044
409000 -52.235044
410000 -52.235044
411000 -52.117597
412000 -52.117597
413000 -52.117597
414000 -52.117597
415000 -52.117597
416000 -52.117597
417000 -52.117597
418000 -52.117597
419000 -52.117597
420000 -52.117597
421000 -52.117597
422000 -52.117597
423000 -52.117597
424000 -52.001124
425000 -52.001124
426000 -52.001124
427000 -52.001124
428000 -52.001124
429000 -52.001124
430000 -52.001124
431000 -52.001124
432000 -52.001124
433000 -52.001124
