trajectory performance
434000 -45.391266
435000 -45.391266
436000 -45.391266
437000 -45.312174
438000 -45.312174
439000 -45.312174
440000 -45.312174
441000 -45.230988
442000 -45.230988
443000 -45.230988
444000 -45.230988
445000 -45.230988
446000 -45.146469
447000 -45.146469
448000 -45.146469
449000 -45.146469
450000 -45.060284
451000 -45.060284
452000 -45.060284
453000 -45.060284
454000 -44.985759
455000 -44.985759
456000 -44.985759
457000 -44.985759
458000 -44.985759
459000 -44.907174
460000 -44.907174
461000 -44.907174
462000 -44.907174
463000 -44.820733
464000 -44.820733
465000 -44.820733
466000 -44.820733
467000 -44.746756
468000 -44.746756
469000 -44.746756
470000 -44.746756
471000 -44.746756
472000 -44.668592
473000 -44.668592
474000 -44.668592
475000 -44.668592
476000 -44.588671
477000 -44.588671
478000 -44.588671
479000 -44.588671
480000 -44.588671
481000 -44.514743
482000 -44.514743
483000 -44.514743
484000 -44.514743
485000 -44.432931
486000 -44.432931
487000 -44.432931
488000 -44.432931
489000 -44.432931
490000 -44.355324
491000 -44.355324
492000 -44.355324
493000 -44.355324
494000 -44.277350
495000 -44.277350
496000 -44.277350
497000 -44.277350
498000 -44.199211
499000 -44.199211
500000 -44.199211
501000 -44.199211
502000 -44.199211
503000 -44.121860
504000 -44.121860
505000 -44.121860
506000 -44.121860
507000 -44.041790
508000 -44.041790
509000 -44.041790
510000 -44.041790
511000 -43.970152
512000 -43.970152
513000 -43.970152
514000 -43.970152
515000 -43.888446
516000 -43.888446
517000 -43.888446
518000 -43.888446
519000 -43.888446
520000 -43.814971
521000 -43.814971
522000 -43.814971
523000 -43.814971
524000 -43.739098
525000 -43.739098
526000 -43.739098
527000 -43.739098
528000 -43.663119
529000 -43.663119
530000 -43.663119
531000 -43.663119
532000 -43.663119
533000 -43.584583
534000 -43.584583
535000 -43.584583
536000 -43.584583
537000 -43.508703
538000 -43.508703
539000 -43.508703
540000 -43.508703
541000 -43.435307
542000 -43.435307
543000 -43.435307
544000 -43.435307
545000 -43.362309
546000 -43.362309
547000 -43.362309
548000 -43.362309
549000 -43.362309
550000 -43.286705
551000 -43.286705
552000 -43.286705
553000 -43.286705
554000 -43.210251
555000 -43.210251
556000 -43.210251
557000 -43.210251
558000 -43.140188
559000 -43.140188
560000 -43.140188
561000 -43.140188
562000 -43.140188
563000 -43.070980
564000 -43.070980
565000 -43.070980
566000 -43.070980
567000 -42.999566
568000 -42.999566
569000 -42.999566
570000 -42.999566
571000 -42.999566
572000 -42.927527
573000 -42.927527
574000 -42.927527
575000 -42.927527
576000 -42.856417
577000 -42.856417
578000 -42.856417
579000 -42.856417
580000 -42.856417
581000 -42.783865
582000 -42.783865
583000 -42.783865
584000 -42.783865
585000 -42.712869
586000 -42.712869
587000 -42.712869
588000 -42.712869
589000 -42.712869
590000 -42.643419
591000 -42.643419
592000 -42.643419
593000 -42.643419
594000 -42.572799
595000 -42.572799
596000 -42.572799
597000 -42.572799
598000 -42.503433
599000 -42.503433
600000 -42.503433
601000 -42.503433
602000 -42.503433
603000 -42.433257
604000 -42.433257
605000 -42.433257
606000 -42.433257
607000 -42.363150
608000 -42.363150
609000 -42.363150
610000 -42.363150
611000 -42.363150
612000 -42.297481
613000 -42.297481
614000 -42.297481
615000 -42.297481
616000 -42.227555
617000 -42.227555
618000 -42.227555
619000 -42.227555
620000 -42.227555
621000 -42.158308
622000 -42.158308
623000 -42.158308
624000 -42.158308
625000 -42.090561
626000 -42.090561
627000 -42.090561
628000 -42.090561
629000 -42.090561
630000 -42.021362
631000 -42.021362
632000 -42.021362
633000 -42.021362
634000 -41.951333
635000 -41.951333
636000 -41.951333
637000 -41.951333
638000 -41.951333
639000 -41.888311
640000 -41.888311
641000 -41.888311
642000 -41.888311
643000 -41.817921
644000 -41.817921
645000 -41.817921
646000 -41.817921
647000 -41.752187
648000 -41.752187
649000 -41.752187
650000 -41.752187
651000 -41.752187
652000 -41.687122
653000 -41.687122
654000 -41.687122
655000 -41.687122
656000 -41.615483
657000 -41.615483
658000 -41.615483
659000 -41.615483
660000 -41.615483
661000 -41.551588
662000 -41.551588
663000 -41.551588
664000 -41.551588
665000 -41.483223
666000 -41.483223
667000 -41.483223
668000 -41.483223
669000 -41.419621
670000 -41.419621
671000 -41.419621
672000 -41.419621
673000 -41.419621
674000 -41.353830
