trajectory performance
537000 -17.754475
538000 -17.745271
539000 -17.737327
540000 -17.735974
541000 -17.730953
542000 -17.724221
543000 -17.716705
544000 -17.700949
545000 -17.696416
546000 -17.693537
547000 -17.689939
548000 -17.682227
549000 -17.677088
550000 -17.677088
551000 -17.670077
552000 -17.661950
553000 -17.656348
554000 -17.650524
555000 -17.646865
556000 -17.639956
557000 -17.633779
558000 -17.630186
559000 -17.624624
560000 -17.624624
561000 -17.622961
562000 -17.618432
563000 -17.615194
564000 -17.615194
565000 -17.615194
566000 -17.603098
567000 -17.601853
568000 -17.597314
569000 -17.596008
570000 -17.596008
571000 -17.592515
572000 -17.592515
573000 -17.590516
574000 -17.586480
575000 -17.582852
576000 -17.579537
577000 -17.576012
578000 -17.576012
579000 -17.576012
580000 -17.575012
581000 -17.570060
582000 -17.562690
583000 -17.556015
584000 -17.556015
585000 -17.549750
586000 -17.543908
587000 -17.541196
588000 -17.533511
589000 -17.528433
590000 -17.525369
591000 -17.518955
592000 -17.512213
593000 -17.509626
594000 -17.503403
595000 -17.501110
596000 -17.493832
597000 -17.492242
598000 -17.484662
599000 -17.481511
600000 -17.475692
601000 -17.475692
602000 -17.473735
603000 -17.465506
604000 -17.458725
605000 -17.456667
606000 -17.450678
607000 -17.446902
608000 -17.440981
609000 -17.435115
610000 -17.432892
611000 -17.421650
612000 -17.416534
613000 -17.414755
614000 -17.407268
615000 -17.404814
616000 -17.398436
617000 -17.391287
618000 -17.389117
619000 -17.386957
620000 -17.380314
621000 -17.374893
622000 -17.372828
623000 -17.364808
624000 -17.363885
625000 -17.356090
626000 -17.350702
627000 -17.345742
628000 -17.345742
629000 -17.344138
630000 -17.340461
631000 -17.337733
632000 -17.334043
633000 -17.327947
634000 -17.324584
635000 -17.318492
636000 -17.315316
637000 -17.312906
638000 -17.306335
639000 -17.299654
640000 -17.294628
641000 -17.292483
642000 -17.290864
643000 -17.286734
644000 -17.280043
645000 -17.274067
646000 -17.270949
647000 -17.269550
648000 -17.266516
649000 -17.263852
650000 -17.257177
651000 -17.247666
652000 -17.247666
653000 -17.246270
654000 -17.243576
655000 -17.236540
656000 -17.232062
657000 -17.228883
658000 -17.223125
659000 -17.217123
660000 -17.211238
661000 -17.209899
662000 -17.207367
663000 -17.203677
664000 -17.197520
665000 -17.195259
