trajectory performance
1000 -56.666667
2000 -56.666667
3000 -56.666667
4000 -56.666667
5000 -56.666667
6000 -56.666667
7000 -56.666667
8000 -56.666667
9000 -56.666667
10000 -56.666667
11000 -56.666667
12000 -56.666667
13000 -56.666667
14000 -56.666667
15000 -56.666667
16000 -56.666667
17000 -56.666667
18000 -56.513223
19000 -56.513223
20000 -56.513223
21000 -56.513223
22000 -56.513223
23000 -56.513223
24000 -56.513223
25000 -56.513223
26000 -56.513223
27000 -56.513223
28000 -56.513223
29000 -56.513223
30000 -56.513223
31000 -56.513223
32000 -56.513223
33000 -56.513223
34000 -56.513223
35000 -56.513223
36000 -56.513223
37000 -56.383089
38000 -56.383089
39000 -56.383089
40000 -56.383089
41000 -56.383089
42000 -56.383089
43000 -56.383089
44000 -56.383089
45000 -56.383089
46000 -56.383089
47000 -56.383089
48000 -56.383089
49000 -56.383089
50000 -56.383089
51000 -56.383089
52000 -56.383089
53000 -56.383089
54000 -56.383089
55000 -56.383089
56000 -56.239662
57000 -56.239662
58000 -56.239662
59000 -56.239662
60000 -56.239662
61000 -56.239662
62000 -56.239662
63000 -56.239662
64000 -56.239662
65000 -56.239662
66000 -56.239662
67000 -56.239662
68000 -56.239662
69000 -56.239662
70000 -56.239662
71000 -56.239662
72000 -56.239662
73000 -56.239662
74000 -56.094490
75000 -56.094490
76000 -56.094490
77000 -56.094490
78000 -56.094490
79000 -56.094490
80000 -56.094490
81000 -56.094490
82000 -56.094490
83000 -56.094490
84000 -56.094490
85000 -56.094490
86000 -56.094490
87000 -56.094490
88000 -56.094490
89000 -56.094490
90000 -56.094490
91000 -56.094490
92000 -55.958414
93000 -55.958414
94000 -55.958414
95000 -55.958414
96000 -55.958414
97000 -55.958414
98000 -55.958414
99000 -55.958414
100000 -55.958414
101000 -55.958414
102000 -55.958414
103000 -55.958414
104000 -55.958414
105000 -55.958414
106000 -55.958414
107000 -55.958414
108000 -55.958414
109000 -55.958414
110000 -55.958414
111000 -55.821159
112000 -55.821159
113000 -55.821159
114000 -55.821159
115000 -55.821159
116000 -55.821159
117000 -55.821159
118000 -55.821159
119000 -55.821159
120000 -55.821159
121000 -55.821159
122000 -55.821159
123000 -55.821159
124000 -55.821159
125000 -55.821159
126000 -55.821159
127000 -55.821159
128000 -55.821159
129000 -55.821159
130000 -55.684619
131000 -55.684619
132000 -55.684619
133000 -55.684619
134000 -55.684619
135000 -55.684619
136000 -55.684619
137000 -55.684619
138000 -55.684619
139000 -55.684619
140000 -55.684619
141000 -55.684619
142000 -55.684619
143000 -55.684619
144000 -55.684619
145000 -55.684619
146000 -55.684619
147000 -55.684619
148000 -55.545331
149000 -55.545331
150000 -55.545331
151000 -55.545331
152000 -55.545331
153000 -55.545331
154000 -55.545331
155000 -55.545331
156000 -55.545331
157000 -55.545331
158000 -55.545331
159000 -55.545331
160000 -55.545331
161000 -55.545331
162000 -55.545331
163000 -55.545331
164000 -55.545331
165000 -55.545331
166000 -55.410009
167000 -55.410009
168000 -55.410009
169000 -55.410009
170000 -55.410009
171000 -55.410009
172000 -55.410009
173000 -55.410009
174000 -55.410009
175000 -55.410009
176000 -55.410009
177000 -55.410009
178000 -55.410009
179000 -55.410009
180000 -55.410009
181000 -55.410009
182000 -55.410009
183000 -55.410009
184000 -55.410009
185000 -55.271018
186000 -55.271018
187000 -55.271018
188000 -55.271018
189000 -55.271018
190000 -55.271018
191000 -55.271018
192000 -55.271018
193000 -55.271018
194000 -55.271018
195000 -55.271018
196000 -55.271018
197000 -55.271018
198000 -55.271018
199000 -55.271018
200000 -55.271018
201000 -55.271018
202000 -55.271018
203000 -55.134684
204000 -55.134684
205000 -55.134684
206000 -55.134684
207000 -55.134684
208000 -55.134684
209000 -55.134684
210000 -55.134684
211000 -55.134684
212000 -55.134684
213000 -55.134684
214000 -55.134684
215000 -55.134684
216000 -55.134684
217000 -55.134684
218000 -55.134684
219000 -55.134684
220000 -55.134684
221000 -55.134684
222000 -55.007804
223000 -55.007804
224000 -55.007804
225000 -55.007804
226000 -55.007804
227000 -55.007804
228000 -55.007804
229000 -55.007804
230000 -55.007804
231000 -55.007804
232000 -55.007804
233000 -55.007804
234000 -55.007804
235000 -55.007804
236000 -55.007804
237000 -55.007804
238000 -55.007804
239000 -55.007804
240000 -54.871637
241000 -54.871637
242000 -54.871637
243000 -54.871637
244000 -54.871637
245000 -54.871637
246000 -54.871637
247000 -54.871637
248000 -54.871637
249000 -54.871637
250000 -54.871637
251000 -54.871637
252000 -54.871637
253000 -54.871637
254000 -54.871637
255000 -54.871637
256000 -54.871637
257000 -54.871637
258000 -54.871637
259000 -54.739944
260000 -54.739944
261000 -54.739944
262000 -54.739944
263000 -54.739944
264000 -54.739944
265000 -54.739944
266000 -54.739944
267000 -54.739944
268000 -54.739944
269000 -54.739944
270000 -54.739944
271000 -54.739944
272000 -54.739944
273000 -54.739944
274000 -54.739944
275000 -54.739944
276000 -54.739944
277000 -54.607534
278000 -54.607534
279000 -54.607534
280000 -54.607534
281000 -54.607534
282000 -54.607534
283000 -54.607534
284000 -54.607534
285000 -54.607534
286000 -54.607534
287000 -54.607534
288000 -54.607534
289000 -54.607534
290000 -54.607534
291000 -54.607534
292000 -54.607534
293000 -54.607534
294000 -54.607534
295000 -54.607534
296000 -54.479816
297000 -54.479816
298000 -54.479816
299000 -54.479816
300000 -54.479816
301000 -54.479816
302000 -54.479816
303000 -54.479816
304000 -54.479816
305000 -54.479816
306000 -54.479816
307000 -54.479816
308000 -54.479816
309000 -54.479816
310000 -54.479816
311000 -54.479816
312000 -54.479816
313000 -54.479816
314000 -54.345252
315000 -54.345252
316000 -54.345252
317000 -54.345252
318000 -54.345252
319000 -54.345252
320000 -54.345252
321000 -54.345252
322000 -54.345252
323000 -54.345252
324000 -54.345252
325000 -54.345252
326000 -54.345252
327000 -54.345252
328000 -54.345252
329000 -54.345252
330000 -54.345252
331000 -54.345252
332000 -54.345252
333000 -54.221632
334000 -54.221632
335000 -54.221632
336000 -54.221632
337000 -54.221632
338000 -54.221632
339000 -54.221632
340000 -54.221632
341000 -54.221632
342000 -54.221632
343000 -54.221632
344000 -54.221632
345000 -54.221632
346000 -54.221632
347000 -54.221632
348000 -54.221632
349000 -54.221632
350000 -54.221632
351000 -54.221632
352000 -54.086360
353000 -54.086360
354000 -54.086360
355000 -54.086360
356000 -54.086360
357000 -54.086360
358000 -54.086360
359000 -54.086360
360000 -54.086360
361000 -54.086360
362000 -54.086360
363000 -54.086360
364000 -54.086360
365000 -54.086360
366000 -54.086360
367000 -54.086360
368000 -54.086360
369000 -53.956004
370000 -53.956004
371000 -53.956004
372000 -53.956004
373000 -53.956004
374000 -53.956004
375000 -53.956004
376000 -53.956004
377000 -53.956004
378000 -53.956004
379000 -53.956004
380000 -53.956004
381000 -53.956004
382000 -53.956004
383000 -53.956004
384000 -53.956004
385000 -53.956004
386000 -53.956004
387000 -53.956004
388000 -53.833859
389000 -53.833859
390000 -53.833859
391000 -53.833859
392000 -53.833859
393000 -53.833859
394000 -53.833859
395000 -53.833859
396000 -53.833859
397000 -53.833859
398000 -53.833859
399000 -53.833859
400000 -53.833859
401000 -53.833859
402000 -53.833859
403000 -53.833859
404000 -53.833859
405000 -53.833859
406000 -53.833859
407000 -53.704714
408000 -53.704714
409000 -53.704714
410000 -53.704714
411000 -53.704714
412000 -53.704714
413000 -53.704714
414000 -53.704714
415000 -53.704714
416000 -53.704714
417000 -53.704714
418000 -53.704714
419000 -53.704714
420000 -53.704714
421000 -53.704714
422000 -53.704714
423000 -53.704714
424000 -53.704714
425000 -53.704714
426000 -53.582871
427000 -53.582871
428000 -53.582871
429000 -53.582871
430000 -53.582871
431000 -53.582871
432000 -53.582871
433000 -53.582871
