trajectory performance
1000 -56.666667
2000 -56.666667
3000 -56.666667
4000 -56.666667
5000 -56.638786
6000 -56.638786
7000 -56.638786
8000 -56.485168
9000 -56.485168
10000 -56.485168
11000 -56.485168
12000 -56.342130
13000 -56.342130
14000 -56.342130
15000 -56.206217
16000 -56.206217
17000 -56.206217
18000 -56.075930
19000 -56.075930
20000 -56.075930
21000 -56.075930
22000 -55.938922
23000 -55.938922
24000 -55.938922
25000 -55.794317
26000 -55.794317
27000 -55.794317
28000 -55.657740
29000 -55.657740
30000 -55.657740
31000 -55.525919
32000 -55.525919
33000 -55.525919
34000 -55.384588
35000 -55.384588
36000 -55.384588
37000 -55.384588
38000 -55.255129
39000 -55.255129
40000 -55.255129
41000 -55.121665
42000 -55.121665
43000 -55.121665
44000 -54.991454
45000 -54.991454
46000 -54.991454
47000 -54.848618
48000 -54.848618
49000 -54.848618
50000 -54.716936
51000 -54.716936
52000 -54.716936
53000 -54.584265
54000 -54.584265
55000 -54.584265
56000 -54.455954
57000 -54.455954
58000 -54.455954
59000 -54.455954
60000 -54.327670
61000 -54.327670
62000 -54.327670
63000 -54.200409
64000 -54.200409
65000 -54.200409
66000 -54.067300
67000 -54.067300
68000 -54.067300
69000 -53.944110
70000 -53.944110
71000 -53.944110
72000 -53.944110
73000 -53.819842
74000 -53.819842
75000 -53.819842
76000 -53.685244
77000 -53.685244
78000 -53.685244
79000 -53.562280
80000 -53.562280
81000 -53.562280
82000 -53.437725
83000 -53.437725
84000 -53.437725
85000 -53.315112
86000 -53.315112
87000 -53.315112
88000 -53.315112
89000 -53.192644
90000 -53.192644
91000 -53.192644
92000 -53.077601
93000 -53.077601
94000 -53.077601
95000 -52.952123
96000 -52.952123
97000 -52.952123
98000 -52.831464
99000 -52.831464
100000 -52.831464
101000 -52.831464
102000 -52.718526
103000 -52.718526
104000 -52.718526
105000 -52.593591
106000 -52.593591
107000 -52.593591
108000 -52.469115
109000 -52.469115
110000 -52.469115
111000 -52.355515
112000 -52.355515
113000 -52.355515
114000 -52.230810
115000 -52.230810
116000 -52.230810
117000 -52.230810
118000 -52.117631
119000 -52.117631
120000 -52.117631
121000 -51.995219
122000 -51.995219
123000 -51.995219
124000 -51.878884
125000 -51.878884
126000 -51.878884
127000 -51.770176
128000 -51.770176
129000 -51.770176
130000 -51.770176
131000 -51.651015
132000 -51.651015
133000 -51.651015
134000 -51.549219
135000 -51.549219
136000 -51.549219
137000 -51.429778
138000 -51.429778
139000 -51.429778
140000 -51.312875
141000 -51.312875
142000 -51.312875
143000 -51.312875
144000 -51.196869
145000 -51.196869
146000 -51.196869
147000 -51.082091
148000 -51.082091
149000 -51.082091
150000 -50.974634
151000 -50.974634
152000 -50.974634
153000 -50.864117
154000 -50.864117
155000 -50.864117
156000 -50.864117
157000 -50.758590
158000 -50.758590
159000 -50.758590
160000 -50.644512
161000 -50.644512
162000 -50.644512
163000 -50.532495
164000 -50.532495
165000 -50.532495
166000 -50.431650
167000 -50.431650
168000 -50.431650
169000 -50.431650
170000 -50.321312
171000 -50.321312
172000 -50.321312
173000 -50.211075
174000 -50.211075
175000 -50.211075
176000 -50.101996
177000 -50.101996
178000 -50.101996
179000 -49.996496
180000 -49.996496
181000 -49.996496
182000 -49.894131
183000 -49.894131
184000 -49.894131
185000 -49.894131
186000 -49.786495
187000 -49.786495
188000 -49.786495
189000 -49.682322
190000 -49.682322
191000 -49.682322
192000 -49.578596
193000 -49.578596
194000 -49.578596
195000 -49.474079
196000 -49.474079
197000 -49.474079
198000 -49.474079
199000 -49.372257
200000 -49.372257
201000 -49.372257
202000 -49.271476
203000 -49.271476
204000 -49.271476
205000 -49.168119
206000 -49.168119
207000 -49.168119
208000 -49.066811
209000 -49.066811
210000 -49.066811
211000 -49.066811
212000 -48.963945
213000 -48.963945
214000 -48.963945
215000 -48.854357
216000 -48.854357
217000 -48.854357
218000 -48.761660
219000 -48.761660
220000 -48.761660
221000 -48.660353
222000 -48.660353
223000 -48.660353
224000 -48.660353
225000 -48.560920
226000 -48.560920
227000 -48.560920
228000 -48.465569
229000 -48.465569
230000 -48.465569
231000 -48.370630
232000 -48.370630
233000 -48.370630
234000 -48.370630
235000 -48.273027
236000 -48.273027
237000 -48.273027
238000 -48.175540
239000 -48.175540
240000 -48.175540
241000 -48.079958
242000 -48.079958
243000 -48.079958
244000 -48.079958
245000 -47.982391
246000 -47.982391
247000 -47.982391
248000 -47.884772
249000 -47.884772
250000 -47.884772
251000 -47.792982
252000 -47.792982
253000 -47.792982
254000 -47.696381
255000 -47.696381
256000 -47.696381
257000 -47.696381
258000 -47.608071
259000 -47.608071
260000 -47.608071
261000 -47.513617
262000 -47.513617
263000 -47.513617
264000 -47.416184
265000 -47.416184
266000 -47.416184
267000 -47.416184
268000 -47.321553
269000 -47.321553
270000 -47.321553
271000 -47.228085
272000 -47.228085
273000 -47.228085
274000 -47.135103
275000 -47.135103
276000 -47.135103
277000 -47.049060
278000 -47.049060
279000 -47.049060
280000 -47.049060
281000 -46.958292
282000 -46.958292
283000 -46.958292
284000 -46.871215
285000 -46.871215
286000 -46.871215
287000 -46.871215
288000 -46.778902
289000 -46.778902
290000 -46.778902
291000 -46.692791
292000 -46.692791
293000 -46.692791
294000 -46.598018
295000 -46.598018
296000 -46.598018
297000 -46.598018
298000 -46.512234
299000 -46.512234
300000 -46.512234
301000 -46.426795
302000 -46.426795
303000 -46.426795
304000 -46.339547
305000 -46.339547
306000 -46.339547
307000 -46.339547
308000 -46.247779
309000 -46.247779
310000 -46.247779
311000 -46.161833
312000 -46.161833
313000 -46.161833
314000 -46.074153
315000 -46.074153
316000 -46.074153
317000 -46.074153
318000 -45.991764
319000 -45.991764
320000 -45.991764
321000 -45.903204
322000 -45.903204
323000 -45.903204
324000 -45.903204
325000 -45.822813
326000 -45.822813
327000 -45.822813
328000 -45.738272
329000 -45.738272
330000 -45.738272
331000 -45.649179
332000 -45.649179
333000 -45.649179
334000 -45.649179
335000 -45.566570
336000 -45.566570
337000 -45.566570
338000 -45.483183
339000 -45.483183
340000 -45.483183
341000 -45.401735
342000 -45.401735
343000 -45.401735
344000 -45.401735
345000 -45.323255
346000 -45.323255
347000 -45.323255
348000 -45.323255
349000 -45.242750
350000 -45.242750
351000 -45.242750
352000 -45.158166
353000 -45.158166
354000 -45.158166
355000 -45.077235
356000 -45.077235
357000 -45.077235
358000 -45.077235
359000 -44.997966
360000 -44.997966
361000 -44.997966
362000 -44.917388
363000 -44.917388
364000 -44.917388
365000 -44.917388
366000 -44.832394
367000 -44.832394
368000 -44.832394
369000 -44.756662
370000 -44.756662
371000 -44.756662
372000 -44.673577
373000 -44.673577
374000 -44.673577
375000 -44.673577
376000 -44.595965
377000 -44.595965
378000 -44.595965
379000 -44.518460
380000 -44.518460
381000 -44.518460
382000 -44.518460
383000 -44.437561
384000 -44.437561
385000 -44.437561
386000 -44.363904
387000 -44.363904
388000 -44.363904
389000 -44.363904
390000 -44.287411
391000 -44.287411
392000 -44.287411
393000 -44.207413
394000 -44.207413
395000 -44.207413
396000 -44.207413
397000 -44.132602
398000 -44.132602
399000 -44.132602
400000 -44.057593
401000 -44.057593
402000 -44.057593
403000 -44.057593
404000 -43.976763
405000 -43.976763
406000 -43.976763
407000 -43.903239
408000 -43.903239
409000 -43.903239
410000 -43.903239
411000 -43.826624
412000 -43.826624
413000 -43.826624
414000 -43.748579
415000 -43.748579
416000 -43.748579
417000 -43.748579
418000 -43.679931
419000 -43.679931
420000 -43.679931
421000 -43.600916
422000 -43.600916
423000 -43.600916
424000 -43.600916
425000 -43.529896
426000 -43.529896
427000 -43.529896
428000 -43.454991
429000 -43.454991
430000 -43.454991
431000 -43.376299
432000 -43.376299
433000 -43.376299
